,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,all_7_harmonics
21,2.948,-1.0341500914229789,-1.9626867159330448,-0.032452900186808985,0.6551780542754165,0.31000050033519566,0.3584587178932868,-0.29641910114268943,6.390341113348164
22,3.5639999999999996,-1.028123611760513,-1.9199558856791887,-0.06378237882941462,0.6954249084840834,0.2665015987213155,0.2871252068403999,-0.21759148751158378,6.333183386163779
23,6.0089999999999995,-1.0204079277035558,-1.8646123083166417,-0.09416974172106338,0.7174279824069937,0.21209209034317647,0.198890081805674,-0.12136110614596754,6.245213725201679
24,7.035,-1.0110157161007531,-1.797019551857863,-0.12316614368326453,0.7206100473004491,0.14899950686662528,0.09894729994594348,-0.015424374746096795,6.1333489908582335
25,4.643,-0.9999624083311065,-1.717621652725747,-0.15034328512119205,0.7048876248592248,0.07980686607225572,-0.006820010824483332,0.09174598400853007,6.005940682316048
26,4.512,-0.987266164950258,-1.6269401987495686,-0.17529973834455662,0.6706731771868181,0.007346922803979473,-0.11218586192658002,0.19157858305328054,5.872321684406932
27,4.285,-0.9729478458527446,-1.5255709027032418,-0.19766687696937488,0.6188642862627044,-0.06541380434711849,-0.21094789668887026,0.27608890261958685,5.742310508088451
28,3.247,-0.9570309759992467,-1.4141796888953162,-0.2171143208187231,0.5508201067725114,-0.13549648266244976,-0.29729249182839,0.33851788480770745,5.625699694955482
29,2.952,-0.9395417067651392,-1.2934983185190418,-0.23335481589702164,0.4683257100376701,-0.20003191905741963,-0.36613697615605945,0.3738725168424347,5.5317555220300845
30,3.4210000000000003,-0.920508772973851,-1.1643195825008346,-0.24614847735680317,0.3735452544460604,-0.2563780251834262,-0.41342882181586266,0.37932516765843716,5.46875512300238
31,3.47,-0.8999634456856245,-1.0274920934267284,-0.2553063327860179,0.26896521091079156,-0.30222798483528446,-0.4363841961773367,0.35443973924115785,5.443584706386896
32,3.011,-0.8779394808192469,-0.8839147107601522,-0.26069311347874424,0.15732913278069474,-0.33570469527770563,-0.43365183203362206,0.30120654534630686,5.461418848798319
33,3.01,-0.8544730636911632,-0.7345306359733946,-0.262229252460048,0.04156568144900194,-0.3554376160518308,-0.4053925698923253,0.22388312802993043,5.525496091767335
34,3.009,-0.8296027495630974,-0.5803212163835504,-0.25989205975259533,-0.07528820416327532,-0.3606188790626474,-0.35326989010537974,0.12865374333708143,5.637000549356552
35,3.009,-0.8033694002958575,-0.4222994983973475,-0.2537160575254102,-0.1901669786771336,-0.35103636279371997,-0.2803519921637054,0.023134750171606096,5.795053258533922
36,3.008,-0.7758161172134066,-0.26150357251546263,-0.24379247017436756,-0.3000569117873175,-0.32708237658699635,-0.19093118525512717,-0.0842345391081001,5.996810914854418
37,3.4989999999999997,-0.7469881702875003,-0.09898975381491552,-0.23026787686633138,-0.4020751504771746,-0.2897375994522537,-0.09027122165324307,-0.18486682715634137,6.237663775835676
38,4.583,-0.7169329237592416,0.06417435729106245,-0.21334204644991822,-0.4935453477981108,-0.2405309309532133,0.01570255385265895,-0.27071363581101754,6.5115192105703334
39,5.517,-0.685699758319758,0.22691688842980645,-0.19326498671295278,-0.5720678741678963,-0.18147689787976393,0.12075199914503786,-0.3349090160000778,6.811152918881571
40,6.121,-0.653339989977855,0.38816873670973906,-0.17033325157139473,-0.6355827692642934,-0.11499317928448703,0.21869338276793313,-0.3723186800552173,7.128606477766739
41,6.7170000000000005,-0.6199067857479487,0.5468705919673643,-0.14488556073545455,-0.6824237830337379,-0.043801626418178294,0.30376138903535044,-0.37995063733368173,7.455607773454491
42,7.528,-0.5854550762968002,0.7019798956829919,-0.11729779655386276,-0.7113620881029988,0.029183170180163216,0.3709484931118413,-0.3571944908875218,7.78399014640843
43,7.524,-0.5500414656925748,0.8524776898500536,-0.08797745193682698,-0.7216385168422069,0.10097320436245195,0.4162997287645395,-0.305870256452022,8.106086736892532
44,7.655,-0.5137241384045073,0.9973753108058042,-0.05735761136620799,-0.7129834773719907,0.16862938369429417,0.4371454972945496,-0.23008279925535435,8.415078513039036
45,8.859,-0.47656276370597,1.1357208840496902,-0.02589055389811509,-0.6856240260380928,0.2293818562445807,0.4322587133591175,-0.1358935306600043,8.705277658398309
46,10.868,-0.43861839763801497,1.266605577383041,0.005958927353412556,-0.6402779108141409,0.28074340864899033,0.40192703730195956,-0.030835622037673635,8.972332190622344
47,11.209000000000001,-0.39995338269445835,1.3891695712913954,0.03772039057517255,-0.5781347418979658,0.32061129291736035,0.3479359420384693,0.07668849137238899,9.21334262061707
48,11.395999999999999,-0.36063124539332597,1.5026077073482873,0.06892469404928253,-0.5008247834721358,0.34735331318346635,0.2734636112629381,0.1780791295324484,9.426886845365608
49,11.380999999999998,-0.32071659190295254,1.606174777534492,0.09911092574423586,-0.41037618534580356,0.35987464799555985,0.18289385579067866,0.26522716213353775,9.612954978203305
50,11.885,-0.2802750018942153,1.6991904197256549,0.12783321134703593,-0.3091617764631729,0.3576626724352394,0.08155806070719684,0.33116256940502825,9.772801134244835
51,11.328,-0.23937292079330766,1.7810435871884318,0.15466730017643665,-0.19983681609793386,0.34080794504184064,-0.02457864640469727,0.3706118979074096,9.908723997497866
52,11.315999999999999,-0.19807755061207832,1.851196562723718,0.17921683169818506,-0.08526933576911867,0.31000050033519555,-0.12926853246489864,0.38042002650492135,10.023792024298098
53,12.335999999999999,-0.1564567395353022,1.9091884910868946,0.2011191900809226,0.03153510071111641,0.26650159872131546,-0.22634903145747487,0.3598025100621185,10.121532157994569
54,12.785,-0.1145788704462916,1.954638406479611,0.22005086031636373,0.14751224521252826,0.2120920903431764,-0.3101055036362581,0.3104083186468096,10.205602776656225
55,13.142000000000001,-0.07251274857399691,1.9872477352246076,0.23573220678965556,0.2596195527864962,0.14899950686662528,-0.37560762756822513,0.2361879544154214,10.279472173912259
56,12.8,-0.030327488446198182,2.0068022571828124,0.2479316037166893,0.3649159998043648,0.07980686607225573,-0.4189996233102932,0.14307749407141782,10.346123163406729
57,12.51,0.011907599665484315,2.013173513027566,0.2564688564385627,0.4606392387850059,0.007346922803979473,-0.4377272227436703,0.0385238268913558,10.407802456364024
58,12.526,0.05412312362218316,2.0063196481311985,0.2612178630379941,0.5442780658314946,-0.06541380434711848,-0.43068802646597504,-0.069110940653899,10.465830418196871
59,12.725,0.0962497234288863,1.9862856875202235,0.26210847696352485,0.6136382995658292,-0.13549648266244982,-0.39829639648860055,-0.17121827851030014,10.52048285671451
60,13.24,0.1382181851927269,1.9532032400928752,0.25912754314909,0.6669003432934125,-0.20003191905741963,-0.3424590648332479,-0.2596317353840692,10.570951876224532
61,13.514000000000001,0.1799595548412271,1.907289634042081,0.25231909232466065,0.7026669203112079,-0.25637802518342623,-0.26646289382663446,-0.32728008403109154,10.615387830896212
62,13.652999999999999,0.22140525141365824,1.8488464891635294,0.24178369064783428,0.7199997300712687,-0.3022279848352844,-0.17478139507920412,-0.3687528715306633,10.651019329768898
63,13.565999999999999,0.2624871797393793,1.7782577354277398,0.22767695426282755,0.7184440635616807,-0.33570469527770563,-0.0728113964005294,-0.38073314235105976,10.67434338970049
64,13.046,0.30313784231802327,1.6959870908327297,0.21020725072799784,0.6980407321448968,-0.35543761605183083,0.033444642256949667,-0.36226272541275834,10.681373490615861
65,12.482000000000001,0.3432904502177135,1.6025750151059774,0.18963262126361266,0.6593249969122643,-0.36061887906264734,0.1377319633664014,-0.31481886773315326,10.66792971619042
66,12.132,0.3828790328091028,1.4986351592677107,0.16625696928068057,0.603312526642063,-0.35103636279371997,0.23391169788184968,-0.24219608556409639,10.629952571474782
67,12.507,0.4218385461549447,1.3848503343793614,0.14042557148926132,0.5314727527400501,-0.32708237658699635,0.31632222952256345,-0.15020268245999382,10.563820606086281
68,12.489,0.46010497987711124,1.261968025959647,0.11251997789070584,0.4456903201691212,-0.2897375994522537,0.3801124655922345,-0.0461962064832102,10.466651718423662
69,11.892999999999999,0.49761546232547627,1.1307954835353893,0.08295237598493965,0.3482156456645831,-0.24053093095321335,0.4215273963593095,0.06150499974629067,10.33656898130358
70,11.597999999999999,0.5343083638758717,0.9921944175852185,0.05215950243786767,0.24160588029104582,-0.18147689787976395,0.43812913355681093,0.16428709246939183,10.172913948254147
71,11.386,0.5701233981873975,0.847075338713501,0.020596192138346982,0.12865782512949253,-0.114993179284487,0.4289404165790684,0.25392965411653273,9.976393539850417
72,11.024000000000001,0.6050017212527232,0.6963915762420755,-0.011271340069785262,0.01233455998470414,-0.0438016264181783,0.39450213888874647,0.3232631547703782,9.74915057826738
73,11.099,0.6388860280786347,0.5411330155134195,-0.04297238574654278,-0.10431229006412927,0.02918317018016321,0.33684150834448745,0.3667423645972697,9.494752594693129
74,10.687000000000001,0.67172064683799,0.38231959504671376,-0.07403869558856008,-0.21822261100993928,0.100973204362452,0.25935271569022783,0.3808898562467591,9.21809840372598
75,10.876,0.7034516303383844,0.2209946062658663,-0.1040113958384855,-0.32640807896288215,0.16862938369429417,0.1665971356508591,0.3645741263038111,8.925246829535132
76,10.413,0.7340268446572453,0.05821783981553861,-0.1324477662102087,-0.4260305558531731,0.22938185624458068,0.06403482178886212,0.3191000918948413,8.62317658882994
77,10.472999999999999,0.7633960547977311,-0.10494137651099959,-0.15892777921465012,-0.5144765451584182,0.2807434086489903,-0.042296899333406496,0.24810472461198654,8.319490411616345
78,9.367,0.7915110072246978,-0.26741120249631,-0.1830603042951438,-0.5894257543835462,0.32061129291736035,-0.1461388151438088,0.1572661688586856,8.022079772210345
79,9.382,0.8183255091451316,-0.4281243267280672,-0.20448888513246874,-0.6489119656249228,0.34735331318346635,-0.2413782753617388,0.0538496090646782,7.738768917868497
80,7.119,0.8437955044027867,-0.5860249780773086,-0.2228970047842027,-0.6913746173399866,0.35987464799555985,-0.322409012915922,-0.05387379310567401,7.476958087668022
81,5.379,0.8678791458623334,-0.7400758613652122,-0.23801276088816242,-0.7156997441260183,0.35766267243523936,-0.38446115663456093,-0.15728841868224877,7.243285843670715
82,4.423,0.8905368641640922,-0.8892649716560015,-0.24961288187350772,-0.7212492004937017,0.3408079450418406,-0.4238820095238277,-0.2481232606976219,7.04332929404599
83,4.379,0.9117314327363872,-1.0326122424109068,-0.25752602485692394,-0.7078774019788591,0.3100005003351956,-0.43835106463241336,-0.31911343174340934,6.881358747579576
84,4.681,0.9314280289587068,-1.1691759838295324,-0.2616353065113689,-0.6759351444059625,0.26650159872131546,-0.42701660160173854,-0.3645812030064501,6.760160139718516
85,4.947,0.9495942913751768,-1.2980590690833005,-0.2618800295244685,-0.6262604011088424,0.21209209034317644,-0.39054582315128566,-0.3808901038152782,6.680934607237552
86,5.4510000000000005,0.9662003728643475,-1.4184148278018038,-0.258256579145417,-0.5601563395343471,0.14899950686662525,-0.3310855802168186,-0.36673576323136575,6.643280101419683
87,6.0760000000000005,0.9812189896779365,-1.5294526080960513,-0.250818476577681,-0.4793571339414774,0.07980686607225573,-0.2521359976546806,-0.3232502324412456,6.645255187867397
88,5.285,0.9946254662679542,-1.6304429705800616,-0.2396755884288552,-0.3859824710658055,0.007346922803979486,-0.15834443953010421,-0.25391144434021135,6.683520467854205
89,2.208,1.006397775828566,-1.7207224802697672,-0.22499250389471465,-0.2824819422477878,-0.06541380434711852,-0.05523194221471662,-0.16426505164710142,6.75354865124156
90,2.48,1.0165165764860755,-1.7996980648798588,-0.20698610364772896,-0.17157078084213914,-0.13549648266244982,0.051131781201830616,-0.06148089068279617,6.8498904740428275
91,2.39,1.024965243077572,-1.8668509108876514,-0.185922356339461,-0.0561586307733682,-0.2000319190574197,0.15448563433360848,0.046220455567108,6.966480608740375
92,6.353,1.0317298944660303,-1.9217398717696017,-0.16211239003502045,0.060726785076479925,-0.25637802518342623,0.24874569669034807,0.15022513214479058,7.096965637631905
93,8.834,1.036799416346981,-1.9640043660207762,-0.1359078966075681,0.1760190941640023,-0.30222798483528446,0.328363353417265,0.2422149403445788,7.235035164851716
94,9.054,1.0401654795092863,-1.9933667459193491,-0.10769593697356601,0.2866937175160138,-0.33570469527770574,0.3886519142897532,0.3148326196212599,7.374737281531528
95,9.15,1.041822553520008,-2.009634121475017,-0.07789322389952355,0.38984721654840554,-0.3554376160518308,0.42606249554870124,0.3622702745450829,7.510760852577838
96,9.867,1.0417679158108981,-2.0126996275792974,-0.04693996682766603,0.48277346188747405,-0.3606188790626473,0.43839292480307124,0.38073388495491817,7.638669377418929
97,9.228,1.0400016561515693,-2.0025431260334203,-0.015293369637278132,0.5630346259805049,-0.3510363627937199,0.42491737182088524,0.3687467482132796,7.755074343875637
98,8.479,1.0365266765020038,-1.9792313378420006,0.016579122615114503,0.6285251370751372,-0.32708237658699635,0.3864290744972168,0.3272675845297777,7.857739844647572
99,8.381,1.0313486862446415,-1.9429174049034035,0.04820672822578261,0.6775269167985143,-0.2897375994522537,0.32519364493676894,0.25961385939748377,7.945614520237145
100,7.794,1.0244761928038788,-1.893839883976194,0.07912228265872538,0.7087544522333131,-0.2405309309532133,0.24481570428664298,0.17119645574346562,8.018791365440249
101,7.364,1.0159204876683934,-1.8323211795305967,0.1088691389321999,0.721388520069601,-0.18147689787976398,0.1500266968546135,0.06908691647170487,8.078400314501543
102,7.93,1.0056956278392573,-1.7587654257800138,0.13700791265272588,0.71509767811296,-0.114993179284487,0.046406373826470046,-0.03854813105683728,8.126442535754007
103,7.292999999999999,0.9938184127343213,-1.6736558318061563,0.16312297206712564,0.6900469603405593,-0.04380162641817831,-0.05994565856757342,-0.14310013439530797,8.165578776737192
104,7.484,0.9803083565868159,-1.5775515072184294,0.18682857726944055,0.646893547399029,0.02918317018016326,-0.1627689921331667,-0.23620712014536666,8.19888670047095
105,6.622000000000001,0.9651876563835172,-1.4710837892007327,0.20777457788182402,0.5867695261243177,0.10097320436245195,-0.25601093539339065,-0.3104224769252957,8.229603788545084
106,7.239,0.9484811553951555,-1.3549520950743765,0.22565158505019692,0.5112521903703701,0.16862938369429417,-0.3341828050339418,-0.359810528523009,8.260872962788792
107,7.02,0.930216302358987,-1.2299193276228289,0.2401955413602327,0.4223226622748213,0.22938185624458063,-0.3926830170300583,-0.38042126383906366,8.295507565972832
108,7.961,0.9104231063805899,-1.0968068633620436,0.25119162117243043,0.3223139194916181,0.2807434086489903,-0.42806795870873754,-0.3706062551539532,8.335790782009944
109,8.38,0.889134087628985,-0.9564891566798852,0.2584774037652685,0.21384959184438698,0.3206112929173604,-0.438254696872981,-0.3311504978662225,8.38332207099023
110,9.197000000000001,0.8663842239060803,-0.8098879952916097,0.26194527241662485,0.0997751330094303,0.34735331318346635,-0.422643589582324,-0.26520962727999214,8.438919906028765
111,9.11,0.8422108931782363,-0.6579664447489946,0.2615440039871521,-0.016916827129260435,0.35987464799555985,-0.3821535840520223,-0.17805753378567757,8.502586237617766
112,8.792,0.8166538121643651,-0.5017225217833865,0.2572795255262125,-0.13316499114630942,0.35766267243523936,-0.3191681228614525,-0.07666456194042591,8.573533922721763
113,9.9,0.7897549710814646,-0.34218263804430943,0.2492148267247114,-0.24591970416586126,0.3408079450418406,-0.2373948427006349,0.0308599713007936,8.650274106324305
114,10.005,0.761558564654804,-0.18039485730362506,0.2374690295079682,-0.3522229585217882,0.3100005003351956,-0.14164732448263476,0.1359163523225344,8.730756502577016
115,10.265999999999998,0.7321109195061044,-0.01742201042061385,0.22221562851146892,-0.4492859941445696,0.26650159872131546,-0.03756174209287231,0.23010226806164297,8.81255194846793
116,10.557,0.7014604180390218,0.14566528670221743,0.20367992842905222,-0.5345624589059352,0.21209209034317644,0.06873491076445803,0.30588481530478656,8.893063723759088
117,9.776,0.6696574189469854,0.3077956663055402,0.1821357160859063,-0.6058152096324491,0.14899950686662525,0.17098548580925144,0.35720297538306234,8.969752132768955
118,9.445,0.6367541744739951,0.4679040468987716,0.157901216392468,-0.6611750013299337,0.07980686607225576,0.2631710069723368,0.37995236888982153,9.04035585786699
119,10.445,0.6028047445643234,0.6249386300893193,0.13133439191295596,-0.6991895249653466,0.007346922803979439,0.3398649771845135,0.37231352018368336,9.103093689976841
120,10.725,0.5678649080421682,0.7778678101513052,0.1028276554775971,-0.7188615073487123,-0.06541380434711852,0.3965528089126101,0.33489737738266595,9.156831419274946
121,11.029000000000002,0.5319920709671905,0.925686950942801,0.0728020739374092,-0.7196748736026305,-0.13549648266244976,0.42989757517665483,0.27069644929368103,9.201200863146072
122,11.755,0.4952451723165104,1.0674249856520464,0.041701148676627366,-0.7016082858730098,-0.20003191905741963,0.4379364376250056,0.1848454673009842,9.236661087726855
123,11.571,0.45768458714812144,1.2021507960169988,0.009984264749482257,-0.6651357031064333,-0.2563780251834262,0.4201961889365418,0.08421071425637587,9.26449565694838
124,11.127,0.4193720274048294,1.3289793291112761,-0.02188009459728257,-0.6112139472089472,-0.30222798483528446,0.3777211081509678,-0.023159134529893387,9.286743986412656
125,10.837,0.3803704405216918,1.447077411513543,-0.053421267789331255,-0.5412576017757231,-0.3357046952777057,0.3130114892243078,-0.12867673696330584,9.306069324803879
126,10.429,0.340743906003548,1.555669222665383,-0.08417336696526312,-0.4571019018984417,-0.3554376160518308,0.22987646132374848,-0.22390289191494167,9.32557025346424
127,8.546,0.3005575301425604,1.6540413914615808,-0.11368215950565645,-0.3609545885993532,-0.3606188790626473,0.13320976458937345,-0.3012214987926965,9.348546607412954
128,8.746,0.259877339048748,1.741547682591828,-0.14151177740504886,-0.2553379909430263,-0.35103636279371997,0.028701680313734216,-0.35444868628598963,9.37823411919961
129,9.066,0.21877017016926056,1.8176132418479223,-0.16725115538416874,-0.14302285524392863,-0.32708237658699635,-0.07749592724211826,-0.37932739272526583,9.417524645947067
130,8.961,0.17730356247462833,1.8817383725078014,-0.190520102646451,-0.026955657294717314,-0.2897375994522537,-0.17913174009584612,-0.3738678419724549,9.468690383880258
131,9.699,0.1355456454924113,1.9335018179882504,-0.2109749185942337,0.08981869549341821,-0.2405309309532133,-0.2702229701304208,-0.33850668389273514,9.533130887683312
132,10.931,0.09356502737056382,1.972563529201585,-0.2283134695561015,0.20423674420595328,-0.18147689787976398,-0.34540753568078286,-0.2760720714985353,9.611160946048551
133,11.776,0.05143068215442814,1.9986668984367413,-0.24227965153813427,0.31329684522044865,-0.11499317928448703,-0.4002597002596764,-0.19155746786378453,9.701855443116417
134,12.052,0.0092118364625588,2.0116404450897627,-0.25266717308072384,0.4141379153393123,-0.04380162641817827,-0.4315505933615032,-0.09172227352409211,9.802964352418325
135,12.765,-0.03302214425243041,2.0113989421696243,-0.25932260234519805,0.5041144894597204,0.02918317018016325,-0.4374382777973488,0.015448784182663553,9.910907125801625
136,13.052999999999999,-0.07520186967112182,1.9979439761790565,-0.26214763342239333,0.580866121717437,0.100973204362452,-0.4175761752549967,0.1213842622902993,10.020851172297531
137,13.549000000000001,-0.11725803861540761,1.9713639366923537,-0.2611005383880208,0.6423793094346026,0.16862938369429417,-0.3731334676176147,0.21761153835648087,10.126874133587304
138,13.052999999999999,-0.1591215529101426,1.9318334356986149,-0.2561967836568288,0.6870403153583556,0.2293818562445807,-0.3067262731182919,0.2964344430399551,10.222204546003384
139,13.01,-0.20072363091126508,1.8796121605249483,-0.24750880153153004,0.7136775024514356,0.2807434086489904,-0.22226364864337986,0.35154879267042555,10.299530538926296
140,12.997,-0.24199592051385765,1.8150431678750876,-0.23516492032089067,0.7215920706236697,0.32061129291736046,-0.12471748325297576,0.37854659208031205,10.35136175571549
141,12.741,-0.28287061145447495,1.7385506301904063,-0.21934746882998063,0.7105763890567923,0.34735331318346635,-0.01982982812739844,0.3752685820180404,10.370425972405906
142,12.849,-0.3232805467232299,1.650637049138112,-0.2002900832207474,0.6809194431922972,0.35987464799555985,0.0862251090491825,0.34197693472388296,10.350079167818272
143,12.44,-0.3631593329025837,1.5518799545320403,-0.1782742560226956,0.6333992534860202,0.3576626724352394,0.1872044085806808,0.2813342856344793,10.284706248495798
144,11.921,-0.40244144925155667,1.442928110371797,-0.15362517826749095,0.5692624648158804,0.3408079450418406,0.27716392798090045,0.19819077824109158,10.170089369078466
145,11.409,-0.44106235535613386,1.324497252923859,-0.12670693616242032,0.4901916419943495,0.31000050033519555,0.35080820368666,0.09919615405864286,10.003721855808605
146,11.703,-0.4789585971689959,1.1973653888424405,-0.09791713325160802,0.3982611293553323,0.26650159872131546,0.40380216831168586,-0.007732087605727706,9.785048103197266
147,11.657,-0.5160679112643515,1.062367684218115,-0.06768101749988403,0.2958826323952554,0.21209209034317644,0.43302633421741166,-0.11404192399035035,9.515613360796818
148,10.061,-0.552329327136583,0.920390978129519,-0.036445200046880455,0.18574194907985073,0.14899950686662528,0.43676042202984877,-0.21123079182102114,9.199111877309475
149,8.488999999999999,-0.5876832673746268,0.7723679567402145,-0.004671058410284231,0.0707285106078215,0.0798068660722557,0.41478462481712025,-0.2915256145285237,8.841327180839595
150,7.6160000000000005,-0.6220716455475039,0.6192710262127453,0.02717207842189314,-0.04614041994067174,0.007346922803979473,0.36839254701584107,-0.3485044857881083,8.44996405735338
151,7.2,-0.6554379616401727,0.4621059246905048,0.058613862348498205,-0.16179890249769877,-0.06541380434711849,0.3003150564569519,-0.3776102877012525,8.03437772339806
152,7.348,-0.6877273948829057,0.30190511531215014,0.08918987356551801,-0.27321275189357097,-0.13549648266244976,0.21455953193850513,-0.3765151649082922,7.605211439764344
153,7.109,-0.7188868938216701,0.13972100366177176,0.11844848041076525,-0.37745913668470465,-0.20003191905741963,0.11617396903069327,-0.3453067043264577,7.173959051926532
154,6.975,-0.7488652634815277,-0.02338097578864427,0.1459575103176808,-0.4718032567273148,-0.2563780251834262,0.010949830015607264,-0.28648093002851216,6.752473367539472
