,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,all_4_harmonics
48,69.89749509999999,-2.4324944575738634,-6.173018059818355,-0.632135752953796,0.5370603869336598,70.84992194094431
47,65.1948927,-1.3665433595565408,-6.575095514820203,-0.2540089673625363,0.13204123220288944,71.89192236955105
46,70.30013925,-0.2943570376201407,-6.857307244842535,0.1345169751973322,-0.28256262553344585,73.07042290402498
45,72.11095300000001,0.7791723679651489,-7.01450845563246,0.5175357769875486,-0.6766556261607731,74.36976990061056
44,76.6178814,1.8491465887464973,-7.04383332766591,0.8793666032600226,-1.0216310662685921,75.77225007563094
43,81.124804,2.910683577763919,-6.944747260793227,1.2051960574738427,-1.2924476229119073,77.25870258573487
42,78.12008625,3.9589397852108013,-6.719056620140864,1.4816846434901596,-1.4694470709960945,78.80913801985042
41,84.12937065,4.989132258440756,-6.37087580559882,1.6975128861114364,-1.5397812485210505,80.4033395502437
40,81.124804,5.996560465483525,-5.906552245225736,1.8438447517260153,-1.4983446881151772,82.02142318327412
39,76.71038745,6.9766277424942515,-5.334550679961685,1.9146893965623712,-1.348145216337169,83.64433667038526
38,81.85160265,7.9248622672763,-4.66529884916882,1.9071464325370127,-1.1000856194195323,85.25428006193481
37,88.63629905,8.836937463180298,-3.9109973901931743,1.8215246694833975,-0.7721722240563609,86.83503495376084
36,86.12474305,9.708691740281031,-3.0853974175287404,1.6613294724410705,-0.38820784133679365,88.37219400648368
35,89.6169892,10.536147483757771,-2.203549836374299,1.4331192515990825,0.023936048659163683,89.85328711027289
34,100.4797622,11.315529202838405,-1.2815309606629715,1.1462369602122648,0.4343424517073137,91.26780541367803
33,105.47741070000001,12.043280757497863,-0.33614943762016103,0.812427592997233,0.8132204955235014,92.60712912416527
32,114.05814270000002,12.716081584309439,0.6153601783075334,0.44535734466870563,1.1330679108186317,93.864369318576
31,116.7737561,13.330861847414083,1.5556516159243425,0.06005411432217534,1.3706673856094973,95.03413778895091
30,119.48936940000002,13.88481644547733,2.4675831143831517,-0.3277077385207639,1.5087718799968535,96.11226203263004
29,119.48936940000002,14.37541781072333,3.3345299220057516,-0.7020531980446384,1.5373565665813111,97.09546474597477
28,121.4024502,14.80042744164686,4.140687369889591,-1.0476565171528172,1.454346519774489,97.98102850567395
27,120.0651364,15.157906116782295,4.87135899518931,-1.350368655354346,1.265767331975426,98.7664666679076
26,124.41691740000002,15.446222742926333,5.513224461509634,-1.5977965421440874,0.9853077235779716,99.44922087358222
25,121.4024502,15.664061797442237,6.054582392150189,-1.7798104507653278,0.6333258963854561,100.02640395011743
24,118.7045103,15.81042933068784,6.485563689288235,-1.8889587104133871,0.2353717579586684,100.494604520853
23,124.10023899999999,15.884657501179822,6.798311450234283,-1.9207727785138977,-0.1796677132713247,100.84976638419053
22,126.0000533,15.886407622801213,6.987124200839849,-1.8739501833808307,-0.5816653365674185,101.08715185155056
21,124.10023899999999,15.815671710148461,7.048559834874584,-1.7504078475603553,-0.941440622139002,101.201393908753
20,124.10023899999999,15.672772514966999,6.981498364530474,-1.5552036087965695,-1.2328779453178085,101.18663748199123
19,116.0067331,15.458362053509068,6.787162338094889,-1.2963291515599868,-1.4348222461214095,101.0367654513343
18,113.53815120000002,15.173418631533082,6.469094552572966,-0.9843828265463302,-1.5326146478142801,100.74570056885004
17,113.3089442,14.819242380518851,6.033093467564003,-0.6321357529537962,-1.5191565258926218,100.30777030641937
16,116.0067331,14.39744932546584,5.487107497814009,-0.2540089673625363,-1.3954247880956292,99.71811806720764
15,100.8017775,13.909964011341746,4.841090111519034,0.13451697519733227,-1.1704009619307438,98.97314130934843
14,108.3618857,13.359010721825213,4.106818375975375,0.5175357769875485,-0.8604192371581179,98.07093508607846
13,113.4020548,12.747103330409578,3.2976782585373505,0.8793666032600226,-0.4879807879907676,97.01171840349727
12,110.881976,12.077033830174708,2.428420596902772,1.2051960574738427,-0.08012044183500908,95.79822069584165
11,113.4020548,11.35185959456294,1.514892187452159,1.48168464349016,0.3335557440160599,94.4360066367956
10,113.4020548,10.574889427285301,0.5737468939721854,1.6975128861114357,0.7230195479553794,92.93371941865925
9,105.8417953,9.749668465009094,-0.3778579566725024,1.8438447517260148,1.060000293998646,91.30322547135295
8,103.3218679,8.87996200171239,-1.3225743571321347,1.9146893965623717,1.3200369837476038,89.55964725243297
7,108.3618857,7.9697383085112135,-2.243179878320183,1.9071464325370127,1.4842538887633943,87.72127507401837
6,90.72158455,7.023150527348605,-3.1228916388368813,1.8215246694833973,1.5407307153861474,85.80935376928544
5,88.2015,6.044517721160503,-3.945672261322518,1.661329472441071,1.485367883501038,83.84774514356938
4,85.6815666,5.038305166982185,-4.696522238075486,1.4331192515990818,1.3221841097794655,81.8624723917961
3,88.2015,4.009103981913313,-5.3617533760328095,1.1462369602122646,1.0630246942110988,79.8811577773831
2,86.2736409,2.9616101749036274,-5.929238336139042,0.8124275929972331,0.7267016850317629,77.93236964305213
1,90.72158455,1.9006032199411855,-6.38863171793501,0.4453573446687058,0.33762833636778156,76.04489905796521
0,91.2475176,0.8309242484087753,-6.731558658936107,0.06005411432217519,-0.07595301844215817,74.24698991508517
