X,S,C
0,0.15399947762780405,-0.0
1,0.15399850410474367,-0.0
2,0.15399655706477694,-0.0
3,0.1539936365202127,-0.0
4,0.1539897424895128,-0.0
5,0.1539848749972944,-0.0
6,0.15397903407432745,-0.0
7,0.15397221975753617,-0.0
8,0.15396443208999777,-0.0
9,0.15395567112094244,-0.0
10,0.1539459369057543,-0.0
11,0.15393522950596883,-0.0
12,0.15392354898927385,-0.0
13,0.1539108954295081,-0.0
14,0.15389726890666378,-0.0
15,0.15388266950688223,-0.0
16,0.15386709732245318,-0.0
17,0.15385055245182055,-0.0
18,0.1538330349995709,-0.0
19,0.15381454507644587,-0.0
20,0.15379508279933018,-0.0
21,0.15377464829125564,-0.0
22,0.1537532416814016,-0.0
23,0.1537308631050931,-0.0
24,0.15370751270379746,-0.0
25,0.15368319062512636,-0.0
26,0.15365789702283372,-0.0
27,0.15363163205681918,-0.0
28,0.15360439589311436,-0.0
29,0.153576188703898,-0.0
30,0.1535470106674861,-0.0
31,0.1535168619683276,-0.0
32,0.15348574279701133,-0.0
33,0.15345365335025907,-0.0
34,0.15342059383093343,-0.0
35,0.1533865644480148,-0.0
36,0.15335156541663064,-0.0
37,0.1533155969580262,-0.0
38,0.1532786592995805,-0.0
39,0.15324075267480008,-0.0
40,0.15320187732331636,-0.0
41,0.15316203349087942,-0.0
42,0.15312122142936957,-0.0
43,0.15307944139678487,-0.0
44,0.1530366936572385,-0.0
45,0.1529929784809667,-0.0
46,0.1529482961443236,-0.0
47,0.1529026469297623,-0.0
48,0.15285603112586799,-0.0
49,0.1528084490273276,-0.0
50,0.1527599009349263,-0.0
51,0.1527103871555786,-0.0
52,0.15265990800228035,-0.0
53,0.15260846379414517,-0.0
54,0.1525560548563849,-0.0
55,0.15250268152030344,-0.0
56,0.15244834412330377,-0.0
57,0.15239304300889778,-0.0
58,0.15233677852666005,-0.0
59,0.15227955103228474,-0.0
60,0.15222136088753224,-0.0
61,0.1521622084602665,-0.0
62,0.15210209412441777,-0.0
63,0.15204101826000915,-0.0
64,0.15197898125313358,-0.0
65,0.15191598349597335,-0.0
66,0.15185202538675924,-0.0
67,0.1517871073298256,-0.0
68,0.15172122973554814,-0.0
69,0.15165439302038308,-0.0
70,0.15158659760684223,-0.0
71,0.15151784392350365,-0.0
72,0.15144813240499921,-0.0
73,0.15137746349201997,-0.0
74,0.15130583763130012,-0.0
75,0.15123325527563658,-0.0
76,0.15115971688386232,-0.0
77,0.15108522292086057,-0.0
78,0.15100977385754533,-0.0
79,0.15093337017088437,-0.0
80,0.15085601234386736,-0.0
81,0.15077770086551645,-0.0
82,0.1506984362308934,-0.0
83,0.15061821894106409,-0.0
84,0.1505370495031464,-0.0
85,0.1504549284302481,-0.0
86,0.15037185624151128,-0.0
87,0.15028783346208918,-0.0
88,0.15020286062313204,-0.0
89,0.1501169382618066,-0.0
90,0.15003006692128196,-0.0
91,0.14994224715072058,-0.0
92,0.14985347950528904,-0.0
93,0.14976376454614027,-0.0
94,0.14967310284040636,-0.0
95,0.1495814949612253,-0.0
96,0.14948894148770187,-0.0
97,0.14939544300492358,-0.0
98,0.14930100010395186,-0.0
99,0.14920561338180782,-0.0
100,0.14910928344149355,-0.0
101,0.14901201089197436,-0.0
102,0.14891379634815927,-0.0
103,0.14881464043094006,-0.0
104,0.1487145437671007,-0.0
105,0.14861350698945408,-0.0
106,0.14851153073668755,-0.0
107,0.14840861565348007,-0.0
108,0.1483047623903886,-0.0
109,0.1481999716039617,-0.0
110,0.14809424395660997,-0.0
111,0.14798758011674096,-0.0
112,0.14787998075860997,-0.0
113,0.14777144656243024,-0.0
114,0.14766197821431604,-0.0
115,0.1475515764062756,-0.0
116,0.14744024183621462,-0.0
