X,Y,Z,Label
0.0,0.0,499.863,CL
0.2,0.039,499.854,CL
0.4,0.078,499.854,CL
0.6,0.117,499.845,CL
0.8,0.157,499.845,CL
1.0,0.196,499.836,CL
1.2,0.235,499.831,CL
1.4,0.274,499.827,CL
1.6,0.313,499.827,CL
1.8,0.352,499.818,CL
2.0,0.391,499.814,CL
2.2,0.43,499.81,CL
2.4,0.47,499.805,CL
2.6,0.509,499.806,CL
2.8,0.548,499.797,CL
3.0,0.587,499.793,CL
3.2,0.626,499.788,CL
3.4,0.665,499.784,CL
3.6,0.704,499.78,CL
3.8,0.743,499.776,CL
4.0,0.782,499.776,CL
4.2,0.821,499.767,CL
4.4,0.86,499.763,CL
4.6,0.898,499.759,CL
4.8,0.937,499.755,CL
5.0,0.976,499.755,CL
5.2,1.015,499.747,CL
5.4,1.054,499.743,CL
5.6,1.092,499.743,CL
5.8,1.131,499.735,CL
6.0,1.17,499.731,CL
6.2,1.209,499.731,CL
6.4,1.247,499.723,CL
6.6,1.286,499.719,CL
6.8,1.324,499.715,CL
7.0,1.363,499.712,CL
7.2,1.401,499.708,CL
7.4,1.44,499.705,CL
7.6,1.478,499.701,CL
7.8,1.516,499.698,CL
8.0,1.555,499.699,CL
8.2,1.593,499.696,CL
8.4,1.631,499.688,CL
8.6,1.67,499.685,CL
8.8,1.708,499.682,CL
9.0,1.746,499.679,CL
9.2,1.784,499.676,CL
9.4,1.822,499.673,CL
9.6,1.86,499.67,CL
9.8,1.898,499.672,CL
10.0,1.935,499.665,CL
10.2,1.973,499.662,CL
10.4,2.011,499.664,CL
10.6,2.049,499.657,CL
10.8,2.086,499.655,CL
11.0,2.124,499.657,CL
11.2,2.161,499.654,CL
11.4,2.199,499.648,CL
11.6,2.236,499.65,CL
11.8,2.274,499.644,CL
12.0,2.311,499.641,CL
12.2,2.348,499.639,CL
12.4,2.385,499.637,CL
12.6,2.422,499.639,CL
12.8,2.459,499.633,CL
13.0,2.496,499.63,CL
13.2,2.533,499.628,CL
13.4,2.57,499.63,CL
13.6,2.607,499.624,CL
13.8,2.643,499.621,CL
14.0,2.68,499.619,CL
14.2,2.716,499.617,CL
14.4,2.753,499.614,CL
14.6,2.789,499.612,CL
14.8,2.825,499.609,CL
15.0,2.862,499.606,CL
15.2,2.898,499.604,CL
15.4,2.934,499.601,CL
15.6,2.97,499.598,CL
15.8,3.006,499.595,CL
16.0,3.042,499.592,CL
16.2,3.077,499.589,CL
16.4,3.113,499.585,CL
16.6,3.148,499.582,CL
16.8,3.184,499.578,CL
17.0,3.219,499.575,CL
17.2,3.255,499.571,CL
17.4,3.29,499.567,CL
17.6,3.325,499.563,CL
17.8,3.36,499.559,CL
18.0,3.395,499.555,CL
18.2,3.43,499.55,CL
18.4,3.464,499.546,CL
18.6,3.499,499.541,CL
18.8,3.534,499.537,CL
19.0,3.568,499.532,CL
19.2,3.602,499.527,CL
19.4,3.637,499.522,CL
19.6,3.671,499.517,CL
19.8,3.705,499.512,CL
20.0,3.739,499.506,CL
20.2,3.773,499.501,CL
20.4,3.806,499.496,CL
20.6,3.84,499.49,CL
20.8,3.874,499.485,CL
21.0,3.907,499.479,CL
21.2,3.94,499.473,CL
21.4,3.973,499.467,CL
21.6,4.007,499.462,CL
21.8,4.04,499.456,CL
22.0,4.072,499.45,CL
22.2,4.105,499.444,CL
22.4,4.138,499.438,CL
22.6,4.17,499.432,CL
22.8,4.203,499.426,CL
23.0,4.235,499.42,CL
23.2,4.267,499.413,CL
23.4,4.299,499.407,CL
23.6,4.331,499.401,CL
23.8,4.363,499.395,CL
24.0,4.395,499.389,CL
24.2,4.427,499.383,CL
24.4,4.458,499.376,CL
24.6,4.489,499.37,CL
24.8,4.521,499.364,CL
25.0,4.552,499.358,CL
25.2,4.583,499.351,CL
25.4,4.614,499.345,CL
25.6,4.644,499.339,CL
25.8,4.675,499.332,CL
26.0,4.705,499.326,CL
26.2,4.736,499.319,CL
26.4,4.766,499.313,CL
26.6,4.796,499.306,CL
26.8,4.826,499.3,CL
27.0,4.856,499.293,CL
27.2,4.886,499.287,CL
27.4,4.915,499.28,CL
27.6,4.945,499.273,CL
27.8,4.974,499.266,CL
28.0,5.003,499.259,CL
28.2,5.032,499.252,CL
28.4,5.061,499.245,CL
28.6,5.09,499.238,CL
28.8,5.118,499.23,CL
29.0,5.147,499.223,CL
29.2,5.175,499.215,CL
29.4,5.203,499.208,CL
29.6,5.231,499.2,CL
29.8,5.259,499.192,CL
30.0,5.287,499.184,CL
30.2,5.314,499.175,CL
30.4,5.342,499.167,CL
30.6,5.369,499.158,CL
30.8,5.396,499.149,CL
31.0,5.423,499.14,CL
31.2,5.45,499.131,CL
31.4,5.477,499.122,CL
31.6,5.503,499.113,CL
31.8,5.53,499.103,CL
32.0,5.556,499.093,CL
32.2,5.582,499.083,CL
32.4,5.608,499.073,CL
32.6,5.634,499.062,CL
32.8,5.659,499.052,CL
33.0,5.685,499.041,CL
33.2,5.71,499.03,CL
33.4,5.735,499.019,CL
33.6,5.76,499.008,CL
33.8,5.785,498.997,CL
