X,S,C
0.0,1.0927822593919967,-0.0
0.2,1.092775118879574,-0.0
0.4,1.0927608379013876,-0.0
0.6000000000000001,1.0927394165507511,-0.0
0.8,1.0927108549676374,-0.0
1.0,1.0926751533386785,-0.0
1.2000000000000002,1.0926323118971526,-0.0
1.4000000000000001,1.0925823309229967,-0.0
1.6,1.0925252107428047,-0.0
1.8,1.0924609517298105,-0.0
2.0,1.0923895543038942,-0.0
2.2,1.0923110189315928,-0.0
2.4000000000000004,1.092225346126071,-0.0
2.6,1.092132536447135,-0.0
2.8000000000000003,1.092032590501228,-0.0
3.0,1.0919255089414293,-0.0
3.2,1.0918112924674261,-0.0
3.4000000000000004,1.0916899418255355,-0.0
3.6,1.0915614578087016,-0.0
3.8000000000000003,1.0914258412564735,-0.0
4.0,1.0912830930549937,-0.0
4.2,1.0911332141370131,-0.0
4.4,1.0909762054819012,-0.0
4.6000000000000005,1.0908120681155538,-0.0
4.800000000000001,1.0906408031105173,-0.0
5.0,1.0904624115858752,-0.0
5.2,1.0902768947072623,-0.0
5.4,1.0900842536869106,-0.0
5.6000000000000005,1.0898844897835858,-0.0
5.800000000000001,1.0896776043025724,-0.0
6.0,1.0894635985957564,-0.0
6.2,1.0892424740614572,-0.0
6.4,1.089014232144585,-0.0
6.6000000000000005,1.088778874336512,-0.0
6.800000000000001,1.0885364021751442,-0.0
7.0,1.0882868172448497,-0.0
7.2,1.0880301211764731,-0.0
7.4,1.0877663156473147,-0.0
7.6000000000000005,1.087495402381201,-0.0
7.800000000000001,1.0872173831482783,-0.0
8.0,1.0869322597652342,-0.0
8.200000000000001,1.086640034095133,-0.0
8.4,1.0863407080474374,-0.0
8.6,1.0860342835780301,-0.0
8.8,1.0857207626891707,-0.0
9.0,1.0854001474294535,-0.0
9.200000000000001,1.0850724398938922,-0.0
9.4,1.0847376422237858,-0.0
9.600000000000001,1.0843957566068099,-0.0
9.8,1.0840467852768967,-0.0
10.0,1.0836907305143484,-0.0
10.200000000000001,1.0833275946457164,-0.0
10.4,1.0829573800437586,-0.0
10.600000000000001,1.0825800891276387,-0.0
10.8,1.0821957243625988,-0.0
11.0,1.0818042882602228,-0.0
11.200000000000001,1.0814057833781945,-0.0
11.4,1.0810002123205606,-0.0
11.600000000000001,1.080587577737255,-0.0
11.8,1.080167882324659,-0.0
