X,S,C
0.0,-0.0010156352688426296,-0.0020312057011681642
1.0,-0.0030468500489604367,-0.0020310132947810684
2.0,-0.0050778975594312215,-0.0020306926444593394
3.0,-0.007108666297376942,-0.0020302437904962424
4.0,-0.009139044775196226,-0.002029666789399583
5.0,-0.011168921526738984,-0.00202896171389062
6.0,-0.01319818511338866,-0.00202812865242565
7.0,-0.015226724130172897,-0.002027167709717371
8.0,-0.017254427211931045,-0.00202607900661523
9.0,-0.019281183039389305,-0.002024862679562043
10.0,-0.021306880345228763,-0.0020235188810512313
11.0,-0.02333140792031685,-0.002022047779551659
12.0,-0.025354654619683004,-0.0020204495593922206
13.0,-0.027376509368707502,-0.0020187244200008427
14.0,-0.02939686116916107,-0.0020168725767504567
15.0,-0.03141559910535108,-0.0020148942606668906
16.0,-0.033432612350154045,-0.002012789717984261
17.0,-0.03544779017116184,-0.002010559210264089
18.0,-0.0374610219367284,-0.002008203014418697
19.0,-0.039472197122009334,-0.002005721422527452
20.0,-0.04148120531510813,-0.002003114741277636
21.0,-0.043487936223051804,-0.002000383292413562
22.0,-0.04549227967793712,-0.0019975274125913884
23.0,-0.047494125642892016,-0.0019945474530792292
24.0,-0.049493364218157865,-0.0019914437791333397
25.0,-0.0514898856471504,-0.0019882167707214226
26.0,-0.05348358032241407,-0.001984866822035083
27.0,-0.055474338791711375,-0.0019813943410661654
28.0,-0.05746205176397723,-0.00197779974975226
29.0,-0.05944661011535857,-0.0019740834835734315
30.0,-0.0614279048951758,-0.001970245991607059
31.0,-0.06340582733194111,-0.001966287736538451
32.0,-0.06538026883925596,-0.0019622091937778505
33.0,-0.06735112102189333,-0.0019580108518816777
34.0,-0.06931827568159576,-0.0019536932123079987
35.0,-0.0712816248231789,-0.0019492567889516953
36.0,-0.07324106066030822,-0.0019447021082545364
37.0,-0.07519647562153153,-0.0019400297087546017
38.0,-0.07714776235611254,-0.0019352401410979967
39.0,-0.07909481373998517,-0.0019303339678302144
40.0,-0.08103752288155874,-0.0019253117625017014
41.0,-0.08297578312765097,-0.0019201741104449665
42.0,-0.08490948806932863,-0.0019149216082972264
43.0,-0.0868385315477127,-0.0019095548634657142
44.0,-0.08876280765986877,-0.0019040744941168466
45.0,-0.0906822107645695,-0.0018984811288805445
46.0,-0.09259663548809982,-0.0018927754063808738
47.0,-0.09450597673006911,-0.0018869579756478196
48.0,-0.09641012966918083,-0.001881029495540227
49.0,-0.0983089897689382,-0.0018749906342830287
50.0,-0.1002024527834493,-0.0018688420692987758
51.0,-0.10209041476306879,-0.0018625844874589138
52.0,-0.10397277206023148,-0.0018562185842692781
53.0,-0.10584942133498032,-0.0018497450638245171
54.0,-0.10772025956080711,-0.0018431646385255562
55.0,-0.10958518403013784,-0.0018364780293397903
56.0,-0.11144409236013786,-0.0018296859647973
57.0,-0.11329688249819725,-0.0018227891809434067
58.0,-0.11514345272763649,-0.001815788421477194
59.0,-0.11698370167319894,-0.001808684437098813
60.0,-0.11881752830669257,-0.0018014779852760492
61.0,-0.12064483195249665,-0.0017941698306268485
62.0,-0.12246551229308977,-0.0017867607439469477
63.0,-0.1242794693745779,-0.0017792515019644775
64.0,-0.1260866036121584,-0.0017716428875288032
65.0,-0.12788681579560546,-0.0017639356891765217
66.0,-0.1296800070946773,-0.0017561307010036636
67.0,-0.13146607906465135,-0.0017482287218370941
68.0,-0.13324493365154666,-0.0017402305559152422
69.0,-0.1350164731976875,-0.001732137012049888
70.0,-0.1367806004469756,-0.001723948903537613
71.0,-0.1385372185501943,-0.0017156670479392473
72.0,-0.14028623107044425,-0.0017072922665275084
73.0,-0.14202754198830903,-0.0016988253847633407
