,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_10,harmonic_11,harmonic_12,harmonic_105,harmonic_106,harmonic_112,harmonic_113,harmonic_114,all_12_harmonics
0,29.425,0.21585241508257505,0.44146774864022864,-1.519116564452704,-0.0651685962902584,0.4985976924453612,-0.2437279142872205,-0.4157829454812428,0.9345864998630797,0.13536418703117123,0.4414677486402286,0.21585241508257513,0.0,19.769845914483895
1,29.072,0.47917567940822303,0.6488910820876117,-1.3382736450605974,-0.05981499910290983,0.898394828544042,0.3076726656189995,-0.1609112766558714,0.9073295210889709,0.015133742761130255,0.6488910820876117,0.47917567940822314,0.0,22.36950584336953
2,27.965,0.7410437029443991,0.8484377568096054,-1.1209261092502627,-0.051565923212707025,1.0321222900279396,0.749405056201038,0.16181973182556608,0.661358495121929,-0.10799156976280469,0.8484377568096055,0.7410437029444001,0.0,23.94427557312229
3,25.599,1.0006612011103442,1.037685546488174,-0.873002631215865,-0.04082068357269744,0.8601751937948833,0.9240162339882827,0.4163082878623014,0.2559653521053522,-0.21045964158105906,1.0376855464881738,1.000661201110345,0.0,24.357783804168093
4,25.385,1.257239724096881,1.214337239318469,-0.6012659171499115,-0.02809942752052766,0.43347759516232165,0.7692670277980619,0.49523173687362787,-0.21112887833196142,-0.27266979804054814,1.214337239318469,1.2572397240968813,0.0,23.825384799603693
5,25.02,1.5100000513625713,1.376248523048256,-0.31312823624737446,-0.014017955884167967,-0.12159924056419419,0.34031692086913556,0.3653065623491296,-0.6273299653346094,-0.2827221271468049,1.376248523048256,1.5100000513625718,0.0,22.859497431012464
6,24.353,1.7581745581008905,1.5214540140238924,-0.016449233324400417,0.0007420862333235062,-0.6406631014355973,-0.20993723636602002,0.08132467652244713,-0.8923115973821696,-0.23869376230517977,1.5214540140238924,1.758174558100891,0.0,22.121270289213243
7,23.469,2.0010095464915336,1.6481911142855044,0.28067846180371253,0.015466206008317353,-0.9699874207148922,-0.6853604477397232,-0.23695336903428785,-0.942199290254893,-0.1490066991622648,1.6481911142855046,2.0010095464915345,0.0,22.220822621096247
8,22.965999999999998,2.2377675346559283,1.7549214071185422,0.5701499801679624,0.029441649518450064,-1.0120391186364919,-0.9164907864046711,-0.4553036812082662,-0.7649674909869548,-0.030816788453427984,1.7549214071185426,2.2377675346559296,0.0,23.52597208384733
9,22.494,2.4677294963654552,1.8403493313486992,0.844069293343303,0.041991904189059355,-0.7543641146252311,-0.8209431445116717,-0.4816437888032011,-0.40333836744373397,0.09326793254714472,1.8403493313486992,2.467729496365456,0.0,26.038746379079342
10,25.494,2.690197044700479,1.9034379076995533,1.0949645965206676,0.05250944689619389,-0.2732757425242584,-0.4327749410372176,-0.3048655684792678,0.055516476944471226,0.19951183377836595,1.9034379076995533,2.6901970447004797,0.0,29.37970387125864
11,34.336,2.904494553028465,1.9434213263162563,1.3159921198646207,0.060485152481087504,0.2887462965829893,0.10965345345207397,0.0004802487888998722,0.5009889359079794,0.26759197849559546,1.9434213263162563,2.904494553028465,0.0,32.887738162466725
12,34.524,3.1099712068598584,1.9598142426597753,1.5011228087140904,0.0655329390912342,0.7652528911027314,0.6129964918567145,0.3056235360270868,0.8256967606074044,0.28448561001708184,1.9598142426597756,3.1099712068598593,0.0,35.80751055735847
