,raw_series,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_14,harmonic_102,harmonic_107,harmonic_108,harmonic_109,harmonic_110,harmonic_111,harmonic_112,harmonic_113,harmonic_114,all_18_harmonics
0,0.309,0.06278866728944481,-0.025183370899626197,0.02853753712890226,0.03261218265170764,0.03603723950526454,-0.03422265915279819,0.001993714128098752,-0.007935737361516187,-0.002503416415114766,-0.004452546952900406,-0.03422265915279819,0.03603723950526454,0.03261218265170764,0.028537537128902255,-0.025183370899626203,0.06278866728944482,-0.042023254274283516,0.0,0.1642383307962962
1,0.26899999999999996,0.06289666947302391,-0.03271493598933878,0.025091451499355672,0.03877063905428692,0.03742119113073405,-0.02706723031948125,0.017580175694894323,-0.011018216977437687,-0.0010994047395719176,0.0021525372523752135,-0.02706723031948125,0.03742119113073405,0.038770639054286925,0.02509145149935567,-0.032714935989338785,0.06289666947302393,-0.04216607712904366,0.0,0.20454558810353402
2,0.16899999999999998,0.06224119129128691,-0.03935412290673547,0.02043075808698376,0.04200330797525316,0.03474997604758173,-0.01593259746107377,0.029803801423899632,-0.011444727871992104,0.0009273482306754351,0.007849855640568585,-0.015932597461073766,0.034749976047581725,0.04200330797525317,0.020430758086983757,-0.03935412290673547,0.062241191291286926,-0.04218084299341988,0.0,0.20811640957756866
3,0.159,0.0608301893614258,-0.04491983193977827,0.014781068171874296,0.042066239289153984,0.0283130618582397,-0.002455683726531671,0.03632638677253026,-0.009112458528799024,0.0024288187303036276,0.010236740905397682,-0.002455683726531671,0.02831306185823969,0.042066239289153984,0.014781068171874287,-0.04491983193977827,0.06083018936142581,-0.042067507023967325,0.0,0.17791821576743216
4,0.09300000000000001,0.058680791335475234,-0.04926024505476641,0.008415867619985154,0.038954683947356086,0.018807988094137706,0.011382244653898711,0.03590025457611535,-0.004583608298080779,0.0025545213563998464,0.008306598224720265,0.01138224465389871,0.01880798809413771,0.038954683947356086,0.00841586761998515,-0.0492602450547664,0.05868079133547524,-0.04182641341830028,0.0,0.12570812575186338
5,0.042,0.05581908799381852,-0.05225696709653554,0.0016432781886314646,0.03290345236024842,0.007264776984031705,0.023546848013380774,0.028606917821021545,0.0010501321608504352,0.0012332537452618985,0.0028734054034161775,0.02354684801338077,0.007264776984031707,0.03290345236024842,0.0016432781886314622,-0.052256967096535524,0.055819087993818524,-0.04145829436977522,0.0,0.06506552350752065
6,-0.001,0.052279816538457285,-0.053828255299657526,-0.005208857795750858,0.024369194664577768,-0.005065685436923455,0.03224978531811314,0.01584148737774059,0.0064307356396121965,-0.0007865719185933891,-0.0037715570172118843,0.03224978531811314,-0.005065685436923455,0.02436919466457777,-0.005208857795750859,-0.053828255299657526,0.05227981653845729,-0.040964267843843674,0.0,0.004753020152892547
7,-0.027000000000000003,0.04810593893043546,-0.05393124901799384,-0.011808847378060273,0.0139959400778118,-0.016847202238579738,0.03621162151898492,4.5807271298440876e-05,0.010261194231123563,-0.0023608557384560986,-0.008825982254976432,0.03621162151898492,-0.016847202238579738,0.013995940077811802,-0.011808847378060275,-0.05393124901799384,0.04810593893043546,-0.0403458341828279,0.0,-0.054249219406168434
8,-0.087,0.043348120389829964,-0.05256313885139289,-0.017837203313270527,0.0025664958776703316,-0.02680306326640905,0.03484991968502161,-0.01575863511011907,0.011618166324997051,-0.0025978683002840556,-0.010158323248019383,0.0348499196850216,-0.026803063266409046,0.002566495877670331,-0.01783720331327053,-0.05256313885139289,0.04334812038982998,-0.03960487154943059,0.0,-0.11670559174541639
9,-0.155,0.03806411438861198,-0.04976124327880248,-0.023002109560498713,-0.009056626365796261,-0.033854396496945466,0.028364866143184796,-0.028548676280611314,0.010174550408848572,-0.001363357399860417,-0.007206706510134055,0.02836486614318479,-0.033854396496945466,-0.009056626365796265,-0.02300210956049871,-0.04976124327880248,0.03806411438861198,-0.03874363022281642,0.0,-0.18740416447161348
10,-0.222,0.032318061601732055,-0.045601990707446256,-0.027053547290598653,-0.019996299362795945,-0.03723708056195214,0.0177098407129838,-0.03587776453549678,0.006278333704822091,0.0006434068134465454,-0.0012158848449356032,0.017709840712983795,-0.03723708056195215,-0.019996299362795945,-0.02705354729059865,-0.045601990707446256,0.032318061601732055,-0.0377647257645882,0.0,-0.2650242061213268
11,-0.28300000000000003,0.026179711326213526,-0.04019883470510856,-0.029795397606314153,-0.02942697163704932,-0.03658454915523432,0.004451258560612498,-0.0363439502543849,0.0008687089805634634,0.0022857229053242565,0.005287698538334379,0.004451258560612503,-0.03658454915523432,-0.02942697163704932,-0.02979539760631415,-0.04019883470510855,0.026179711326213533,-0.0366711310754123,0.0,-0.3391319454259359
12,-0.40399999999999997,0.01972357481917155,-0.0336991592825567,-0.031094935115776358,-0.036636966941885014,-0.031967514179777876,-0.009461711416890645,-0.02985805878568228,-0.004750320213136263,0.0026333256035234835,0.009561359081087118,-0.009461711416890645,-0.031967514179777876,-0.036636966941885014,-0.03109493511577635,-0.0336991592825567,0.019723574819171558,-0.035466167366416945,0.0,-0.3922880616115989
13,-0.524,0.013028020832087345,-0.026280258641928577,-0.030889252801704625,-0.04108219019607828,-0.023886303015852553,-0.021983697547507973,-0.01766074828033707,-0.009224272855121379,0.0014893205828445263,0.009802813013207469,-0.021983697547507973,-0.023886303015852553,-0.04108219019607829,-0.030889252801704615,-0.026280258641928574,0.013028020832087348,-0.03415349407278327,0.0,-0.40663911457528507
14,-0.43,0.006174324320326313,-0.01814450105306997,-0.029188307176159143,-0.042427187074724065,-0.013216640285980555,-0.0312738192895308,-0.0020851895555182285,-0.011474691486955317,-0.0004982877029538795,0.005910234628433153,-0.031273819289530796,-0.01321664028598055,-0.04242718707472408,-0.029188307176159143,-0.01814450105306997,0.006174324320326313,-0.032737097740160905,0.0,-0.3720008417840946
15,-0.327,-0.0007543201247221081,-0.00951380877466775,-0.026074436313324418,-0.04057045873420413,-0.0011147495038186783,-0.03596631851428826,0.01388923606844765,-0.01095910707681814,-0.002203648406852959,-0.0004748018825395777,-0.035966318514288255,-0.0011147495038186705,-0.04057045873420413,-0.026074436313324404,-0.009513808774667743,-0.0007543201247221062,-0.03122127991765982,0.0,-0.29151449725924417
16,-0.158,-0.007673808145285521,-0.000623604593541104,-0.021698374091023667,-0.03565212132085907,0.011107941684202698,-0.03537134215656111,0.027206849745757624,-0.007801802534490342,-0.0026607855834535556,-0.006659605427332453,-0.035371342156561104,0.011107941684202696,-0.03565212132085907,-0.02169837409102366,-0.000623604593541104,-0.00767380814528552,-0.02961064409418713,0.0,-0.18195659011060503
17,-0.016,-0.01450014653018116,0.008283609895281494,-0.016271953580511127,-0.02804333224620758,0.02212691503326687,-0.029576358800669104,0.03532018270675031,-0.0027638540055428913,-0.0016107607481674882,-0.01003592695606866,-0.029576358800669108,0.02212691503326686,-0.02804333224620758,-0.016271953580511117,0.008283609895281496,-0.014500146530181165,-0.027910081717802546,0.0,-0.06824772210695829
18,0.027000000000000003,-0.02115047277861944,0.016964869099920187,-0.010057852793264942,-0.01831828116427309,0.03074809380401485,-0.01943329976071132,0.03667727055023514,0.002940328434406569,0.00035165530908438155,-0.009179907593421587,-0.019433299760711314,0.03074809380401485,-0.018318281164273094,-0.010057852793264939,0.016964869099920194,-0.02115047277861944,-0.02612475734055141,0.0,0.025549606601596532
19,0.077,-0.02754406093871498,0.025183370899626193,-0.0033568791648232346,-0.007210859323887775,0.03603723950526453,-0.006433315068742624,0.031018521807144747,0.007935737361516189,0.0021148815005965515,-0.004452546952900407,-0.006433315068742624,0.03603723950526453,-0.007210859323887775,-0.0033568791648232307,0.025183370899626197,-0.02754406093871498,-0.024260092933889803,0.0,0.0847664581809243
20,0.146,-0.03360330151118826,0.032714935989338785,0.003506591701361104,0.004440722800055491,0.037421191130734055,0.0075124432732840704,0.019426374070855488,0.011018216977437684,0.002680164845017742,0.002152537252375215,0.0075124432732840704,0.03742119113073405,0.004440722800055493,0.003506591701361112,0.032714935989338785,-0.033603301511188274,-0.022321751422335532,0.0,0.10841512721492345
21,0.133,-0.039254643523554275,0.03935412290673547,0.01020031815990234,0.015757190221361954,0.034749976047581725,0.0203537833147135,0.004118239187591076,0.011444727871992104,0.0017273090860385476,0.007849855640568585,0.02035378331471349,0.03474997604758172,0.015757190221361957,0.010200318159902341,0.03935412290673547,-0.03925464352355428,-0.020315619485352435,0.0,0.10744314274458774
22,0.125,-0.044429487339293666,0.04491983193977827,0.016400275422802178,0.0258845570495494,0.028313061858239695,0.030202875699631284,-0.011977655873328765,0.009112458528799022,-0.0002039549495989203,0.010236740905397682,0.030202875699631284,0.0283130618582397,0.0258845570495494,0.016400275422802174,0.04491983193977826,-0.04442948733929367,-0.018247789679698312,0.0,0.09800057396606149
