,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_108,harmonic_109,harmonic_110,harmonic_111,harmonic_112,harmonic_113,harmonic_114,all_8_harmonics
20,2.149,-0.6386642370516864,-0.4435866185798916,0.486203248342287,0.17736293844229595,-0.16831560183282174,0.027365025154230227,0.1571855192157395,-0.1331149786387865,-0.15738895612343287,0.027365025154230182,-0.16831560183282168,0.17736293844229603,0.486203248342287,-0.4435866185798916,-0.6386642370516863,0.0,-1.2525889065976528
21,2.087,-0.6091382049015334,-0.5136400301668911,0.4747425070259838,0.19682964844918652,-0.1788546543635107,-0.10088881400205575,0.17253054340085922,-0.08392910837888337,-0.23870281580980074,-0.10088881400205575,-0.17885465436351064,0.19682964844918652,0.4747425070259838,-0.513640030166891,-0.6091382049015333,0.0,-1.6120004767054659
22,2.017,-0.5777622400434161,-0.5774585475828886,0.450332027679364,0.20676837945879603,-0.17589661936793338,-0.21820978470997573,0.16251153053274436,-0.018688801668025903,-0.26247676556416133,-0.21820978470997573,-0.17589661936793335,0.20676837945879611,0.450332027679364,-0.5774585475828883,-0.577762240043416,0.0,-1.9031076058315501
23,2.203,-0.544631630251386,-0.6342675004773084,0.4136376645456327,0.20669802498607381,-0.1596647219971666,-0.3118843393709014,0.1286013943843103,0.05012640515221121,-0.22298003542071756,-0.3118843393709013,-0.15966472199716655,0.20669802498607387,0.4136376645456327,-0.6342675004773084,-0.5446316302513861,0.0,-2.1044772410143073
24,1.706,-0.5098469920984902,-0.6833773051174593,0.3656603441960128,0.1966219906964962,-0.13138388614435836,-0.37176138647684553,0.07578532733248448,0.10935314854688621,-0.12973341082706724,-0.37176138647684553,-0.13138388614435834,0.19662199069649627,0.36566034419601284,-0.6833773051174593,-0.50984699209849,0.0,-2.2127694048369846
25,1.581,-0.47351396538754464,-0.7241918350009144,0.3077087628621017,0.1770280295472188,-0.09318829678881335,-0.3913523188857659,0.011827917926646985,0.1476622007141937,-0.005214223533069182,-0.3913523188857659,-0.09318829678881327,0.17702802954721883,0.3077087628621018,-0.7241918350009144,-0.47351396538754464,0.0,-2.2407433521996643
26,2.074,-0.4357428923265269,-0.7562156570237158,0.2413636886141909,0.1488646310151816,-0.04796034586203433,-0.3685341550865191,-0.05386833575940045,0.15772558861360178,0.12056186536655221,-0.368534155086519,-0.04796034586203426,0.1488646310151816,0.2413636886141909,-0.7562156570237158,-0.4357428923265269,0.0,-2.2120303431180934
27,1.568,-0.3966484824229149,-0.7790600453671258,0.1684348421290627,0.11349510734434551,0.0008868845752137295,-0.3057795971870449,-0.11164530491028589,0.13761833026170844,0.21727621550581594,-0.30577959718704484,0.0008868845752137997,0.11349510734434552,0.1684348421290627,-0.7790600453671257,-0.3966484824229147,0.0,-2.1540933409996885
28,1.806,-0.3563494641146844,-0.7924477001024837,0.09091153222751719,0.07263159936986806,0.04966718715542642,-0.20988907527304482,-0.15300908950413447,0.09118665621723848,0.2616155912311468,-0.2098890752730449,0.04966718715542644,0.07263159936986811,0.09091153222751723,-0.7924477001024834,-0.3563494641146844,0.0,-2.0911586835305513
29,1.566,-0.3149682241959444,-0.7962161132367,0.010908392715482206,0.02825219651477935,0.09469940515486117,-0.09125381528865144,-0.17187872240075247,0.027312280758547403,0.24289187528250425,-0.09125381528865148,0.09469940515486118,0.02825219651477932,0.010908392715482237,-0.7962161132367,-0.3149682241959445,0.0,-2.0388308830320474
30,2.0,-0.2726304361322663,-0.7903195413391529,-0.06939229931377364,-0.01749481704906586,0.13258522730226116,0.03727021153110183,-0.16548014366537958,-0.04178654285928848,0.1656184661534187,0.03727021153110183,0.13258522730226116,-0.017494817049065848,-0.06939229931377361,-0.790319541339153,-0.2726304361322663,0.0,-2.001611530373041
31,1.527,-0.22946467839449872,-0.7748295608049711,-0.14780015030997337,-0.06239495489719382,0.16046563793852742,0.16175543262454325,-0.134754020294902,-0.10289219926973492,0.04842231211151988,0.16175543262454325,0.16046563793852736,-0.062394954897193836,-0.14780015030997337,-0.7748295608049711,-0.22946467839449872,0.0,-1.9737604551402497
32,1.527,-0.18560204397017838,-0.7499341990145555,-0.22217639849195356,-0.10427472551670164,0.1762366697726487,0.26871194269897497,-0.08421745700775982,-0.14431605151972515,-0.08044616120379904,0.2687119426989749,0.17623666977264865,-0.10427472551670165,-0.22217639849195361,-0.7499341990145555,-0.18560204397017832,0.0,-1.943057178774815
33,1.537,-0.14117574223843465,-0.7159356519358911,-0.2904922536937186,-0.14110684502013857,0.1787081776680494,0.3465493442865837,-0.02129992825231218,-0.15813430992119304,-0.18992288643965405,0.34654934428658357,0.17870817766804933,-0.1411068450201386,-0.29049225369371867,-0.715935651935891,-0.14117574223843463,0.0,-1.896263066480259
34,2.074,-0.09632069441748418,-0.6732466158748605,-0.35088423747150765,-0.17110837235254117,0.1676936517544395,0.38683274715362537,0.04474894269202343,-0.1417037395386766,-0.2536182255502942,0.38683274715362537,0.16769365175443948,-0.1711083723525412,-0.3508842374715076,-0.6732466158748603,-0.09632069441748425,0.0,-1.8246400648136043
35,2.534,-0.051173123813324596,-0.6223852779011436,-0.4017050139380145,-0.1928270165376174,0.14402429220855134,0.38519681953805834,0.10421918808890193,-0.09816727317766023,-0.2561782579584472,0.38519681953805834,0.14402429220855126,-0.19282701653761747,-0.40170501393801444,-0.6223852779011436,-0.05117312381332472,0.0,-1.7278649839341864
36,2.241,-0.005870142114032206,-0.5639690257591474,-0.44156832479110997,-0.2052114380679544,0.10948628356451612,0.34181883958106163,0.14836797621659895,-0.03585281335006787,-0.1969858814582241,0.34181883958106163,0.10948628356451603,-0.20521143806795447,-0.44156832479111,-0.5639690257591474,-0.005870142114032268,0.0,-1.6150983337650258
37,2.19,0.039450667013928714,-0.49870695361712336,-0.4693868028266172,-0.20766214134335045,0.06668600208528565,0.2613994844896845,0.1707049113697895,0.033319776209085016,-0.09030956624311513,0.2613994844896845,0.06668600208528558,-0.2076621413433505,-0.46938680282661727,-0.49870695361712336,0.03945066701392865,0.0,-1.502724367060625
38,2.125,0.08465166576277884,-0.4273912546245298,-0.48440163248108764,-0.2000604945950628,0.018853328185936526,0.1526534392229408,0.16794619904047817,0.0961187697651215,0.038136095470897295,0.15265343922294075,0.018853328185936477,-0.20006049459506287,-0.48440163248108764,-0.4273912546245298,0.08465166576277891,0.0,-1.4091888327815514
39,2.525,0.12959558018492273,-0.3508876047603309,-0.486203248342287,-0.18277447252168547,-0.030402093259975314,0.027365025154230213,0.14049740267476893,0.14053161921997392,0.15738895612343287,0.027365025154230213,-0.030402093259975366,-0.1827744725216855,-0.486203248342287,-0.3508876047603307,0.1295955801849227,0.0,-1.3481956490720757
40,2.692,0.1741459170894152,-0.27012465469928737,-0.47474250702598386,-0.15664084365153372,-0.07736325115892011,-0.1008888140020558,0.09239382103404677,0.15806278252689587,0.23870281580980077,-0.1008888140020558,-0.07736325115892013,-0.15664084365153377,-0.47474250702598386,-0.2701246546992873,0.1741459170894151,0.0,-1.3220688875259878
41,2.988,0.21816737856729693,-0.1860827572507491,-0.450332027679364,-0.12292466469206724,-0.11848626872025737,-0.21820978470997576,0.03070725139593207,0.1453587992159906,0.2624767655641613,-0.21820978470997568,-0.11848626872025737,-0.12292466469206727,-0.450332027679364,-0.1860827572507491,0.21816737856729684,0.0,-1.317193432794149
42,2.988,0.26152627288689695,-0.09978206720356973,-0.41363766454563283,-0.08325804263288557,-0.15066783857217303,-0.3118843393709014,-0.03549364855643779,0.10484975935586903,0.2229800354207176,-0.3118843393709014,-0.150667838572173,-0.08325804263288561,-0.4136376645456329,-0.09978206720356976,0.2615262728868969,0.0,-1.3030712126563828
43,3.064,0.30409092051122727,-0.012270158028909446,-0.3656603441960128,-0.03956112895955391,-0.17147941074726633,-0.37176138647684553,-0.09647656101862571,0.04428446212580545,0.12973341082706727,-0.37176138647684553,-0.17147941074726633,-0.03956112895955392,-0.36566034419601284,-0.012270158028909477,0.30409092051122727,0.0,-1.2357417038604745
44,3.141,0.34573205400440954,0.07539069424262525,-0.30770876286210175,0.006050829570105208,-0.17935046077578812,-0.39135231888576594,-0.1432762742616493,-0.024751818493643406,0.005214223533069229,-0.3913523188857658,-0.17935046077578806,0.006050829570105219,-0.3077087628621017,0.07539069424262525,0.3457320540044096,0.0,-1.065289798635255
45,3.16,0.38632321061262886,0.1621364056129954,-0.24136368861419102,0.05136988417236146,-0.17368700774325424,-0.3685341550865191,-0.16901267513349202,-0.08905343071583174,-0.1205618653665522,-0.36853415508651904,-0.17368700774325418,0.05136988417236148,-0.241363688614191,0.16213640561299533,0.38632321061262864,0.0,-0.7461386733078335
46,3.097,0.4257411163273605,0.2469140006550193,-0.16843484212906276,0.09420226473265617,-0.15491643846580896,-0.30577959718704484,-0.16990220732891673,-0.13632039701145263,-0.21727621550581594,-0.3057795971870449,-0.15491643846580888,0.09420226473265617,-0.16843484212906282,0.24691400065501928,0.42574111632736034,0.0,-0.24804581197994668
47,3.426,0.4638660602644825,0.32869439420766056,-0.09091153222751723,0.13247457415051436,-0.12445525517179584,-0.20988907527304482,-0.14581409906038914,-0.15751122365705597,-0.2616155912311467,-0.20988907527304487,-0.12445525517179577,0.13247457415051442,-0.09091153222751726,0.32869439420766056,0.4638660602644824,0.0,0.43461741795200726
48,3.826,0.500582258222297,0.40648488307584696,-0.01090839271548219,0.1643341557597077,-0.084602180578474,-0.09125381528865147,-0.1002895880625271,-0.1485724089975398,-0.24289187528250422,-0.09125381528865147,-0.08460218057847392,0.16433415575970778,-0.01090839271548223,0.40648488307584696,0.5005822582222968,0.0,1.2775199446079168
49,4.476,0.5357782043143432,0.47934119610250764,0.06939229931377362,0.18823877531439834,-0.0383646870823047,0.03727021153110182,-0.040021317626306424,-0.11121382026097267,-0.16561846615341866,0.03727021153110182,-0.03836468708230464,0.18823877531439837,0.0693922993137736,0.47934119610250764,0.5357782043143431,0.0,2.226458394946942
50,7.171,0.5693470096091121,0.5463789563412759,0.14780015030997337,0.2030312762843093,0.010767959136115056,0.16175543262454325,0.026130561376742974,-0.052581620445548094,-0.048422312111519906,0.16175543262454325,0.0107679591361151,0.20303127628430934,0.1478001503099734,0.5463789563412759,0.5693470096091121,0.0,3.203288197430333
51,9.498,0.601186726748217,0.6067844161946099,0.22217639849195361,0.20799559460252262,0.05908801209294701,0.2687119426989749,0.08844093780339564,0.016108690318945525,0.08044616120379905,0.26871194269897486,0.05908801209294706,0.20799559460252265,0.22217639849195364,0.6067844161946097,0.6011867267482169,0.0,4.116881970984591
52,9.314,0.6312006595571711,0.6598243352072942,0.29049225369371867,0.20289142134685897,0.10294904734174283,0.3465493442865836,0.13774944697077568,0.08171763932434437,0.18992288643965405,0.3465493442865836,0.10294904734174283,0.202891421346859,0.2904922536937186,0.6598243352072941,0.631200659557171,0.0,4.877204095601512
53,9.931,0.6592976567084895,0.7048548806122935,0.3508842374715076,0.18796583543028514,0.13904113574561539,0.38683274715362537,0.16680715295769163,0.13169517423760002,0.2536182255502941,0.38683274715362537,0.13904113574561539,0.1879658354302852,0.35088423747150754,0.7048548806122935,0.6592976567084895,0.0,5.409873538989218
54,10.402,0.6853923885452785,0.7413294425883845,0.40170501393801455,0.1639413431939732,0.1646406239675779,0.3851968195380584,0.17134222819781084,0.15648130837783303,0.2561782579584472,0.3851968195380584,0.1646406239675779,0.16394134319397327,0.40170501393801455,0.7413294425883845,0.6853923885452784,0.0,5.6684130580766645
55,9.439,0.709405606224595,0.7688052693629284,0.44156832479110997,0.13198090387323894,0.17781567224428146,0.3418188395810616,0.15068796281958133,0.15133480925603826,0.1969858814582241,0.3418188395810616,0.17781567224428144,0.13198090387323896,0.44156832479111,0.7688052693629284,0.7094056062245948,0.0,5.641797885688273
56,9.126,0.7312643823935808,0.7869488416186234,0.4693868028266172,0.09363163395683848,0.17757203874072175,0.26139948448968453,0.10788077890824259,0.11724012844916738,0.09030956624311517,0.2613994844896844,0.17757203874072164,0.09363163395683848,0.46938680282661727,0.7869488416186234,0.7312643823935808,0.0,5.355836841652657
57,7.9,0.7509023326674349,0.7955399209662198,0.4844016324810877,0.05074991555591941,0.1639281090154606,0.1526534392229408,0.04921384043041563,0.06071909011217839,-0.0381360954708973,0.15265343922294078,0.16392810901546054,0.05074991555591942,0.4844016324810877,0.7955399209662197,0.7509023326674348,0.0,4.868147534889822
58,7.76,0.7682598172366092,0.7944742233402223,0.48620324834228706,0.005411534079389446,0.1379135085728464,0.027365025154230182,-0.016688116540970518,-0.007416640581187427,-0.15738895612343287,0.027365025154230213,0.13791350857284637,0.005411534079389462,0.48620324834228706,0.7944742233402223,0.768259817236609,0.0,4.257761000205578
59,7.737,0.7832841219909485,0.7837646848661787,0.47474250702598386,-0.04018880479765273,0.1014914032045906,-0.10088881400205581,-0.0801367223668124,-0.07413367414801256,-0.23870281580980074,-0.10088881400205575,0.10149140320459053,-0.040188804797652765,0.4747425070259838,0.7837646848661787,0.7832841219909485,0.0,3.6114369842513603
60,7.527,0.7959296186107131,0.7635413048336375,0.4503320276793639,-0.0838437147667288,0.05741035064767603,-0.21820978470997573,-0.13180427913681228,-0.12666999754796465,-0.26247676556416133,-0.21820978470997573,0.05741035064767596,-0.08384371476672883,0.45033202767936403,0.7635413048336375,0.795929618610713,0.0,3.0093685623404336
61,6.82,0.8061579031382828,0.7340495676808781,0.4136376645456327,-0.12343998235318822,0.008996883424993602,-0.3118843393709014,-0.1640950429407481,-0.15497616450808027,-0.22298003542071756,-0.3118843393709014,0.008996883424993541,-0.12343998235318825,0.41363766454563283,0.7340495676808781,0.8061579031382828,0.0,2.5129841512618496
62,5.234,0.8139379126097173,0.6956474631463689,0.3656603441960128,-0.1570608617369423,-0.04009552460290796,-0.3717613864768456,-0.17226188835111025,-0.15363761067269166,-0.12973341082706727,-0.3717613864768454,-0.04009552460290798,-0.15706086173694234,0.36566034419601273,0.6956474631463689,0.8139379126097173,0.0,2.157022984419937
63,3.556,0.8192460193919544,0.6488011407582893,0.30770876286210175,-0.18307885911732402,-0.08616216398697478,-0.39135231888576594,-0.15510419218829627,-0.12291038222055027,-0.0052142235330691995,-0.3913523188857659,-0.08616216398697484,-0.18307885911732405,0.30770876286210175,0.6488011407582891,0.819246019391954,0.0,1.947096364102645
64,3.988,0.8220661029391558,0.5940792514107204,0.241363688614191,-0.20023451518754304,-0.12572666188121992,-0.36853415508651904,-0.11514433937409159,-0.06867215789776998,0.1205618653665522,-0.3685341550865191,-0.12572666188121992,-0.2002345151875431,0.24136368861419102,0.5940792514107204,0.8220661029391557,0.0,1.862772789712261
65,6.088,0.8223895987502753,0.5321460447121066,0.16843484212906273,-0.20769737207700167,-0.15580332304102273,-0.3057795971870449,-0.05825690241863086,-0.0012979332502557515,0.2172762155058159,-0.3057795971870449,-0.1558033230410227,-0.20769737207700173,0.16843484212906276,0.5321460447121066,0.8223895987502753,0.0,1.8651017664096798
66,7.574,0.8202155243791671,0.46375330589482305,0.09091153222751716,-0.2051061735203825,-0.17412244232722227,-0.20988907527304487,0.007194990443745347,0.06632456743981748,0.2616155912311467,-0.20988907527304487,-0.17412244232722224,-0.20510617352038255,0.09091153222751723,0.46375330589482305,0.8202155243791669,0.0,1.9066604918764247
67,7.333,0.8155504824182412,0.3897312301608531,0.010908392715482183,-0.19258635227448706,-0.17930158573333518,-0.09125381528865142,0.07158913433822536,0.1212601282389924,0.24289187528250422,-0.09125381528865142,-0.1793015857333351,-0.19258635227448714,0.010908392715482221,0.3897312301608531,0.8155504824182411,0.0,1.9418378418559274
68,6.532,0.8084086404466094,0.3109783452366455,-0.06939229931377362,-0.17074395826533245,-0.17094991438456586,0.03727021153110183,0.12545882603907318,0.1530003631202611,0.16561846615341866,0.037270211531101854,-0.1709499143845658,-0.17074395826533248,-0.06939229931377365,0.3109783452366455,0.8084086404466094,0.0,1.9352197058141227
69,5.818,0.7988116880036108,0.2284506044636954,-0.14780015030997337,-0.1406363213871155,-0.14969767880241233,0.16175543262454325,0.160884581671645,0.15547381971528304,0.04842231211151987,0.16175543262454325,-0.14969767880241222,-0.14063632138711551,-0.1478001503099734,0.22845060446369536,0.7988116880036107,0.0,1.8665478626831442
70,5.468,0.7867887707183956,0.14314978281994586,-0.22217639849195367,-0.103720869085821,-0.11714865767970165,0.2687119426989749,0.17265839481115544,0.12820736120077963,-0.08044616120379904,0.2687119426989749,-0.11714865767970159,-0.10372086908582101,-0.22217639849195361,0.14314978281994586,0.7867887707183955,0.0,1.731628736767816
71,4.93,0.7723764017956055,0.05611131672859701,-0.2904922536937186,-0.06178457632672042,-0.07575913032630656,0.3465493442865837,0.15904937522308787,0.0764166705968487,-0.18992288643965402,0.34654934428658357,-0.0757591303263065,-0.06178457632672043,-0.29049225369371856,0.05611131672859701,0.7723764017956055,0.0,1.5395453643083639
72,4.735,0.7556183511259739,-0.03160826473743308,-0.35088423747150765,-0.01685746307774393,-0.02865251600882415,0.38683274715362537,0.12205821026566818,0.010008565301076586,-0.2536182255502941,0.38683274715362537,-0.02865251600882408,-0.016857463077743953,-0.3508842374715077,-0.03160826473743305,0.7556183511259739,0.0,1.3073457839846316
73,4.189,0.736565512358603,-0.11894416468724082,-0.40170501393801467,0.028885673343644207,0.020616331759026572,0.38519681953805834,0.06712304010890892,-0.058314035200172816,-0.2561782579584472,0.38519681953805834,0.020616331759026635,0.028885673343644207,-0.40170501393801455,-0.1189441646872408,0.7365655123586029,0.0,1.0538610636984425
74,4.064,0.7152757483386272,-0.2048362436037809,-0.44156832479110997,0.07323053419471547,0.06832938867976533,0.34181883958106163,0.0023199866029823667,-0.11548199590597034,-0.19698588145822413,0.3418188395810615,0.06832938867976536,0.07323053419471548,-0.44156832479111,-0.2048362436037809,0.7152757483386272,0.0,0.7943519940373452
75,4.253,0.6918137153796522,-0.2882418880015001,-0.4693868028266173,0.11403050738651195,0.11088603665543605,0.26139948448968453,-0.06282413246154694,-0.15055990465825242,-0.09030956624311513,0.2613994844896845,0.1108860366554361,0.11403050738651196,-0.4693868028266173,-0.2882418880015,0.6918137153796519,0.0,0.5373085028034199
76,4.43,0.6662506669046562,-0.36814866634169013,-0.4844016324810878,0.1493105790391434,0.14507478082952405,0.1526534392229408,-0.11873235861006251,-0.15683785987729987,0.038136095470897316,0.1526534392229408,0.14507478082952405,0.14931057903914344,-0.48440163248108775,-0.3681486663416901,0.666250666904656,0.0,0.2840442113305079
77,4.367,0.6386642370516863,-0.4435866185798917,-0.48620324834228706,0.17736293844229595,0.16831560183282174,0.027365025154230227,-0.15718551921573948,-0.1331149786387865,0.1573889561234329,0.027365025154230276,0.1683156018328217,0.17736293844229603,-0.486203248342287,-0.4435866185798917,0.6386642370516864,0.0,0.030924329386618155
78,3.832,0.6091382049015336,-0.5136400301668911,-0.4747425070259838,0.1968296484491865,0.17885465436351067,-0.10088881400205578,-0.1725305434008592,-0.08392910837888332,0.23870281580980074,-0.10088881400205578,0.17885465436351064,0.19682964844918655,-0.47474250702598386,-0.5136400301668911,0.6091382049015334,0.0,-0.22665452293134192
79,3.128,0.5777622400434159,-0.5774585475828886,-0.450332027679364,0.20676837945879603,0.1758966193679334,-0.21820978470997573,-0.1625115305327443,-0.01868880166802591,0.2624767655641613,-0.21820978470997573,0.17589661936793335,0.20676837945879611,-0.45033202767936403,-0.5774585475828886,0.5777622400434159,0.0,-0.4898698088407749
80,2.964,0.544631630251386,-0.6342675004773084,-0.41363766454563267,0.20669802498607381,0.1596647219971666,-0.31188433937090143,-0.1286013943843103,0.050126405152211194,0.2229800354207176,-0.3118843393709014,0.15966472199716653,0.20669802498607384,-0.41363766454563267,-0.6342675004773084,0.544631630251386,0.0,-0.7530852081298137
81,3.142,0.5098469920984899,-0.6833773051174594,-0.36566034419601273,0.19662199069649622,0.13138388614435836,-0.3717613864768456,-0.07578532733248448,0.10935314854688621,0.12973341082706727,-0.3717613864768454,0.13138388614435828,0.19662199069649625,-0.36566034419601273,-0.6833773051174593,0.5098469920984899,0.0,-1.0025911016604772
82,2.499,0.47351396538754476,-0.7241918350009144,-0.3077087628621018,0.1770280295472188,0.09318829678881331,-0.3913523188857659,-0.011827917926646985,0.14766220071419364,0.005214223533069245,-0.3913523188857659,0.09318829678881325,0.17702802954721886,-0.3077087628621018,-0.7241918350009143,0.47351396538754476,0.0,-1.2179967437297945
83,2.322,0.4357428923265269,-0.756215657023716,-0.241363688614191,0.1488646310151816,0.04796034586203433,-0.3685341550865191,0.05386833575940042,0.15772558861360178,-0.12056186536655218,-0.36853415508651904,0.047960345862034265,0.14886463101518163,-0.241363688614191,-0.756215657023716,0.43574289232652696,0.0,-1.3760592040349164
