,X,Y,Z,Label
0,100.0,100.0,599.757,CL
1,100.2,100.049,599.716,CL
2,100.4,100.098,599.674,CL
3,100.6,100.147,599.627,CL
4,100.8,100.196,599.577,CL
5,101.0,100.245,599.524,CL
6,101.2,100.294,599.47,CL
7,101.4,100.343,599.4169999999999,CL
8,101.6,100.392,599.37,CL
9,101.8,100.441,599.3309999999999,CL
10,102.0,100.49,599.3019999999999,CL
11,102.2,100.539,599.2860000000001,CL
12,102.4,100.588,599.281,CL
13,102.6,100.637,599.287,CL
14,102.8,100.686,599.3,CL
15,103.0,100.734,599.318,CL
16,103.2,100.783,599.337,CL
17,103.4,100.832,599.355,CL
18,103.6,100.88,599.369,CL
19,103.8,100.929,599.378,CL
20,104.0,100.977,599.384,CL
21,104.2,101.026,599.387,CL
22,104.4,101.074,599.388,CL
23,104.6,101.122,599.388,CL
24,104.8,101.171,599.39,CL
25,105.0,101.219,599.392,CL
26,105.2,101.267,599.395,CL
27,105.4,101.315,599.3969999999999,CL
28,105.6,101.362,599.398,CL
29,105.8,101.41,599.395,CL
30,106.0,101.458,599.388,CL
31,106.2,101.505,599.377,CL
32,106.4,101.553,599.363,CL
33,106.6,101.6,599.346,CL
34,106.8,101.648,599.328,CL
35,107.0,101.695,599.3119999999999,CL
36,107.2,101.742,599.299,CL
37,107.4,101.789,599.288,CL
38,107.6,101.835,599.2819999999999,CL
39,107.8,101.882,599.278,CL
40,108.0,101.929,599.275,CL
41,108.2,101.975,599.2719999999999,CL
42,108.4,102.021,599.267,CL
43,108.6,102.067,599.258,CL
44,108.8,102.114,599.244,CL
45,109.0,102.159,599.226,CL
46,109.2,102.205,599.204,CL
47,109.4,102.251,599.1790000000001,CL
48,109.6,102.296,599.154,CL
49,109.8,102.341,599.13,CL
50,110.0,102.386,599.107,CL
51,110.2,102.431,599.0889999999999,CL
52,110.4,102.476,599.0730000000001,CL
53,110.6,102.521,599.0609999999999,CL
54,110.8,102.565,599.0509999999999,CL
55,111.0,102.61,599.043,CL
56,111.2,102.654,599.0350000000001,CL
57,111.4,102.698,599.027,CL
58,111.6,102.741,599.017,CL
59,111.8,102.785,599.007,CL
60,112.0,102.828,598.996,CL
61,112.2,102.872,598.985,CL
62,112.4,102.915,598.9739999999999,CL
63,112.6,102.957,598.9649999999999,CL
64,112.8,103.0,598.9559999999999,CL
65,113.0,103.042,598.9490000000001,CL
66,113.2,103.085,598.942,CL
67,113.4,103.127,598.935,CL
68,113.6,103.168,598.9280000000001,CL
69,113.8,103.21,598.9200000000001,CL
70,114.0,103.251,598.909,CL
71,114.2,103.292,598.896,CL
72,114.4,103.333,598.88,CL
73,114.6,103.374,598.862,CL
74,114.8,103.415,598.842,CL
75,115.0,103.455,598.8209999999999,CL
76,115.2,103.495,598.799,CL
77,115.4,103.535,598.777,CL
78,115.6,103.574,598.755,CL
79,115.8,103.614,598.735,CL
