,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,harmonic_13,harmonic_14,harmonic_15,harmonic_16,harmonic_17,harmonic_18,harmonic_19,harmonic_20,harmonic_21,harmonic_22,harmonic_23,harmonic_24,harmonic_78,harmonic_79,harmonic_80,harmonic_81,harmonic_82,harmonic_83,harmonic_84,harmonic_85,harmonic_86,harmonic_87,harmonic_88,harmonic_89,harmonic_90,harmonic_91,harmonic_92,harmonic_93,harmonic_94,harmonic_95,harmonic_96,harmonic_97,harmonic_98,harmonic_99,all_23_harmonics
0,3.0689,0.0943813876559861,0.08584929739498523,0.06192073746398562,-0.02117540043460646,0.0447747072532225,-0.001975902831281524,0.004870401073265624,0.02054487506929842,-0.009542532437484168,0.04816079230078841,-0.0033565969164023367,-0.002964585740927099,0.016726151702991604,0.009813374500568095,0.0018939413300101545,0.008345079480015396,0.0034453192816512,-0.003080525147480259,0.005991698715642483,0.006240159589555926,0.01195357735288668,0.010815367440375843,0.0005770572641934246,-0.004852554756601836,0.011953577352886685,0.0062401595895559304,0.005991698715642484,-0.003080525147480259,0.0034453192816511985,0.008345079480015408,0.0018939413300101602,0.00981337450056809,0.0167261517029916,-0.0029645857409270945,-0.003356596916402333,0.04816079230078841,-0.009542532437484168,0.020544875069298425,0.00487040107326563,-0.0019759028312815114,0.0447747072532225,-0.021175400434606455,0.06192073746398562,0.08584929739498523,0.0943813876559861,0.0,0.7721717832613108
1,3.8661,0.0933963770195997,0.09456594017498006,0.08224891524724513,-0.023868079263964545,0.0674797924808149,0.007193793111286679,0.029822465903209756,0.04483997807113114,0.019802129887161565,0.06236260676271822,0.013939339563132296,0.015028030636116678,0.046350747346505315,0.018120751754486745,0.0221767571059618,0.03498225269015159,0.014185319913087264,0.02297753139180743,0.031710864730058616,0.014727733072600191,0.021243921570164026,0.016964532098422812,0.01458379969989618,0.024805772306267605,0.021243921570164026,0.014727733072600191,0.0317108647300586,0.022977531391807422,0.014185319913087266,0.03498225269015159,0.022176757105961797,0.01812075175448674,0.04635074734650533,0.01502803063611669,0.013939339563132291,0.06236260676271822,0.01980212988716157,0.044839978071131145,0.029822465903209763,0.007193793111286687,0.0674797924808149,-0.02386807926396454,0.08224891524724513,0.09456594017498007,0.0933963770195997,0.0,1.5229284424410958
2,3.4178,0.09203529213662467,0.10176098157789586,0.09960440293601075,-0.0250307522221531,0.08344649648112723,0.015332876513822476,0.04898459072904634,0.05782189874126312,0.04285975588779735,0.05227671251545608,0.024712904142574366,0.024717180335013952,0.046172684911629666,0.013038802196168217,0.023833621052380464,0.028541989585252458,0.00995331328104492,0.022170948151238132,0.016642642678200658,0.002505768473746264,-0.0019366886820314164,-0.004923647272649309,0.0026558269487133705,0.007213167096241322,-0.0019366886820314207,0.0025057684737462603,0.016642642678200648,0.022170948151238132,0.009953313281044925,0.028541989585252447,0.023833621052380457,0.013038802196168217,0.04617268491162966,0.024717180335013966,0.024712904142574366,0.05227671251545607,0.04285975588779735,0.0578218987412631,0.04898459072904633,0.015332876513822476,0.0834464964811272,-0.025030752222153094,0.09960440293601075,0.10176098157789586,0.09203529213662469,0.0,1.563836189616522
3,3.1016,0.09030361361549832,0.1073186506941793,0.11335992798592838,-0.02458888895284956,0.09108041988596591,0.021275308641369436,0.0586365079695197,0.05621528232095877,0.05230971222662151,0.021831156737678627,0.023923026220369834,0.020749298832745084,0.01630645519230011,-0.001677448753723942,0.00547295603710792,-0.004886125078913956,-0.00478399599151066,-0.004557241962785952,-0.019831805004605282,-0.013239705641179189,-0.022157104894341795,-0.01867449685116342,-0.013995065543408212,-0.024119339687075716,-0.022157104894341795,-0.013239705641179192,-0.019831805004605282,-0.004557241962785947,-0.004783995991510658,-0.004886125078913961,0.005472956037107914,-0.0016774487537239398,0.016306455192300114,0.02074929883274509,0.023923026220369834,0.02183115673767863,0.05230971222662151,0.056215282320958765,0.0586365079695197,0.021275308641369426,0.09108041988596587,-0.024588888952849556,0.11335992798592838,0.1073186506941793,0.09030361361549834,0.0,1.1093310980790179
4,2.952,0.0882083143144401,0.11114952254730039,0.12301832988202305,-0.022570814039226787,0.08961925616962127,0.024169752101511788,0.05690432758722227,0.04042548013468072,0.04515170453625819,-0.017116750098753325,0.011939298454833477,0.005316767329128881,-0.024044518277409076,-0.0151542417672847,-0.01748436912217276,-0.033694168744320074,-0.014471999138282812,-0.02595724160968507,-0.03079803858908137,-0.01036804521017587,-0.008510782245690064,-0.001561937421453407,-0.005758202693369431,-0.009508455877670689,-0.008510782245690064,-0.010368045210175867,-0.030798038589081353,-0.02595724160968506,-0.014471999138282812,-0.03369416874432008,-0.017484369122172758,-0.015154241767284698,-0.02404451827740908,0.00531676732912888,0.011939298454833477,-0.017116750098753325,0.04515170453625819,0.04042548013468069,0.05690432758722226,0.02416975210151177,0.08961925616962126,-0.022570814039226776,0.12301832988202305,0.11114952254730039,0.08820831431444008,0.0,0.7346349724373827
5,2.7655,0.0857578312642125,0.11319195697509997,0.12823052881504918,-0.019105891324606866,0.0792089138744025,0.02360153695861331,0.044124347074197254,0.014436278945916651,0.02365834968233225,-0.04939837625791436,-0.0056309597482414615,-0.013053447855193972,-0.0489353190874592,-0.017433646374286127,-0.025756814274727147,-0.030642722665028703,-0.008885417182781661,-0.017008813758774905,-0.0021509862443905427,0.007082737890727308,0.01814411896914895,0.018132041677433087,0.012718607901011768,0.02321447859270553,0.01814411896914895,0.00708273789072731,-0.0021509862443905344,-0.017008813758774912,-0.008885417182781666,-0.0306427226650287,-0.02575681427472714,-0.017433646374286123,-0.04893531908745918,-0.01305344785519398,-0.005630959748241463,-0.04939837625791434,0.023658349682332245,0.014436278945916632,0.04412434707419725,0.023601536958613296,0.07920891387440249,-0.019105891324606862,0.12823052881504923,0.11319195697509997,0.0857578312642125,0.0,0.6529335395237404
6,2.6916,0.08296203169517609,0.11341309044307304,0.12880814233531546,-0.014416231354119466,0.060888946509778455,0.019652068063028782,0.0227777603285024,-0.015195213406490878,-0.005346364033823283,-0.06244133624290032,-0.0205664293039675,-0.024211216383995888,-0.042361630839375795,-0.006831422669344367,-0.012396467055022349,0.0013829211724626783,0.006079348092850896,0.01182580843218878,0.029262723882168103,0.014574063595908964,0.017066058593535986,0.007859129410787577,0.00857761790335927,0.01171763461025105,0.017066058593535986,0.014574063595908964,0.029262723882168096,0.011825808432188783,0.006079348092850894,0.001382921172462685,-0.012396467055022335,-0.006831422669344369,-0.042361630839375795,-0.024211216383995898,-0.0205664293039675,-0.06244133624290031,-0.005346364033823283,-0.015195213406490887,0.02277776032850239,0.019652068063028768,0.060888946509778455,-0.014416231354119466,0.12880814233531543,0.11341309044307304,0.08296203169517609,0.0,0.6380076856342974
7,2.5338,0.07983217330543534,0.11180936483094119,0.12473029398524198,-0.008802453511891878,0.036488745062825206,0.012887162655717098,-0.0029910585075232435,-0.04099293448532564,-0.03265364494484304,-0.05116592557589317,-0.02587863801796577,-0.02199151494685598,-0.008550211339391474,0.008818502806012611,0.011375501535652281,0.032100945188668906,0.01462761769823756,0.02683405048600595,0.023037912163976958,0.001571934975183568,-0.010097167354441832,-0.015402594676969404,-0.010817152445317717,-0.022099383585348863,-0.010097167354441834,0.0015719349751835596,0.023037912163976944,0.026834050486005942,0.014627617698237567,0.032100945188668906,0.011375501535652284,0.00881850280601261,-0.00855021133939147,-0.021991514946855993,-0.02587863801796577,-0.05116592557589317,-0.03265364494484304,-0.040992934485325656,-0.0029910585075232543,0.012887162655717082,0.03648874506282519,-0.008802453511891874,0.12473029398524195,0.11180936483094121,0.07983217330543534,0.0,0.5136621813118972
8,2.4726,0.07638085893006173,0.1084065846841397,0.1161443678289307,-0.002624415537755612,0.008444859103827028,0.004275989051231225,-0.028179172536523828,-0.05644808712203777,-0.04959362430550523,-0.01996345988772862,-0.019081944394332903,-0.007620799449076288,0.030758833110216544,0.01795248359739156,0.025593343586208107,0.03246595050320747,0.007737053370570241,0.010468726430886094,-0.01281889703103378,-0.01364058455026267,-0.021827053447823486,-0.013208394404783774,-0.010975525313546943,-0.013820696629280375,-0.02182705344782348,-0.01364058455026267,-0.012818897031033784,0.010468726430886094,0.007737053370570249,0.032465950503207455,0.0255933435862081,0.017952483597391558,0.030758833110216526,-0.007620799449076288,-0.0190819443943329,-0.019963459887728626,-0.04959362430550523,-0.056448087122037756,-0.028179172536523828,0.0042759890512312155,0.008444859103827028,-0.0026244155377556136,0.11614436782893073,0.1084065846841397,0.07638085893006175,0.0,0.3756574075215693
9,2.4756,0.07262198579392497,0.10325950200902195,0.10336068160808314,0.003721854288501953,-0.020442311606949717,-0.004947780421535315,-0.047896386912846534,-0.05766131705142167,-0.050787978360974165,0.019013964605888795,-0.0033565969164023367,0.01096065102911823,0.050290526846985595,0.013821470020240171,0.018315690036767168,0.0021328066822770583,-0.00731964467645193,-0.018136318233206473,-0.03218768761673878,-0.009672269943905685,-0.00019467841789064106,0.010815367440375843,0.008384137507874673,0.020784153138069063,-0.00019467841789063545,-0.009672269943905682,-0.032187687616738764,-0.018136318233206473,-0.00731964467645193,0.002132806682277047,0.018315690036767154,0.013821470020240173,0.050290526846985595,0.010960651029118241,-0.003356596916402333,0.019013964605888795,-0.050787978360974165,-0.057661317051421655,-0.04789638691284653,-0.004947780421535324,-0.02044231160694972,0.0037218542885019486,0.10336068160808314,0.10325950200902195,0.07262198579392497,0.0,0.32977598361129123
