,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_90,harmonic_91,harmonic_92,harmonic_93,all_5_harmonics
43,-0.11,0.007645369814091136,-0.06702259706703263,-0.044002239545664304,-0.004875917034808409,0.02301567308180078,0.0022204434326996334,-0.044002239545664304,-0.06702259706703263,0.007645369814091129,0.0,-0.18639873411751962
42,-0.29,0.006242807456345954,-0.07615226974858949,-0.0630936122032177,-0.013502456038814715,0.013900493940540654,-0.0062775399993434036,-0.06309361220321769,-0.07615226974858949,0.006242807456345954,0.0,-0.2718856510885399
41,-0.54,0.0048117606000286665,-0.08389366647253085,-0.07960192496398673,-0.021148869147154702,0.0032141191365073285,-0.013758032273009787,-0.07960192496398673,-0.08389366647253085,0.004811760600028665,0.0,-0.349060443956635
40,-0.57,0.0033587587837195423,-0.0901056595353005,-0.09285132556390106,-0.02726011307919093,-0.007835552832973356,-0.01900856246026776,-0.09285132556390106,-0.09010565953530052,0.0033587587837195375,0.0,-0.4133006810033961
39,-0.54,0.001890431721445693,-0.09467500266536394,-0.10229938198566178,-0.031392580507833896,-0.017999559395220386,-0.021178101648058473,-0.10229938198566177,-0.09467500266536395,0.0018904317214456954,0.0,-0.46073814741027275
38,-0.5,0.0004134790528165759,-0.09751839553259962,-0.10755928968926247,-0.03324630094414681,-0.02612904619330867,-0.019915001429273466,-0.10755928968926247,-0.09751839553259962,0.0004134790528165759,0.0,-0.48861876090482
37,-0.54,-0.0010653602258949286,-0.09858400233528197,-0.10841570743530485,-0.0326867152088416,-0.03130512398111754,-0.015423990615659341,-0.10841570743530483,-0.09858400233528199,-0.001065360225894931,0.0,-0.49554596979858195
36,-0.54,-0.002539338510246849,-0.0978523967804152,-0.10483357338064112,-0.02975444290982083,-0.03294273218416892,-0.008432991895961101,-0.10483357338064112,-0.0978523967804152,-0.002539338510246845,0.0,-0.48158078433255713
35,-0.51,-0.004001730375399551,-0.09533691623017677,-0.09695954051435206,-0.02466233391714913,-0.030856769257369337,-7.513694058776732e-05,-0.09695954051435206,-0.0953369162301768,-0.004001730375399548,0.0,-0.44819061435496305
34,-0.38,-0.00544586326268675,-0.09108341855828837,-0.08511597266714317,-0.017780017865089034,-0.02528301501669604,0.008294896538972356,-0.08511597266714314,-0.09108341855828839,-0.005445863262686747,0.0,-0.39805864531904933
33,-0.27,-0.006865147924970278,-0.08516944614888576,-0.06978774689823926,-0.009607073212951426,-0.016851480059309785,0.01532045688272829,-0.06978774689823927,-0.08516944614888576,-0.006865147924970274,0.0,-0.33478277833372355
32,-0.24,-0.008253108491863469,-0.0777028122784094,-0.05160240257160936,-0.0007367634880812809,-0.006515194630914957,0.01986281052097582,-0.05160240257160936,-0.07770281227840943,-0.008253108491863463,0.0,-0.2625057942817849
31,-0.19,-0.009603412017642414,-0.0688196356511464,-0.031304449820672924,0.008187026949599482,0.004557513948340839,0.021185712895238178,-0.03130444982067292,-0.06881963565114642,-0.00960341201764241,0.0,-0.18552474118574502
30,-0.11,-0.010909897377024797,-0.05868185891935908,-0.009724889215961454,0.016516531644097422,0.015115079239934232,0.019074742198669333,-0.009724889215961468,-0.05868185891935909,-0.01090989737702479,0.0,-0.1079269379419897
29,0.03,-0.012166603376971421,-0.04747429642603259,0.012252809495877436,0.023647122576207498,0.023964162297310403,0.013872053800980295,0.012252809495877436,-0.047474296426032604,-0.012166603376971414,0.0,-0.03329284193975496
28,0.05,-0.013367795956242795,-0.035401264990669826,0.03372887674731112,0.029061199332799378,0.030104536727166915,0.006420922208584576,0.03372887674731112,-0.035401264990669846,-0.01336779595624279,0.0,0.035506289869347854
27,0.12,-0.014507994348605405,-0.022682859159796908,0.05382407982173515,0.0323657610542512,0.032842145921640635,-0.002070940558211057,0.05382407982173513,-0.022682859159796908,-0.014507994348605398,0.0,0.09640341904434643
26,0.17,-0.015581996090310964,-0.009550938825344687,0.0717157187441965,0.033320933860750857,0.03186755341673796,-0.010227136215322997,0.0717157187441965,-0.0095509388253447,-0.015581996090310957,0.0,0.1481269187192475
25,0.23,-0.016584900757745262,0.003755097642318757,0.08667130771503126,0.03185738298832688,0.027290919004134242,-0.0167256728729394,0.08667130771503126,0.0037550976423187474,-0.01658490075774525,0.0,0.19010563831873126
24,0.25,-0.01751213232693715,0.016992677689805342,0.09807856316456638,0.028081345710077164,0.01962954718897442,-0.0205132392670615,0.09807856316456638,0.01699267768980535,-0.017512132326937144,0.0,0.2223158706868592
23,0.29,-0.018359460052906375,0.029920476742317684,0.10547047071440233,0.02226691970932499,0.009749415411942415,-0.020975930059262637,0.10547047071440233,0.02992047674231768,-0.018359460052906364,0.0,0.24510337986963202
22,0.35,-0.01912301777358254,0.042302817614280876,0.10854440480093651,0.01483616668176415,-0.0012327088032965917,-0.018038750300856516,0.1085444048009365,0.042302817614280876,-0.01912301777358253,0.0,0.2590131168608807
21,0.33,-0.019799321550215913,0.05391396696657979,0.10717451820149428,0.006328475420491024,-0.012075497917676111,-0.012177770942415124,0.10717451820149428,0.053913966966579796,-0.019799321550215902,0.0,0.2646535337961161
20,0.28,-0.020385285563790836,0.06454225048485322,0.10141689423441173,-0.0026385917218722196,-0.021553373667448847,-0.0043429651704519606,0.10141689423441173,0.06454225048485322,-0.02038528556379083,0.0,0.2626127877511752
19,0.19,-0.02087823619491017,0.07399391175805985,0.09150725070139325,-0.011414126889070085,-0.028595036188448473,0.004195767404452301,0.09150725070139323,0.07399391175805986,-0.020878236194910155,0.0,0.2534324568560196
18,0.15,-0.02127592422290733,0.08209664450894177,0.07785128957301427,-0.01936112528427334,-0.0324045547994321,0.012054431634577926,0.07785128957301428,0.08209664450894177,-0.02127592422290732,0.0,0.23763277126896992
17,0.12,-0.021576535088524352,0.0887027337828933,0.06100808750237798,-0.025902724527958818,-0.03255133335436101,0.01795926082602251,0.06100808750237798,0.0887027337828933,-0.02157653508852434,0.0,0.21577377533719658
16,0.09,-0.02177869717332958,0.09369174883053337,0.04166720716124842,-0.03056407835516729,-0.029018781232076057,0.02095317441941924,0.04166720716124841,0.0936917488305334,-0.02177869717332957,0.0,0.18853083246908034
15,0.06,-0.02188148805809797,0.0969727385920225,0.020620466463248388,-0.03300682509437939,-0.022206188601458732,0.020550905795910495,0.020620466463248402,0.09697273859202254,-0.021881488058097958,0.0,0.1567613260944183
14,0.09,-0.02188443873159845,0.09848588975886582,-0.001270478554558964,-0.0330536489055158,-0.01288359399777637,0.016817656414627607,-0.001270478554558964,0.09848588975886584,-0.02188443873159844,0.0,0.12154235845675228
13,0.07,-0.021787535730584617,0.09820361718629866,-0.023109410031067784,-0.030701150908424887,-0.002104745602191014,0.010358527674823738,-0.023109410031067784,0.0982036171862987,-0.021787535730584603,0.0,0.08416597401350041
12,0.05,-0.0215912212012244,0.09613106677774963,-0.044002239545664304,-0.026120095903215904,0.008912005646023116,0.002220443432699633,-0.04400223954566428,0.09613106677774964,-0.021591221201224385,0.0,0.046087565237228754
11,0.0,-0.021296390881688543,0.09230602167366393,-0.0630936122032177,-0.01964301677332649,0.01892141825738466,-0.006277539999343401,-0.0630936122032177,0.09230602167366395,-0.021296390881688533,0.0,0.00883289866223018
10,0.02,-0.020904390015102765,0.08679821345489042,-0.0796019249639867,-0.011740076351743128,0.02679211188317007,-0.013758032273009787,-0.0796019249639867,0.08679821345489044,-0.020904390015102754,0.0,-0.026122199789980906
9,0.02,-0.020417007211511927,0.0797080509175756,-0.09285132556390106,-0.002984938906420862,0.03163444909461257,-0.01900856246026776,-0.09285132556390104,0.07970805091757562,-0.02041700721151192,0.0,-0.05747961598775078
8,0.01,-0.01983646628686262,0.07116478959433375,-0.10229938198566178,0.005986871410174217,0.03290109256277637,-0.02117810164805847,-0.10229938198566178,0.07116478959433378,-0.019836466286862614,0.0,-0.08423225503148915
7,-0.03,-0.019165416116241077,0.06132417539180484,-0.10755928968926247,0.014524102440877304,0.030448871495891622,-0.01991500142927346,-0.10755928968926246,0.061324175391804854,-0.019165416116241063,0.0,-0.1057430883199019
6,-0.13,-0.018406918547663673,0.05036560530170874,-0.10841570743530483,0.022007047579244036,0.02455496446911771,-0.015423990615659341,-0.10841570743530483,0.05036560530170875,-0.018406918547663666,0.0,-0.1217760199298171
5,-0.17,-0.017564434431566717,0.038488856946382294,-0.10483357338064112,0.02789252947406657,0.015885569474904906,-0.008432991895961105,-0.10483357338064112,0.038488856946382315,-0.01756443443156671,0.0,-0.1324731946786407
4,-0.16,-0.0166418078297397,0.025910446580045928,-0.09695954051435206,0.03175332857380492,0.00542060246962427,-7.513694058776851e-05,-0.09695954051435206,0.02591044658004595,-0.01664180782973968,0.0,-0.1382830094252502
3,-0.17,-0.015643248475752967,0.012859681940397513,-0.08511597266714314,0.03330919444366849,-0.005657064136571421,0.008294896538972358,-0.08511597266714314,0.01285968194039751,-0.01564324847575296,0.0,-0.13985205155892777
2,-0.12,-0.01457331256690906,-0.0004255180919105943,-0.06978774689823927,0.03244718878377664,-0.0160953034912298,0.015320456882728288,-0.06978774689823927,-0.0004255180919105848,-0.014573312566909054,0.0,-0.1379008129388427
1,-0.14,-0.01343688197535938,-0.013702960817201052,-0.05160240257160938,0.029229883474907375,-0.024714264254450242,0.01986281052097582,-0.05160240257160936,-0.013702960817201043,-0.01343688197535937,0.0,-0.13310606098690664
0,-0.04,-0.012239141973241283,-0.026730594953548955,-0.031304449820672924,0.023890818566250475,-0.030539731133833015,0.021185712895238178,-0.031304449820672944,-0.026730594953548962,-0.01223914197324128,0.0,-0.1260115731672707
