,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_89,harmonic_92,harmonic_93,all_6_harmonics
78,10.83618856,1.3359010718883864,0.41068183724382684,0.05175357792178678,-0.08604192379536643,1.3359010718883861,0.0,11.32209103797829
77,10.08017775,1.390996400838244,0.4841090107933473,0.013451697758855656,-0.1170400962028211,1.390996400838244,0.0,11.522446115507107
76,11.60067331,1.439744932250209,0.5487107494245358,-0.02540089649083042,-0.13954247874879425,1.4397449322502087,0.0,11.719191167585674
75,11.33089442,1.4819242377564168,0.603309346407732,-0.06321357505370327,-0.1519156524623892,1.4819242377564168,0.0,11.912911842032742
74,11.35381512,1.517341862860095,0.6469094549231819,-0.09843828242659784,-0.15326146459766027,1.517341862860095,0.0,12.101213900748451
73,11.60067331,1.5458362050612877,0.6787162334960184,-0.1296329149509404,-0.14348222438481792,1.5458362050612873,0.0,12.27876337323316
72,12.4100239,1.5672772512119952,0.6981498361659353,-0.15552036070597067,-0.12328779427740362,1.5672772512119952,0.0,12.437703702217105
71,12.4100239,1.5815671707363548,0.7048559832319395,-0.17504078462083206,-0.09414406195093372,1.5815671707363548,0.0,12.568405638081456
70,12.60000533,1.588640762009115,0.6987124198647169,-0.18739501824689764,-0.058166533404274474,1.5886407620091147,0.0,12.660467253206804
69,12.4100239,1.5884657498556967,0.6798311448444088,-0.19207727780795547,-0.01796677110349047,1.5884657498556967,0.0,12.703852364391702
68,11.87045103,1.5810429328164164,0.6485563687933164,-0.18889587104743377,0.023537175974449532,1.5810429328164164,0.0,12.69003917269919
67,12.14024502,1.5664061795029256,0.6054582391254939,-0.17798104513190768,0.06333258975910595,1.5664061795029254,0.0,12.613048932905162
66,12.44169173,1.5446222740635054,0.5513224461090527,-0.15977965431679642,0.09853077241158383,1.5446222740635054,0.0,12.470237189793862
65,12.00651364,1.5157906114623168,0.487135899525399,-0.1350368656806433,0.12657673318065124,1.5157906114623168,0.0,12.262756142318713
64,12.14024502,1.4800427439629749,0.41406873704368735,-0.10476565189736657,0.1454346518911057,1.4800427439629746,0.0,11.995633091997579
63,11.94893694,1.437541780885743,0.33345299230256636,-0.07020532001597025,0.1537356565086036,1.437541780885743,0.0,11.677452598744752
62,11.94893694,1.3884816443771153,0.2467583115857101,-0.03277077408434527,0.1508771877978275,1.3884816443771153,0.0,11.319674095782354
61,11.6773756,1.3330861845875415,0.15556516178254545,0.006005411188695275,0.13706673832141417,1.3330861845875415,0.0,10.93565732910151
60,11.40581427,1.2716081582945304,0.06153601806011535,0.04453573422206477,0.11330679082203744,1.2716081582945304,0.0,10.539500505855948
59,10.54774107,1.2043280756314487,-0.0336149434975848,0.08124275906365636,0.08132204929109473,1.2043280756314487,0.0,10.144816793211492
58,10.04797622,1.1315529201841183,-0.12815309577161718,0.11462369580356298,0.04343424492701043,1.1315529201841181,0.0,9.763581465448922
57,8.961698922,1.0536147482951257,-0.22035498331787332,0.14331192496955933,0.00239360465742125,1.0536147482951257,0.0,9.405173805453682
56,8.612474307000001,0.9708691739668897,-0.3085397414142665,0.16613294708886572,-0.038820784291814195,0.9708691739668899,0.0,9.075715756424046
55,8.863629903,0.8836937462765345,-0.3910997386678317,0.1821524668345615,-0.07721722250193186,0.8836937462765342,0.0,8.777775791261812
54,8.185160267,0.7924862267060416,-0.46652988455892574,0.19071464318604422,-0.11000856196941995,0.7924862267060419,0.0,8.510465309851893
53,7.671038745,0.6976627742478423,-0.5334550676382674,0.19146893963747125,-0.1348145215903608,0.6976627742478425,0.0,8.26991073778469
52,8.112480402000001,0.599656046566783,-0.5906552241712524,0.18438447520349496,-0.149834468700486,0.5996560465667826,0.0,8.050042368350212
51,8.412937063,0.4989132258824346,-0.6370875802215452,0.16975128869043168,-0.1539781246814573,0.4989132258824348,0.0,7.843605618683967
50,7.812008623,0.39589397857919295,-0.6719056616949025,0.1481684644734526,-0.1469447068817328,0.3958939785791931,0.0,7.643275750700245
49,8.112480402000001,0.2910683578539935,-0.6944747257851099,0.120519605911875,-0.12924476204190058,0.2910683578539932,0.0,7.442746011080454
48,7.661788141000001,0.1849146589713858,-0.704383332502713,0.08793666052381278,-0.10216310636425116,0.18491465897138598,0.0,7.237662815226678
47,7.211095301,0.07791723691194404,-0.7014508453345135,0.0517535779217868,-0.06766556235921378,0.07791723691194415,0.0,7.026299610532138
46,7.0300139260000005,-0.029435703628418373,-0.6857307242948363,0.01345169775885566,-0.028256262320870966,-0.029435703628418564,0.0,6.809891355516131
45,6.519489272,-0.13665433580450156,-0.6575095513353714,-0.025400896490830414,0.013204123411497723,-0.13665433580450131,0.0,6.592590704293213
44,6.98974951,-0.24324944558936654,-0.6173018058806286,-0.06321357505370329,0.05370603882943026,-0.24324944558936643,0.0,6.381050550459873
43,5.7188863979999995,-0.34873466394573444,-0.565840485732367,-0.09843828242659784,0.09030950205029079,-0.3487346639457346,0.0,6.183680621872979
42,5.989152451,-0.45262868601634987,-0.5040637443263922,-0.1296329149509404,0.1203575148160806,-0.45262868601634965,0.0,6.009663448693435
41,5.250149307,-0.5544574672076521,-0.433097787948044,-0.15552036070597072,0.14166893057535732,-0.554457467207652,0.0,5.867842983630247
40,5.327248665,-0.6537563861465291,-0.35423634469465254,-0.17504078462083206,0.15269678110256746,-0.6537563861465291,0.0,5.765614261785992
39,5.678820225,-0.7500723646410764,-0.26891707947119037,-0.18739501824689764,0.152640568929385,-0.7500723646410762,0.0,5.707943027189616
38,5.676275037999999,-0.8429659349724702,-0.17869538497996584,-0.19207727780795547,0.14150437442507227,-0.8429659349724701,0.0,5.696630151122169
37,4.824191581,-0.932013245085371,-0.08521602650152796,-0.18889587104743377,0.12009655960773008,-0.9320132450853709,0.0,5.729908507067471
36,5.467426154,-1.0168079925276365,0.009816842610094776,-0.17798104513190766,0.08997109018639611,-1.016807992527636,0.0,5.8024228094003885
