,raw_series,harmonic_1,harmonic_3,harmonic_4,harmonic_6,harmonic_8,harmonic_10,harmonic_13,harmonic_14,harmonic_16,harmonic_18,harmonic_20,harmonic_22,harmonic_24,harmonic_27,harmonic_29,harmonic_31,harmonic_32,harmonic_34,harmonic_36,harmonic_37,harmonic_40,harmonic_41,harmonic_43,harmonic_45,all_24_harmonics
92,-0.2,-0.06119570986620636,-0.1565222491033646,0.11945409283125234,0.10592856447619092,0.004829525252818025,0.02886404592579394,0.0027750168725306393,0.019497273222880643,-0.026467918015938778,-0.015341592975575524,0.012501714791653351,0.014138449831850931,-0.006119598508460078,0.00816221942005947,-0.0005376068938698182,0.002150537634408598,0.018008528286439694,-0.003193728263540613,-0.00574093386347207,-0.0025102563360862693,0.014205101377926575,0.0022705830448400497,-0.01057546168000112,0.0009830561224174383,-0.3132233017810209
91,-0.7,-0.06718440987679683,-0.2580120128580468,0.14614941737453688,0.09931405260487915,-0.03361877684156065,0.00815097511579025,0.042249475288898324,0.036195955261257635,-0.0134028746375649,0.019828759633834455,-0.020648815408088692,-0.007140122510542117,-0.00030330770882868173,-0.0037487203308125333,0.0058055218576938405,0.014247311827956997,-0.006265672207974346,0.0046079377255918465,-0.005132310570155924,-0.001884501195556172,-0.015273214034344802,-0.006513750208670173,0.009872275048652443,-0.0004836049832008757,-0.5018303849107275
90,-0.6,-0.07286656283454523,-0.3489387344911962,0.1622359439188832,0.07660228441364147,-0.062482845474378136,-0.016143230019224485,0.05117456694731605,0.02285554153471802,0.013856738300297863,0.029114857732031606,-0.021496898727621182,-0.01534300372273527,0.006150323075169172,-0.00628296693276365,-0.003860411305420409,-0.016397849462365596,-0.011024503487618749,-0.0029264848833655713,0.013529298530047824,0.005529231376424983,0.013442913811722799,0.009867823929587138,-0.00861964548359594,-2.0808597565429933e-05,-0.43485868483239337
89,-0.85,-0.07821624237876476,-0.4255798633357157,0.16654597221834247,0.041474482694861814,-0.0735339466339479,-0.03334490029587601,0.02309681765533703,-0.009452731886777152,0.026441108725637395,0.0003947264184939599,0.011284183380235034,0.004551725069911865,-0.00031970979486506645,0.006898403474402564,-0.002881037273162616,0.002150537634408598,0.018554123182831436,-0.0007210120933458684,-0.015398619737862919,-0.006973339572625576,-0.009061538587067238,-0.01187499037427181,0.006887288269270305,0.0005250086539621822,-0.4957821466249629
88,-0.8,-0.08320903914869841,-0.48479770257176036,0.15876664286902467,-0.00037568470293880557,-0.06362156910388006,-0.0358964746861711,-0.02168156871366126,-0.03391616418341584,0.011022519548255555,-0.028840676614872454,0.026412595006868468,0.016110889446699105,-0.006117937004410151,0.0028247623339609338,0.006042963480882547,0.014247311827956997,-0.009656829995539419,0.0038841253628073714,0.009838357078674226,0.005642073883134528,0.002960546254603465,0.012261281633664809,-0.004771618003666189,-0.0010238214111190627,-0.3904333634873864
87,-0.85,-0.08782217215783353,-0.5241678669032055,0.13946264737033293,-0.0421649594798055,-0.03557159024595471,-0.02267691791493102,-0.05078264335293552,-0.030232503896625792,-0.016069678812190753,-0.020427763386381907,0.00022185924824129956,-0.0018337836704504418,0.0009394466434270223,-0.008314471138475287,-0.0016968566729855796,-0.016397849462365596,-0.007790147997374148,-0.004437841286477571,0.00046875304307054575,-0.0020652751383102045,0.003702271858212838,-0.010973970935203713,0.0023903826295590125,0.0015121283751461313,-0.26386903269163636
86,-0.65,-0.0920345927383183,-0.5420785371765242,0.11003523789622026,-0.07711995307829671,0.0026193413040614105,0.0005057522233585071,-0.043164265593835384,-0.0014588280760834788,-0.026142977879274044,0.014651337558949396,-0.026315947102066896,-0.016420252661688752,0.006022772621094356,0.0013433241565408225,-0.004757496521613851,0.002150537634408598,0.018340110096101155,0.002010167529767379,-0.01054969743660771,-0.002333498590800763,-0.009662506191909552,0.008188769576424965,0.00012388984472988827,-0.001984918855807573,-0.24084412275314612
85,-0.15,-0.09582708058120532,-0.5377964484463124,0.0726205122043866,-0.09957500714636734,0.04006353603221315,0.023466219910862583,-0.004335062813906406,0.028525532086555082,-0.008529058492528982,0.030604736377233373,-0.011685799428536734,-0.0009363479629687399,-0.0015495434981529909,0.007641055935512752,0.0053009351344917525,0.014247311827956997,-0.012652636028457759,0.0017679584721246313,0.015540584200884278,0.005803544988658561,0.013789077203173941,-0.004285843235463863,-0.002631267211314684,0.0024373413829840585,-0.03873921305168754
84,0.05,-0.09918233143431306,-0.5114969099283089,0.029934357050871146,-0.10589050824029238,0.06608618843483587,0.03611679406940082,0.0376286978017166,0.034836496039358206,0.018117722673720714,0.0066070338525388095,0.02122529598135713,0.01626228876396146,-0.005865806440572594,-0.005173824195274419,0.0007417319157403813,-0.016397849462365596,-0.004236862932813526,-0.004358350888276542,-0.013033391551016696,-0.006963793184634877,-0.015298881444465291,-0.00020207869113278524,0.004992201010552633,-0.0028647534893212583,0.03520660523393158
83,0.1,-0.10208503605755959,-0.4642566278195053,-0.014924694532104281,-0.09504281230133883,0.07326861171403667,0.03289943965326729,0.052384241465334935,0.01223658215823676,0.025576584702767902,-0.026015421251812814,0.02093211393493092,0.003679830750048698,0.0021437399397205305,-0.005047391663498814,-0.005862839911423631,0.002150537634408598,0.017375250747165057,0.0040207561316158765,0.00423779921025474,0.005352466936443393,0.013905401877002626,0.004662417914450526,-0.007075293121286204,0.003262769348227164,0.11086765031923082
82,0.1,-0.10452195007551379,-0.3980096248199336,-0.05870038175871561,-0.06879016136504898,0.05956319950233724,0.015227702670352708,0.029262263717887805,-0.020518495763546956,0.005948077755008856,-0.024677618763989533,-0.012106699524749673,-0.015641493470712288,0.005648649148266202,0.007704107198789485,0.003699708020584122,0.014247311827956997,-0.01513044165574943,-0.0009819740038222295,0.006602462404772937,-0.0016108705637698263,-0.009873080491576555,-0.00848636104288254,0.008764608742786636,-0.0036273047783878893,0.25322756424542253
81,0.0,-0.10648195440844267,-0.3154680610160885,-0.09821508386663245,-0.03138769999671704,0.028877169214068747,-0.00913433184742012,-0.015018405832780463,-0.03624523295652718,-0.019979854183422296,0.008874088002941882,-0.02620612055130843,-0.006318584047568512,-0.0027159387085629017,0.0011852837071603679,0.0030600973491809037,-0.016397849462365596,-0.0005101202019732599,-0.002716508859623718,-0.014257143169045229,-0.0027718487671870994,0.003967134891349516,0.011151959482662309,-0.00996612876330295,0.00395461915299473,0.29549797852625886
80,0.25,-0.10795610600612193,-0.22001119772832148,-0.1306004795160795,0.011102217163498145,-0.010041329874626064,-0.029483193849002987,-0.04843970293519722,-0.02189197872659277,-0.02474774115656236,0.030841653519247367,0.0006906027681858598,0.014575534870122323,-0.0053735290718550065,-0.008298295924078986,-0.006017908548149361,0.002150537634408598,0.01569904659113474,0.004590011747913228,0.015032983967041275,0.006051378356210791,0.002691657806817803,-0.012295372739708075,0.010612982407686789,-0.004241353783637104,0.3717711320832958
79,0.35,-0.10893767865292302,-0.11554705015533888,-0.15350575454212445,0.05179263837411868,-0.046097189128548766,-0.03687860230622639,-0.04683565971102476,0.010629472494001412,-0.003306061690687105,0.012548848544367223,0.02650696584454917,0.008777507856453298,0.003260268271003133,0.002974694066444867,0.0014988160379678464,0.014247311827956997,-0.016988805223903312,-0.0033798951972310726,-0.008555654217560894,-0.006922472605559276,-0.008839651950358268,0.011760530778047897,-0.010669168940312538,0.00448456638499067,0.43729690154082845
78,0.45,-0.10942219365799222,-0.006352392772794797,-0.165268244527579,0.08408828207313802,-0.06901139767305076,-0.028071381421419888,-0.011366113162161302,0.03432950320301656,0.021636965352139416,-0.022125091486021743,0.010856550356285162,-0.01309475058033625,0.005043269315619934,0.0068070667231801925,0.004882468810955923,-0.016397849462365596,0.0032375069098723704,-0.00010087143111309146,-0.0020496397019909487,0.005038437910763838,0.01331013663180793,-0.00962043677801158,0.010131561291364112,-0.004681761266646306,0.4487537238354215
77,0.3,-0.10940744029048978,0.10310233231624195,-0.16503412547189697,0.10275452897955249,-0.07225144168966638,-0.00693098737258543,0.032321939231542016,0.02953941044839708,0.023664952297045988,-0.027917169529902343,-0.021777558106872007,-0.010986620198491582,-0.003771143069134999,-0.0063871110892832405,-0.005197568228452404,0.002150537634408598,0.013380121623103716,0.0035138715431822956,0.011666015762519421,-0.0011491159563164703,-0.0152547435675083,0.006167202577126678,-0.009030080094369881,0.004830914942270915,0.43279530727644416
76,0.45,-0.10889348586664785,0.2083360358062421,-0.15282039177583653,0.10476587209709623,-0.05489363087201336,0.017254538876211263,0.05263893744857947,0.00023450180084439397,0.0006301209596026344,0.0027335322414328493,-0.02034344522052055,0.011241284328430624,-0.004661258791572815,-0.0036051755864869948,-0.0009450106080396486,0.014247311827956997,-0.018151645110090733,-0.004566214822176411,-0.015653728736556533,-0.0031975516334003867,0.014304442782862631,-0.0018721769048491558,0.0074260284489009116,-0.0049304968933154185,0.4700584431448031
75,0.6,-0.10788267544262171,0.30504043751188986,-0.12951362263979416,0.08979630413011258,-0.021886429348992955,0.03385927625569402,0.03489425099688473,-0.029265020360891462,-0.023072051976851343,0.029815909742442956,0.012915401705484211,0.012883048832083778,0.004243320836205609,0.008194403869263806,0.005913468358459266,-0.016397849462365596,0.006852590108436914,0.0025509256937839508,0.012088771896064244,0.006271600672268626,-0.01063957379429395,-0.0026783912977297684,-0.005408680087461813,0.004979485274206186,0.40816754096936375
74,0.75,-0.1063796211145366,0.3892564478650713,-0.09680562642136677,0.06027215817288963,0.0173602808125867,0.035587926455815856,-0.008081453453461928,-0.034477443512866066,-0.022339329003164883,0.017976911902362128,0.02596974443680556,-0.00906788652268888,0.004231417444633204,-0.0005027205738762665,-0.0035347833017815573,0.002150537634408598,0.010513412903725287,0.001178102851572019,-0.002691179002481613,-0.0068495663717238085,0.004955622401488965,0.006863372846832555,0.003090310832652474,-0.00497737739786341,0.4646078863960752
73,0.95,-0.1043911809745508,0.4575362535069661,-0.057070634445350515,0.020978837022261533,0.05165782268496192,0.021681006288411832,-0.0452136939601988,-0.011076967241765698,0.002052285665217254,-0.017328957875205074,-0.0016022767943265973,-0.01441282062197611,-0.004671956389366213,-0.007942387499542519,-0.0032356657986118854,0.014247311827956997,-0.018571354512743297,-0.004115669184251293,-0.00800486404055783,0.004701419648514298,0.0016687623382092738,-0.010111539258894213,-0.0005999498695900892,0.004924194893950778,0.6220013202307565
72,1.4,-0.10192642781895417,0.5070844711720586,-0.013192958609361136,-0.02171482585225977,0.07122845658379816,-0.0017514730565439522,-0.04965322740189044,0.021516306328329973,0.024270388126806052,-0.030013788095132804,-0.026667739658151512,0.006636412954387149,-0.00375815602868898,0.004484279651756946,0.005985987072594486,-0.016397849462365596,0.0101871274628169,0.00428828453250144,0.014838690226130987,-0.0006821181963158386,-0.007976464404421327,0.011979532504217684,-0.001923801392547301,-0.00482048348692586,0.7285389478799322
71,1.65,-0.09899660775107955,0.5358725910074714,0.03164237710245507,-0.06088885471207563,0.07049287410173805,-0.024414441981823597,-0.018189956270413248,0.03625315418348436,0.02078447396376919,-0.0035189346512168353,-0.01001491376313313,0.015532397636784968,0.005052651347804801,0.005694395399404255,-0.001299065226661423,0.002150537634408598,0.00721628382479478,-0.0015799840420775847,-0.0145130894378402,-0.003608664804901362,0.012770464959805798,-0.012212381100535734,0.004340483202528707,0.0046673073961686915,0.8362247782444163
70,1.75,-0.09561508886791267,0.5427220240046824,0.07418083340882073,-0.0901937515042826,0.04966077930599151,-0.036350915614813,0.02642594318641363,0.02090343677360765,-0.004713633061925787,0.02756949911756228,0.022304971643529757,-0.004016064356652584,0.0032463308462927503,-0.007338908904843117,-0.005001870114813957,0.014247311827956997,-0.018230750479602646,-0.0021897667828972593,0.007185158766525414,0.006463207112914116,-0.015141001794482908,0.010778302410574009,-0.00651559477538099,-0.004466238415650807,0.9239422055555769
