,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,all_6_harmonics
46,0.75,0.058094892529905066,-0.16538109362174552,0.10310233231624193,0.10270711002454856,0.1609223915021034,0.1027545289795525,0.2599832671596556
45,0.9,0.06422670178742562,-0.10131502804454409,0.20833603580624202,0.13402339602756647,0.1401290535855737,0.10476587209709626,0.4459377935708658
44,1.25,0.07006545933573555,-0.035401962790987174,0.30504043751188986,0.15561109630557635,0.10349669856908017,0.0897963041301126,0.5993493633398969
43,1.4,0.07558452426332019,0.031156489579163688,0.3892564478650713,0.16590318749560368,0.0551659417117123,0.060272158172889646,0.7176042253234732
42,1.55,0.08075871434276846,0.09714695092883345,0.457536253506966,0.1641525799521123,0.0005996878481948607,0.020978837022261533,0.8007318209874773
41,1.65,0.08556442093150081,0.16136639774702047,0.5070844711720586,0.15048634802228708,-0.054034349717839325,-0.021714825852259763,0.8510049225636297
40,1.6,0.08997971669259042,0.22264409258461906,0.5358725910074715,0.12589650588281553,-0.10256079597952182,-0.06088885471207562,0.8723697445965768
39,1.85,0.09398445564417233,0.2798629269068216,0.5427220240046824,0.09216799850829782,-0.1394946270073227,-0.0901937515042826,0.8697804124652536
38,1.7,0.09756036508093786,0.33197978627627045,0.5273523535720115,0.051749134814156994,-0.16066115121339591,-0.10487965029631323,0.8485181229385832
37,1.7,0.10069112894829824,0.37804456660430347,0.49039281582283184,0.007573868065351235,-0.16366788159901888,-0.10256619633530754,0.8135721322503678
36,1.3,0.10336246228879911,0.41721749479901715,0.4333565385751562,-0.03715117601284347,-0.14817496248990933,-0.08362836436469705,0.769147991568822
35,0.85,0.10556217642110516,0.44878443805016627,0.3585785937209824,-0.0791794640668029,-0.11593358398132952,-0.05113568107661501,0.7183497945527235
34,1.2,0.10728023455415743,0.47216992265859936,0.26912039910867575,-0.11546021678987399,-0.07058804204514912,-0.01035470279105531,0.6630599318950116
33,1.15,0.10850879758274883,0.48694762507353795,0.16864438373655563,-0.14335986106351242,-0.01726381777009662,0.03210461104292287,0.6040147619678354
32,1.1,0.10924225985556334,0.492848143883321,0.06126404747938717,-0.16085319763849545,0.038011764184712374,0.06936026900490147,0.5410506521730906
31,1.2,0.10947727475247705,0.48976391107417655,-0.04862444607980728,-0.16667040774041192,0.08899081399635822,0.09537371099334668,0.4734747804113948
30,0.95,0.10921276995441845,0.4777511530234768,-0.15652224910336457,-0.1603892275792498,0.12991108592746092,0.10592856447619092,0.400501166631344
29,0.9,0.1084499523361142,0.45702886547805227,-0.2580120128580468,-0.14246559993413052,0.15614729442682607,0.09931405260487915,0.32168613385741734
28,0.95,0.10719230245939665,0.4279748212039818,-0.3489387344911962,-0.11420057785412613,0.16473391775269797,0.07660228441364147,0.23729936347935618
27,0.6,0.10544555869219857,0.3911186830894544,-0.4255798633357157,-0.07764588289289732,0.15470039576633735,0.0414744826948618,0.14857652572797936
26,0.25,0.10321769102569621,0.3471323482506543,-0.48479770257176025,-0.03545497328327904,0.1271808339387253,-0.00037568470293881034,0.05781583176863864
25,0.1,0.1005188647090678,0.2968176991701645,-0.5241678669032055,0.009309567178771192,0.08528581354632,-0.042164959479805496,-0.03169828789027986
24,-0.45,0.09736139386779298,0.2410919851678662,-0.5420785371765242,0.053398338147987744,0.03375079755999914,-0.07711995307829671,-0.11593838802427596
23,-0.6,0.09375968531712246,0.18097110070397388,-0.5377964484463124,0.09361099251634745,-0.021599126512914825,-0.09957500714636733,-0.19051616201318128
22,-1.2,0.08973017282708462,0.11755106535515086,-0.5114969099283089,0.1270285454882984,-0.07450766583777994,-0.10589050824029238,-0.2511571576869528
21,-1.55,0.08529124213896191,0.0519880430886245,-0.4642566278195053,0.151225259928059,-0.11899448130819612,-0.09504281230133883,-0.29420892956345374
20,-0.95,0.08046314707537049,-0.014522734911797841,-0.39800962481993357,0.16444472749448916,-0.15003115509838702,-0.06879016136504898,-0.3171180058516567
19,-0.45,0.07526791712671294,-0.08076875962537218,-0.3154680610160885,0.1657273640607061,-0.1641095609896266,-0.031387699996717054,-0.31881346603506616
