,raw_series,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,harmonic_13,harmonic_15,harmonic_16,harmonic_26,harmonic_31,harmonic_52,harmonic_57,harmonic_63,harmonic_67,harmonic_68,harmonic_70,harmonic_71,harmonic_72,harmonic_73,harmonic_74,harmonic_75,harmonic_76,harmonic_77,harmonic_78,harmonic_79,harmonic_80,harmonic_81,all_33_harmonics
10,0.2874,0.05331011197321324,0.030181486146720633,0.033668683736731826,-0.023084064514492915,-0.010677574981268582,0.0015674307926337521,0.054414461846217434,-0.007378521398854859,-0.03419505779274016,-0.0052306943601067805,0.02123852718979877,0.0069208176183266105,0.01900052407867769,0.0017903217067227496,0.006565391286635791,-0.0002497951580623148,0.01278628460077453,-0.007097547852923021,0.016951150025573642,-0.021989921821194948,0.00692081761832661,-0.005230694360106778,-0.03419505779274014,-0.007378521398854863,0.054414461846217434,0.0015674307926337547,-0.01067757498126858,-0.023084064514492922,0.033668683736731826,0.03018148614672064,0.05331011197321326,0.0336326343087758,0.0,0.30485483311659795
11,0.347,0.0631654053889583,0.04454754237940172,0.04089441324041925,-0.018518145782225662,0.004862563206119556,-0.019942943043677948,0.034821196351916474,0.0057413272327067125,-0.006919936569586158,-0.02494372813009403,0.04045762543880407,0.0029196540808147913,0.023977365967548295,-0.010896438547738245,-0.002764967207602493,-0.004984638048438711,-0.004385681427033163,0.00032286174125895826,-0.002916618006100127,-0.017330706388736225,0.0029196540808147952,-0.024943728130094014,-0.006919936569586145,0.0057413272327067055,0.034821196351916446,-0.019942943043677944,0.0048625632061195505,-0.01851814578222566,0.040894413240419245,0.04454754237940172,0.06316540538895832,0.03296242623666203,0.0,0.34305919929171197
12,0.4897,0.07150344675154383,0.056512029071707694,0.04421455332395722,-0.01120131831955088,0.019368265374516767,-0.03571640621906264,0.0022432509160524297,0.016174745044340126,0.024314360836175865,-0.027571374154521378,0.027080710071551342,-0.0038072726220506237,-6.62507335415487e-06,-0.008845415717633847,-0.0041798546357851496,0.007632482886635594,-0.007279516651093227,0.006912352270699419,-0.01796408082899333,0.005836195012519136,-0.0038072726220506193,-0.027571374154521364,0.024314360836175872,0.016174745044340126,0.002243250916052413,-0.03571640621906264,0.019368265374516767,-0.011201318319550882,0.04421455332395721,0.05651202907170769,0.07150344675154384,0.03209397825465639,0.0,0.5111056298872608
13,0.3924,0.07812395379730333,0.06542993764916438,0.04331201656742247,-0.002220511929412298,0.02975366504410832,-0.04121546650619883,-0.031171193498168957,0.019039819887459255,0.04163742692501818,-0.011313807204727182,-0.008114668061525953,-0.006979763358738611,-0.023982614082556506,0.005169315948909769,0.0063712293005043,-0.006319740965271136,0.013526019057650678,-0.004287831695007836,-0.003322241792732132,0.02277054811934586,-0.006979763358738609,-0.011313807204727178,0.04163742692501817,0.01903981988745926,-0.031171193498168954,-0.041215466506198825,0.029753665044108327,-0.002220511929412296,0.04331201656742247,0.06542993764916438,0.07812395379730334,0.031032513311108026,0.0,0.41746133852260436
14,0.2981,0.08286789995391795,0.07082050135204652,0.03827299904818371,0.007090156085341927,0.033809427130813106,-0.03485823012354896,-0.05296202892205827,0.012995951401208607,0.03513803346832843,0.01269323416056388,-0.036772197575064176,-0.003636008903521874,-0.018991431276298584,0.012192381777404867,-0.0013170644472102002,0.0017276097858269265,-0.009704080874784712,-0.0044528242878007765,0.016810278362839628,0.015387937769672812,-0.0036360089035218793,0.012693234160563865,0.03513803346832842,0.012995951401208615,-0.05296202892205824,-0.03485823012354895,0.03380942713081311,0.007090156085341932,0.038272999048183695,0.07082050135204651,0.08286789995391794,0.029784415181084094,0.0,0.34088602955415076
15,0.4628,0.085621334206558,0.0723931134958363,0.029578748250961757,0.01534756679752972,0.030672750225352742,-0.018473459109784065,-0.05500354305156635,0.0008711328204210459,0.0085347468888424,0.02800595259837028,-0.03580299937395791,0.0031022912286100502,0.008938370769226362,0.0027248596828488617,-0.005234902800242976,0.003760998797505815,-0.0013413397936737472,0.006842000495879275,0.009160390200293996,-0.008427650761061969,0.0031022912286100468,0.028005952598370267,0.008534746888842377,0.0008711328204210515,-0.055003543051566336,-0.01847345910978406,0.03067275022535273,0.01534756679752972,0.029578748250961746,0.07239311349583628,0.085621334206558,0.02835719007359532,0.0,0.41975585992869524
16,0.4805,0.08631811823556364,0.07006299415280653,0.01805960189768767,0.021325064823515354,0.021010914408911896,0.003225501704303002,-0.036534463720741886,-0.011661298488604395,-0.022951614306588212,0.024135790400557626,-0.005987939794712701,0.006944319773395243,0.02607204688239142,-0.01042812264403597,0.005833592693651388,-0.00729798007143312,0.01138829964633181,0.0005282085669426586,-0.01362890823284151,-0.023243241816691,0.006944319773395239,0.024135790400557623,-0.02295161430658823,-0.011661298488604394,-0.03653446372074187,0.003225501704302994,0.021010914408911896,0.021325064823515365,0.018059601897687655,0.07006299415280653,0.08631811823556364,0.02675942148837175,0.0,0.4158411760328972
17,0.1732,0.08494151507879381,0.0639557606598689,0.004815687183291663,0.02413468050915233,0.006879327612337587,0.023996594696989452,-0.004441834140347335,-0.01873727863391532,-0.041306426707998,0.0037336432729711535,0.028651499983934486,0.004303192943323508,0.011714849689452678,-0.009476734186491677,0.00020184159844061916,0.0070479521018714285,-0.012958085401058417,-0.00714498434496897,-0.0138936603567395,-0.013237073690033853,0.0043031929433235095,0.003733643272971155,-0.041306426707998,-0.01873727863391532,-0.0044418341403473175,0.023996594696989438,0.00687932761233759,0.024134680509152327,0.0048156871832916595,0.0639557606598689,0.08494151507879381,0.025000718593685384,0.0,0.377284158189883
18,0.4119,0.08152459115849561,0.05440065555542609,-0.008888146024206074,0.023359039652422687,-0.008715731013185903,0.03786467845770877,0.02930713699945328,-0.017045877864761173,-0.036028158203764434,-0.01922588993137228,0.04020691855587015,-0.00235535666823314,-0.016792017034026812,0.00429224161197236,-0.006007735999735616,-0.003140657396006706,0.004882186608310162,0.0035702006486718067,0.008803690628699333,0.010905136990560504,-0.0023553566682331353,-0.019225889931372267,-0.03602815820376443,-0.017045877864761177,0.02930713699945328,0.03786467845770877,-0.008715731013185903,0.023359039652422687,-0.008888146024206074,0.05440065555542608,0.0815245911584956,0.02309165843568167,0.0,0.3443754173734923
19,0.5056,0.0761494220158871,0.041912797028905414,-0.02174312369555021,0.019113365301547933,-0.022456651047661525,0.04084037401670454,0.052127598099118606,-0.007378521398854859,-0.010136720138049069,-0.029016510192239327,0.019368313739129582,-0.0068149661759853725,-0.02501680604577843,0.012255822781112825,0.00498146559471454,-0.0023963620381928655,0.006827893505840677,0.005097094170036359,0.016951150025573642,0.02340161054187219,-0.006814966175985371,-0.029016510192239314,-0.010136720138049062,-0.007378521398854863,0.05212759809911859,0.04084037401670454,-0.022456651047661525,0.01911336530154793,-0.021743123695550225,0.04191279702890541,0.0761494220158871,0.021043722326779254,0.0,0.4044935003210014
20,0.2753,0.06894512083194898,0.0271654087658333,-0.03252154109527249,0.012028361133647782,-0.03142026172390068,0.032067674337367985,0.05550989370329446,0.0057413272327067125,0.02155434636887428,-0.01893206105402649,-0.017075008643637445,-0.004912183680624843,-0.0030252843372909582,0.0036430100322232986,0.001709866311274754,0.006689880517257542,-0.013455455266183478,-0.006493926819470366,-0.002916618006100127,0.010907200896723803,-0.004912183680624846,-0.018932061054026488,0.021554346368874277,0.0057413272327067055,0.05550989370329444,0.03206767433736799,-0.03142026172390068,0.012028361133647771,-0.03252154109527249,0.02716540876583329,0.06894512083194897,0.018869226795706295,0.0,0.3423536122384297
21,-0.041,0.060084737089948284,0.010953526284691142,-0.040194013776288985,0.0031565191233322103,-0.0336996918403025,0.014070188608436745,0.03819277978566635,0.016174745044340126,0.040913297701447915,0.004120040804086189,-0.03976128996902447,0.0015765699494947874,0.02262029822074617,-0.009897090783733504,-0.006456690596438007,-0.007511939892746422,0.010067102412345378,-0.0013721357604096597,-0.01796408082899333,-0.013235149949848491,0.001576569949494782,0.00412004080408618,0.040913297701447915,0.016174745044340126,0.03819277978566633,0.01407018860843675,-0.0336996918403025,0.0031565191233322134,-0.040194013776288985,0.010953526284691132,0.06008473708994828,0.016581249514447404,0.0,0.10419315326203601
22,0.1177,0.049781099874754306,-0.005848863633673328,-0.044027788148196155,-0.006184230309799273,-0.028810027470769068,-0.007974814823985264,0.006633736424158486,0.019039819887459255,0.03686409316689175,0.024350090790152764,-0.030412583200740095,0.00659345185200996,0.020944169191309155,-0.01005105846087755,0.003860786396162321,0.0044359637115585805,0.0008149573566111578,0.007280992763078327,-0.003322241792732132,-0.023243512629560342,0.006593451852009956,0.024350090790152747,0.036864093166891744,0.01903981988745926,0.006633736424158484,-0.007974814823985259,-0.02881002747076906,-0.006184230309799271,-0.04402778814819616,-0.00584886363367334,0.04978109987475428,0.014193550647585599,0.0,0.0829068733968822
23,0.1014,0.03828170565414869,-0.02233593979962454,-0.04365672254420608,-0.01460629958185293,-0.017791469992684297,-0.02772573357279569,-0.027398999782760364,0.012995951401208607,0.01172344679726546,0.0279013692381582,0.0034390192606289323,0.005454745560417676,-0.006029174954389675,0.003389353228936444,0.003125711688685669,0.000941887154819411,-0.011090382631487794,-0.0028042887631841745,0.016810278362839628,-0.008429826922412944,0.0054547455604176814,0.02790136923815819,0.011723446797265459,0.012995951401208615,-0.02739899978276035,-0.027725733572795685,-0.017791469992684293,-0.014606299581852934,-0.04365672254420607,-0.02233593979962455,0.03828170565414868,0.011720490097053357,0.0,-0.06275860741224039
24,-0.516,0.02586277333916145,-0.03761887966953546,-0.039116255298856165,-0.020858572940687593,-0.0029880491388253995,-0.039500895876460135,-0.05121476241695707,0.0008711328204210459,-0.020124658646740998,0.012341402182696344,0.034519862997771954,-0.0007764628267698586,-0.025720237601996765,0.012245555824540936,-0.006557563331834356,-0.005830981498610158,0.013110396009990625,-0.0056724345976051135,0.009160390200293996,0.015386180210751253,-0.000776462826769855,0.012341402182696344,-0.020124658646740998,0.0008711328204210515,-0.051214762416957056,-0.03950089587646013,-0.002988049138825397,-0.020858572940687593,-0.039116255298856165,-0.037618879669535456,0.025862773339161465,0.009176941139992819,0.0,-0.3651261562252205
25,-0.2983,0.012822609422673228,-0.05087377599917766,-0.03084002023718066,-0.02401226229002305,0.012451033509995026,-0.03991298552963784,-0.05593275220192253,-0.011661298488604395,-0.0404586312087377,-0.011671897931702745,0.037788646286416296,-0.006282772402696516,-0.014345356429351131,0.0045392508906113,0.0025319712036656807,0.0076943097238708355,-0.005371348517161841,0.006058033923054933,-0.01362890823284151,0.02277108608280506,-0.006282772402696513,-0.011671897931702731,-0.0404586312087377,-0.011661298488604394,-0.055932752201922516,-0.03991298552963784,0.012451033509995024,-0.024012262290023047,-0.03084002023718065,-0.05087377599917766,0.012822609422673237,0.006578200979116949,0.0,-0.33044889032438396
26,-0.4856,-0.0005255574323478025,-0.061386053896518106,-0.019618432810442264,-0.02359888057580407,0.02524134903940968,-0.02884345826735271,-0.039793650281802206,-0.01873727863391532,-0.037644581032119095,-0.027690446786399574,0.010611766599730206,-0.005923541364033972,0.014356426765425348,-0.009306536654922258,0.0043730491398992245,-0.005564968503427734,-0.006366000560163219,0.002197507171593909,-0.0138936603567395,0.0058384540002086914,-0.005923541364033973,-0.027690446786399543,-0.03764458103211908,-0.01873727863391532,-0.03979365028180218,-0.028843458267352715,0.025241349039409666,-0.02359888057580406,-0.019618432810442253,-0.061386053896518106,-0.0005255574323477942,0.003939898743532492,0.0,-0.3640703125938696
27,-0.3389,-0.01386110023962665,-0.06858899373910943,-0.006523202077614196,-0.01967983650384867,0.03266195326482996,-0.009476642943342157,-0.008815660938238877,-0.017045877864761173,-0.0132925402788705,-0.024742223002861805,-0.025114831090069203,-3.4144623677663364e-05,0.025717936738167052,-0.010564934487027784,-0.006304916130649513,0.0005478984928363345,0.013364653191841526,-0.007318538244492808,0.008803690628699333,-0.017329138779047817,-3.414462367766816e-05,-0.024742223002861802,-0.013292540278870488,-0.017045877864761177,-0.00881566093823887,-0.009476642943342158,0.03266195326482995,-0.01967983650384867,-0.006523202077614196,-0.06858899373910941,-0.01386110023962665,0.0012779014933185407,0.0,-0.41791802604835393
28,-0.0912,-0.026863695246315593,-0.07209428317562605,0.007195022042355704,-0.012837312150007121,0.03313422602893011,0.012616282253839445,0.025449651867720975,-0.007378521398854859,0.018664701526330693,-0.00484663387416576,-0.04060684092892835,0.00588712923463142,0.0060162819671007355,0.0024660808767754377,0.0010666567882031048,0.004753482606104946,-0.010414982071588322,0.002000453682886661,0.016951150025573642,-0.02199071966021109,0.005887129234631416,-0.0048466338741657644,0.018664701526330704,-0.007378521398854863,0.025449651867720968,0.012616282253839439,0.03313422602893011,-0.012837312150007121,0.007195022042355712,-0.07209428317562605,-0.026863695246315607,-0.0013917812068397573,0.0,-0.11070722371527891
29,0.0475,-0.03922101620596979,-0.07171295114523503,0.020226091127207215,-0.004087778612648024,0.026557698517781128,0.031079929465079034,0.050224894867151273,0.0057413272327067125,0.03994311109146187,0.0183686923270725,-0.023382616795166622,0.006312231432441466,-0.020952081630257337,0.012161642654374088,0.005384634380059233,-0.007588224663573947,-0.00028734914627016455,0.006171065078211407,-0.002916618006100127,-0.0031681260034253787,0.006312231432441468,0.018368692327072486,0.03994311109146187,0.0057413272327067055,0.05022489486715125,0.031079929465079027,0.026557698517781128,-0.004087778612648018,0.02022609112720721,-0.07171295114523502,-0.03922101620596979,-0.004053093571056995,0.0,0.08734622175300431
30,0.1302,-0.05063623654901155,-0.06746555535639884,0.0313254829667346,0.0052690028644211155,0.014331426465785736,0.04060293144163273,0.056271482528100644,0.016174745044340126,0.0383684478715574,0.029002249309607302,0.012680579897473121,0.0008442903266644965,-0.022613673147392016,0.005408192160034858,-0.005712369268894641,0.006485346083366609,0.010775784627673495,-0.005540216510289758,-0.01796408082899333,0.019037750473216087,0.0008442903266645019,0.02900224930960728,0.03836844787155739,0.016174745044340126,0.05627148252810062,0.040602931441632725,0.014331426465785732,0.00526900286442111,0.0313254829667346,-0.06746555535639881,-0.05063623654901155,-0.006690030153633014,0.0,0.15897765120009014
31,0.2179,-0.060835159246290245,-0.05958107401549105,0.03943315869734793,0.013843063104130157,-0.0009436375733392566,0.038445842383366305,0.04133466734785411,0.019039819887459255,0.014841640517217244,0.019770504988195846,0.03852725126226605,-0.00541187274294327,0.003038444891247353,-0.00866001191962011,-0.0004561613708053194,-0.0020171437663802,-0.013242987337947104,-0.002993161068070491,-0.003322241792732132,0.02091296647893798,-0.005411872742943265,0.019770504988195842,0.01484164051721724,0.01903981988745926,0.041334667347854084,0.038445842383366305,-0.0009436375733392607,0.013843063104130153,0.03943315869734793,-0.059581074015491044,-0.06083515924629025,-0.009286732107686593,0.0,0.24347043689026554
32,0.0796,-0.06957280310426846,-0.048484561552421986,0.04377480099679282,0.02036070778276907,-0.016017957138128813,0.025229183904759353,0.010984325860854948,0.012995951401208607,-0.017176670921836053,-0.0030031903153272354,0.03333317831443524,-0.006615559399256496,0.025020606230688257,-0.011015271754056187,0.006105932587029589,-0.0034977786038205986,0.005852431407611048,0.007257113050984951,0.016810278362839628,0.00045495453731484543,-0.0066155593992564985,-0.003003190315327224,-0.01717667092183606,0.012995951401208615,0.010984325860854934,0.025229183904759353,-0.016017957138128817,0.02036070778276907,0.04377480099679281,-0.04848456155242196,-0.06957280310426846,-0.011827582562126624,0.0,0.052655477158561406
33,-0.3337,-0.0766392872870415,-0.03477423382630082,0.04393576466326389,0.023853727347447794,-0.02768470108652734,0.004754941939467126,-0.02346202525877092,0.0008711328204210459,-0.039367512740846856,-0.023719828600610483,0.001283136376185955,-0.0016430184513496443,0.0167818668327704,0.0015279772240515358,-0.004811867101261985,0.007197661774860433,0.0058945325449270836,-0.0011695658982741623,0.009160390200293996,-0.020488909251188285,-0.0016430184513496473,-0.023719828600610473,-0.03936751274084685,0.0008711328204210515,-0.02346202525877092,0.004754941939467131,-0.027684701086527333,0.023853727347447794,0.04393576466326389,-0.03477423382630083,-0.07663928728704149,-0.01429730054335245,0.0,-0.33066591202484874
34,-0.729,-0.0818648727171996,-0.019189218153628864,0.039900676985845825,0.023803226541105435,-0.03346194791890692,-0.017087136109239353,-0.049159484304525186,-0.011661298488604395,-0.039034604920718946,-0.028189398012066814,-0.03180070649170359,0.004863429956387296,-0.011726690453040289,0.012004587934291256,-0.001954387752240659,-0.0071625920676922535,-0.013253749409570057,-0.006586242489997592,-0.01362890823284151,-0.01955240130189423,0.004863429956387291,-0.02818939801206681,-0.03903460492071893,-0.011661298488604394,-0.04915948430452517,-0.01708713610923934,-0.033461947918906915,0.023803226541105435,0.03990067698584581,-0.019189218153628868,-0.08186487271719961,-0.01668103287682703,0.0,-0.6421050257083429
35,-0.5393,-0.08512403925956684,-0.002569706763350786,0.032054905903421825,0.020216707362629652,-0.03212067665174727,-0.03401382262846536,-0.056525575199241736,-0.01873727863391532,-0.016368417518395826,-0.01335043451945394,-0.03926326658366469,0.006829423274082128,-0.02607127645487803,0.006244607925456195,0.0064980583877714375,0.0034107675732826547,0.010747196608460415,0.004947477173375061,-0.0138936603567395,0.0022643694084456996,0.006829423274082128,-0.01335043451945394,-0.016368417518395805,-0.01873727863391532,-0.0565255751992417,-0.03401382262846535,-0.032120676651747254,0.020216707362629645,0.03205490590342181,-0.0025697067633507873,-0.08512403925956684,-0.018964443515816373,0.0,-0.5746675065678204
36,-0.2347,-0.08633850075263523,0.014188338183683341,0.021147755736664813,0.013626954629456805,-0.023946222251644056,-0.041155882012731855,-0.04281351314777113,-0.017045877864761173,0.015662804972636564,0.010633006059620765,-0.015092087465800942,0.0024195275700519647,-0.008925919704140244,-0.00796140485365812,-0.00365195593269492,0.0021109450546906573,-0.0002406912644825545,0.0037483375958210015,0.008803690628699333,0.021662990679931812,0.0024195275700519695,0.01063300605962076,0.015662804972636567,-0.017045877864761177,-0.04281351314777112,-0.04115588201273185,-0.023946222251644052,0.013626954629456801,0.021147755736664813,0.014188338183683338,-0.08633850075263524,-0.021133799760061443,0.0,-0.25319247490834373
37,-0.07,-0.08547908546573206,0.030181486146720633,0.008220905456363002,0.0050128896946260194,-0.010677574981268582,-0.03645878517208284,-0.01313646931395825,-0.007378521398854859,0.038732701911488934,0.027333291912103926,0.02123852718979877,-0.004249217622806903,0.01900052407867769,-0.011399361880650185,-0.003347252584078289,-0.006537263017789106,-0.010444978820170805,-0.007097547852923021,0.016951150025573642,0.01792742343907173,-0.0042492176228068985,0.027333291912103916,0.038732701911488934,-0.007378521398854863,-0.013136469313958244,-0.036458785172082835,-0.01067757498126858,0.0050128896946260194,0.008220905456362991,0.03018148614672064,-0.08547908546573207,-0.023176054845853295,0.0,-0.07771647077821633
38,0.0367,-0.08256643681277258,0.04454754237940172,-0.0054910760638874085,-0.004345850338224171,0.004862563206119556,-0.021273728110112577,0.021439109535137765,0.0057413272327067125,0.0396420502161225,0.02531144095146782,0.04045762543880407,-0.006950930914891377,0.023977365967548295,0.0005806841365136392,0.006539872178868803,0.007571316925194598,0.013355659954975554,0.00032286174125895826,-0.002916618006100127,-0.004953071642446247,-0.006950930914891377,0.02531144095146781,0.039642050216122486,0.0057413272327067055,0.02143910953513777,-0.02127372811011258,0.0048625632061195505,-0.004345850338224176,-0.0054910760638874085,0.04454754237940172,-0.08256643681277255,-0.025078926410805218,0.0,0.1216772299150997
39,0.1074,-0.07767051749124321,0.056512029071707694,-0.018678636596501343,-0.013059005344524885,0.019368265374516767,3.106149711291831e-05,0.04802013320776997,0.016174745044340126,0.017870574864765534,0.005952334677624406,0.027080710071551342,-0.0031633167290298896,-6.62507335415487e-06,0.011775336209858768,-0.0022951668745227116,-0.0046765238228183665,-0.006324711685291731,0.006912352270699419,-0.01796408082899333,-0.022544117322240695,-0.0031633167290298957,0.005952334677624402,0.01787057486476553,0.016174745044340126,0.04802013320776997,3.106149711291831e-05,0.019368265374516767,-0.013059005344524883,-0.018678636596501343,0.05651202907170769,-0.07767051749124321,-0.026830970361425354,0.0,0.12888924127163504
40,-0.1509,-0.07090892895714591,0.06542993764916438,-0.03008230833615887,-0.019832218186250285,0.02975366504410832,0.021326915761468442,0.05669464803583171,0.019039819887459255,-0.014125380676924253,-0.01748386646464243,-0.008114668061525953,0.003577541910342408,-0.023982614082556506,0.007043467884045695,-0.004559666162704221,-0.0006449734868950449,-0.0054141985928126525,-0.004287831695007836,-0.003322241792732132,-0.016060007928441818,0.003577541910342402,-0.017483866464642426,-0.014125380676924254,0.01903981988745926,0.05669464803583169,0.021326915761468442,0.029753665044108327,-0.019832218186250285,-0.030082308336158874,0.06542993764916438,-0.0709089289571459,-0.02842164969924141,0.0,-0.1578637463506862
