,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_6,harmonic_7,harmonic_8,harmonic_10,harmonic_11,harmonic_12,harmonic_13,harmonic_15,harmonic_16,harmonic_17,harmonic_18,harmonic_20,harmonic_21,harmonic_22,harmonic_24,harmonic_25,harmonic_26,harmonic_27,harmonic_28,harmonic_30,harmonic_31,harmonic_32,harmonic_34,harmonic_35,harmonic_36,harmonic_37,harmonic_38,harmonic_40,all_32_harmonics
0,1.303,-0.012129422773756636,0.03387862476374075,-0.033663461893881814,-0.014352223044938255,-0.04366856172648377,0.017112670987772145,-0.031600453043523456,0.02318029582252294,0.05870067853259594,-0.017051318472296833,-0.011025313095987003,-0.01789863614176973,-0.01849004450379941,-0.0265986946834144,0.008566350085549509,0.027420942210639114,-0.01550859018586413,0.006174191672066438,0.020308928502961416,0.0012319155086577178,0.006205967082418468,0.032294444444444376,-0.011144845239201999,-0.01347353098701178,0.0006292317553758966,0.0063317061903929335,-0.007451451365613373,0.005810372611059453,0.002884817674227476,0.022171596862785303,-0.0073829609716937715,0.0124073940549626,1.199587264503484
1,1.2486,-0.014234005557926139,0.04063909081780623,-0.010119352272504652,-0.004311019489364615,-0.045377823755965725,-0.005937705331205046,-0.03973711520612991,0.02223955731592389,0.009335874969028988,0.02395142195911703,0.0075380336250016776,-0.006142111793079423,0.01328512101005394,0.030575795749189498,-0.0004644507586919249,-0.025084926587509524,0.016954940510050878,-0.013259797441423317,-0.010440401828644067,-0.02397785009789384,-0.011076358145784927,-0.0042981481481481,0.024049596455956276,0.017177682705089844,-0.00888612005759266,-0.008911197764194691,0.013528031454233928,-0.007691150332729068,-0.006884884272408891,-0.022018736622658717,0.006992844696883902,-0.01281931433621761,1.171283531329291
2,1.2316,-0.016252983357834327,0.04642339367617674,0.013970294249179945,0.006141904660137959,-0.03743364718386444,-0.02728000451525646,-0.03305597164092661,0.008574666679962508,-0.04642360395974472,0.04565691328506786,0.019063938982905197,0.01303310373779124,0.027091733694412586,0.04185241762773638,-0.008727652141275261,-0.02839380247849962,0.013536905955575725,-0.0025852604277238783,-0.014320246512445628,0.016040659479277894,0.003350406042754861,-0.02799629629629628,-0.016060388977129126,-0.010102551241648768,0.012531894261460286,0.007754984588509949,-0.016237707220522844,0.008193103861572532,0.010054532217267707,0.020252822429579476,-0.006340571018725973,0.013211953150984543,1.142458173934354
3,1.0662,-0.018174213803430705,0.05109259264285077,0.037306798591815356,0.016008250938497674,-0.021526034183737976,-0.04077476843879254,-0.01404839311992967,-0.009996138302427699,-0.0703848981880681,0.03057741411849767,0.01279191991969035,0.01646640915153625,0.004255906482118909,-0.009696365879879525,-0.0025666310205947384,0.02398373929926105,-0.018529142671579183,0.01395953074917622,0.018654587814622307,0.012422873626666995,0.008185721183347495,0.032294444444444376,-0.005881863599051376,-0.00331210008364613,-0.009674718478886344,-0.003347768177783741,0.01490608497457042,-0.007226245921395456,-0.012011455187632395,-0.01700322205421206,0.005450593272185994,-0.013584719933188619,1.0303801920821087
4,0.8851,-0.019986142388754995,0.05453453215300338,0.058632083765861105,0.02434574154816426,-0.001039086342747148,-0.04254000963135469,0.010197773027752984,-0.02284774740967502,-0.04613554520668077,-0.009137782179237932,-0.005422522172458899,1.0919230699778049e-05,-0.024336170929436744,-0.04668976282430022,0.007836270542335882,0.029323955770261458,-0.011382158294582185,-0.0011930624526520013,0.0036198543321924446,-0.024989544196056614,-0.0104128181548508,-0.0042981481481481,0.022714033961724035,0.014648353214021742,0.0017972154346483935,-0.002462881734573063,-0.00986458357142425,0.004963909116719848,0.012519619392169851,0.012507995509754895,-0.00435627617007883,0.013937054006179712,0.8830149805547168
5,0.8265,-0.021677871962095547,0.056666535783417224,0.07679649812774007,0.030358110873972364,0.01966891123975172,-0.03206792786533669,0.03064123183753025,-0.022627234184442725,0.009714684540114812,-0.041490824393378756,-0.018574545638331434,-0.01645775937885446,-0.02001279558130226,-0.013596329829498984,0.005288139219358086,-0.02284647818885416,0.019852769964920053,-0.013636613364375272,-0.020730959663454385,0.005578480718217858,0.0007981681296033376,-0.02799629629629628,-0.019812563958520338,-0.016792519719693894,0.007012884218094417,0.007241055515580132,0.0023679497140853367,-0.0018116718829760403,-0.011517732728107946,-0.007096455193700058,0.0030986449807127547,-0.014268425426043292,0.9089760770712277
6,1.5734,-0.023239228262741916,0.05743739216505783,0.09082079339751996,0.033471152217054406,0.03619264850967948,-0.012370987118296425,0.0396587021659076,-0.009460763180482204,0.058910770554746805,-0.04041542234743739,-0.014385537970812384,-0.013048090199310608,0.011378528519152092,0.03990679468898045,-0.005999719064954771,-0.030210003047017087,0.009073486468563562,0.004883983674233828,0.00827155816517142,0.0209710552101473,0.009724180936487307,0.032294444444444376,-0.00030178916981224744,0.008399099258749742,-0.012183914279321277,-0.00898367266361277,0.005718027844470551,-0.0016653512298163593,0.00912663751340492,0.0011650410402712092,-0.0017248475160677335,0.014578335778686401,1.2315645036604885
7,1.6956,-0.024660821110185936,0.056828585095574626,0.09994891618715336,0.033387556963088164,0.04501695285625245,0.01088466849493527,0.03388760666450288,0.00911859389212911,0.06775549641711562,-0.006778008990759294,0.0032336804097830127,0.006121590352052939,0.02738002736595853,0.0335051228753115,-0.007371819783643955,0.021674853805029107,-0.020907922601592337,0.012314701647190304,0.015986340420796427,-0.020685094622907508,-0.009187920441931147,-0.0042981481481481,0.020153952017306697,0.0052648964558009125,0.01103256533347495,0.006960202521771068,-0.01238088240616682,0.004843819969610459,-0.005634735119760961,0.004851721972520789,0.0002863865896150796,-0.014866318929499798,1.2658751630109977
8,1.4429,-0.025934100877772186,0.054854738304055795,0.10368876703432464,0.03011530881237879,0.04426458837081542,0.031009172873743423,0.015479962950419299,0.02248083381438024,0.030190602909769496,0.0323203297404961,0.01783396342833297,0.017897366348167985,0.006349159866540835,-0.02319168232533858,0.0034395129219171755,0.0310506116094953,-0.006642111303477451,-0.008217112834132515,-0.017441426388980195,-0.0060704345728493534,-0.001797099234013222,-0.02799629629629628,-0.022496638488616685,-0.01562508159282596,-0.00415628613455637,-0.0020189134395348983,0.015962339158534643,-0.007153917156273898,0.0014632005108402388,-0.01051305635920586,0.0011628107921632129,0.015131941724468707,1.1770802752437148
9,1.5241,-0.02705140991115868,0.05156326418465301,0.1018387296118385,0.02396692130271392,0.03409560910102914,0.04221338629768663,-0.008700094852687556,0.02298087754335234,-0.028053563330802025,0.045378734173167956,0.01578461629903776,0.008055978999745967,-0.023269150261251034,-0.04507504241903493,0.008566350085549509,-0.020470628382153525,0.02168033145228241,-0.01009063652711703,-0.005981825477892353,0.025057965248956975,0.010738407578330661,0.032294444444444376,0.005294554791686674,0.016180266712386062,-0.0048767397060475795,-0.003768733755768488,-0.01557103247601457,0.008181502154016898,0.002884817674227476,0.015404222710892044,-0.0025684151197450547,-0.015374804641677566,1.2550013535291187
