,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_5,harmonic_6,harmonic_8,harmonic_10,harmonic_73,harmonic_75,harmonic_78,harmonic_80,harmonic_81,all_12_harmonics
24,4.2131,0.21078143127175034,0.05005593144805107,0.004079060583339115,0.04102986358555233,-0.03363873907725152,0.011239434279683259,-0.025569519574300138,0.011239434279683236,-0.03363873907725151,0.004079060583339112,0.21078143127175028,0.0,4.275962736043726
25,4.3931,0.2078334115769046,0.015879724988473027,0.0162005051587422,0.021237232216222098,-0.02767294589560207,0.04061150276787366,-0.015640561830044804,0.040611502767873627,-0.02767294589560205,0.016200505158742204,0.2078334115769046,0.0,4.189952737514927
26,4.3871,0.20363545729023855,-0.01867791724586187,0.027448576307693047,-0.0017102337785797883,-0.015820156335176094,0.05483971002690445,0.0032369952629795525,0.0548397100269044,-0.015820156335176087,0.027448576307693054,0.2036354572902384,0.0,4.120255897022789
27,4.2002,0.1982128154027817,-0.05278691028503173,0.037216887603096986,-0.02440364101999133,-0.0006018702566630764,0.048618416482144204,0.02026253616777314,0.04861841648214418,-0.0006018702566630717,0.037216887603096986,0.19821281540278168,0.0,4.089113621762661
28,4.206,0.19159809832089741,-0.08562794584784682,0.04497882685458567,-0.04347183708069918,0.014744454521988186,0.024267516737006757,0.025695058872476664,0.024267516737006764,0.01474445452198819,0.04497882685458567,0.19159809832089741,0.0,4.1110561163638515
29,4.2101,0.18383108773143303,-0.11641217237341328,0.05031594590800826,-0.05608220212751942,0.02695412190588863,-0.00913263951907807,0.016426396952780566,-0.009132639519078051,0.02695412190588863,0.05031594590800826,0.18383108773143295,0.0,4.181529724997806
30,4.3263,0.17495849534997412,-0.1444001434731071,0.05294051929373294,-0.0603614404369558,0.033429711730728576,-0.039127272312429476,-0.0022404724399940454,-0.03912727231242944,0.03342971173072857,0.05294051929373293,0.17495849534997407,0.0,4.274345627541046
31,4.3639,0.16503368199109134,-0.16891957965543608,0.052711055581189825,-0.05567386233665344,0.032793641212474425,-0.05453150726796171,-0.019625476741519033,-0.054531507267961674,0.032793641212474405,0.052711055581189825,0.16503368199109134,0.0,4.35012215232046
32,4.3512,0.15411633665012242,-0.18938151668181322,0.04963992521851658,-0.0427158172166774,0.025181224634315786,-0.04960116895239115,-0.025781950361295766,-0.04960116895239112,0.02518122463431578,0.04963992521851657,0.1541163366501224,0.0,4.372378348342946
33,4.3479,0.14227211752653093,-0.20529445266487273,0.04389269363849734,-0.02341224939212058,0.01221188730060672,-0.026174760109400386,-0.0171875252141306,-0.02617476010940038,0.012211887300606714,0.04389269363849735,0.1422721175265309,0.0,4.323866604636819
34,4.343,0.12957225714776918,-0.2162761540917698,0.035779195583226446,-0.0006307436568966648,-0.0033553424507695283,0.007012108401112705,0.0012405797336328577,0.007012108401112686,-0.0033553424507695353,0.035779195583226446,0.1295722571477692,0.0,4.215160337380359
35,4.2091,0.1160931339684769,-0.22206283718822883,0.02573683183296422,0.022244460348813475,-0.018208774367547528,0.037584190722667554,0.01895889873399143,0.037584190722667526,-0.018208774367547528,0.025736831832964217,0.11609313396847684,0.0,4.080840884730081
36,4.0137,0.10191581302146736,-0.2225155040842129,0.01430698881685627,0.04181520391359277,-0.029188567779480003,0.05414128394205611,0.025830063347704317,0.05414128394205609,-0.029188567779480003,0.014306988816856265,0.10191581302146732,0.0,3.964378777251209
37,4.0527,0.08712555838308213,-0.21762328158460673,0.0021058523304055806,0.055174212736544825,-0.03395893941652366,0.05050931655284228,0.0179228018048891,0.05050931655284226,-0.033958939416523656,0.0021058523304055697,0.08712555838308207,0.0,3.898290801962144
38,3.9217,0.07181132038500307,-0.20750368234663674,-0.010208811200256844,0.06033697851792809,-0.03150506560726167,0.028042634156208703,-0.00023882107750770754,0.028042634156208692,-0.03150506560726166,-0.01020881120025685,0.07181132038500304,0.0,3.8887348211493986
39,3.8965,0.056065200656491565,-0.19239978219046766,-0.02197311507666112,0.0565365617580715,-0.022348970507835485,-0.0048810304060210785,-0.018263804741832916,-0.004881030406021076,-0.022348970507835474,-0.021973115076661123,0.056065200656491496,0.0,3.9120434647117217
40,3.7574,0.03998189821435282,-0.17267438134482527,-0.03255284263175375,0.04433752220106732,-0.008438473439592524,-0.035984578939878595,-0.025839325465200434,-0.03598457893987857,-0.008438473439592508,-0.03255284263175376,0.039981898214352746,0.0,3.9254291438917317
41,3.7392,0.023658139931906273,-0.14880128987628236,-0.0413776380145793,0.025552052320967696,0.0072671799075913835,-0.05366962698213774,-0.018631120799218498,-0.0536696269821377,0.0072671799075913895,-0.0413776380145793,0.023658139931906273,0.0,3.8875664947007014
42,3.601,0.007192098812188014,-0.12135394662882117,-0.04797175422183646,0.002970772393997819,0.021426851776644797,-0.05134149334324017,-0.0007632967882039983,-0.05134149334324015,0.021426851776644797,-0.04797175422183646,0.007192098812187992,0.0,3.779977201508384
43,3.4866,-0.009317196436040854,-0.09099164505016914,-0.05197970074196864,-0.020051821896235472,0.031028288346371603,-0.029868329417433066,0.017541240252435746,-0.029868329417433073,0.031028288346371585,-0.05197970074196864,-0.009317196436040866,0.0,3.6193737541529907
44,3.4445,-0.025770456968600867,-0.05844369676470651,-0.053185408140657274,-0.04009567670770973,0.03402893070272362,0.0027426108775422107,0.025809722782679574,0.0027426108775422055,0.034028930702723614,-0.053185408140657274,-0.025770456968600912,0.0,3.4548275740137004
45,3.2968,-0.04206873094068603,-0.02449191328869221,-0.051523876419953256,-0.054183236088531025,0.029790438036143084,0.03433084293213349,0.019311416818067022,0.03433084293213346,0.029790438036143074,-0.051523876419953256,-0.04206873094068599,0.0,3.3502282632396763
46,3.4461,-0.058113998614901186,0.010048173317718404,-0.047084679184991256,-0.06022176405170691,0.01921448489453548,0.05311724580507773,0.001764266583039506,0.053117245805077686,0.019214484894535467,-0.04708467918499124,-0.058113998614901144,0.0,3.3590588597001196
47,3.4515,-0.07380976186349662,0.04434689977607122,-0.040107134707751416,-0.05731422482011037,0.0045509437013730395,0.052096447650642315,-0.016792292071429498,0.052096447650642294,0.004550943701373034,-0.04010713470775141,-0.07380976186349655,0.0,3.5020693716729054
48,3.5374,-0.0890616245194625,0.07758040035132902,-0.030967404217071823,-0.04589253934037734,-0.011080741222893091,0.03164909987397503,-0.025741299825388243,0.031649099873975024,-0.011080741222893096,-0.030967404217071805,-0.08906162451946245,0.0,3.757358324353252
49,4.0627,-0.10377786008618428,0.10895039635484909,-0.020158212949436073,-0.027653422535895273,-0.024355167772881905,-0.0006000662017787006,-0.019962666631599953,-0.0006000662017786814,-0.024355167772881898,-0.02015821294943606,-0.10377786008618425,0.0,4.06711841509581
50,4.2058,-0.11786996339138647,0.13770337103880304,-0.008262287203937282,-0.005306332807220177,-0.03244840454190717,-0.032625470075478835,-0.002762582753343719,-0.03262547007547879,-0.03244840454190717,-0.008262287203937268,-0.1178699633913864,0.0,4.358196731432489
51,4.3661,-0.13125318286765247,0.1631486692953033,0.004079060583339115,0.017829023598772097,-0.03363873907725152,-0.05248497124463789,0.01601808668802213,-0.05248497124463786,-0.03363873907725151,0.004079060583339112,-0.13125318286765245,0.0,4.567815763395426
52,4.4629,-0.1438470302583233,0.18467508740001376,0.0162005051587422,0.03831584179530821,-0.02767294589560207,-0.05277304395205612,0.025634159507953832,-0.052773043952056106,-0.02767294589560205,0.016200505158742204,-0.14384703025832327,0.0,4.663847084253619
53,4.8288,-0.15557576468334386,0.20176555430960894,0.027448576307693047,0.05311076270649103,-0.015820156335176094,-0.033382267077909804,0.020583890698234516,-0.03338226707790978,-0.015820156335176087,0.027448576307693054,-0.15557576468334375,0.0,4.65172166723515
54,4.7859,-0.16636884815382721,0.21400955186389717,0.037216887603096986,0.06001597033179386,-0.0006018702566630764,-0.0015433810305535104,0.0037567437367649185,-0.0015433810305535266,-0.0006018702566630717,0.037216887603096986,-0.1663688481538272,0.0,4.566103491893651
55,4.7862,-0.17616136979582012,0.22111297555561327,0.04497882685458567,0.05800568184365333,0.014744454521988186,0.030871025412686996,-0.01521978858065326,0.030871025412686968,0.01474445452198819,0.04497882685458567,-0.17616136979582012,0.0,4.452074113288341
56,4.3633,-0.18489443623193638,0.2229051990092222,0.05031594590800826,0.04737852974111647,0.02695412190588863,0.051773754301817874,-0.02548846297959117,0.05177375430181785,0.02695412190588863,0.05031594590800826,-0.1848944362319363,0.0,4.344808289218985
57,4.5106,-0.19251552577305786,0.219343172477826,0.05294051929373294,0.029713199376487687,0.033429711730728576,0.05337026458237333,-0.021174154637963457,0.053370264582373296,0.03342971173072857,0.05294051929373293,-0.19251552577305783,0.0,4.256755070551068
58,4.519,-0.19897880428995326,0.21051245691104387,0.052711055581189825,0.007633911991843734,0.032793641212474425,0.03506522418112643,-0.0047452542207471506,0.03506522418112642,0.032793641212474405,0.052711055581189825,-0.19897880428995326,0.0,4.1773228859398275
59,4.258,-0.2042454008651242,0.19662516875524497,0.04963992521851658,-0.015579408756209756,0.025181224634315786,0.00368450687120763,0.014398598465507933,0.0036845068712076357,0.02518122463431578,0.04963992521851657,-0.20424540086512413,0.0,4.083993235841587
60,3.98,-0.2082836415670765,0.17801488485264932,0.04389269363849734,-0.03647837621716574,0.01221188730060672,-0.02907014779518824,0.02530442938171885,-0.02907014779518821,0.012211887300606714,0.04389269363849735,-0.2082836415670764,0.0,3.958530796026548
61,3.7885,-0.2110692399410712,0.1551286298251561,0.035779195583226446,-0.05195840569226736,-0.0033553424507695283,-0.0509846647144593,0.02173257063775135,-0.050984664714459275,-0.0033553424507695353,0.035779195583226446,-0.2110692399410712,0.0,3.799924702910922
62,3.4896,-0.2125854430707217,0.12851613840834983,0.02573683183296422,-0.05971990689149236,-0.018208774367547528,-0.053887211265035026,0.005726627391622373,-0.053887211265035,-0.018208774367547528,0.025736831832964217,-0.2125854430707216,0.0,3.6277168069123533
63,3.1568,-0.21282313233200278,0.09881665065765652,0.01430698881685627,-0.05860989281165436,-0.029188567779480003,-0.036695439856275006,-0.01355575149052544,-0.036695439856275,-0.029188567779480003,0.014306988816856265,-0.21282313233200273,0.0,3.474349965919684
64,3.3446,-0.21178087823372965,0.0667435572097711,0.0021058523304055806,-0.04879325833256543,-0.03395893941652366,-0.005820090863530463,-0.025082335518349718,-0.005820090863530471,-0.033958939416523656,0.0021058523304055697,-0.21178087823372962,0.0,3.370635667006167
65,3.2528,-0.20946494901468557,0.033067263424800576,-0.010208811200256844,-0.03172828474271529,-0.03150506560726167,0.027225545913987417,-0.02225829878688972,0.027225545913987396,-0.03150506560726166,-0.01020881120025685,-0.2094649490146855,0.0,3.33175269850134
66,3.4055,-0.20588927294569626,-0.001403315982413663,-0.02197311507666112,-0.009950009047674518,-0.022348970507835485,0.05011888934825835,-0.006699387170919443,0.05011888934825832,-0.022348970507835474,-0.021973115076661123,-0.2058892729456962,0.0,3.3507889422577883
67,3.2909,-0.20107535456337053,-0.035840187317267166,-0.03255284263175375,0.013306361002966048,-0.008438473439592524,0.054323106463124916,0.012692515377619491,0.054323106463124896,-0.008438473439592508,-0.03255284263175376,-0.20107535456337047,0.0,3.4029820914667868
68,3.3274,-0.19505214533928658,-0.06941616656320115,-0.0413776380145793,0.03458604369605552,0.0072671799075913835,0.038270462104123416,0.02482251543975131,0.038270462104123396,0.0072671799075913895,-0.0413776380145793,-0.19505214533928647,0.0,3.4584293622765636
69,3.8741,-0.18785586956243538,-0.10132474859080132,-0.04797175422183646,0.05072789830027355,0.021426851776644797,0.007946920886335165,0.02275054834030252,0.007946920886335165,0.021426851776644797,-0.04797175422183646,-0.1878558695624353,0.0,3.4967796008224443
70,3.6054,-0.17952980648208447,-0.13079947965380143,-0.05197970074196864,0.05933401903834014,0.031028288346371603,-0.02533999422553544,0.007662070435526345,-0.02533999422553542,0.031028288346371585,-0.05197970074196864,-0.17952980648208444,0.0,3.5163965451626185
71,3.2794,-0.17012403002128065,-0.15713236783880705,-0.053185408140657274,0.059125948933422746,0.03402893070272362,-0.049177730411607154,-0.011810188515904022,-0.04917773041160713,0.034028930702723614,-0.053185408140657274,-0.17012403002128046,0.0,3.533217963704598
72,3.4729,-0.15969510762638403,-0.1796908892441937,-0.051523876419953256,0.05013459722853549,0.029790438036143084,-0.054677294548858765,-0.024525359940002555,-0.05467729454885874,0.029790438036143074,-0.051523876419953256,-0.15969510762638403,0.0,3.569722597642104
73,3.4562,-0.1483057600637909,-0.19793318139464275,-0.047084679184991256,0.03369564775477124,0.01921448489453548,-0.03978792194159709,-0.02320857890790189,-0.03978792194159708,0.019214484894535467,-0.04708467918499124,-0.1483057600637909,0.0,3.6395278467748917
74,3.4498,-0.1360244842098635,-0.21142105894092436,-0.040107134707751416,0.01225114034473091,0.0045509437013730395,-0.010061797985236555,-0.008613229218366342,-0.010061797985236563,0.004550943701373034,-0.04010713470775141,-0.13602448420986346,0.0,3.7356417182964967
75,3.8721,-0.12292514110265647,-0.2198305390039,-0.030967404217071823,-0.011013299218782156,-0.011080741222893091,0.02341632877868318,0.010910098008792644,0.023416328778683142,-0.011080741222893096,-0.030967404217071805,-0.12292514110265643,0.0,3.8289693253205117
76,4.1176,-0.10908651173294312,-0.22295962334081362,-0.020158212949436073,-0.03264169047984489,-0.024355167772881905,0.04816260349694858,0.024191315969202327,0.04816260349694853,-0.024355167772881898,-0.02015821294943606,-0.10908651173294315,0.0,3.8788920747472844
77,3.8602,-0.09459182324606724,-0.22073315040389294,-0.008262287203937282,-0.049421091330514956,-0.03244840454190717,0.05494924278971074,0.023631701568205123,0.05494924278971068,-0.03244840454190717,-0.008262287203937268,-0.09459182324606724,0.0,3.8518068166524544
78,3.6735,-0.07952824840409785,-0.2132046007433544,0.004079060583339115,-0.05885888718432442,-0.03363873907725152,0.04124553696495463,0.00955143288627801,0.04124553696495462,-0.03363873907725151,0.004079060583339112,-0.07952824840409785,0.0,3.7392644518765707
79,3.4156,-0.0639863813185813,-0.2005548123884868,0.0162005051587422,-0.0595530740115303,-0.02767294589560207,0.012161541184182459,-0.009993597677909027,0.012161541184182474,-0.02767294589560205,0.016200505158742204,-0.06398638131858132,0.0,3.5668975338486004
80,3.0911,-0.04805969260689469,-0.18308763706374706,0.027448576307693047,-0.051400528927911235,-0.015820156335176094,-0.021457442948994647,-0.023820885961214067,-0.021457442948994616,-0.015820156335176087,0.027448576307693054,-0.04805969260689467,0.0,3.389048188330129
