X,Z
0.0,500.0
0.2,499.99968
0.4,499.99936
0.6000000000000001,499.99904
0.8,499.99872
1.0,499.99840000000006
1.2000000000000002,499.9980800000001
1.4000000000000001,499.99776
1.6,499.99744000000004
1.8,499.99712
2.0,499.9968
2.2,499.99648
2.4000000000000004,499.99616
2.6,499.99584000000004
2.8000000000000003,499.99552000000006
3.0,499.99520000000007
3.2,499.99488
3.4000000000000004,499.99456000000004
3.6,499.99424
3.8000000000000003,499.99392
4.0,499.9936
4.2,499.99327999999997
4.4,499.99296000000004
4.6000000000000005,499.99264000000005
4.800000000000001,499.99232000000006
5.0,499.992
5.2,499.99168000000003
5.4,499.99136
5.6000000000000005,499.99104
5.800000000000001,499.99072
6.0,499.9904000000001
6.2,499.99008000000003
6.4,499.98976000000005
6.6000000000000005,499.98944000000006
6.800000000000001,499.98912
7.0,499.9888
7.2,499.98848
7.4,499.98816
7.6000000000000005,499.98784
7.800000000000001,499.9875200000001
8.0,499.98720000000003
8.200000000000001,499.98688000000004
8.4,499.98656000000005
8.6,499.98624
8.8,499.98592
9.0,499.9856
9.200000000000001,499.98528
9.4,499.98496
9.600000000000001,499.98464000000007
9.8,499.98432
10.0,499.98400000000004
10.200000000000001,499.98368000000005
10.4,499.98336
10.600000000000001,499.98304
10.8,499.98272
11.0,499.9824
11.200000000000001,499.98208000000005
11.4,499.98176000000007
11.600000000000001,499.98144
11.8,499.98112000000003
12.0,499.98080000000004
12.200000000000001,499.98048
12.4,499.98016
12.600000000000001,499.97983999999997
12.8,499.97952
13.0,499.97920000000005
13.200000000000001,499.97888000000006
13.4,499.97856
13.600000000000001,499.97824
13.8,499.97792000000004
14.0,499.9776
14.200000000000001,499.97728
14.4,499.97695999999996
14.600000000000001,499.9766400000001
14.8,499.97632000000004
15.0,499.97600000000006
15.200000000000001,499.97568
15.4,499.97536
15.600000000000001,499.97504000000004
15.8,499.97472
16.0,499.9744
16.2,499.97407999999996
16.400000000000002,499.9737600000001
16.6,499.97344000000004
16.8,499.97312000000005
17.0,499.9728
17.2,499.97248
17.400000000000002,499.97216000000003
17.6,499.97184
17.8,499.97152
18.0,499.97120000000007
18.2,499.9708800000001
18.400000000000002,499.97056000000003
18.6,499.97024000000005
18.8,499.96992
19.0,499.9696
19.200000000000003,499.96928
19.400000000000002,499.96896
19.6,499.96864
19.8,499.96832000000006
20.0,499.9680000000001
20.200000000000003,499.96768000000003
20.400000000000002,499.96736000000004
20.6,499.96704
20.8,499.96672
21.0,499.9664
21.200000000000003,499.96608
21.400000000000002,499.96576
21.6,499.96544000000006
21.8,499.96512000000007
22.0,499.9648
22.200000000000003,499.96448000000004
22.400000000000002,499.96416
22.6,499.96384
22.8,499.96352
23.0,499.9632
23.200000000000003,499.96288000000004
23.400000000000002,499.96256000000005
23.6,499.96224000000007
23.8,499.96192
24.0,499.96160000000003
24.200000000000003,499.96128
24.400000000000002,499.96096
24.6,499.96064
24.8,499.96031999999997
25.0,499.96000000000004
25.200000000000003,499.95968000000005
25.400000000000002,499.95936000000006
25.6,499.95904
25.8,499.95872
26.0,499.9584
26.200000000000003,499.95808
26.400000000000002,499.95776
26.6,499.9574400000001
26.8,499.95712000000003
27.0,499.95680000000004
27.200000000000003,499.95648000000006
27.400000000000002,499.95616
27.6,499.95584
27.8,499.95552
28.0,499.9552
28.200000000000003,499.95488
28.400000000000002,499.9545600000001
28.6,499.95424
28.8,499.95392000000004
29.0,499.95360000000005
29.200000000000003,499.95328
29.400000000000002,499.95296
29.6,499.95264
29.8,499.95232
30.0,499.95200000000006
30.200000000000003,499.95168000000007
30.400000000000002,499.95136
30.6,499.95104000000003
30.8,499.95072000000005
31.0,499.9504
31.200000000000003,499.95008
31.400000000000002,499.94975999999997
31.6,499.94944
31.8,499.94912000000005
32.0,499.94880000000006
32.2,499.94848
32.4,499.94816000000003
32.6,499.94784000000004
32.800000000000004,499.94752
33.0,499.9472
33.2,499.94687999999996
33.4,499.9465600000001
33.6,499.94624000000005
33.800000000000004,499.94592000000006
34.0,499.9456
34.2,499.94528
34.4,499.94496000000004
34.6,499.94464
34.800000000000004,499.94432
35.0,499.94399999999996
35.2,499.9436800000001
35.4,499.94336000000004
35.6,499.94304000000005
35.800000000000004,499.94272
36.0,499.9424
36.2,499.94208000000003
36.4,499.94176
36.6,499.94144
36.800000000000004,499.94111999999996
37.0,499.9408000000001
37.2,499.94048000000004
37.4,499.94016000000005
37.6,499.93984
37.800000000000004,499.93952
38.0,499.9392
38.2,499.93888
38.400000000000006,499.93856
38.6,499.93824000000006
38.800000000000004,499.9379200000001
39.0,499.93760000000003
39.2,499.93728000000004
39.400000000000006,499.93696
39.6,499.93664
39.800000000000004,499.93632
40.0,499.936
40.2,499.93568
40.400000000000006,499.93536000000006
40.6,499.9350400000001
40.800000000000004,499.93472
41.0,499.93440000000004
41.2,499.93408
41.400000000000006,499.93376
41.6,499.93344
41.800000000000004,499.93312
42.0,499.93280000000004
42.2,499.93248000000006
42.400000000000006,499.93216000000007
42.6,499.93184
42.800000000000004,499.93152000000003
43.0,499.9312
43.2,499.93088
43.400000000000006,499.93056
43.6,499.93023999999997
43.800000000000004,499.92992000000004
44.0,499.92960000000005
44.2,499.92928000000006
44.400000000000006,499.92896
44.6,499.92864000000003
44.800000000000004,499.92832
45.0,499.928
45.2,499.92768
45.400000000000006,499.9273600000001
45.6,499.92704000000003
45.800000000000004,499.92672000000005
46.0,499.92640000000006
46.2,499.92608
46.400000000000006,499.92576
46.6,499.92544
46.800000000000004,499.92512
47.0,499.9248
47.2,499.9244800000001
47.400000000000006,499.92416000000003
47.6,499.92384000000004
47.800000000000004,499.92352000000005
48.0,499.9232
48.2,499.92288
48.400000000000006,499.92256
48.6,499.92224
48.800000000000004,499.92192000000006
49.0,499.92160000000007
49.2,499.92128
49.400000000000006,499.92096000000004
49.6,499.92064000000005
49.800000000000004,499.92032
50.0,499.92
50.2,499.91967999999997
50.400000000000006,499.91936
50.6,499.91904000000005
50.800000000000004,499.91872000000006
51.0,499.9184
51.2,499.91808000000003
51.400000000000006,499.91776000000004
51.6,499.91744
51.800000000000004,499.91712
52.0,499.91679999999997
52.2,499.91648
52.400000000000006,499.91616000000005
52.6,499.91584000000006
52.800000000000004,499.91552
53.0,499.9152
53.2,499.91488000000004
53.400000000000006,499.91456
53.6,499.91424
53.800000000000004,499.91391999999996
54.0,499.9136000000001
54.2,499.91328000000004
54.400000000000006,499.91296000000006
54.6,499.91264
54.800000000000004,499.91232
55.0,499.91200000000003
55.2,499.91168
55.400000000000006,499.91136
55.6,499.91103999999996
55.800000000000004,499.9107200000001
56.0,499.91040000000004
56.2,499.91008000000005
56.400000000000006,499.90976
56.6,499.90944
56.800000000000004,499.90912000000003
57.0,499.9088
57.2,499.90848
57.400000000000006,499.90816000000007
57.6,499.9078400000001
57.800000000000004,499.90752000000003
58.0,499.90720000000005
58.2,499.90688
58.400000000000006,499.90656
58.6,499.90624
58.800000000000004,499.90592
59.0,499.9056
59.2,499.90528000000006
59.400000000000006,499.9049600000001
59.6,499.90464000000003
59.800000000000004,499.90432000000004
60.0,499.904
60.2,499.90368
60.400000000000006,499.90336
60.6,499.90304
60.800000000000004,499.90272000000004
61.0,499.90240000000006
61.2,499.90208000000007
61.400000000000006,499.90176
61.6,499.90144000000004
61.800000000000004,499.90112
62.0,499.9008
62.2,499.90048
62.400000000000006,499.90015999999997
62.6,499.89984000000004
62.800000000000004,499.89952000000005
63.0,499.89920000000006
63.2,499.89888
63.400000000000006,499.89856000000003
63.6,499.89824
63.800000000000004,499.89792
64.0,499.8976
64.2,499.89727999999997
64.4,499.89696000000004
64.60000000000001,499.89664000000005
64.8,499.89632000000006
65.0,499.896
65.2,499.89568
65.4,499.89536
65.60000000000001,499.89504
65.8,499.89472
66.0,499.8944000000001
66.2,499.89408000000003
66.4,499.89376000000004
