,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,harmonic_13,harmonic_14,harmonic_162,harmonic_163,harmonic_164,harmonic_165,harmonic_166,harmonic_167,harmonic_168,harmonic_169,harmonic_170,harmonic_171,harmonic_172,harmonic_173,all_13_harmonics
0,0.0069,-0.11114215434265236,-0.030075766594714906,-0.035530268747437074,0.005704572014323611,-0.03745280302553306,0.05379286450055282,0.08005075490662072,0.01985122805472664,0.012727863322872197,0.015791986684202033,-0.009805586274603244,-0.015049190213456902,-0.011605430101365046,-0.013442764404730669,-0.009805586274603236,0.015791986684202047,0.012727863322872188,0.019851228054726635,0.08005075490662077,0.0537928645005528,-0.03745280302553304,0.005704572014323597,-0.035530268747437074,-0.030075766594714864,-0.11114215434265237,0.0,-0.11227200372283777
1,0.0059,-0.10940209563659366,-0.03438333662624439,-0.03764324857822718,0.0033492954649969845,-0.04813063883180857,0.051084744106066705,0.07926121286969182,0.016471657651640922,0.02639476159338032,0.028946718992892462,0.0035300336190250657,-0.0037334933954254667,-0.0076765580847372936,-0.0014814162819720158,0.0035300336190250622,0.02894671899289247,0.026394761593380327,0.016471657651640922,0.0792612128696918,0.051084744106066685,-0.04813063883180856,0.003349295464996967,-0.03764324857822717,-0.034383336626244404,-0.10940209563659364,0.0,-0.053933258512493865
2,0.0028,-0.10751774387423851,-0.038509570429731924,-0.03930978394226865,0.0009234559182215126,-0.05722564064180753,0.04596037308502445,0.07337620531901282,0.011711298045068277,0.0372665427490287,0.03832496645033308,0.01630968825025468,0.008280210976759787,-0.0020679621968353505,0.010854752644796717,0.016309688250254674,0.03832496645033307,0.0372665427490287,0.011711298045068277,0.07337620531901276,0.04596037308502443,-0.05722564064180748,0.0009234559182214974,-0.03930978394226867,-0.038509570429731924,-0.10751774387423854,0.0,-0.020313416717485114
3,-0.0613,-0.10549158437246631,-0.042432706426827,-0.04051010992765789,-0.0015218390090310165,-0.06443870837270389,0.038662128391778475,0.06277406172920254,0.005969201551933001,0.04419192146868823,0.042703211826022054,0.02652063643664379,0.018745861234573974,0.003993128862544992,0.02044450440093934,0.026520636436643787,0.042703211826022054,0.04419192146868822,0.0059692015519330005,0.0627740617292026,0.03866212839177847,-0.06443870837270384,-0.0015218390090310265,-0.04051010992765789,-0.042432706426827005,-0.10549158437246635,0.0,-0.023964078910777745
4,-0.1594,-0.10332628948179616,-0.04613205416821277,-0.0412299908104679,-0.003935071813597119,-0.06953263160928158,0.02953520874703095,0.048136362094785355,-0.0002732822871914335,0.046437523271300456,0.041510254724487924,0.03255469732201319,0.025706817265023447,0.009180474970418155,0.024861486240616307,0.0325546973220132,0.0415102547244879,0.046437523271300414,-0.0002732822871914309,0.04813636209478537,0.029535208747030955,-0.06953263160928157,-0.003935071813597126,-0.04122999081046791,-0.04613205416821279,-0.1033262894817962,0.0,-0.07276176954580035
5,-0.2425,-0.10102471506175927,-0.04958810345413954,-0.0414608888887472,-0.006265400477502656,-0.07233989055398603,0.019011307128716043,0.030404120197753397,-0.0064928573675474095,0.04376554642452403,0.034901732281090975,0.033461532012879366,0.027861670607244305,0.012359021980150386,0.022988134718229667,0.03346153201287935,0.03490173228109096,0.043765546424524036,-0.006492857367547397,0.03040412019775343,0.019011307128716043,-0.07233989055398601,-0.006265400477502665,-0.04146088888874719,-0.04958810345413957,-0.10102471506175922,0.0,-0.16804640821181213
6,-0.2886,-0.09858989671423707,-0.05278262723037325,-0.04120006573865286,-0.008463729608213694,-0.07276816511712224,0.0075881921823273794,0.010717288655490313,-0.01216814798409916,0.03645894435411786,0.023739814225767104,0.029098317907173446,0.024807553557544715,0.012833265314132914,0.015298436202337288,0.029098317907173432,0.02373981422576709,0.036458944354117874,-0.012168147984099148,0.010717288655490292,0.007588192182327404,-0.0727681651171222,-0.008463729608213705,-0.04120006573865287,-0.05278262723037321,-0.09858989671423704,0.0,-0.30380089506162933
7,-0.3257,-0.09602504577973321,-0.05569877771688976,-0.04045061469183289,-0.01048374478096142,-0.07080337097413669,-0.0041938356731072365,-0.009658525212021048,-0.016823404811811115,0.025291461820996255,0.009480721363961435,0.020152242645859134,0.017115458627809707,0.010499434787852067,0.003738001130327493,0.02015224264585914,0.009480721363961449,0.02529146182099624,-0.01682340481181111,-0.009658525212021027,-0.004193835673107198,-0.07080337097413666,-0.010483744780961424,-0.040450614691832885,-0.0556987777168897,-0.09602504577973309,0.0,-0.4670728930733635
8,-0.4048,-0.09333354510185882,-0.05832117526233711,-0.039221424148879386,-0.012282888291604517,-0.06651012274558482,-0.015777499843842156,-0.029413421478732504,-0.020068386109195722,0.011445697934751246,-0.00601525781365473,0.008032274985859674,0.00622348675985478,0.005868200782907202,-0.008768204962367195,0.008032274985859678,-0.00601525781365474,0.011445697934751246,-0.020068386109195712,-0.029413421478732476,-0.015777499843842167,-0.06651012274558478,-0.012282888291604524,-0.03922142414887937,-0.05832117526233711,-0.09333354510185882,0.0,-0.6396080131697628
9,-0.7319,-0.09051894456561925,-0.06063598945565066,-0.037527072163950966,-0.01382325576285576,-0.060029609067552406,-0.026614906114096674,-0.04727741714778749,-0.02163107097612824,-0.003612127143096308,-0.020726466530231538,-0.005352741779084336,-0.005832017572595055,-4.706661664938055e-05,-0.019055922117337646,-0.005352741779084335,-0.020726466530231545,-0.0036121271430963175,-0.021631070976128226,-0.04727741714778749,-0.02661490611409669,-0.06002960906755242,-0.013823255762855752,-0.03752707216395096,-0.060635989455650664,-0.09051894456561928,0.0,-0.8004342077186892
10,-1.045,-0.08758495641538477,-0.0626310120670417,-0.03538765355077831,-0.015072394714162095,-0.05157494943339948,-0.03619345742287002,-0.06210208954719008,-0.02138046237282391,-0.018287440018172178,-0.032733631762965655,-0.017894724508397006,-0.016797177851773783,-0.00595203527051116,-0.024522201749247,-0.017894724508397016,-0.03273363176296567,-0.01828744001817218,-0.021380462372823903,-0.06210208954719011,-0.03619345742287,-0.05157494943339945,-0.015072394714162092,-0.035387653550778324,-0.06263101206704173,-0.08758495641538475,-0.0,-0.9289569584979023
11,-1.2301,-0.08453545035872231,-0.06429572143367279,-0.032828541560554814,-0.016003988270958273,-0.04142418550267361,-0.04406009912525161,-0.07293440497698944,-0.019337568364230544,-0.031026174061083718,-0.040470258959607236,-0.027618364332066037,-0.02462196642348704,-0.010554626528646409,-0.02378399214500846,-0.02761836433206603,-0.04047025895960721,-0.031026174061083725,-0.019337568364230548,-0.07293440497698939,-0.04406009912525158,-0.04142418550267358,-0.016003988270958273,-0.032828541560554814,-0.06429572143367282,-0.08453545035872236,-0.0,-1.0080300989887625
