,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,harmonic_13,harmonic_14,harmonic_15,harmonic_16,harmonic_160,harmonic_161,harmonic_162,harmonic_163,harmonic_164,harmonic_165,harmonic_166,harmonic_167,harmonic_168,harmonic_169,harmonic_170,harmonic_171,harmonic_172,harmonic_173,all_15_harmonics
29,3.4578,0.35523033899349116,0.2597627931453469,-0.1184403582765042,-0.19357484731345326,-0.28280738486687595,0.06728269133951961,-0.16280512762878518,0.0584395990941008,0.04884498653718024,0.07697652230701439,-0.026092539163588557,-0.01284359622155009,-0.06283685787111377,0.006443816608427007,0.09006682511475801,0.06574485092668228,-0.06283685787111369,-0.012843596221550086,-0.026092539163588467,0.07697652230701418,0.04884498653718033,0.05843959909410072,-0.16280512762878518,0.06728269133951972,-0.28280738486687584,-0.19357484731345306,-0.11844035827650432,0.25976279314534695,0.3552303389934912,-0.0,0.17652793279943174
30,3.8736,0.3565814137546206,0.2297136946678832,-0.14428696667992563,-0.20898335845513383,-0.2818170928782098,0.07161832506049612,-0.13032583823381644,0.05659253407843942,0.031878032231263814,0.10499457956995406,-0.0152133581466729,0.022815527754688814,-0.04450307157809827,-0.0014347404193282296,0.09783922186520976,0.07097251139251524,-0.04450307157809824,0.02281552775468874,-0.015213358146672858,0.10499457956995396,0.03187803223126392,0.05659253407843939,-0.13032583823381644,0.0716183250604963,-0.28181709287820966,-0.2089833584551337,-0.14428696667992544,0.2297136946678832,0.3565814137546208,0.0,0.265505835129376
31,3.5464,0.357462184709322,0.19845309611486098,-0.1684223487590745,-0.219989005668076,-0.27155890654685183,0.07256649299636422,-0.08946829180456871,0.05000141951378265,0.011535300759775225,0.11931469616795568,-0.0019381380075247298,0.05420909959568308,-0.01643147429614731,-0.008950286344760174,0.07728497365089709,0.05290091948077182,-0.01643147429614726,0.05420909959568304,-0.0019381380075247766,0.11931469616795562,0.011535300759775283,0.05000141951378257,-0.08946829180456867,0.07256649299636433,-0.2715589065468516,-0.21998900566807592,-0.16842234875907455,0.19845309611486103,0.35746218470932184,0.0,0.31270385633791054
32,3.3069,0.3578714901875898,0.16614586452898616,-0.19056026174296087,-0.22635992184341283,-0.25237017867882144,0.07008234787600177,-0.042859097388129694,0.039218776586661744,-0.010028980543282587,0.11806862225157128,0.011642330614275517,0.0754678306818964,0.015235528545274712,-0.014201273979123854,0.03435499545851709,0.017462718302918512,0.015235528545274761,0.07546783068189637,0.011642330614275413,0.11806862225157122,-0.010028980543282506,0.03921877658666169,-0.042859097388129715,0.07008234787600195,-0.2523701786788212,-0.2263599218434128,-0.1905602617429611,0.166145864528986,0.3578714901875898,0.0,0.3007251419336115
33,2.9565,0.35780879034658075,0.13296238685024456,-0.21043815260732945,-0.22796188444194912,-0.2248819536889028,0.06428338695438326,0.006505379779920828,0.025148494708434277,-0.030531226295765258,0.10141892475178596,0.023389181743026108,0.08261722492661208,0.043568813240297356,-0.015859123752374936,-0.018521522992126657,-0.02370824155791313,0.04356881324029739,0.08261722492661193,0.02338918174302597,0.101418924751786,-0.030531226295765206,0.025148494708434225,0.006505379779920856,0.0642833869543834,-0.22488195368890287,-0.2279618844419491,-0.21043815260732934,0.13296238685024458,0.3578087903465807,0.0,0.22968984423226235
34,2.6652,0.3572741678826236,0.09907767130256181,-0.22782027192240914,-0.22476114329624386,-0.18999821494543231,0.05544389452529196,0.05545164560446183,0.008970060104370195,-0.04780031713396557,0.0715377783596681,0.031452336349746673,0.07432064378198903,0.062368713984468374,-0.013504374509333785,-0.06603564591260672,-0.057096127484226857,0.06236871398446835,0.07432064378198897,0.031452336349746486,0.07153777835966828,-0.047800317133965556,0.008970060104370167,0.05545164560446178,0.05544389452529206,-0.18999821494543226,-0.22476114329624372,-0.22782027192240925,0.0990776713025619,0.35727416788262367,-0.0,0.11439778128809425
35,2.6569,0.3562683279221499,0.0646704244080092,-0.24250046981321144,-0.21682513165954606,-0.14886615618904014,0.04398196858440125,0.10083309154260073,-0.007960318378609402,-0.060007514003387705,0.032323576420436664,0.03456188192070749,0.052129201901047126,0.0675215848300869,-0.007732813548452328,-0.09443097106339123,-0.07174017783341084,0.06752158483008687,0.052129201901047084,0.03456188192070732,0.03232357642043678,-0.06000751400338773,-0.007960318378609414,0.10083309154260056,0.043981968584401336,-0.14886615618904014,-0.21682513165954606,-0.24250046981321136,0.06467042440800919,0.3562683279221502,0.0,-0.021643027473965293
36,2.8221,0.3547925970916855,0.02992210849634836,-0.25430464087261345,-0.20432104552120012,-0.1028384546855313,0.030439745266889005,0.13973228062397391,-0.024223397801229552,-0.06586011551805883,-0.011107666376515783,0.032228078270437686,0.020191773389052425,0.05789991523539241,-4.733392552638328e-06,-0.09548641615384801,-0.06283296197885829,0.05789991523539233,0.02019177338905245,0.03222807827043755,-0.011107666376515626,-0.06586011551805886,-0.02422339780122953,0.13973228062397386,0.03043974526688902,-0.1028384546855314,-0.20432104552119998,-0.25430464087261345,0.029922108496348125,0.3547925970916855,0.0,-0.15322175632799867
37,2.8685,0.35284892176813054,-0.0049840153194370546,-0.2630927890308534,-0.18751232111951313,-0.053428786805685455,0.015457756421323628,0.1696485007183895,-0.03845587369486156,-0.06473835072069124,-0.05308976622175935,0.024818489535385225,-0.015520674619317797,0.03560904302513922,0.007724544383505453,-0.06889640620303153,-0.033298590482601,0.035609043025139196,-0.015520674619317769,0.024818489535385138,-0.05308976622175917,-0.06473835072069131,-0.03845587369486152,0.16964850071838927,0.015457756421323694,-0.05342878680568551,-0.18751232111951327,-0.2630927890308536,-0.0049840153194371795,0.3528489217681307,0.0,-0.25935018442962937
38,2.8696,0.35043986551163686,-0.03986385365431183,-0.26876068789232554,-0.16675308486389645,-0.0022620489556822165,-0.00025536682242187705,0.18865852781407894,-0.04946466340392603,-0.05676101075750824,-0.08814559929590185,0.013500094387692988,-0.048331403786261606,0.005526480979114682,0.013499395188784779,-0.022359344337287264,0.007167228249346274,0.005526480979114658,-0.04833140378626154,0.013500094387692962,-0.08814559929590166,-0.05676101075750835,-0.04946466340392595,0.18865852781407888,-0.00025536682242187705,-0.002262048955682369,-0.1667530848638965,-0.2687606878923255,-0.039863853654311915,0.35043986551163686,0.0,-0.32663822237858076
39,2.8314,0.3475686056844661,-0.07453345175172887,-0.2712411168482782,-0.14248069259537766,0.048979079097218534,-0.01595641150425076,0.1955402643178506,-0.056326920042261426,-0.04277286929252888,-0.11170166548706714,5.5491863898336075e-05,-0.07210617617690467,-0.02576534203025989,0.015858694119897928,0.03065124825174731,0.045280149267055016,-0.025765342030259923,-0.07210617617690455,5.549186389838465e-05,-0.111701665487067,-0.04277286929252892,-0.05632692004226139,0.1955402643178505,-0.015956411504250815,0.04897907909721842,-0.1424806925953778,-0.2712411168482783,-0.07453345175172876,0.3475686056844661,-0.0,-0.3496923178917477
40,2.8093,0.3442389292602907,-0.1088099636530466,-0.2705046583052689,-0.11520651536844298,0.09860947117438665,-0.030902735966385833,0.18985130404185874,-0.05846739307478735,-0.02425522379743199,-0.12068476236606755,-0.013397850392148988,-0.08240010091577629,-0.05141939618775544,0.014205502738256421,0.07478761831118874,0.06852825002170765,-0.05141939618775544,-0.08240010091577621,-0.01339785039214887,-0.1206847623660674,-0.024255223797432092,-0.058467393074787266,0.18985130404185868,-0.03090273596638589,0.0986094711743865,-0.1152065153684431,-0.27050465830526904,-0.10880996365304663,0.34423892926029087,0.0,-0.3291764200299989
41,2.8103,0.3404552278294633,-0.14251261651919578,-0.2665600465743343,-0.08550516587946319,0.1449969720887113,-0.04438739596395895,0.17195737316976756,-0.055706650527128435,-0.0031690310956818714,-0.11392292535587482,-0.024741088265987483,-0.07728864339986179,-0.06582226377573855,0.008958103555258426,0.09727129866935744,0.06927951417128272,-0.0658222637757385,-0.07728864339986175,-0.02474108826598731,-0.11392292535587484,-0.0031690310956819408,-0.05570665052712835,0.17195737316976753,-0.04438739596395905,0.14499697208871115,-0.08550516587946315,-0.26656004657433435,-0.14251261651919553,0.34045522782946314,0.0,-0.26890359214266746
42,2.8114,0.33622249180684166,-0.17546366401880065,-0.259454064283097,-0.0540023925194419,0.18661607303267264,-0.05577258232833883,0.14300881881794097,-0.04827612044277832,0.018252751417013314,-0.09229832611269254,-0.03218771009750416,-0.057727433003841845,-0.06582242294870427,0.0014441682082878791,0.09159276054152415,0.047287312525411546,-0.06582242294870423,-0.057727433003841755,-0.032187710097504,-0.09229832611269248,0.018252751417013262,-0.04827612044277822,0.14300881881794097,-0.05577258232833898,0.1866160730326724,-0.054002392519441916,-0.2594540642830969,-0.1754636640188005,0.3362224918068415,0.0,-0.17348492008623817
43,3.0394,0.3315463038498112,-0.20748932375463283,-0.24927098753934684,-0.02136189609933073,0.22209807977183937,-0.06451978861953483,0.10486665667150559,-0.036798690689712595,0.037741628504574076,-0.058632181489327855,-0.034564904659567935,-0.027373600242944673,-0.05141983887768029,-0.006435163614706035,0.05939606783579733,0.009771367853263803,-0.051419838877680146,-0.027373600242944673,-0.03456490465956775,-0.05863218148932801,0.03774162850457411,-0.03679869068971252,0.10486665667150558,-0.06451978861953496,0.22209807977183926,-0.021361896099330854,-0.24927098753934673,-0.20748932375463283,0.33154630384981115,-0.0,-0.047624814274341676
44,3.1461,0.3264328314951841,-0.23842069378444758,-0.23613158642639054,0.01172865300669991,0.25027612380236486,-0.07021528187183344,0.05998293187083223,-0.02223649339949808,0.05323379316104893,-0.01731668823876488,-0.03149827393190281,0.008097954107435731,-0.025765971371227197,-0.012686301371417956,0.01000288384761102,-0.03095237602480776,-0.025765971371227114,0.008097954107435669,-0.03149827393190267,-0.01731668823876506,0.05323379316104894,-0.022236493399498042,0.05998293187083227,-0.07021528187183355,0.25027612380236464,0.01172865300669966,-0.23613158642639048,-0.23842069378444736,0.32643283149518404,0.0,0.10269880329038744
