X,Z
0.0,500.1440953205662
0.2,500.1466577560231
0.4,500.1491129394753
0.6000000000000001,500.15144551854104
0.8,500.1536405943447
1.0,500.155683800817
1.2000000000000002,500.1575613804655
1.4000000000000001,500.15926025614783
1.6,500.1607680984037
1.8,500.1620733879373
2.0,500.1631654728741
2.2,500.1640346204543
2.4000000000000004,500.1646720628632
2.6,500.1650700369397
2.8000000000000003,500.1652218175484
3.0,500.1651217444412
3.2,500.1647652424833
3.4000000000000004,500.16414883516063
3.6,500.16327015133203
3.8000000000000003,500.16212792523714
4.0,500.1607219898145
4.2,500.1590532634295
4.4,500.15712373015606
4.6000000000000005,500.154936413799
4.800000000000001,500.15249534588276
5.0,500.14980552787557
5.2,500.1468728879502
5.4,500.14370423262164
5.6000000000000005,500.14030719363075
5.800000000000001,500.1366901704759
6.0,500.1328622690169
6.2,500.12883323660265
6.4,500.12461339419025
6.6000000000000005,500.12021356594437
6.800000000000001,500.11564500681357
7.0,500.1109193285933
7.2,500.1060484249898
7.4,500.1010443962015
7.6000000000000005,500.09591947353204
7.800000000000001,500.0906859445465
8.0,500.08535607926945
8.200000000000001,500.0799420579163
8.4,500.074455900629
8.6,500.0689093996729
8.8,500.063314054526
9.0,500.05768101026933
9.200000000000001,500.05202099965965
9.4,500.046344289234
9.600000000000001,500.04066062976636
9.8,500.03497921135926
10.0,500.0293086234208
10.200000000000001,500.0236568197365
10.4,500.0180310888105
10.600000000000001,500.0124380296074
10.8,500.00688353278986
11.0,500.00137276750365
11.200000000000001,499.9959101737226
11.4,499.99049946012576
11.600000000000001,499.9851436074398
11.8,499.97984487714007
12.0,499.9746048253664
12.200000000000001,499.96942432187427
12.4,499.96430357380643
12.600000000000001,499.9592421540374
12.8,499.9542390338128
13.0,499.94929261937835
13.200000000000001,499.9444007922641
13.4,499.93956095287143
13.600000000000001,499.93477006698424
13.8,499.93002471481435
14.0,499.92532114217033
14.200000000000001,499.92065531333475
14.4,499.91602296522
14.600000000000001,499.91141966237376
14.8,499.9068408523997
15.0,499.9022819213623
15.200000000000001,499.89773824875084
15.4,499.89320526158156
15.600000000000001,499.8886784872326
15.8,499.88415360461795
16.0,499.87962649332314
16.2,499.875093280345
16.400000000000002,499.87055038410267
16.6,499.8659945554048
16.8,499.86142291509253
17.0,499.856832988098
17.2,499.8522227336951
17.400000000000002,499.8475905717446
17.6,499.8429354047733
17.8,499.8382566357571
18.0,499.83355418151325
18.2,499.82882848164195
18.400000000000002,499.82408050299136
18.6,499.8193117396561
18.8,499.8145242085518
19.0,499.8097204406438
19.200000000000003,499.8049034679396
19.400000000000002,499.80007680638704
19.6,499.7952444348498
19.8,499.7904107703622
20.0,499.7855806398896
20.200000000000003,499.7807592488491
20.400000000000002,499.77595214666485
20.6,499.7711651896557
20.8,499.7664045015691
21.0,499.7616764320916
21.200000000000003,499.7569875136793
21.400000000000002,499.75234441706255
21.6,499.7477539057842
21.8,499.74322279013796
22.0,499.738757880875
22.200000000000003,499.7343659430426
22.400000000000002,499.7300536503198
22.6,499.7258275402041
22.8,499.7216939703959
23.0,499.71765907671556
23.200000000000003,499.7137287328723
23.400000000000002,499.70990851238895
23.6,499.7062036529652
23.8,499.7026190235446
24.0,499.699159094323
24.200000000000003,499.6958279099161
24.400000000000002,499.6926290658731
24.6,499.68956568870055
24.8,499.6866404195279
25.0,499.68385540151996
25.200000000000003,499.68121227110964
25.400000000000002,499.67871215309515
25.6,499.67635565961496
25.8,499.6741428929827
26.0,499.6720734523367
26.200000000000003,499.67014644402565
26.400000000000002,499.6683604956271
26.6,499.6667137734645
26.8,499.66520400346485
27.0,499.6638284951717
27.200000000000003,499.6625841687068
27.400000000000002,499.66146758444995
27.6,499.66047497518923
27.8,499.6596022804736
28.0,499.6588451828867
28.200000000000003,499.6581991459452
28.400000000000002,499.65765945331725
28.6,499.6572212490439
28.8,499.65687957844534
29.0,499.65662942938656
29.200000000000003,499.6564657735787
29.400000000000002,499.65638360759226
29.6,499.65637799326544
29.8,499.6564440971931
30.0,499.65657722899573
30.200000000000003,499.6567728780763
30.400000000000002,499.6570267485876
30.6,499.657334792347
30.8,499.6576932394561
31.0,499.6580986263991
31.200000000000003,499.65854782141673
31.400000000000002,499.6590380469743
31.6,499.6595668991676
31.8,499.66013236393275
32.0,499.6607328299551
32.2,499.6613670981975
32.4,499.6620343879923
32.6,499.6627343396764
32.800000000000004,499.66346701376597
33.0,499.6642328867036
33.2,499.66503284323153
33.4,499.66586816547317
33.6,499.66674051883075
33.800000000000004,499.6676519348302
34.0,499.66860479106765
34.2,499.6696017884355
34.4,499.6706459258242
34.6,499.67174047251524
34.800000000000004,499.6728889384991
35.0,499.67409504296484
35.2,499.67536268122177
35.4,499.6766958903252
35.6,499.6780988136859
35.800000000000004,499.67957566494874
36.0,499.6811306914319
36.2,499.6827681374179
36.4,499.684492207587
36.6,499.6863070308845
36.800000000000004,499.68821662509976
37.0,499.69022486243887
37.2,499.69233543635204
37.4,499.6945518298739
37.6,499.696877285715
37.800000000000004,499.69931477833256
38.0,499.7018669881869
38.2,499.704536278374
38.400000000000006,499.7073246738041
38.6,499.7102338430736
38.800000000000004,499.71326508315633
39.0,499.7164193070171
39.2,499.71969703422377
39.400000000000006,499.72309838461445
39.6,499.72662307504555
39.800000000000004,499.730270419226
40.0,499.73403933061667
40.2,499.7379283283482
40.400000000000006,499.74193554608775
40.6,499.7460587437613
40.800000000000004,499.75029532201575
41.0,499.75464233928165
41.2,499.75909653128156
41.400000000000006,499.76365433280347
41.6,499.7683119015473
41.800000000000004,499.77306514383355
42.0,499.77790974194914
42.2,499.78284118289434
42.400000000000006,499.78785478828325
42.6,499.7929457451444
42.800000000000004,499.79810913735776
43.0,499.80333997746567
43.2,499.80863323858915
43.400000000000006,499.81398388618345
43.6,499.81938690936954
