X,Y,Z,Label
0.0,0.0,500.144,CL
0.2,-0.022,500.147,CL
0.4,-0.043,500.149,CL
0.6,-0.065,500.151,CL
0.8,-0.086,500.155,CL
1.0,-0.108,500.157,CL
1.2,-0.129,500.157,CL
1.4,-0.151,500.159,CL
1.6,-0.172,500.16,CL
1.8,-0.194,500.161,CL
2.0,-0.215,500.163,CL
2.2,-0.237,500.163,CL
2.4,-0.258,500.164,CL
2.6,-0.28,500.164,CL
2.8,-0.301,500.164,CL
3.0,-0.323,500.164,CL
3.2,-0.344,500.164,CL
3.4,-0.366,500.163,CL
3.6,-0.387,500.162,CL
3.8,-0.409,500.161,CL
4.0,-0.43,500.161,CL
4.2,-0.452,500.158,CL
4.4,-0.473,500.156,CL
4.6,-0.494,500.153,CL
4.8,-0.516,500.151,CL
5.0,-0.537,500.148,CL
5.2,-0.559,500.147,CL
5.4,-0.58,500.142,CL
5.6,-0.602,500.139,CL
5.8,-0.623,500.135,CL
6.0,-0.644,500.131,CL
6.2,-0.666,500.127,CL
6.4,-0.687,500.123,CL
6.6,-0.709,500.118,CL
6.8,-0.73,500.113,CL
7.0,-0.751,500.109,CL
7.2,-0.773,500.104,CL
7.4,-0.794,500.099,CL
7.6,-0.816,500.093,CL
7.8,-0.837,500.088,CL
8.0,-0.858,500.083,CL
8.2,-0.88,500.077,CL
8.4,-0.901,500.072,CL
8.6,-0.922,500.066,CL
8.8,-0.943,500.06,CL
9.0,-0.965,500.055,CL
9.2,-0.986,500.049,CL
9.4,-1.007,500.043,CL
9.6,-1.029,500.038,CL
9.8,-1.05,500.032,CL
10.0,-1.071,500.026,CL
10.2,-1.092,500.02,CL
10.4,-1.113,500.015,CL
10.6,-1.135,500.009,CL
10.8,-1.156,500.003,CL
11.0,-1.177,499.998,CL
11.2,-1.198,499.992,CL
11.4,-1.219,499.987,CL
11.6,-1.24,499.981,CL
11.8,-1.261,499.976,CL
12.0,-1.283,499.971,CL
12.2,-1.304,499.966,CL
12.4,-1.325,499.96,CL
12.6,-1.346,499.955,CL
12.8,-1.367,499.95,CL
13.0,-1.388,499.945,CL
13.2,-1.409,499.94,CL
13.4,-1.43,499.935,CL
13.6,-1.451,499.93,CL
13.8,-1.472,499.926,CL
14.0,-1.493,499.921,CL
14.2,-1.514,499.92,CL
14.4,-1.535,499.911,CL
14.6,-1.556,499.907,CL
14.8,-1.576,499.902,CL
15.0,-1.597,499.897,CL
15.2,-1.618,499.893,CL
15.4,-1.639,499.888,CL
15.6,-1.66,499.884,CL
15.8,-1.681,499.883,CL
16.0,-1.701,499.874,CL
16.2,-1.722,499.87,CL
16.4,-1.743,499.865,CL
16.6,-1.764,499.861,CL
16.8,-1.784,499.856,CL
17.0,-1.805,499.851,CL
17.2,-1.826,499.847,CL
17.4,-1.846,499.842,CL
17.6,-1.867,499.837,CL
17.8,-1.887,499.833,CL
18.0,-1.908,499.828,CL
18.2,-1.929,499.828,CL
18.4,-1.949,499.818,CL
18.6,-1.97,499.813,CL
18.8,-1.99,499.808,CL
19.0,-2.011,499.804,CL
19.2,-2.031,499.799,CL
19.4,-2.052,499.794,CL
19.6,-2.072,499.789,CL
19.8,-2.092,499.784,CL
20.0,-2.113,499.779,CL
20.2,-2.133,499.774,CL
20.4,-2.153,499.769,CL
20.6,-2.174,499.765,CL
20.8,-2.194,499.76,CL
21.0,-2.214,499.755,CL
21.2,-2.234,499.75,CL
21.4,-2.255,499.745,CL
21.6,-2.275,499.741,CL
21.8,-2.295,499.736,CL
22.0,-2.315,499.732,CL
22.2,-2.335,499.727,CL
22.4,-2.355,499.723,CL
22.6,-2.375,499.719,CL
22.8,-2.395,499.714,CL
23.0,-2.415,499.71,CL
23.2,-2.435,499.706,CL
23.4,-2.455,499.702,CL
23.6,-2.475,499.699,CL
23.8,-2.495,499.695,CL
24.0,-2.515,499.691,CL
24.2,-2.535,499.688,CL
24.4,-2.554,499.685,CL
24.6,-2.574,499.682,CL
24.8,-2.594,499.679,CL
25.0,-2.614,499.676,CL
25.2,-2.633,499.673,CL
25.4,-2.653,499.671,CL
25.6,-2.673,499.668,CL
25.8,-2.692,499.666,CL
26.0,-2.712,499.664,CL
26.2,-2.731,499.662,CL
26.4,-2.751,499.66,CL
26.6,-2.77,499.658,CL
26.8,-2.79,499.657,CL
27.0,-2.809,499.655,CL
27.2,-2.829,499.654,CL
27.4,-2.848,499.653,CL
27.6,-2.867,499.652,CL
27.8,-2.887,499.651,CL
28.0,-2.906,499.65,CL
28.2,-2.925,499.649,CL
28.4,-2.944,499.649,CL
28.6,-2.963,499.648,CL
28.8,-2.983,499.648,CL
29.0,-3.002,499.647,CL
29.2,-3.021,499.647,CL
29.4,-3.04,499.647,CL
29.6,-3.059,499.647,CL
29.8,-3.078,499.647,CL
