X,S,C
0.0,0.5063566789018249,-0.0
0.2,0.5063373705117672,-0.0
0.4,0.5062987544679187,-0.0
0.6000000000000001,0.5062408322427874,-0.0
0.8,0.5061636060450616,-0.0
1.0,0.5060670788195321,-0.0
1.2000000000000002,0.5059512542469724,-0.0
1.4000000000000001,0.5058161367440062,-0.0
1.6,0.5056617314629337,-0.0
1.8,0.5054880442915337,-0.0
2.0,0.5052950818528466,-0.0
2.2,0.5050828515049135,-0.0
2.4000000000000004,0.5048513613405037,-0.0
2.6,0.5046006201867952,-0.0
2.8000000000000003,0.5043306376050527,-0.0
3.0,0.5040414238902473,-0.0
3.2,0.5037329900706702,-0.0
3.4000000000000004,0.5034053479075293,-0.0
3.6,0.5030585098944655,-0.0
3.8000000000000003,0.5026924892571039,-0.0
4.0,0.50230729995255,-0.0
4.2,0.5019029566688236,-0.0
4.4,0.5014794748243627,-0.0
4.6000000000000005,0.501036870567356,-0.0
4.800000000000001,0.5005751607751918,-0.0
5.0,0.5000943630537904,-0.0
5.2,0.49959449573692005,-0.0
5.4,0.49907557788552914,-0.0
5.6000000000000005,0.49853762928698053,-0.0
5.800000000000001,0.4979806704543286,-0.0
6.0,0.4974047226255305,-0.0
6.2,0.49680980776261663,-0.0
6.4,0.4961959485508842,-0.0
6.6000000000000005,0.49556316839800374,-0.0
6.800000000000001,0.4949114914331538,-0.0
7.0,0.49424094250607453,-0.0
7.2,0.49355154718611516,-0.0
7.4,0.4928433317613212,-0.0
7.6000000000000005,0.4921163232373402,-0.0
7.800000000000001,0.49137054933648017,-0.0
8.0,0.49060603849654427,-0.0
8.200000000000001,0.48982281986991083,-0.0
8.4,0.4890209233222187,-0.0
8.6,0.4882003794314187,-0.0
8.8,0.48736121948645916,-0.0
9.0,0.4865034754861952,-0.0
9.200000000000001,0.48562718013813466,-0.0
9.4,0.48473236685712706,-0.0
9.600000000000001,0.48381906976421263,-0.0
9.8,0.4828873236852296,-0.0
10.0,0.4819371641495067,-0.0
10.200000000000001,0.4809686273885312,-0.0
10.4,0.47998175033453805,-0.0
