,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,harmonic_13,harmonic_153,harmonic_154,harmonic_155,harmonic_156,harmonic_157,harmonic_158,harmonic_159,harmonic_160,harmonic_161,harmonic_162,harmonic_163,all_12_harmonics
0,1.683,0.12058570168460453,-0.3512741961997828,-0.2539358364727159,0.10020257149088212,0.12437707616316318,-0.04472638757700208,-0.047220451986828,0.08877368436996702,0.04444736621861427,0.06537453130733428,0.037699609617748375,-0.029161140258874885,-0.03397092028343604,0.06537453130733424,0.044447366218614316,0.088773684369967,-0.04722045198682802,-0.04472638757700196,0.12437707616316301,0.10020257149088212,-0.2539358364727157,-0.35127419619978256,0.1205857016846045,0.0,-0.33222433292808895
1,1.3403,0.10812151162470027,-0.358873156149607,-0.26380204209259456,0.10739371781384291,0.16506992283454605,-0.014941180323066783,-0.04883168243381815,0.06690898046138882,0.04709752398531547,0.08068448077295591,0.02267686237942555,-0.055431428729147775,-0.034366283290365146,0.08068448077295602,0.04709752398531552,0.06690898046138878,-0.0488316824338182,-0.014941180323066716,0.16506992283454597,0.1073937178138429,-0.2638020420925944,-0.35887315614960696,0.10812151162470038,0.0,-0.2894646966527612
2,1.565,0.09549668557257052,-0.36434019867484435,-0.27014436736596803,0.11203672696624423,0.19964986415820038,0.015639700881825012,-0.046909082692851156,0.038731730990153285,0.0441358143792086,0.08415337865238702,0.0036377221250818367,-0.07005119182660051,-0.026310870515635777,0.08415337865238712,0.04413581437920863,0.03873173099015329,-0.046909082692851226,0.015639700881825144,0.19964986415820027,0.11203672696624423,-0.27014436736596803,-0.3643401986748442,0.09549668557257066,0.0,-0.27582383448330305
3,1.5298,0.08272998021621476,-0.36764284633041205,-0.27287809120726514,0.11402143399202247,0.22683632821277458,0.045387709293313205,-0.041591786634917395,0.0069003260541364575,0.03591513751265256,0.07527213821241598,-0.01604571016106697,-0.06994766154188309,-0.01178553297571587,0.07527213821241609,0.03591513751265257,0.006900326054136409,-0.04159178663491745,0.0453877092933133,0.22683632821277439,0.1140214339920225,-0.272878091207265,-0.36764284633041194,0.08272998021621492,0.0,-0.2878782460367947
4,1.3185,0.06984036303353361,-0.3687614794485709,-0.2719666964021356,0.11330074762878348,0.24562253993803213,0.0727186517704237,-0.0332645940537429,-0.025582091979278604,0.023415021487893373,0.05534414797573768,-0.032887220264609204,-0.055142597772523075,0.0056379037215557445,0.05534414797573778,0.023415021487893404,-0.025582091979278593,-0.03326459405374296,0.07271865177042379,0.24562253993803193,0.11330074762878345,-0.27196669640213567,-0.3687614794485708,0.0698403630335338,0.0,-0.3210586944142244
5,0.9821,0.05684698411237285,-0.36768945269128034,-0.2674223574061531,0.10989176764500401,0.2553128042482364,0.09617705300840061,-0.022530123639850387,-0.05565096073883383,0.008124907518391337,0.027293989697616906,-0.043903938579188596,-0.028747714848200878,0.02167496238583236,0.027293989697617052,0.008124907518391344,-0.05565096073883387,-0.0225301236398505,0.09617705300840082,0.2553128042482362,0.10989176764500401,-0.267422357406153,-0.3676894526912804,0.056846984112372795,0.0,-0.3702674675337483
6,1.1522,0.04376914769925949,-0.3644331345274112,-0.2593057777178531,0.10387537911280181,0.25554826916414375,0.11451366506347022,-0.010165202930397951,-0.08046942480163444,-0.008133323234144986,-0.004761765901156893,-0.04714464849653702,0.003689335650154009,0.03238208049031896,-0.004761765901156796,-0.008133323234145038,-0.0804694248016345,-0.01016520293039799,0.11451366506347027,0.2555482691641437,0.1038753791128019,-0.2593057777178531,-0.3644331345274112,0.0437691476992596,0.0,-0.43019756850191065
7,1.3611,0.03062628351910976,-0.3590118694002983,-0.24772537899848412,0.09539433324298803,0.24632021489768563,0.12675199449632277,0.0029353488118545115,-0.09769597957276265,-0.023422434435843964,-0.03611869670566045,-0.0420353744612532,0.0353509650636404,0.03512634444339303,-0.0361186967056604,-0.023422434435844013,-0.09769597957276273,0.002935348811854456,0.12675199449632293,0.24632021489768555,0.09539433324298804,-0.24772537899848415,-0.35901186940029817,0.030626283519110037,0.0,-0.49545043324439697
8,1.3898,0.017437917908511097,-0.35145786281037994,-0.23283585277025026,0.08464986031854388,0.22797037676505927,0.13224030431413797,0.01582347649401905,-0.10570538115923894,-0.03592066440898341,-0.062174938371180946,-0.029481041158635295,0.059582562005114116,0.029232931216996154,-0.06217493837118088,-0.03592066440898347,-0.10570538115923904,0.015823476494019016,0.13224030431413802,0.22797037676505919,0.08464986031854389,-0.23283585277025035,-0.35145786281038016,0.01743791790851111,0.0,-0.5606110753760499
9,1.2802,0.004223644805466926,-0.34181598999560237,-0.21483609403952927,0.07189689509165213,0.2011782899700424,0.13068632141248934,0.02756649763620761,-0.10374198043749876,-0.044138796671058196,-0.07910654236699795,-0.011705198555771451,0.07129115229976128,0.016151049424819323,-0.079106542366998,-0.04413879667105825,-0.10374198043749876,0.02756649763620762,0.1306863214124894,0.20117828997004242,0.07189689509165208,-0.2148360940395294,-0.3418159899956025,0.004223644805467183,0.0,-0.620438506020847
