,raw_series,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_9,harmonic_10,harmonic_13,harmonic_17,harmonic_19,harmonic_148,harmonic_152,harmonic_155,harmonic_156,harmonic_158,harmonic_159,harmonic_160,harmonic_161,harmonic_162,harmonic_163,all_21_harmonics
10,0.3681,0.06950542498097226,0.0031906299205159104,0.055567134670417045,0.013330494015314073,-0.043958415162562395,0.009200115754756965,0.005103382481788585,0.005818635432733769,0.008951875872013858,0.003089785317082418,-0.0011105631721342922,-0.006544119868107109,-0.007966873216437891,0.02897571815707263,0.00920011575475696,0.013330494015314102,0.055567134670417004,0.003190629920515855,0.06950542498097223,0.04329474454025394,-0.0,0.3176888997227021
11,0.3254,0.06858608736143572,-0.005186216960092187,0.055966766813546766,0.024737924153196412,-0.03145919062960837,0.011542019892611007,-0.009473613524556779,-0.0015456104790867748,0.015414256474053598,0.005056161729486369,-0.0001720957009336174,-0.0035908745692099257,-0.01120312787663949,0.013620271068388933,0.01154201989261101,0.024737924153196415,0.055966766813546745,-0.005186216960092173,0.06858608736143568,0.04137680749412338,-0.0,0.29636437524572984
12,0.2826,0.06725930808117729,-0.013493786105496175,0.05503847213063224,0.035229254093955796,-0.017284646077692253,0.013048656100022768,-0.022921788774685127,-0.008683026482110806,0.01808622354191506,0.004927914024935169,0.0008546312030694632,0.0005298087060324284,-0.01245515015899024,-0.0030201841178933257,0.01304865610002278,0.03522925409395583,0.055038472130632225,-0.013493786105496175,0.06725930808117728,0.03939739697775485,-0.0,0.2733159595758668
13,0.3098,0.06553296898874907,-0.021621104608107868,0.052804276325177535,0.04441596662138254,-0.0021896292245155782,0.013610992776059032,-0.03363873682503197,-0.014546143344656325,0.01631073207612333,0.0027581715828413596,0.001443059736869539,0.004478244582570288,-0.01150118921160425,-0.019375699230057764,0.013610992776059039,0.04441596662138251,0.05280427632517749,-0.021621104608107896,0.0655329689887491,0.03735945379883364,0.0,0.2525412941876206
14,0.277,0.06341732555277231,-0.029459607357081453,0.04931719029478519,0.0519578573955663,0.013021993606136092,0.013188334982054406,-0.040347488399705686,-0.018274504773763744,0.010524380941702051,-0.0005542029634487628,0.0012914138052114582,0.006970747456634908,-0.008510205008861172,-0.03390320884348854,0.013188334982054413,0.05195785739556632,0.04931719029478515,-0.029459607357081502,0.06341732555277232,0.03526600572694707,0.0,0.23745701382015683
15,0.2642,0.06092494593842754,-0.03690458725627763,0.044659952338415895,0.05757563347413569,0.02754014638436297,0.011811269435426479,-0.04224866763160279,-0.019320945817870035,0.0021500518514563083,-0.0036369869714936364,0.00047746515859407347,0.007196973648643865,-0.004011943150567838,-0.04523211119868577,0.0118112694354265,0.05757563347413566,0.04465995233841586,-0.03690458725627763,0.06092494593842755,0.03312016299523154,0.0,0.2298555152296441
16,0.1915,0.058070636345168486,-0.043856593906682076,0.038943065019816765,0.06106125614935187,0.040591682964287314,0.009579451023267564,-0.03911574104722963,-0.017531893419722236,-0.006752981665802397,-0.0052130706342716415,-0.0005813519179248732,0.005083374210366056,0.0011968905752530496,-0.05229357798891181,0.009579451023267578,0.06106125614935186,0.038943065019816744,-0.043856593906682124,0.05807063634516845,0.030925113679502635,0.0,0.22933661498690736
17,0.1687,0.05487135304919674,-0.05022276206961127,0.032302173266577264,0.06228564508286129,0.051481560019206944,0.006654391020345118,-0.03132200997949132,-0.013169904412231977,-0.013995436020828948,-0.004629527279927835,-0.0013420221479143299,0.001317106602600854,0.0061937380541692896,-0.054421393251151,0.0066543910203451274,0.0622856450828613,0.03230217326657729,-0.050222762069611265,0.054871353049196735,0.028684118961735373,0.0,0.23328790555376677
18,0.1659,0.051346101673217674,-0.05591805216503026,0.0248948459148134,0.061203458436909164,0.059629850708379416,0.0032477689106483,-0.019796130149336493,-0.0068751333376517055,-0.017796369197109637,-0.0021281023368509623,-0.0014144351295203865,-0.002877368740392899,0.010093586933914303,-0.051414807688385425,0.0032477689106483096,0.061203458436909206,0.024894845914813377,-0.05591805216503026,0.051346101673217674,0.02640050828493009,0.0,0.23736210681672545
19,0.1831,0.047515824281873745,-0.06086638623434675,0.016896837063961768,0.05785477198315454,0.06460262795870816,-0.0003938863424490591,-0.005911458444526875,0.00042861502392574184,-0.01722111992323426,0.0012549349273115057,-0.000761453800925633,-0.006136375724707053,0.012205718827523051,-0.04355747841543151,-0.00039388634244905216,0.05785477198315454,0.016896837063961726,-0.06086638623434677,0.047515824281873786,0.024077674406563145,0.0,0.23634989481373636
20,0.1903,0.043403274973574525,-0.06500166419343531,0.008497915948742867,0.052363595007962276,0.0661350727106249,-0.004007036998158102,0.008677588309402021,0.0076694609219773655,-0.012411143782019546,0.004118088314218515,0.00028203978457236014,-0.007400370652746054,0.012156045307572617,-0.03159070725297605,-0.004007036998158091,0.052363595007962276,0.008497915948742857,-0.06500166419343535,0.043403274973574546,0.021719068357971646,0.0,0.2253215949046389
21,0.2176,0.03903288470778191,-0.0682686468007351,-0.00010263572682979796,0.04493327797349149,0.06414557652731148,-0.007330208124131627,0.022232664047712805,0.013784756013412816,-0.004549228843420319,0.005275234741654793,0.00118088901649832,-0.006258413055145327,0.009953364256912576,-0.01664350241008123,-0.007330208124131635,0.04493327797349148,-0.00010263572682983266,-0.06826864680073508,0.039032884707781906,0.019328194317160322,-0.0,0.2008526614529459
22,0.1948,0.03443061617075486,-0.07062369354569163,-0.008700752158368824,0.03583898199907507,0.05874008755037148,-0.01012290990188698,0.033138624685644574,0.0178770349622869,0.004431355594885245,0.004247001328879299,0.001474118269346855,-0.003081767547563212,0.005987801639195616,-0.0001260619043300347,-0.010122909901886981,0.035838981999075044,-0.008700752158368779,-0.07062369354569169,0.03443061617075486,0.016908604402649012,-0.0,0.16204743005007077
23,0.162,0.029623809541937295,-0.07203534560079242,-0.017092425322667536,0.025417489034696365,0.05020646836349202,-0.012183041290536004,0.04009597930532614,0.01934572519659465,0.012322255931341125,0.001459355958149113,0.001011344660820008,0.0010967989126867157,0.0009617146736833546,0.01640327194532375,-0.012183041290536005,0.025417489034696414,-0.017092425322667516,-0.0720353456007924,0.029623809541937267,0.014463893396094652,0.0,0.11099501673026049
24,0.1492,0.024641020077226596,-0.07248474605009535,-0.025078545488277912,0.014054730078440067,0.038999166229042356,-0.013361515587972297,0.04227572994492365,0.017975285429313217,0.01718307526892536,-0.00193285911361234,2.9902046341958346e-05,0.004918782407309332,-0.004234705560786398,0.03138503473923162,-0.013361515587972298,0.014054730078440048,-0.025078545488277898,-0.07248474605009532,0.024641020077226634,0.011997693401528413,0.0,0.052330964948541704
25,0.1264,0.019511848473974688,-0.07196589178081768,-0.03246962550402571,0.002171493295684085,0.025715012065066805,-0.013573049473195055,0.039418150180198126,0.013966837955891346,0.017818523037808127,-0.004524345583193534,-0.0009668758591134678,0.007141608574380152,-0.008681099554647177,0.043405768080728234,-0.013573049473195072,0.0021714932956841265,-0.03246962550402568,-0.0719658917808177,0.019511848473974726,0.009513668449143812,0.0,-0.008191599453711309
26,0.0237,0.014266765025451655,-0.0704857136732047,-0.03909029677198835,-0.00979215869992106,0.011061436958013572,-0.012802334752996131,0.031863732616490385,0.007908652451719103,0.014072340658310855,-0.005241524251912623,-0.0014677906229985547,0.00704260898529316,-0.01158994805216533,0.05133137268461315,-0.012802334752996143,-0.009792158699921057,-0.03909029677198836,-0.07048571367320469,0.014266765025451659,0.007015509051651367,0.0,-0.06582376047397027
27,-0.1391,0.008936928609399455,-0.06806398401749865,-0.04478347022871445,-0.021393185341042013,-0.004181201198767497,-0.01110514617870082,0.020512617767759422,0.0006898129932681276,0.006865726010892379,-0.0037872883783249722,-0.0012159476645480238,0.004653969637558185,-0.012446052848465101,0.05441410527593837,-0.011105146178700842,-0.021393185341042002,-0.04478347022871445,-0.06806398401749862,0.008936928609399443,0.00450692672128887,0.0,-0.11892453804606977
28,-0.3319,0.0035540015859886163,-0.06473305239473615,-0.04941406360683447,-0.03220197488148118,-0.019201174692808926,-0.008604305162957133,0.006717338541774523,-0.006630261686130713,-0.002029191983330526,-0.0007640865579321874,-0.00034050486828507485,0.000752266886765315,-0.011097785677373273,0.05236312462821921,-0.008604305162957147,-0.03220197488148119,-0.04941406360683447,-0.06473305239473606,0.0035540015859886476,0.0019916484556320134,-0.0,-0.17011530011255888
29,-0.6047,-0.0018500382952058997,-0.060537413549491034,-0.05287220654010431,-0.04181825387196543,-0.03319861354095985,-0.005480791492580612,-0.007878339724432656,-0.012977295826589463,-0.010425125367429101,0.002575654609363291,0.0007095661515666241,-0.003394007183640647,-0.007783943721634889,0.04537193105632494,-0.005480791492580617,-0.041818253871965486,-0.05287220654010427,-0.06053741354949103,-0.001850038295205865,-0.0005265887996007933,0.0,-0.225706410521139
30,-0.3975,-0.0072430878618278925,-0.05553311302694013,-0.055075847464160964,-0.04988591017373107,-0.04542810156921229,-0.001960646261195929,-0.021535280793643488,-0.017419814651837718,-0.016257488049643734,0.004848375267750502,0.001395735541492003,-0.006436847312871046,-0.0030914552548589303,0.034100110577791755,-0.0019606462611959363,-0.04988591017373107,-0.05507584746416096,-0.05553311302694013,-0.007243087861827872,-0.003044043702524154,0.0,-0.2931815962514785
31,-0.2302,-0.012593109230447808,-0.04978699851377878,-0.055972700458901736,-0.05610618058083566,-0.05523837262273708,0.0017013861753881632,-0.032626202899993594,-0.019305845265992147,-0.01809208393468338,0.005112551835339662,0.0013661007215158279,-0.00738698833603536,0.0021485736558817126,0.019611106094516755,0.0017013861753881541,-0.056106180580835656,-0.055972700458901715,-0.049786998513778796,-0.012593109230447751,-0.00555697607359254,0.0,-0.3773406235825708
32,-0.443,-0.017868320130415904,-0.04337582688361219,-0.055541485839639776,-0.06024871468429521,-0.06210699293389779,0.005240293429134079,-0.0398295761914596,-0.018358598556928667,-0.015477780197289324,0.0032587434676301496,0.0006358599353368615,-0.005935527591136815,0.007008059787753634,0.0032718865892510662,0.005240293429134071,-0.06024871468429521,-0.055541485839639734,-0.043375826883612176,-0.01786832013041583,-0.00806165245238016,0.0,-0.47644480867225203
33,-0.5858,-0.02303738270922549,-0.03638523887495176,-0.05379243506145638,-0.062160105258617884,-0.06566818268192871,0.00839997338226987,-0.04228708855037812,-0.014717090070628585,-0.009057442244907673,5.4930289263289446e-05,-0.00042048218242767997,-0.0025543530158099563,0.01062631942557018,-0.013376019926757736,0.00839997338226987,-0.0621601052586179,-0.05379243506145635,-0.036385238874951764,-0.02303738270922546,-0.010554351644378561,-0.0,-0.5800233248523339
34,-0.7086,-0.02806958969777128,-0.028908615098117398,-0.050767047956854,-0.06176956927160295,-0.06573229514176168,0.010951767675178165,-0.03970591707952885,-0.008915738439085923,-0.0004098511176534609,-0.003171638946919366,-0.0012611796401382229,0.0016572734893108454,0.012362507619252991,-0.028761962284107837,0.010951767675178165,-0.06176956927160295,-0.05076704795685399,-0.028908615098117367,-0.02806958969777126,-0.0130313702495704,0.0,-0.6696513118482063
35,-0.7314,-0.032935046829571844,-0.021045828652560463,-0.04653710806674635,-0.05909156913701127,-0.0622959160841913,0.012711009156200642,-0.03239361917758508,-0.0018059354452140473,0.008338523672177474,-0.005084288300011885,-0.0014550800012526255,0.005330099774228674,0.01190912088710644,-0.041434349657689495,0.012711009156200647,-0.059091569137011274,-0.04653710806674635,-0.021045828652560418,-0.032935046829571775,-0.015489028164566153,0.0,-0.7230343995392121
36,-0.5841,-0.03760485043027825,-0.012901911017205265,-0.04120297942808672,-0.05422527713930783,-0.055542045596399525,0.01355038579462917,-0.021221485786061468,0.005568902095118927,0.015036429596689485,-0.004890661497290127,-0.0009027412936629413,0.007270044340720873,0.009346460431037654,-0.05019760228927379,0.013550385794629182,-0.05422527713930781,-0.041202979428086664,-0.012901911017205293,-0.03760485043027824,-0.017923674050129082,0.0,-0.7204478954607155
37,-0.4969,-0.04205125912248426,-0.004585649034910197,-0.03489122523035572,-0.047350902864015915,-0.04583035264021354,0.013409153942977026,-0.007520723421973588,0.012126461562208717,0.018036830789465153,-0.0026709726205752255,0.00011256908674461494,0.006846407086270136,0.005128409658105873,-0.05422494877788456,0.01340915394297703,-0.04735090286401589,-0.03489122523035572,-0.004585649034910138,-0.04205125912248424,-0.020331690755965436,0.0,-0.6514873883860034
38,-0.3797,-0.046247858625808935,0.003791868267404061,-0.02775160484318954,-0.03872301963708195,-0.033678021329461086,0.012297534207129429,0.00707616465787049,0.01690437201203422,0.016601919279798632,0.0006552243083162654,0.00107014831121239,0.0041969177503892625,2.045010464575385e-06,-0.053136428047584575,0.012297534207129446,-0.03872301963708194,-0.02775160484318953,0.003791868267404099,-0.046247858625808866,-0.022709500694719734,-0.0,-0.5196793831398392
39,-0.2325,-0.05016971867324319,0.012118733611310342,-0.01995352046685238,-0.028661137110003013,-0.019732208934068858,0.01029597180593363,0.020829898061887002,0.01920143931694421,0.011084544263870245,0.0037099804266397885,0.0014789010254904079,0.000182958263583677,-0.005124681837449864,-0.047034736876273305,0.010295971805933644,-0.028661137110003017,-0.019953520466852347,0.01211873361131035,-0.05016971867324317,-0.025053571157192,0.0,-0.3430296862153376
40,-0.1353,-0.05379354111158552,0.020283716329674017,-0.011681997716091443,-0.017537869108797864,-0.004735582325596573,0.007549314946207229,0.03210166181185398,0.01868055165327922,0.002841445391673184,0.00522779708558002,0.0011291980376644708,-0.00389048322986876,-0.00934375506041055,-0.03649554094085327,0.007549314946207248,-0.01753786910879788,-0.011681997716091429,0.020283716329674014,-0.053793541111585505,-0.027360419560879187,0.0,-0.14993602520598565
41,-0.048,-0.057097798306161865,0.028177748191246597,-0.003133295506301474,-0.0057651349176169875,0.010513231822120505,0.004256332510018057,0.039548378015987554,0.015418153185232637,-0.006100373726119618,0.004579885977122238,0.00020038483508483566,-0.006699080245647859,-0.011907917125904754,-0.02251316348578794,0.004256332510018068,-0.005765134917616963,-0.0031332955063014985,0.028177748191246597,-0.05709779830616182,-0.029626618624043647,0.0,0.028414978524648304
42,0.0392,-0.06006286102762548,0.03569538033933613,0.00548975059350814,0.0062210950059366985,0.025202176901909044,0.0006553296337330353,0.04228273922870801,0.00989302531146716,-0.013542092000647512,0.0020346582609618246,-0.0008311959078275651,-0.007329722967948578,-0.012363018670608726,-0.006406775632064706,0.0006553296337330518,0.006221095005936664,0.005489750593508147,0.035695380339336114,-0.06006286102762544,-0.03184880145762114,-0.0,0.16666749028489164
43,0.1564,-0.06267111506111372,0.04273619188269859,0.013982541052399676,0.017976943983782627,0.038549011436569455,-0.0029930978555762766,0.039978934851566,0.002916021910532929,-0.017653767798800093,-0.0013534705511660291,-0.0014364970924793045,-0.005577381605468144,-0.010628454775061118,0.010304061173178131,-0.0029930978555762614,0.017976943983782624,0.013982541052399693,0.04273619188269858,-0.06267111506111372,-0.03402366656740386,0.0,0.2519474651782021
44,0.2536,-0.06490706584503438,0.049206131322625815,0.022143566922823814,0.029067066855217122,0.049842966374572334,-0.006424922126844087,0.032911472831549285,-0.004488929536150594,-0.017424327273473244,-0.004180894977291391,-0.0013050894696668043,-0.0020117641261822327,-0.007011441234787535,0.02604275858565841,-0.006424922126844083,0.029067066855217094,0.022143566922823807,0.04920613132262583,-0.06490706584503433,-0.03614798275906586,0.0,0.28621127706390725
45,0.2408,-0.06675743051786638,0.0550187728973815,0.02977919105547943,0.03908077177375688,0.05848259621073409,-0.009391790397509482,0.02192247088871165,-0.011235096967678732,-0.012910190562346132,-0.005276293428294148,-0.0005043655552543465,0.0022079028875798276,-0.0021526022983695617,0.03932444501074038,-0.00939179039750948,0.03908077177375688,0.029779191055479402,0.055018772897381496,-0.06675743051786637,-0.03821859393874461,0.0,0.28353742749541555
46,0.2581,-0.06821121682616238,0.06009647106167695,0.036708242539545015,0.047647229037079526,0.06400780821757933,-0.011678997620848366,0.0083213146604374,-0.016332429809262694,-0.0052213979008195535,-0.0041858734552965285,0.000555022681336558,0.005709753216475067,0.003087492946473445,0.04889605620907811,-0.01167899762084837,0.04764722903707955,0.03670824253954497,0.06009647106167694,-0.06821121682616231,-0.04023242380204558,-0.0,0.2635118365279461
47,0.2653,-0.06925978842499327,0.06437139767959353,0.042766315355723686,0.05444920373335593,0.06612436411056162,-0.013121024168432947,-0.006271361085005869,-0.01903285630595089,0.0037513527189718438,-0.0013613650652187035,0.0013297670437255726,0.007355291771734996,0.007780749528200472,0.05385455597565257,-0.013121024168432952,0.05444920373335596,0.042766315355723665,0.06437139767959353,-0.06925978842499328,-0.042186480404503526,0.0,0.24333028236193976
48,0.2325,-0.06989691618291213,0.06778644807607973,0.04780966924770344,0.05923480365362415,0.06471954934147416,-0.013613514083398628,-0.02011677787333255,-0.018940068652999843,0.011801634055771754,0.002027118183684886,0.0014225391987796598,0.00660953350614498,0.01109592533571838,0.05373213333078539,-0.013613514083398637,0.059234803653624164,0.04780966924770339,0.06778644807607977,-0.06989691618291206,-0.04407786060671106,0.0,0.23168015041983775
49,0.1997,-0.07011881518665489,0.07029600384394276,0.051718640255822144,0.06182680741895352,0.05986817557134466,-0.01312082706743848,-0.0315651962668268,-0.016067684133121513,0.016949856929634157,0.004575823976360622,0.0007857608645283213,0.0037149337056368394,0.01244585585140515,0.048540338271476795,-0.0131208270674385,0.061826807418953536,0.05171864025582214,0.07029600384394272,-0.07011881518665483,-0.04590375438750866,-0.0,0.22667801085487865
50,0.207,-0.06992416722574944,0.07186654221672212,0.054400479991000984,0.0621292273811624,0.051828596668594434,-0.01167861768257941,-0.03925248923255293,-0.010837246678301573,0.017930057348659628,0.005228895932814065,-0.00025399562574533404,-0.0003874372391915507,0.011591449290665504,0.038768992083866166,-0.011678617682579419,0.06212922738116244,0.05440047999100095,0.07186654221672209,-0.06992416722574941,-0.04766144901882979,0.0,0.2184430228819217
51,0.2142,-0.0693141286234606,0.0724770838674143,0.055791556281323304,0.06013086425831932,0.04102895039551948,-0.009391255117175246,-0.0422626835955087,-0.004016362141952497,0.014501200985909662,0.0037157849006878105,-0.001163490234165112,-0.004363847519628906,0.008684033138139084,0.025339975023674598,-0.009391255117175258,0.06013086425831936,0.0557915562813233,0.07247708386741426,-0.06931412862346056,-0.04934833309599761,0.0,0.1949745262506274
52,0.1814,-0.06829232336754988,0.07211947315133012,0.05585886297638658,0.05590572186899129,0.028044358464944907,-0.006424270241381529,-0.04023710208135266,0.0033939536066455393,0.00750645426890529,0.0006633297805335176,-0.0014762878444526662,-0.006921516705326382,0.004238551910147848,0.009520251278214575,-0.006424270241381537,0.055905721868991246,0.055858862976386585,0.07211947315133008,-0.06829232336754987,-0.050961900417485384,-0.0,0.148667624348779
53,0.0586,-0.0668648215816594,0.07079848704958805,0.05460080308620845,0.04961026660671099,0.013566299149642053,-0.002992376540352124,-0.03341710121689076,0.01030618125512289,-0.0013341528632571254,-0.0026639240169845355,-0.0010319699248482947,-0.007228914738421776,-0.0009576368013180427,-0.007197663106936345,-0.002992376540352135,0.049610266606711,0.054600803086208405,0.07079848704958805,-0.06686482158165939,-0.05249975370837694,0.0,0.08059906367593911
54,-0.0542,-0.06504010346521003,0.06853177135797128,0.052047226673103575,0.04147763314240059,-0.0016342165319487047,0.000656068178888935,-0.022615312688360478,0.015705899648667455,-0.009846687663285655,-0.004887589798484216,-5.840531434962872e-05,-0.005186102695743964,-0.005984214492690267,-0.023236512051336526,0.0006560681788889229,0.041477633142400584,0.05204722667310356,0.06853177135797123,-0.06504010346521005,-0.05395960818199513,0.0,0.0007292233795560274
55,-0.107,-0.06282900891603405,0.06534960497353999,0.048258722597468606,0.03180899093044297,-0.016747704047318398,0.004257034838387569,-0.009118814870203159,0.018800659688811554,-0.015937891389151165,-0.005086466023513557,0.000945112513394905,-0.0014572241755145005,-0.009950903170641512,-0.0370831060842164,0.0042570348383875675,0.031808990930443,0.048258722597468565,0.06534960497353996,-0.06282900891603405,-0.055339294934406355,-0.0,-0.07603685504297115
56,-0.1697,-0.06024467313501244,0.061294495427670626,0.04332518092226492,0.0209623912358284,-0.030969313440568934,0.007549930231993041,0.005464227957511909,0.01913628217118818,-0.01810991812912767,-0.003178163923769097,0.0014639285507160628,0.002745416045313216,-0.012155146174718304,-0.04743108460767961,0.007549930231993042,0.020962391235828402,0.0433251809222649,0.0612944954276706,-0.06024467313501243,-0.05663676416675821,0.0,-0.13617146334316266
57,-0.1325,-0.0573024485952631,0.056420611068410294,0.03736366008611444,0.009339507701697392,-0.04354169061448622,0.010296455522398672,0.019396185123018744,0.016663511983919098,-0.015828659762874554,4.6761171545529065e-05,0.0012319675328957592,0.006055487369513829,-0.012206540897229222,-0.05330416483486684,0.010296455522398669,0.009339507701697435,0.03736366008611437,0.05642061106841029,-0.05730244859526308,-0.05785008823066351,0.0,-0.17341492244110798
58,-0.1453,-0.05401981383942952,0.050793057477082314,0.030515609450719874,-0.0026292385165282567,-0.05379530927980894,0.01229785134888865,0.031017005539962082,0.011745246664024368,-0.009655084806840127,0.003252314442362306,0.0003681908735778229,0.007396844447590155,-0.010095984606010558,-0.05414824944922055,0.012297851348888653,-0.0026292385165282636,0.030515609450719856,0.0507930574770823,-0.05401981383942952,-0.05897746449210446,-0.0,-0.19157918171369523
59,-0.1581,-0.05041626964686667,0.04448700778480469,0.02294351312339353,-0.014500618201153198,-0.06118412574396193,0.013409281559252011,0.03894201975175985,0.005103278467084396,-0.0011072945140433964,0.005110526264988167,-0.0006844128016894298,0.006333395413172653,-0.006197286667020314,-0.049883703063232046,0.013409281559252018,-0.014500618201153226,0.022943513123393523,0.044487007784804675,-0.05041626964686663,-0.060017218009604155,0.0,-0.20292140735235112
60,-0.1509,-0.046513223187553014,0.03758669850619424,0.014827034686917442,-0.025835007833168448,-0.06531465778788326,0.013550314650140248,0.04222692910062925,-0.002287634049860365,0.007712782938332934,0.004851592288548698,-0.001386014764815629,0.0032108807717448427,-0.0012009616193396169,-0.04091286544026329,0.013550314650140262,-0.025835007833168458,0.014827034686917397,0.037586698506194186,-0.04651322318755301,-0.06096780402268486,0.0,-0.22265734061963963
61,-0.1636,-0.04233386085092161,0.030184304303959478,0.006358754310961022,-0.036212669826192284,-0.06596693907157321,0.012710744399501562,0.04048032287030205,-0.00934281914394489,0.014636263115008923,0.002582781501016778,-0.0013767978269771117,-0.0009555311371044137,0.004008070714724803,-0.02808209264253024,0.012710744399501574,-0.036212669826192284,0.006358754310961046,0.03018430430395942,-0.042333860850921654,-0.06182781024691672,-0.0,-0.26188214329457515
62,-0.2364,-0.03790301050508268,0.022378706715329637,-0.0022604006091311545,-0.045249296340221234,-0.06310623316759395,0.010951328466067839,0.03391031651330546,-0.015026875584983869,0.01796064074046502,-0.0007560022641012342,-0.0006614889029160193,-0.0048112879908868466,0.008507217044412164,-0.012601907343241734,0.01095132846606785,-0.04524929634022123,-0.0022604006091311874,0.022378706715329627,-0.03790301050508267,-0.0625959589721467,0.0,-0.32192088863395846
63,-0.3832,-0.03324699400469747,0.014274173287732138,-0.010825922868675546,-0.05261024105329392,-0.05688488340625313,0.008399391505244276,0.02329975382256304,-0.018505625537383934,0.0168684410331275,-0.0037815957755087514,0.0003930651914760458,-0.007102835288630505,0.011499614929307997,0.0040672082570622735,0.008399391505244286,-0.052610241053293955,-0.01082592286867554,0.014274173287732086,-0.03324699400469748,-0.06327110896079136,0.0,-0.39260923621799354
