,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_6,harmonic_7,harmonic_9,harmonic_10,harmonic_11,harmonic_13,harmonic_14,harmonic_15,harmonic_17,harmonic_18,harmonic_19,harmonic_20,harmonic_22,harmonic_23,harmonic_24,harmonic_25,harmonic_27,harmonic_28,harmonic_29,harmonic_31,harmonic_32,harmonic_33,harmonic_35,harmonic_36,harmonic_37,harmonic_39,harmonic_40,harmonic_42,harmonic_43,harmonic_44,harmonic_46,harmonic_47,harmonic_48,harmonic_49,harmonic_51,harmonic_52,harmonic_53,harmonic_55,harmonic_56,harmonic_57,harmonic_59,harmonic_60,harmonic_61,harmonic_62,harmonic_64,harmonic_65,harmonic_67,harmonic_68,harmonic_69,harmonic_70,harmonic_72,harmonic_73,harmonic_74,harmonic_76,harmonic_77,harmonic_78,harmonic_79,harmonic_81,harmonic_82,all_62_harmonics
0,1.683,0.12058570168460465,-0.3512741961997828,-0.2539358364727158,0.10020257149088214,-0.04472638757700213,-0.047220451986828074,0.044447366218614275,0.0653745313073343,0.0376996096177484,-0.03397092028343601,-0.04418460857105414,-0.04028539558205515,0.022715859448652436,0.032226199119755716,-0.009789775538900503,-0.007959608823422726,0.04344174999837354,0.022063788119481852,0.014864390355443236,-0.012986072842008055,-0.009031721667570596,0.012428569187297924,-0.009359817970065378,-0.040664181648723825,-0.021763668545546337,0.018553819228940924,0.006384132767139594,-0.026015998899360723,0.017395199582447,-0.005927406892186298,-0.00261632253447106,0.019818183364923178,0.004445912498497325,-0.01839472638119178,0.013117615554124908,0.006007079715965312,0.0005649892416219843,-0.0074600656348706796,-0.001978284977499856,-0.007973102105987652,-0.007284107594985324,0.026501103307899315,-0.008897437732896904,0.0009693417057476345,0.010872681731448144,0.018477466905794198,-0.01252803670632409,-0.005043950404971445,0.011255837656963363,-0.0006766338289367173,0.004139210023729839,0.00860120077780219,0.010120445388596657,0.0015881664400592813,0.013394335436832742,0.0039417986982289675,-0.003586512979156754,0.011271366390998577,0.004438131285141996,-0.0003081596404364132,0.0023062311798643185,0.00743712259724469,0.0074371225972446305,1.6749390954154328
1,1.3403,0.10812151162470035,-0.3588731561496071,-0.26380204209259445,0.10739371781384295,-0.014941180323066839,-0.048831682433818226,0.047097523985315484,0.08068448077295597,0.02267686237942556,-0.034366283290365125,-0.05382192228994198,-0.03504256780855597,0.03399824289152979,0.012612555834944238,-0.032560008926716,0.01951841158015982,0.026906134185945493,0.011489419134280076,0.016325316177582015,-0.010595480808857052,0.007465801770429509,0.028289333215443906,-0.0013996750828063746,-0.004878526373839888,0.02129412201592712,0.01670329404414231,-0.013680585770088252,0.00349077040084477,0.02076953445106144,-0.005462201266628012,0.00031009984943630996,0.023658862971706034,-0.011940347073093778,0.011295853724867725,-0.007122747693557197,0.010224071626834818,-0.02203479956936634,0.010168845502330728,-0.016599879712025943,-0.0023745976278559356,-0.0018978525868379652,-0.014042074467168488,-0.008380747845256277,0.0028963181119931914,-0.004357542181451597,-0.017979671362274418,0.002739195721949125,0.01127108405701639,-0.015068385234300081,-0.0008228530292058228,-0.0012908898888756566,-0.01048205687553847,-0.010308621294624912,-0.0007739004974954439,-0.014873133511673796,-0.004727950075922302,0.003130903662059686,-0.010356897012071285,-0.004522926273476942,-0.0010445987730371609,-0.0017319905121069776,-0.007114213034695138,-0.0071142130346950735,1.394391445681507
2,1.565,0.09549668557257066,-0.3643401986748443,-0.27014436736596803,0.11203672696624425,0.015639700881824984,-0.04690908269285125,0.0441358143792086,0.08415337865238708,0.003637722125081816,-0.026310870515635795,-0.04816125804633282,-0.018406965472797368,0.031196120477049664,-0.012833373450175106,-0.038631812869035394,0.035958922759387626,-0.007847279272365094,-0.007539726315235962,0.004782458505049662,0.0008965756450009512,0.016580445274974116,0.014272478185719986,0.008134819325231914,0.037082864221052295,0.03585734069946865,-0.008721704597233511,-0.01239909667333794,0.027287181089361214,-0.01141154124597275,0.005191032665554778,0.002634250234581172,-0.022097255539833095,-0.002377309685168366,0.015571874635285615,-0.010254356316563986,-0.010885921792521598,0.011591310205111047,0.0011008613368345638,0.014757142202670256,0.009968669634918574,0.009010580042589702,-0.011838715469434593,0.018192830951501232,-0.004365129277177856,-0.005235071406862393,0.005823409001424076,0.008672939393551998,-0.011424228632563864,0.012280148107733242,0.0020005410066425314,-0.0019503227737347742,0.009587831688379058,0.008149401310376064,-0.00018996895766885025,0.014379620091366448,0.005011056876505672,-0.002415428168856866,0.008978647400367388,0.004471971264683725,0.0023783721571372096,0.001141677696142501,0.006788660832424378,0.006788660832424318,1.5434998653702585
3,1.5298,0.08272998021621486,-0.36764284633041205,-0.2728780912072651,0.1140214339920225,0.04538770929331321,-0.041591786634917464,0.03591513751265258,0.07527213821241603,-0.01604571016106699,-0.011785532975715891,-0.02881156463223246,0.0042129702358047715,0.01547033188994795,-0.0323449064646507,-0.02489125733082991,0.03206494411475903,-0.03728740079261082,-0.021020575558268254,-0.010569823395193134,0.01161847815486546,0.009298800681807672,-0.01481817384717619,0.008519286463894795,0.03210099023402815,0.00243832413760844,-0.021837179561410208,0.008229056119752921,0.006445998459037838,-0.02405717501273974,0.006162018515741686,-0.0001578068112216605,-0.02153022135850021,0.01235220356878769,-0.015187289872316842,0.011244876078815177,-0.005029400147415857,0.01564003126708518,-0.010857281779893953,0.005239591774346393,-0.006002886286353604,-0.0062990528463621395,0.02640376918171619,-0.011797584754204993,0.0022215768062987173,0.011130464022322793,0.01010889682756773,-0.01494534261463131,0.0054208544943318854,-0.004112528085732965,-0.0023958634413953676,0.004597939304625067,-0.006155267643009263,-0.004134465552169127,0.001117115315426846,-0.011979239501487274,-0.00476099709393216,0.001499471233345463,-0.007198335358525566,-0.004286795609868047,-0.0036689198871106203,-0.000540770588229589,-0.006460586919785633,-0.006460586919785571,1.5724541539969634
4,1.3185,0.06984036303353375,-0.3687614794485709,-0.27196669640213544,0.11330074762878353,0.07271865177042369,-0.033264594053742984,0.023415021487893404,0.05534414797573771,-0.03288722026460923,0.005637903721555698,-0.0012726675989347212,0.0254632169308548,-0.006664375558472933,-0.03689953878241009,0.0016148015978708907,0.010038490140794502,-0.04148070247295789,-0.019032908471686972,-0.017502807714128144,0.012360166698330797,-0.007178363839417428,-0.028258695494619467,-0.0006787214769408954,-0.0135175850853057,-0.03424351783441954,-0.004132385866213641,0.01601717826532777,-0.024939837237724173,0.00448072071380414,-0.004360314169929009,-0.0026433734676045272,0.0241712744170924,0.00023735488345373633,-0.011776546829537606,0.005734050853965797,0.013285909777215254,-0.020219702890982086,0.005688864492303651,-0.01879066511754071,-0.004923956032754241,-0.0032803451125062374,-0.015731449113070332,-0.00510769924905786,0.0017604420100685169,-0.00916506891920877,-0.019486342122717833,0.01236088074951034,0.003503819034206489,-0.005856606302975155,0.001854218828084752,-0.005846136712760165,0.0010931218998430155,-0.0008219372721249636,-0.0018283109460455222,0.007990303833192741,0.004004376596613433,-0.0004590576240909546,0.005095682982094136,0.00397295712560473,0.004892786941571282,-6.515464477081009e-05,0.0061301131628445854,0.006130113162844519,1.4210953919069909
5,0.9821,0.056846984112372906,-0.3676894526912804,-0.267422357406153,0.10989176764500405,0.09617705300840068,-0.022530123639850456,0.008124907518391344,0.027293989697616906,-0.043903938579188645,0.021674962385832323,0.026627963836512444,0.03843505515686834,-0.026038221603308546,-0.024391121685378173,0.027292708095434107,-0.017664651563243296,-0.0175879536401048,-0.003039399600315613,-0.0104940882652717,0.0024845345681720407,-0.01655689381679653,-0.011853955939523772,-0.009113304961248424,-0.04202422510790954,-0.02510264969159574,0.019404719746496712,-0.0011867590453295074,-0.01552796985149432,0.02534806104178103,-0.006749844342367456,4.9863345513835675e-06,0.0192017882879005,-0.012393324063582706,0.018130267586814047,-0.013549895824371008,-0.0013105256680760466,-0.004485095988778023,0.007299685047589325,0.009225767666124896,0.010140887039651767,0.009283175793872833,-0.009977378003104196,0.017462720352961446,-0.00428560667693344,0.0007269282903453432,0.016228357745580638,-0.0024511500051168896,-0.010540283901347671,0.013260223769971848,-0.0005874319083318296,0.0053150162639047805,0.0042584233535894935,0.005591175186630607,0.0021860738801619123,-0.00294178189227012,-0.002821698315416879,-0.0006194579398261378,-0.002764846716527088,-0.0035398752829975326,-0.006027730185089637,0.0006704752698938376,-0.005797362319111141,-0.005797362319111061,1.2164363651969239
6,1.1522,0.043769147699259575,-0.3644331345274112,-0.259305777717853,0.10387537911280188,0.11451366506347019,-0.010165202930398003,-0.008133323234144983,-0.004761765901156886,-0.047144648496537045,0.03238208049031893,0.046960043525281145,0.03891117899681184,-0.03462517240014479,-0.0006037854383272208,0.03897352504876872,-0.03537857084651308,0.01821337255307237,0.015190727493966877,0.004873602629598968,-0.009525300188764326,-0.009562425571193325,0.017070272045808788,-0.007297262638672406,-0.017332322905432025,0.01762914346934872,0.015554649549024163,-0.01653896241572716,0.019285246286309184,0.0028220013151125864,0.0034503492739334516,0.0026436617409160068,-0.02602099396818837,0.0019097238293748365,0.007245764229324431,-0.00028715506932196645,-0.012660537811409123,0.022694069390903678,-0.0102538063550058,0.011688519207857182,-0.0035982561742703718,-0.00516454009382707,0.026149581151504085,-0.014260841046445802,0.003264216652012582,0.008224598749504257,-0.0024475019285570363,-0.00891117406290542,0.011896588017659056,-0.014855131088522818,-0.0009090861102717845,-0.0031662286592473625,-0.008482568604138334,-0.009087235895396872,-0.0021212445917190253,-0.002496846829969963,0.0013387968903594174,0.0016465582628235945,0.0003102010462427713,0.0030005484939893954,0.007053122625396833,-0.0012695741646831142,0.005462457991939932,0.005462457991939875,1.366749606638065
7,1.3611,0.03062628351910976,-0.35901186940029817,-0.24772537899848407,0.09539433324298806,0.12675199449632285,0.00293534881185447,-0.023422434435843978,-0.036118696705660466,-0.04203537446125321,0.035126344443393014,0.0539445191077227,0.0267367946695381,-0.028867898260481445,0.023462752693355945,0.03066673512724307,-0.03308618477756842,0.04168265827815941,0.02224237778356881,0.01635926926564444,-0.013352950264461674,0.006888259439278978,0.02796582888803898,0.0027267249948147872,0.029300598068378588,0.03677062868719016,-0.010248735482681733,-0.006084951658321748,0.022550792550746233,-0.024535048514490045,0.007214995323479114,0.00014785080796857956,-0.016695170645821943,0.01206247437705826,-0.019940995549778393,0.01366532872192995,0.0073520291747623655,-0.008034913658339315,-0.0008873495047749969,-0.018223779743444905,-0.007116979705661623,-0.004585004693346873,-0.017327369707301133,-0.0016455012214063721,0.00045847653834113814,-0.011367578660443264,-0.012920375110628962,0.014992584305805119,-0.006841818868850993,0.009942670793429285,0.0020500814749294977,5.377436844876578e-05,0.010460988835190095,0.010514024721418179,0.0016463552981037623,0.007604371168556837,0.0002865498872783802,-0.0025369936335644843,0.002158335378508484,-0.0023711639802222705,-0.007950328298043088,0.0018568919417398689,-0.005125524584616853,-0.005125524584616783,1.5539279660686516
8,1.3898,0.017437917908511125,-0.35145786281038,-0.23283585277025026,0.08464986031854396,0.1322403043141379,0.015823476494019016,-0.03592066440898341,-0.06217493837118099,-0.0294810411586353,0.029232931216996168,0.04559617064010881,0.005869945912956897,-0.011151474248380236,0.03667966717595968,0.006632482906841645,-0.012083819764828606,0.03692915180998382,0.012926418014119017,0.014814107380672186,-0.005710483604930103,0.016527192148462617,0.009325433935609993,0.009683698222554061,0.03884183919423888,0.006707769093810807,-0.021587396253325408,0.013863582486032014,-0.011073257937271055,-0.009890496178367725,-0.002477676107542272,-0.0026351140910183465,0.027629249568627418,-0.003999484560729022,-0.0022624778417824126,-0.00520614335717777,0.009152210542676505,-0.018261316728373923,0.010808720556753876,0.002340442657193153,0.009579233093506286,0.009335509077455497,-0.008056769048639332,0.01608592648954545,-0.003801757374574912,0.006482310823154682,0.01991035905824309,-0.01218913323010229,-0.0019000076084760092,-0.0006747717257840017,-0.0023893371599936456,0.003075046575873421,-0.009669905458053553,-0.009546644849613926,-0.0008532073441286801,-0.011703487382699204,-0.0018814083212255481,0.0032168575829141038,-0.00453022188165793,0.001670611933746695,0.008703040965179999,-0.002426978537514943,0.004786687254148179,0.004786687254148119,1.4998144168505378
9,1.2802,0.004223644805467065,-0.34181598999560237,-0.2148360940395292,0.07189689509165215,0.13068632141248934,0.02756649763620761,-0.0441387966710582,-0.07910654236699799,-0.011705198555771457,0.016151049424819344,0.024287876039969132,-0.016905295254943133,0.011184688638773638,0.03293520506163299,-0.020803244052637018,0.015751850897399073,0.00717139128364687,-0.005901769790217365,0.0014689017507828314,0.006837259586446599,0.009822498409843027,-0.019163965252994526,0.00574846853068568,-0.0007868738472561971,-0.03233104209978951,-0.0024583242147568304,0.012180374008321612,-0.026583176998527195,0.021685617775009405,-0.00754901758638653,-0.0003001937880299345,0.014033628796545156,-0.011369584550360272,0.020506392347692772,-0.011572521465400394,-0.011719388043015484,0.018109433907226354,-0.0058720080058712616,0.016422068943197202,-0.0009332290072654033,-0.003907487989365139,0.02574004924352559,-0.016195986765912516,0.0039988931092526814,0.0029810293392805555,-0.013989970189548956,0.002162193786120264,0.00961791966898512,-0.008888714613949522,0.0017941780754398289,-0.005267952820905972,0.006318754531009108,0.006405380202587246,-0.00010487501171232977,0.014250615733617961,0.003276088614937713,-0.003629721148547431,0.006699245755551123,-0.0009199185514420813,-0.00929758047279603,0.002974543786621066,-0.004446071864769959,-0.004446071864769882,1.3458849555617658
