,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,harmonic_13,harmonic_14,harmonic_152,harmonic_153,harmonic_154,harmonic_155,harmonic_156,harmonic_157,harmonic_158,harmonic_159,harmonic_160,harmonic_161,harmonic_162,harmonic_163,all_13_harmonics
0,5.2538,0.5349729940693526,-0.1714906972409937,-0.20625223077602917,-0.002752000800975589,0.22025848393973177,-0.003278433414419921,0.047946482202891084,0.034727064360718214,0.2395235164678348,0.16734287456957025,-0.1586007033536684,-0.07138296690505036,0.021789986946632305,0.01883096143027726,-0.15860070335366847,0.16734287456957064,0.2395235164678347,0.03472706436071793,0.04794648220289101,-0.0032784334144198473,0.22025848393973155,-0.00275200080097604,-0.2062522307760291,-0.17149069724099364,0.5349729940693525,0.0,1.3740326815198824
1,5.2521,0.5182509197754421,-0.17302838515299968,-0.22386492150182397,0.04580626267389814,0.2601896028880784,0.012506324560556318,0.04203350680762055,0.043571459135008886,0.2425777914932178,0.02175506358265069,-0.20672432462840007,-0.036061193900153284,0.0005694663025400239,0.009806848042799332,-0.20672432462839996,0.02175506358265067,0.24257779149321776,0.04357145913500864,0.042033506807620476,0.012506324560556384,0.2601896028880783,0.045806262673898035,-0.22386492150182385,-0.1730283851529996,0.5182509197754421,0.0,1.1404617197116842
2,5.206,0.5007588807495476,-0.17353818278417882,-0.23848721385581503,0.09327767821260051,0.2904853237723444,0.02762507379593643,0.03307866867367031,0.04830509300508992,0.21672790599684863,-0.12702546585117755,-0.21823414458498921,0.0068398868032842515,-0.02079108787375925,-0.002004697284253471,-0.21823414458498902,-0.12702546585117716,0.21672790599684866,0.048305093005089686,0.03307866867367026,0.02762507379593662,0.29048532377234415,0.0932776782126003,-0.23848721385581498,-0.17353818278417882,0.5007588807495471,0.0,0.8899913359050253
3,5.2205,0.4825228648917885,-0.17301706163704045,-0.2499237825545497,0.1385358886972695,0.31002372885593255,0.04127268412947598,0.0217300076749258,0.04848137002411276,0.16505398217481435,-0.2571640572134669,-0.1910916113410887,0.04830336655405176,-0.037039048977558386,-0.013246441058868609,-0.19109161134108862,-0.2571640572134668,0.16505398217481435,0.04848137002411259,0.021730007674925764,0.041272684129476205,0.31002372885593227,0.13853588869726924,-0.24992378255454964,-0.17301706163704042,0.4825228648917887,0.0,0.6708659039219722
4,5.2232,0.46356996542771783,-0.1714681174774138,-0.25802185736414657,0.1805070498588311,0.3180812676647738,0.052722369069050284,0.008808798828577064,0.04408365928981949,0.09371318462057081,-0.34956189795795733,-0.1301040513748461,0.07961449031232992,-0.04417899291725041,-0.020723106315692567,-0.13010405137484593,-0.34956189795795717,0.09371318462057074,0.044083659289819395,0.008808798828577036,0.05272236906905053,0.3180812676647734,0.1805070498588309,-0.2580218573641465,-0.17146811747741375,0.463569965427718,0.0,0.51937313224934
5,5.0937,0.44392834065595055,-0.16890055194378062,-0.2626732638124154,0.2181953094442447,0.31435955166612767,0.06136438990218199,-0.004749881382029031,0.03552686399144093,0.011206068358403612,-0.3906589132322511,-0.04607322402201554,0.09419231563877087,-0.040455185305786685,-0.022309576457891465,-0.046073224022015406,-0.3906589132322509,0.011206068358403709,0.03552686399144091,-0.004749881382029007,0.06136438990218226,0.31435955166612756,0.21819530944424437,-0.26267326381241524,-0.16890055194378067,0.44392834065595044,0.0,0.4544769331268084
6,5.1659,0.423627172113414,-0.16532961788413483,-0.2638158681886514,0.25070643586251756,0.29899640425774127,0.06673852657182971,-0.017964824220084392,0.02361827725792434,-0.07263629791430751,-0.37442380837795175,0.046117822857282,0.08897288896515398,-0.026783321998684315,-0.01755492397784533,0.04611782285728212,-0.3744238083779517,-0.07263629791430753,0.023618277257924425,-0.017964824220084403,0.06673852657183003,0.2989964042577411,0.25070643586251723,-0.26381586818865144,-0.16532961788413492,0.4236271721134139,0.0,0.4759030876597821
7,5.0957,0.4026966212203756,-0.1607765287451035,-0.2614344075287271,0.2772690356711884,0.27256075686175374,0.06855858612238627,-0.029879696387088907,0.009481417872903897,-0.1478237448652734,-0.3032392065742054,0.13014075112568496,0.06505322446352378,-0.006525356639565799,-0.007810579031973342,0.13014075112568504,-0.30323920657420556,-0.1478237448652734,0.009481417872904033,-0.02987969638708889,0.06855858612238658,0.27256075686175363,0.27726903567118816,-0.26143440752872726,-0.16077652874510356,0.40269662122037586,0.0,0.565824458339774
8,5.0822,0.3811677844696623,-0.1552683325516081,-0.2555606934984999,0.297252856474707,0.2360315801323136,0.06672764354911613,-0.03963224753960052,-0.005549968403851772,-0.20539737307293573,-0.1875519810489934,0.19111391196263083,0.027460734642896882,0.015337214180969862,0.004153791896281615,0.19111391196263078,-0.18755198104899365,-0.2053973730729357,-0.005549968403851588,-0.03963224753960049,0.06672764354911642,0.2360315801323134,0.2972528564747068,-0.25556069349849975,-0.15526833255160816,0.38116778446966215,0.0,0.693618101666029
9,5.2573,0.3590726472266354,-0.14883775122570297,-0.24627318745205104,0.31018374096074885,0.1907616305010174,0.06134320341857613,-0.04651670925116679,-0.020057741434985815,-0.2384970434400993,-0.044340098223914264,0.2182380963217915,-0.01590342646689378,0.033428316406442504,0.0149375172030778,0.21823809632179147,-0.04434009822391427,-0.23849704344009925,-0.020057741434985565,-0.04651670925116675,0.06134320341857638,0.19076163050101747,0.3101837409607485,-0.2462731874520511,-0.14883775122570309,0.3590726472266358,0.0,0.8226159819443252
