X,Z
0.0,499.75720479414923
0.2,499.7753585214477
0.4,499.7926166045617
0.6000000000000001,499.80890070685604
0.8,499.82414051039024
1.0,499.8382744815932
1.2000000000000002,499.8512505508339
1.4000000000000001,499.8630266967655
1.6,499.87357142742235
1.8,499.8828641512596
2.0,499.89089543263555
2.2,499.89766712762605
2.4000000000000004,499.90319239751125
2.6,499.9074955987712
2.8000000000000003,499.9106120499406
3.0,499.9125876771963
3.2,499.913478542054
3.4000000000000004,499.9133502560156
3.6,499.91227728842017
3.8000000000000003,499.91034217508513
4.0,499.9076346365688
4.2,499.90425061601576
4.4,499.90029124755904
4.6000000000000005,499.8958617671226
4.800000000000001,499.8910703781936
5.0,499.8860270856982
5.2,499.8808425115154
5.4,499.87562670539603
5.6000000000000005,499.87048796510766
5.800000000000001,499.8655316795158
6.0,499.86085920801906
6.2,499.85656680930697
6.4,499.8527446317898
6.6000000000000005,499.8494757772849
6.800000000000001,499.8468354486332
7.0,499.8448901908791
7.2,499.84369723449464
7.4,499.8433039478707
7.6000000000000005,499.84374740495707
7.800000000000001,499.8450540725322
8.0,499.8472396201226
8.200000000000001,499.85030885411425
8.4,499.8542557761011
8.6,499.85906376403256
8.8,499.86470587326403
9.0,499.87114525320544
9.200000000000001,499.87833567391084
9.4,499.8862221556886
9.600000000000001,499.89474169363496
9.8,499.90382406793316
10.0,499.9133927298151
10.200000000000001,499.92336575227364
10.4,499.93365683394353
10.600000000000001,499.9441763440463
10.8,499.9548323959257
11.0,499.9655319364857
11.200000000000001,499.9761818387849
11.4,499.9866899851381
11.600000000000001,499.99696632832587
11.8,500.00692391890436
12.0,500.0164798871501
12.200000000000001,500.02555636883085
12.4,500.0340813647903
12.600000000000001,500.04198952522523
12.8,500.0492228505286
13.0,500.05573130164976
13.200000000000001,500.0614733140654
13.4,500.0664162106553
13.600000000000001,500.07053651000933
13.8,500.0738201279521
14.0,500.07626247133226
14.200000000000001,500.0778684243794
14.4,500.0786522291587
14.600000000000001,500.0786372628429
14.8,500.0778557156594
15.0,500.07634817444216
15.200000000000001,500.07416311770925
15.4,500.0713563290966
15.600000000000001,500.06799023678826
15.8,500.0641331872869
16.0,500.0598586624674
16.2,500.0552444493344
