X,Y
0.0,0.0
0.2,-0.021517718599463047
0.4,-0.043035201388421505
0.6000000000000001,-0.064552212558955
0.8,-0.0860685163083116
1.0,-0.1075838768414919
1.2000000000000002,-0.12909805837383315
1.4000000000000001,-0.15061082513359306
1.6,-0.1721219413645338
1.8,-0.19363117132850546
2.0,-0.21513827930802953
2.2,-0.23664302960888214
2.4000000000000004,-0.25814518656267704
2.6,-0.27964451452944805
2.8000000000000003,-0.30114077790023175
3.0,-0.32263374109964915
3.2,-0.34412316858848757
3.4000000000000004,-0.365608824866282
3.6,-0.38709047447389544
3.8000000000000003,-0.40856788199609984
4.0,-0.43004081206415545
4.2,-0.45150902935839093
4.4,-0.4729722986107813
4.6000000000000005,-0.49443038460752703
4.800000000000001,-0.5158830521916311
5.0,-0.5373300662654764
5.2,-0.5587711917934021
5.4,-0.5802061938042793
5.6000000000000005,-0.6016348373940863
5.800000000000001,-0.6230568877284826
6.0,-0.6444721100453821
6.2,-0.6658802696575269
6.4,-0.6872811319550582
6.6000000000000005,-0.7086744624080881
6.800000000000001,-0.7300600265692686
7.0,-0.7514375900763627
7.2,-0.7728069186548111
7.4,-0.7941677781203005
7.6000000000000005,-0.8155199343813297
7.800000000000001,-0.8368631534417752
8.0,-0.8581972014034549
8.200000000000001,-0.8795218444686924
8.4,-0.9008368489428786
8.6,-0.9221419812370322
8.8,-0.9434370078703603
9.0,-0.9647216954728179
9.200000000000001,-0.9859958107876627
9.4,-1.007259120674014
9.600000000000001,-1.0285113921094071
9.8,-1.0497523921923457
10.0,-1.0709818881448558
10.200000000000001,-1.092199647315035
10.4,-1.1134054371796043
10.600000000000001,-1.1345990253464546
10.8,-1.155780179557194
11.0,-1.176948667689693
11.200000000000001,-1.1981042577606282
11.4,-1.219246717928025
11.600000000000001,-1.2403758164937988
11.8,-1.2614913219062918
12.0,-1.2825930027628134
12.200000000000001,-1.3036806278121746
12.4,-1.3247539659572225
12.600000000000001,-1.3458127862573739
12.8,-1.3668568579311426
13.0,-1.3878859503586742
13.200000000000001,-1.4088998330842686
13.4,-1.4298982758189076
13.600000000000001,-1.4508810484427783
13.8,-1.471847921007795
14.0,-1.4927986637401196
14.200000000000001,-1.5137330470426782
14.4,-1.534650841497679
14.600000000000001,-1.5555518178691252
14.8,-1.5764357471053287
15.0,-1.5973024003414182
15.200000000000001,-1.6181515489018488
15.4,-1.6389829643029068
15.600000000000001,-1.6597964182552158
15.8,-1.6805916826662355
16.0,-1.7013685296427647
16.2,-1.7221267314934359
16.400000000000002,-1.7428660607312114
16.6,-1.7635862900758772
16.8,-1.7842871924565327
17.0,-1.8049685410140803
17.2,-1.82563010910371
17.400000000000002,-1.8462716702973836
17.6,-1.8668929983863176
17.8,-1.8874938673834611
18.0,-1.9080740515259706
18.2,-1.9286333252776864
18.400000000000002,-1.9491714633316055
18.6,-1.9696882406123473
18.8,-1.9901834322786218
19.0,-2.010656813725694
19.200000000000003,-2.031108160587844
19.400000000000002,-2.0515372487408277
19.6,-2.071943854304332
19.8,-2.0923277536444282
20.0,-2.112688723376021
20.200000000000003,-2.1330265403653006
20.400000000000002,-2.1533409817321854
20.6,-2.1736318248527637
20.8,-2.1938988473617362
21.0,-2.21414182715485
21.200000000000003,-2.234360542391334
21.400000000000002,-2.25455477149633
21.6,-2.274724293163322
21.8,-2.294868886356559
22.0,-2.3149883303134797
22.200000000000003,-2.3350824045471286
22.400000000000002,-2.355150888848577
22.6,-2.3751935632893324
22.8,-2.39521020822375
23.0,-2.41520060429144
23.200000000000003,-2.435164532419671
23.400000000000002,-2.4551017738257714
23.6,-2.4750121100195264
23.8,-2.4948953228055726
24.0,-2.514751194285791
24.200000000000003,-2.53457950686169
24.400000000000002,-2.554380043236795
24.6,-2.5741525864190287
24.8,-2.5938969197230874
25.0,-2.6136128267728167
25.200000000000003,-2.6333000915035836
25.400000000000002,-2.652958498164641
25.6,-2.672587831321497
25.8,-2.6921878758582727
26.0,-2.711758416980059
26.200000000000003,-2.7312992402152734
26.400000000000002,-2.7508101314180076
26.6,-2.7702908767703747
26.8,-2.789741262784856
27.0,-2.8091610763066344
27.200000000000003,-2.8285501045159362
27.400000000000002,-2.847908134930359
27.6,-2.867234955407203
27.8,-2.8865303541457954
28.0,-2.90579411968981
28.200000000000003,-2.925026040929586
28.400000000000002,-2.9442259071044417
28.6,-2.963393507804982
28.8,-2.9825286329754084
29.0,-3.0016310729158158
29.200000000000003,-3.0207006182844953
29.400000000000002,-3.0397370601002254
29.6,-3.0587401897445625
29.8,-3.077709798964129
30.0,-3.0966456798728936
30.200000000000003,-3.1155476249544494
30.400000000000002,-3.1344154270642908
30.6,-3.153248879432079
30.8,-3.1720477756639127
31.0,-3.1908119097445873
31.200000000000003,-3.2095410760398524
31.400000000000002,-3.2282350692986657
31.6,-3.2468936846554444
31.8,-3.2655167176323077
32.0,-3.284103964141318
32.2,-3.3026552204867166
32.4,-3.321170283367163
32.6,-3.3396489498779496
32.800000000000004,-3.358091017513239
33.0,-3.3764962841682724
33.2,-3.394864548141596
33.4,-3.413195608137256
33.6,-3.431489263267019
33.800000000000004,-3.449745313052567
34.0,-3.4679635574276926
34.2,-3.4861437967404982
34.4,-3.5042858317555776
34.6,-3.5223894636561988
34.800000000000004,-3.5404544940464917
35.0,-3.5584807249536112
35.2,-3.5764679588299146
35.4,-3.594415998555123
35.6,-3.6123246474384807
35.800000000000004,-3.6301937092209133
36.0,-3.64802298807718
36.2,-3.665812288618012
36.4,-3.6835614158922647
36.6,-3.701270175389042
36.800000000000004,-3.718938373039839
37.0,-3.736565815220663
37.2,-3.754152308754154
37.4,-3.7716976609117077
37.6,-3.789201679415581
37.800000000000004,-3.806664172441003
38.0,-3.824084948618277
38.2,-3.8414638170348763
38.400000000000006,-3.8588005872375373
38.6,-3.8760950692343465
38.800000000000004,-3.893347073496824
39.0,-3.9105564109619966
39.2,-3.9277228930344723
39.400000000000006,-3.94484633158851
39.6,-3.9619265389700757
39.800000000000004,-3.978963327998902
40.0,-3.9959565119705385
40.2,-4.012905904658399
40.400000000000006,-4.0298113203158
40.6,-4.046672573678
40.800000000000004,-4.063489479964227
41.0,-4.080261854879702
41.2,-4.096989514617665
41.400000000000006,-4.11367227586138
41.6,-4.130309955786153
41.800000000000004,-4.146902372061332
42.0,-4.163449342852299
42.2,-4.179950686822476
42.400000000000006,-4.1964062231353
42.6,-4.21281577145621
42.800000000000004,-4.229179151954625
43.0,-4.24549618530591
43.2,-4.261766692693345
43.400000000000006,-4.2779904958100845
43.6,-4.294167416861106
43.800000000000004,-4.3102972785651685
44.0,-4.326379904156746
44.2,-4.342415117387968
44.400000000000006,-4.3584027425305525
44.6,-4.374342604377732
44.800000000000004,-4.390234528246171
45.0,-4.406078339977879
45.2,-4.421873865942125
45.400000000000006,-4.437620933037334
45.6,-4.453319368692991
45.800000000000004,-4.468969000871524
46.0,-4.484569658070194
46.2,-4.500121169322975
46.400000000000006,-4.515623364202428
46.6,-4.531076072821562
46.800000000000004,-4.546479125835706
47.0,-4.561832354444358
47.2,-4.577135590393035
47.400000000000006,-4.592388665975122
47.6,-4.6075914140337035
47.800000000000004,-4.6227436679634
48.0,-4.63784526171219
48.2,-4.652896029783234
48.400000000000006,-4.667895807236683
48.6,-4.682844429691494
48.800000000000004,-4.697741733327223
49.0,-4.712587554885822
49.2,-4.727381731673433
49.400000000000006,-4.742124101562169
49.6,-4.756814502991885
49.800000000000004,-4.771452774971957
50.0,-4.786038757083041
50.2,-4.800572289478833
50.400000000000006,-4.815053212887817
50.6,-4.829481368615018
50.800000000000004,-4.843856598543734
51.0,-4.858178745137274
51.2,-4.8724476514406785
51.400000000000006,-4.886663161082446
51.6,-4.900825118276241
51.800000000000004,-4.914933367822604
52.0,-4.928987755110656
52.2,-4.9429881261197846
52.400000000000006,-4.95693432742134
52.6,-4.97082620618031
52.800000000000004,-4.984663610156997
53.0,-4.9984463877086895
53.2,-5.012174387791321
53.400000000000006,-5.025847459961125
53.6,-5.039465454376285
53.800000000000004,-5.0530282217985745
54.0,-5.066535613594998
54.2,-5.07998748173941
54.400000000000006,-5.09338367881415
54.6,-5.106724058011644
54.800000000000004,-5.120008473136024
55.0,-5.133236778604729
55.2,-5.1464088294500945
55.400000000000006,-5.159524481320945
55.6,-5.1725835904841775
55.800000000000004,-5.185586013826333
