,X,Y,Z,Label
0,100.0,100.0,600.0,CL
1,105.0,102.44,597.134,CL
2,110.0,104.459,594.342,CL
3,115.0,105.706,591.654,CL
4,120.0,105.967,589.03,CL
5,125.0,105.196,586.383,CL
6,130.0,103.527,583.644,CL
7,135.0,101.247,580.807,CL
8,140.0,98.753,577.931,CL
9,145.0,96.473,575.094,CL
10,150.0,94.804,572.355,CL
11,155.0,94.033,569.7080000000001,CL
12,160.0,94.294,567.0840000000001,CL
13,165.0,95.541,564.396,CL
14,170.0,97.56,561.604,CL
15,175.0,100.0,561.604,CL
16,100.0,100.0,597.9290000000001,XS
17,100.0,105.0,597.403,XS
18,100.0,95.0,600.7,XS
19,105.0,100.0,597.354,XS
20,105.0,105.0,594.634,XS
21,110.0,100.0,594.979,XS
22,110.0,105.0,592.371,XS
23,110.0,110.0,592.3240000000001,XS
24,115.0,100.0,599.682,XS
25,115.0,105.0,592.049,XS
26,115.0,110.0,589.6890000000001,XS
27,120.0,100.0,599.278,XS
28,120.0,105.0,587.028,XS
29,120.0,110.0,589.7280000000001,XS
30,125.0,100.0,584.162,XS
31,125.0,105.0,584.55,XS
32,125.0,110.0,587.336,XS
33,130.0,100.0,581.145,XS
34,130.0,105.0,584.019,XS
35,130.0,110.0,598.431,XS
36,135.0,100.0,578.341,XS
37,135.0,105.0,581.236,XS
38,140.0,100.0,578.092,XS
39,140.0,95.0,575.251,XS
40,145.0,100.0,575.242,XS
41,145.0,95.0,572.502,XS
42,150.0,100.0,572.894,XS
43,150.0,95.0,570.247,XS
44,150.0,90.0,569.869,XS
45,155.0,100.0,595.653,XS
46,155.0,95.0,567.1690000000001,XS
47,155.0,90.0,569.793,XS
48,160.0,100.0,564.629,XS
49,160.0,95.0,564.54,XS
50,160.0,90.0,567.2280000000001,XS
51,165.0,100.0,561.503,XS
52,165.0,95.0,564.293,XS
53,170.0,100.0,561.5899999999999,XS
54,170.0,95.0,561.5889999999999,XS
55,100.0,105.0,600.7139999999999,RB
56,105.0,105.0,600.265,RB
57,110.0,110.0,599.817,RB
58,115.0,110.0,599.368,RB
59,120.0,110.0,598.9200000000001,RB
60,125.0,110.0,598.471,RB
61,130.0,110.0,598.023,RB
62,135.0,105.0,597.575,RB
63,145.0,100.0,596.6780000000001,RB
64,150.0,100.0,596.229,RB
65,155.0,100.0,595.78,RB
66,160.0,100.0,595.332,RB
67,165.0,100.0,594.883,RB
68,95.0,105.0,603.3,RB
69,100.0,110.0,602.851,RB
70,105.0,110.0,602.403,RB
71,115.0,115.0,601.954,RB
72,120.0,115.0,601.506,RB
73,135.0,110.0,600.609,RB
74,140.0,110.0,600.1610000000001,RB
75,145.0,105.0,599.712,RB
76,165.0,105.0,597.021,RB
77,170.0,105.0,596.5719999999999,RB
78,100.0,95.0,600.7139999999999,RB
79,110.0,100.0,599.817,RB
80,115.0,100.0,599.368,RB
81,120.0,100.0,598.9200000000001,RB
82,125.0,100.0,598.471,RB
83,130.0,100.0,598.023,RB
84,140.0,95.0,597.126,RB
85,150.0,90.0,596.229,RB
86,155.0,90.0,595.78,RB
87,160.0,90.0,595.332,RB
88,170.0,95.0,594.435,RB
89,105.0,95.0,603.3,RB
90,110.0,95.0,602.851,RB
91,125.0,95.0,600.609,RB
92,130.0,90.0,600.1610000000001,RB
93,135.0,90.0,599.712,RB
94,140.0,90.0,599.264,RB
95,145.0,90.0,599.264,RB
96,150.0,85.0,598.815,RB
97,155.0,85.0,598.366,RB
98,160.0,85.0,597.918,RB
99,165.0,85.0,597.469,RB
100,170.0,90.0,597.469,RB
101,175.0,90.0,597.021,RB
102,100.0,125.0,604.3,VL
103,105.0,125.0,603.851,VL
104,110.0,125.0,603.403,VL
105,115.0,125.0,602.954,VL
106,120.0,125.0,602.506,VL
107,125.0,125.0,602.057,VL
108,130.0,125.0,601.609,VL
109,135.0,125.0,601.1600000000001,VL
110,140.0,125.0,600.712,VL
111,145.0,125.0,600.263,VL
112,150.0,125.0,599.815,VL
113,155.0,125.0,599.366,VL
114,160.0,125.0,598.918,VL
115,165.0,125.0,598.469,VL
116,170.0,125.0,598.021,VL
117,100.0,75.0,604.3,VL
118,105.0,75.0,603.851,VL
119,110.0,75.0,603.403,VL
120,115.0,75.0,602.954,VL
121,120.0,75.0,602.506,VL
122,125.0,75.0,602.057,VL
123,130.0,75.0,601.609,VL
124,135.0,75.0,601.1600000000001,VL
125,140.0,75.0,600.712,VL
126,145.0,75.0,600.263,VL
127,150.0,75.0,599.815,VL
128,155.0,75.0,599.366,VL
129,160.0,75.0,598.918,VL
130,165.0,75.0,598.469,VL
131,170.0,75.0,598.021,VL
