X,Z
0.0,500.0
5.0,499.55150000000003
10.0,499.103
15.0,498.65450000000004
20.0,498.206
25.0,497.75750000000005
30.0,497.30899999999997
35.0,496.8605
40.0,496.412
45.0,495.9635
50.0,495.515
55.0,495.0665
60.0,494.61799999999994
65.0,494.16949999999997
70.0,493.721
75.0,493.2725
0.0,500.71399999999994
5.0,500.2655
10.0,499.81699999999995
15.0,499.3685
20.0,498.91999999999996
25.0,498.4715
30.0,498.02299999999997
35.0,497.5745
45.0,496.6775
50.0,496.2289999999999
55.0,495.78049999999996
60.0,495.33199999999994
65.0,494.88349999999997
-5.0,503.29999999999995
0.0,502.8515
5.0,502.40299999999996
15.0,501.9545
20.0,501.506
35.0,500.609
40.0,500.1605
45.0,499.712
65.0,497.021
70.0,496.5725
0.0,500.71399999999994
10.0,499.81699999999995
15.0,499.3685
20.0,498.91999999999996
25.0,498.4715
30.0,498.02299999999997
40.0,497.126
50.0,496.2289999999999
55.0,495.78049999999996
60.0,495.33199999999994
70.0,494.435
5.0,503.29999999999995
10.0,502.8515
25.0,500.609
30.0,500.1605
35.0,499.712
40.0,499.2635
45.0,499.2635
50.0,498.81499999999994
55.0,498.3665
60.0,497.91799999999995
65.0,497.4695
70.0,497.4695
75.0,497.021
0.0,504.29999999999995
5.0,503.8515
10.0,503.4029999999999
15.0,502.9544999999999
20.0,502.5059999999999
25.0,502.05749999999995
30.0,501.6089999999999
35.0,501.16049999999996
40.0,500.7119999999999
45.0,500.2634999999999
50.0,499.81499999999994
55.0,499.3664999999999
60.0,498.9179999999999
65.0,498.4694999999999
70.0,498.02099999999996
0.0,504.29999999999995
5.0,503.8515
10.0,503.4029999999999
15.0,502.9544999999999
20.0,502.5059999999999
25.0,502.05749999999995
30.0,501.6089999999999
35.0,501.16049999999996
40.0,500.7119999999999
45.0,500.2634999999999
50.0,499.81499999999994
55.0,499.3664999999999
60.0,498.9179999999999
65.0,498.4694999999999
70.0,498.02099999999996
