,X,Y,Z,Label
0,100.0,100.0,600.144,CL
1,100.2,99.978,600.1469999999999,CL
2,100.4,99.957,600.149,CL
3,100.6,99.935,600.1510000000001,CL
4,100.8,99.914,600.153,CL
5,101.0,99.892,600.155,CL
6,101.2,99.871,600.1569999999999,CL
7,101.4,99.849,600.159,CL
8,101.6,99.828,600.1600000000001,CL
9,101.8,99.806,600.1610000000001,CL
10,102.0,99.785,600.163,CL
11,102.2,99.763,600.163,CL
12,102.4,99.742,600.164,CL
13,102.6,99.72,600.164,CL
14,102.8,99.699,600.164,CL
15,103.0,99.677,600.164,CL
16,103.2,99.656,600.164,CL
17,103.4,99.634,600.163,CL
18,103.6,99.613,600.162,CL
19,103.8,99.591,600.1610000000001,CL
20,104.0,99.57,600.159,CL
21,104.2,99.548,600.158,CL
22,104.4,99.527,600.156,CL
23,104.6,99.506,600.153,CL
24,104.8,99.484,600.1510000000001,CL
25,105.0,99.463,600.148,CL
26,105.2,99.441,600.145,CL
27,105.4,99.42,600.142,CL
28,105.6,99.398,600.139,CL
29,105.8,99.377,600.135,CL
30,106.0,99.356,600.131,CL
31,106.2,99.334,600.127,CL
32,106.4,99.313,600.123,CL
33,106.6,99.291,600.118,CL
34,106.8,99.27,600.113,CL
35,107.0,99.249,600.109,CL
36,107.2,99.227,600.104,CL
37,107.4,99.206,600.0989999999999,CL
38,107.6,99.184,600.0930000000001,CL
39,107.8,99.163,600.088,CL
40,108.0,99.142,600.0830000000001,CL
41,108.2,99.12,600.077,CL
42,108.4,99.099,600.0719999999999,CL
43,108.6,99.078,600.066,CL
44,108.8,99.057,600.06,CL
45,109.0,99.035,600.0550000000001,CL
46,109.2,99.014,600.049,CL
47,109.4,98.993,600.043,CL
48,109.6,98.971,600.038,CL
49,109.8,98.95,600.0319999999999,CL
50,110.0,98.929,600.0260000000001,CL
51,110.2,98.908,600.02,CL
52,110.4,98.887,600.015,CL
53,110.6,98.865,600.009,CL
54,110.8,98.844,600.003,CL
55,111.0,98.823,599.998,CL
56,111.2,98.802,599.992,CL
57,111.4,98.781,599.987,CL
58,111.6,98.76,599.981,CL
59,111.8,98.739,599.976,CL
60,112.0,98.717,599.971,CL
61,112.2,98.696,599.966,CL
62,112.4,98.675,599.96,CL
63,112.6,98.654,599.9549999999999,CL
64,112.8,98.633,599.95,CL
65,113.0,98.612,599.9449999999999,CL
66,113.2,98.591,599.94,CL
67,113.4,98.57,599.935,CL
68,113.6,98.549,599.9300000000001,CL
69,113.8,98.528,599.9259999999999,CL
70,114.0,98.507,599.921,CL
71,114.2,98.486,599.9159999999999,CL
72,114.4,98.465,599.9110000000001,CL
73,114.6,98.444,599.9069999999999,CL
74,114.8,98.424,599.902,CL
75,115.0,98.403,599.8969999999999,CL
76,115.2,98.382,599.893,CL
77,115.4,98.361,599.888,CL
78,115.6,98.34,599.884,CL
79,115.8,98.319,599.879,CL
80,116.0,98.299,599.874,CL
81,116.2,98.278,599.87,CL
82,116.4,98.257,599.865,CL
83,116.6,98.236,599.861,CL
84,116.8,98.216,599.856,CL
