,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_6,harmonic_7,harmonic_8,harmonic_10,harmonic_11,harmonic_12,harmonic_14,harmonic_15,harmonic_16,harmonic_17,harmonic_19,harmonic_20,harmonic_22,harmonic_23,harmonic_24,harmonic_25,harmonic_27,harmonic_28,harmonic_29,harmonic_30,harmonic_32,harmonic_33,harmonic_34,harmonic_36,harmonic_37,harmonic_38,harmonic_40,harmonic_41,harmonic_42,harmonic_44,harmonic_45,harmonic_46,harmonic_47,harmonic_49,all_38_harmonics
0,3.0689,0.0943813876559861,0.08584929739498523,0.06192073746398562,-0.02117540043460646,-0.001975902831281524,0.004870401073265624,0.02054487506929842,0.04816079230078841,-0.0033565969164023367,-0.002964585740927099,0.009813374500568095,0.0018939413300101545,0.008345079480015396,0.0034453192816512,0.005991698715642483,0.006240159589555926,0.010815367440375843,0.0005770572641934246,-0.004852554756601836,0.0024531617822826338,0.004136557669879244,0.0036331188524516673,0.006486824278448086,-0.0006092713322845856,0.007039347338394698,0.0026469696969697275,0.0059448155834518415,-0.0007868588049804418,0.0049898582838397805,0.004503717090240956,0.005721846353116924,0.007117711259928322,0.0014393482091308257,0.006274562809359849,0.005495075891782702,0.007024531813902361,0.007212408487611603,0.00544919805223465,2.5434723149684206
1,3.8661,0.0933963770195997,0.09456594017498006,0.08224891524724513,-0.023868079263964545,0.007193793111286679,0.029822465903209756,0.04483997807113114,0.06236260676271822,0.013939339563132296,0.015028030636116678,0.018120751754486745,0.0221767571059618,0.03498225269015159,0.014185319913087264,0.031710864730058616,0.014727733072600191,0.016964532098422812,0.01458379969989618,0.024805772306267605,0.02036946798594442,0.0147798763084143,0.013225817483470662,0.01238766973640587,0.011775352911633213,0.007746498627401409,0.009683333333333292,0.00543283783294636,0.009217142834133888,0.004757615596231088,0.0017600887139771636,0.0007816773071516479,-0.004108306182199799,0.0007991000033980859,-0.005575083782767198,-0.004332741027577887,-0.006128690012470263,-0.007181720906936864,-0.005356056031139505,2.8820440076672664
2,3.4178,0.09203529213662467,0.10176098157789586,0.09960440293601075,-0.0250307522221531,0.015332876513822476,0.04898459072904634,0.05782189874126312,0.05227671251545608,0.024712904142574366,0.024717180335013952,0.013038802196168217,0.023833621052380464,0.028541989585252458,0.00995331328104492,0.016642642678200658,0.002505768473746264,-0.004923647272649309,0.0026558269487133705,0.007213167096241322,-0.0030995242670811777,-0.008343349082941522,-0.009050590074907609,-0.013088803473233492,-0.007093410056018906,-0.013919270148445542,-0.01233030303030302,-0.011963531342251576,-0.011285031037498448,-0.011664554016071872,-0.0071271801838463525,-0.007009544937388817,-6.799413829204051e-05,-0.002859885029211803,0.004203167372499197,0.002819393253121777,0.004931681771598822,0.006970612534647923,0.00525752091563443,2.7003540494252727
3,3.1016,0.09030361361549832,0.1073186506941793,0.11335992798592838,-0.02458888895284956,0.021275308641369436,0.0586365079695197,0.05621528232095877,0.021831156737678627,0.023923026220369834,0.020749298832745084,-0.001677448753723942,0.00547295603710792,-0.004886125078913956,-0.00478399599151066,-0.019831805004605282,-0.013239705641179189,-0.01867449685116342,-0.013995065543408212,-0.024119339687075716,-0.020271114106091184,-0.012405111557621529,-0.009518575088939236,-0.005412022980102061,-0.0071352985516383695,0.004615667662128358,0.0026469696969697275,0.007820842257382051,0.005563104581489217,0.011607167840905583,0.008863179320931227,0.010765518715662776,0.004224981867903351,0.004284834382683857,-0.0023242869449639856,-0.001077635004875044,-0.00349232858644431,-0.006584386882276117,-0.0051536919222282766,2.576129705539133
4,2.952,0.0882083143144401,0.11114952254730039,0.12301832988202305,-0.022570814039226787,0.024169752101511788,0.05690432758722227,0.04042548013468072,-0.017116750098753325,0.011939298454833477,0.005316767329128881,-0.0151542417672847,-0.01748436912217276,-0.033694168744320074,-0.014471999138282812,-0.03079803858908137,-0.01036804521017587,-0.001561937421453407,-0.005758202693369431,-0.009508455877670689,0.0037427657936781895,0.011874211973111459,0.01294952537229555,0.015973128279805304,0.011760865185911126,0.009819942341174837,0.009683333333333292,0.0032992884568598976,0.0039989135390016296,-0.0046197194995034625,-0.00608364473413633,-0.010725066368683183,-0.0071819345894671704,-0.004757140352677893,0.00016506320904416367,-0.000751426822524518,0.001881360886019552,0.006032746796652392,0.005044673597916198,2.5001351167857324
5,2.7655,0.0857578312642125,0.11319195697509997,0.12823052881504918,-0.019105891324606866,0.02360153695861331,0.044124347074197254,0.014436278945916651,-0.04939837625791436,-0.0056309597482414615,-0.013053447855193972,-0.017433646374286127,-0.025756814274727147,-0.030642722665028703,-0.008885417182781661,-0.0021509862443905427,0.007082737890727308,0.018132041677433087,0.012718607901011768,0.02321447859270553,0.02015234893264187,0.0090253584444694,0.0042142767998882375,-0.0031008178384576706,-0.0005579058947750735,-0.013337084724987406,-0.01233030303030302,-0.01147592640285516,-0.010800567491757911,-0.005125933406607795,0.00020466896868660166,0.00690245328866729,0.008098979637499422,0.004171795576689936,0.0020140695859599024,0.00251961251767053,-0.00017794230976487618,-0.005329550702828914,-0.0049305757149096865,2.4415469453693497
6,2.6916,0.08296203169517609,0.11341309044307304,0.12880814233531546,-0.014416231354119466,0.019652068063028782,0.0227777603285024,-0.015195213406490878,-0.06244133624290032,-0.0205664293039675,-0.024211216383995888,-0.006831422669344367,-0.012396467055022349,0.0013829211724626783,0.006079348092850896,0.029262723882168103,0.014574063595908964,0.007859129410787577,0.00857761790335927,0.01171763461025105,-0.004382238672381644,-0.01444309682787764,-0.014675749351674637,-0.014320554769861488,-0.011395918896457389,0.0020251657305479067,0.0026469696969697275,0.009414203315124726,0.010146821570354712,0.01181114662108403,0.005778579721508481,-0.0006457118878939795,-0.006715645796737493,-0.0026589392335297545,-0.0039502758643958635,-0.004083674191347497,-0.0015342204274358515,0.004492464449639369,0.004811513160105268,2.4144156462178983
7,2.5338,0.07983217330543534,0.11180936483094119,0.12473029398524198,-0.008802453511891878,0.012887162655717098,-0.0029910585075232435,-0.04099293448532564,-0.05116592557589317,-0.02587863801796577,-0.02199151494685598,0.008818502806012611,0.011375501535652281,0.032100945188668906,0.01462761769823756,0.023037912163976958,0.001571934975183568,-0.015402594676969404,-0.010817152445317717,-0.022099383585348863,-0.020013292052058863,-0.004914424466019794,0.001797105852264495,0.010732923525821699,0.008012385861964748,0.011538467753127994,0.009683333333333292,0.0010464941997302896,-0.0024889425497907638,-0.011444512092807835,-0.008817809040801589,-0.005838737767849058,0.0034248457680244987,0.0005549233164712601,0.005410020573723034,0.005316900868587046,0.003170990918902859,-0.0035425175043112987,-0.0046876058194031305,2.3914408319151215
8,2.4726,0.07638085893006173,0.1084065846841397,0.1161443678289307,-0.002624415537755612,0.004275989051231225,-0.028179172536523828,-0.05644808712203777,-0.01996345988772862,-0.019081944394332903,-0.007620799449076288,0.01795248359739156,0.025593343586208107,0.03246595050320747,0.007737053370570241,-0.01281889703103378,-0.01364058455026267,-0.013208394404783774,-0.010975525313546943,-0.013820696629280375,0.005017299008208476,0.01584188787405341,0.013939630828149146,0.008600468641923082,0.00615472944608516,-0.012272862310132918,-0.01233030303030302,-0.010573551583024957,-0.006887000080547456,0.004244929049227995,0.0073646194827693,0.01026417501686831,0.0008387240730314412,0.001672468203600134,-0.0062172369584590995,-0.006119383858280679,-0.004651937565046101,0.0025035746455082794,0.004558978456992184,2.333704776234484
9,2.4756,0.07262198579392497,0.10325950200902195,0.10336068160808314,0.003721854288501953,-0.004947780421535315,-0.047896386912846534,-0.05766131705142167,0.019013964605888795,-0.0033565969164023367,0.01096065102911823,0.013821470020240171,0.018315690036767168,0.0021328066822770583,-0.00731964467645193,-0.03218768761673878,-0.009672269943905685,0.010815367440375843,0.008384137507874673,0.020784153138069063,0.01985408348283356,0.00040535304454093887,-0.007506964540208576,-0.015316522882891296,-0.012038415511366423,-0.0006385309670523947,0.0026469696969697275,0.010667310536591304,0.011508994404647852,0.005489089836550817,-0.002159369130993218,-0.011069983410334109,-0.004864068453908215,-0.0035280213686872974,0.006274562809359849,0.006426110761153526,0.005904286016451418,-0.0014017364270468863,-0.004425760589723102,2.332308695968612
