,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_6,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,harmonic_14,harmonic_16,harmonic_17,harmonic_19,harmonic_20,harmonic_81,harmonic_82,harmonic_84,harmonic_85,harmonic_87,harmonic_89,harmonic_90,harmonic_91,harmonic_92,harmonic_93,harmonic_95,harmonic_97,harmonic_98,harmonic_99,all_29_harmonics
10,2.3821,0.06857068955247342,0.09645093529258128,0.08684127105029024,0.009829543588439458,-0.013462710417147495,-0.044326524850778606,-0.03585750813754097,0.050586220237469635,0.013939339563132296,0.023485991908204745,-0.0005221540288091423,-0.030217010502434808,-0.014650766287174441,-0.010155787399600985,0.007896796506220933,-0.025536924180193724,-0.014650766287174445,-0.004345058467425824,-0.00052215402880914,0.023485991908204766,0.050586220237469635,-0.03585750813754096,-0.0443265248507786,-0.05831466512678246,-0.013462710417147498,0.009829543588439458,0.0964509352925813,0.06857068955247342,0.0,2.2786784746073048
11,2.287,0.06424328334579167,0.08809043692199327,0.06718319069401506,0.015307133614995753,-0.02004891686398702,-0.019808095205620796,-0.009542532437484166,0.06245719259041125,0.024712904142574366,0.023034572496137818,-0.014479961251229238,-0.03399516166615237,-0.00651862160492259,0.024938766432070904,0.014361709508941946,-0.0030805251474802613,-0.006518621604922594,-0.02335645240980953,-0.014479961251229233,0.02303457249613783,0.062457192590411235,-0.009542532437484166,-0.019808095205620782,-0.05741133051569193,-0.020048916863987017,0.01530713361499575,0.08809043692199327,0.06424328334579169,0.0,2.3142099767937396
12,2.275,0.05965719211134296,0.07831253044569636,0.045096934781962195,0.019803496621031848,-0.02376283259931393,0.00970794153803715,0.019802129887161568,0.05000361888642513,0.023923026220369834,0.00985581642910287,-0.017738602343677128,-0.0056292195094288025,0.008493653424387997,0.027956391645808966,0.0006317718492804607,0.02297753139180743,0.008493653424387999,-0.02275108473933594,-0.017738602343677128,0.009855816429102875,0.05000361888642515,0.01980212988716157,0.009707941538037177,-0.04536176271514311,-0.023762832599313916,0.019803496621031844,0.07831253044569636,0.05965719211134299,0.0,2.367793036322576
13,2.3171,0.0548308824198961,0.06727454603914013,0.02138075814797171,0.02303040405987406,-0.024072386701677023,0.03677465253690811,0.04285975588779734,0.01807566152590171,0.011939298454833477,-0.008768592850023994,-0.007890284785085513,0.028059425889870832,0.014541235267887384,-0.0049842644644402375,-0.013986537639721557,0.022170948151238132,0.014541235267887387,-0.0030373953967737705,-0.007890284785085515,-0.008768592850024,0.01807566152590171,0.04285975588779734,0.03677465253690813,-0.024505348242234652,-0.024072386701677,0.02303040405987405,0.0672745460391401,0.054830882419896095,0.0,2.3412285304358487
14,2.2876,0.0497837881171626,0.055154089003367525,-0.0031081747925084864,0.024781002783745083,-0.020933231170685043,0.05456307288463273,0.052309712226621494,-0.020892033662410908,-0.0056309597482414615,-0.022548074652797085,0.007788122113092932,0.035216507380767585,0.005241156192587228,-0.03151402227006638,-0.008937547860338794,-0.004557241962785946,0.005241156192587235,0.019227360365339174,0.007788122113092929,-0.022548074652797095,-0.020892033662410905,0.052309712226621494,0.05456307288463272,0.0011087041994049692,-0.02093323117068503,0.024781002783745076,0.055154089003367525,0.049783788117162615,0.0,2.2450538694451154
15,2.2129,0.04453623207055909,0.042146182029236826,-0.02748477019771699,0.024943074867777026,-0.014795094404875975,0.058585161965591055,0.04515170453625819,-0.05172312818125606,-0.0205664293039675,-0.02386902538990284,0.017711927125066904,0.009074653252996964,-0.00959074233163804,-0.017509576205811957,0.008679057509309127,-0.02595724160968507,-0.00959074233163804,0.025343321862234557,0.0177119271250669,-0.02386902538990285,-0.051723128181256045,0.04515170453625819,0.058585161965591034,0.026507505131739797,-0.014795094404875957,0.024943074867777026,0.04214618202923683,0.04453623207055909,0.0,2.1586154669497017
16,2.0543,0.03910934433619302,0.02846012720932096,-0.05086799439710972,0.023506231070448646,-0.006537351252179695,0.047826141693695666,0.02365834968233224,-0.06241015983925314,-0.02587863801796577,-0.012001577609336563,0.01454848366274234,-0.0256477307713386,-0.01430001657024835,0.019016169282532042,0.014091525886658293,-0.017008813758774905,-0.014300016570248358,0.01017377755001273,0.01454848366274234,-0.01200157760933657,-0.062410159839253125,0.02365834968233224,0.047826141693695666,0.04675995549502834,-0.006537351252179681,0.023506231070448642,0.028460127209320972,0.03910934433619304,0.0,2.1154604453335732
17,2.1071,0.03352497707558451,0.014316138288888346,-0.07241271674372425,0.02056257681094988,0.002656959866103779,0.025000526287783417,-0.005346364033823283,-0.04879096279136374,-0.019081944394332903,0.006497124936229742,0.0006352432260886627,-0.0361189269511315,-0.0039162260581586785,0.031082793814600516,-0.00031093519887976436,0.011825808432188778,-0.003916226058158686,-0.013540581933584104,0.0006352432260886644,0.006497124936229747,-0.04879096279136374,-0.00534636403382328,0.025000526287783407,0.05793410435938503,0.002656959866103786,0.02056257681094987,0.014316138288888355,0.03352497707558452,0.0,2.0706064659553522
18,2.083,0.027805616564724352,-5.820265569288822e-05,-0.09134025483772734,0.016300807972594873,0.011470623930182545,-0.00413275304770303,-0.032653644944843054,-0.016169662505126435,-0.0033565969164023367,0.021405958541677962,-0.013747375041827175,-0.012437905531461162,0.010600975991169577,0.0031698723994919207,-0.0142761718785666,0.02683405048600595,0.010600975991169579,-0.025882393770393527,-0.01374737504182717,0.02140595854167798,-0.01616966250512644,-0.032653644944843054,-0.0041327530477030415,0.05786052510088241,0.01147062393018255,0.01630080797259487,-5.820265569288822e-05,0.027805616564724352,0.0,1.9813104808444773
19,2.0015,0.021974292649777166,-0.014431607097756536,-0.10696651813718229,0.010994115006619277,0.018640958990832762,-0.03222333364042051,-0.04959362430550522,0.022749066211976816,0.013939339563132296,0.02448731669352688,-0.017972131222159307,0.02300376583129177,0.013929294708136806,-0.028820226247434456,-0.00816683742599015,0.010468726430886092,0.013929294708136811,-0.016485940751934495,-0.017972131222159307,0.024487316693526894,0.02274906621197682,-0.04959362430550523,-0.03222333364042052,0.046553502906186796,0.018640958990832762,0.010994115006619275,-0.014431607097756554,0.021974292649777176,0.0,1.879466137042351
20,1.9093,0.016054486014018994,-0.02857280157931247,-0.11872673277261481,0.004982670714723776,0.023140713205331027,-0.0521839270098836,-0.05078797836097417,0.05280795531934579,0.024712904142574366,0.014038650644249842,-0.008917375508823967,0.03669424792587177,0.002555829974104844,-0.023740955701231463,0.009426371011026604,-0.01813631823320647,0.0025558299741048483,0.006756826082511524,-0.008917375508823969,0.014038650644249848,0.05280795531934578,-0.05078797836097417,-0.05218392700988359,0.026208261347516384,0.02314071320533102,0.004982670714723775,-0.02857280157931247,0.016054486014019,0.0,1.8333090549687494
21,1.8617,0.010070033629413153,-0.04225424898756013,-0.12619585394616004,-0.0013481757110142137,0.024325233183069044,-0.058978450580863304,-0.035857508137540975,0.06230028534741961,0.023923026220369834,-0.004166818052908313,0.006726381401192996,0.015688518211375128,-0.01151520557052334,0.011874586293049438,0.013764600663145327,-0.025536924180193727,-0.011515205570523341,0.024324628063797905,0.006726381401192995,-0.004166818052908317,0.06230028534741962,-0.03585750813754097,-0.0589784505808633,0.0007747664798612706,0.024325233183069027,-0.001348175711014213,-0.04225424898756013,0.01007003362941317,0.0,1.8522296054034728
22,1.8875,0.004045032773537303,-0.0552558097122096,-0.12910392815800067,-0.0075926005721844115,0.022024819695268545,-0.05089263759137338,-0.009542532437484175,0.047529178332604276,0.011939298454833477,-0.020069986755210722,0.017400050973523914,-0.02015147522565549,-0.013432426996143727,0.03221670817141756,-0.0012523902207367376,-0.0030805251474802617,-0.013432426996143729,0.02146251107979936,0.01740005097352391,-0.020069986755210732,0.047529178332604276,-0.009542532437484168,-0.050892637591373364,-0.02480914691623309,0.022024819695268524,-0.007592600572184407,-0.055255809712209614,0.004045032773537308,0.0,1.8674502555884143
23,1.7659,-0.001996256001648469,-0.06736828377421773,-0.12734585002920729,-0.01335032001712005,0.016569039488027248,-0.0299665487324566,0.019802129887161565,0.014247382004852092,-0.0056309597482414615,-0.024883847065219542,0.015216915696331294,-0.03693726010915047,-0.0011722878980254512,0.01112081220980095,-0.014508321011942552,0.022977531391807422,-0.0011722878980254569,0.0005743276333741463,0.01521691569633129,-0.024883847065219556,0.014247382004852083,0.019802129887161568,-0.029966548732456584,-0.04557644076569836,0.016569039488027234,-0.013350320017120042,-0.06736828377421773,-0.00199625600164846,0.0,1.8191090074122533
24,1.7136,-0.008029506558481727,-0.07839677693176247,-0.12098516108398245,-0.018252249275409853,0.00873951018785454,-0.0014798622942037345,0.04285975588779735,-0.02458319238022305,-0.0205664293039675,-0.01594858748498996,0.0017900825807201498,-0.01879705324093974,0.012325151665056749,-0.024278978870240324,-0.007363242019761423,0.022170948151238126,0.01232515166505675,-0.02079622565560668,0.0017900825807201527,-0.01594858748498997,-0.024583192380223037,0.04285975588779734,-0.001479862294203721,-0.057495208859761456,0.008739510187854528,-0.01825224927540985,-0.07839677693176247,-0.008029506558481727,0.0,1.7357516092733387
25,1.7051,-0.014030425126368288,-0.08816383660155037,-0.11025175319341989,-0.02198416195027105,-0.00034207747068439005,0.027380195244578607,0.052309712226621494,-0.053839609322767636,-0.02587863801796577,0.0017987758200520084,-0.012959433005182026,0.017116689739842542,0.012813913145210788,-0.028450478276018876,0.010135727843661579,-0.004557241962785951,0.012813913145210798,-0.024700316402447086,-0.012959433005182024,0.0017987758200520094,-0.05383960932276762,0.052309712226621494,0.027380195244578617,-0.058251459041922984,-0.000342077470684399,-0.021984161950271048,-0.08816383660155039,-0.01403042512636826,0.0,1.69906184863181
26,1.65,-0.01997484812422208,-0.096512307137309,-0.09553355968430606,-0.02430683274669426,-0.00937465769663581,0.04933219541125195,0.0451517045362582,-0.062127679749210296,-0.019081944394332903,0.018552258060773954,-0.018133292671361576,0.03684576274500449,-0.0002218705987917345,0.003971811481420301,0.013382250250891908,-0.02595724160968506,-0.0002218705987917289,-0.007858952740061794,-0.018133292671361576,0.01855225806077396,-0.062127679749210275,0.0451517045362582,0.04933219541125194,-0.047698367665975405,-0.009374657696635811,-0.02430683274669425,-0.096512307137309,-0.019974848124222074,0.0,1.737224657872066
27,1.6965,-0.025838839458677817,-0.10330785852296476,-0.07736253441793949,-0.025071372434171214,-0.017064185706433616,0.05883762121463623,0.023658349682332245,-0.0462195360201398,-0.0033565969164023367,0.02505502546453054,-0.00990855910872051,0.0217353592455587,-0.013023479277514453,0.03128544786097749,-0.0021888023091981316,-0.017008813758774912,-0.013023479277514453,0.015583036724714406,-0.009908559108720514,0.025055025464530555,-0.0462195360201398,0.023658349682332245,0.058837621214636225,-0.027884784955200366,-0.01706418570643361,-0.02507137243417121,-0.10330785852296476,-0.025838839458677813,0.0,1.786479310239828
28,1.6873,-0.03159878690629083,-0.10844114779288658,-0.056395425591591185,-0.0242287720330666,-0.022309027929132558,0.05349824188210372,-0.005346364033823276,-0.01231075559859773,0.013939339563132296,0.01771409144776614,0.005637555925424864,-0.013926892861160608,-0.012079354512551292,0.01835887907440723,-0.014682050257224914,0.01182580843218878,-0.012079354512551295,0.02593704898860644,0.005637555925424861,0.01771409144776615,-0.012310755598597725,-0.005346364033823285,0.05349824188210371,-0.0026574570349564364,-0.022309027929132554,-0.024228772033066597,-0.10844114779288659,-0.03159878690629082,0.0,1.7738211591719588
29,1.6853,-0.037231497191627154,-0.1118295784011341,-0.033390039147514615,-0.021833044417499135,-0.024357786585899648,0.034661189471373796,-0.032653644944843054,0.026392565357570376,0.024712904142574366,0.0005855564051780192,0.017018110957950115,-0.03642058444773224,0.001614019801108747,-0.01818138588992294,-0.006529997436729501,0.02683405048600595,0.0016140198011087438,0.014506892234741248,0.017018110957950108,0.0005855564051780146,0.026392565357570365,-0.032653644944843054,0.03466118947137379,0.023085807992763083,-0.02435778658589963,-0.021833044417499125,-0.1118295784011341,-0.03723149719162715,0.0,1.7147728107907978
30,1.628,-0.042714289378397725,-0.11341862923080084,-0.009177849691748438,-0.0180377619498279,-0.02291694804206399,0.007079075774011851,-0.049593624305505235,0.05481705140338969,0.023923026220369834,-0.016866517244450593,0.0158240745811267,-0.02447682647104623,0.013603864244899328,-0.03133625130152396,0.01080427167761212,0.010468726430886099,0.013603864244899334,-0.009107402834273606,0.0158240745811267,-0.016866517244450603,0.0548170514033897,-0.049593624305505235,0.007079075774011823,0.044347034423866796,-0.022916948042063973,-0.018037761949827893,-0.11341862923080084,-0.04271428937839772,0.0,1.6959307657050136
31,1.7019,-0.04802508619758376,-0.11318273185919474,0.015366051164531668,-0.013086212093365909,-0.018192932783795714,-0.02228909756067368,-0.05078797836097416,0.06189251684383144,0.011939298454833477,-0.024999301673368075,0.002937713904597565,0.01061097188409529,0.011235403374891807,-0.004185566761785589,0.012946014240059981,-0.01813631823320646,0.011235403374891812,-0.02507251611927868,0.0029377139045975685,-0.024999301673368085,0.06189251684383144,-0.05078797836097416,-0.022289097560673703,0.05699842055847627,-0.01819293278379569,-0.013086212093365903,-0.11318273185919474,-0.04802508619758375,0.0,1.7583016143841501
32,1.7019,-0.05314250294480705,-0.1111256819633304,0.0393545828958698,-0.007295802054113752,-0.010862522765921546,-0.04603370381169657,-0.03585750813754097,0.044863354552765335,-0.0056309597482414615,-0.01931917385529643,-0.012119307905776136,0.035665575697834295,-0.0029915521901697707,0.028348709087855594,-0.0031164008632845216,-0.025536924180193727,-0.002991552190169765,-0.019979569596372076,-0.012119307905776134,-0.01931917385529644,0.04486335455276533,-0.03585750813754096,-0.04603370381169657,0.058583738701473105,-0.010862522765921532,-0.007295802054113752,-0.1111256819633304,-0.053142502944807046,0.0,1.8296347138511295
33,1.7006,-0.05804593358898688,-0.107280578246065,0.06192073746398562,-0.0010377121544826438,-0.001975902831281524,-0.058163949239458376,-0.009542532437484166,0.01036173330499363,-0.0205664293039675,-0.0029645857409270975,-0.018221437751008932,0.026996627765681628,-0.014061050511071906,0.024420094108529473,-0.01479666006805958,-0.0030805251474802543,-0.014061050511071907,0.0018939413300101636,-0.01822143775100893,-0.0029645857409270966,0.01036173330499364,-0.009542532437484165,-0.05816394923945837,0.04879520421274189,-0.0019759028312815127,-0.001037712154482646,-0.10728057824606502,-0.058045933588986874,0.0,1.801015237719428
34,1.7006,-0.06271563374555442,-0.10170928986557945,0.08224891524724513,0.005286897789404374,0.007193793111286682,-0.05561935780994202,0.019802129887161565,-0.0281753632588046,-0.02587863801796577,0.015028030636116676,-0.010859844438250431,-0.007198956302497956,-0.010289702684424045,-0.010918318853233562,-0.005670458858741777,0.02297753139180742,-0.010289702684424053,0.022176757105961797,-0.010859844438250431,0.015028030636116687,-0.02817536325880459,0.019802129887161565,-0.05561935780994202,0.029533230948126463,0.007193793111286684,0.005286897789404375,-0.10170928986557946,-0.06271563374555437,0.0,1.6656120758187705
35,1.7006,-0.06713280018012074,-0.0945014609374629,0.09960440293601075,0.011272603853821107,0.015332876513822476,-0.039041933111020256,0.04285975588779735,-0.05573929735989105,-0.019081944394332903,0.024717180335013952,0.004526030001685276,-0.034587573971465745,0.004341992619343303,-0.03221328923186113,0.011429310522817282,0.022170948151238126,0.004341992619343298,0.023833621052380457,0.004526030001685273,0.024717180335013963,-0.05573929735989103,0.04285975588779734,-0.03904193311102024,0.004537471756080391,0.015332876513822476,0.011272603853821098,-0.0945014609374629,-0.06713280018012074,0.0,1.5538871321179317
36,1.7572,-0.07127964652246524,-0.08577306812733602,0.11335992798592838,0.016535706733919027,0.021275308641369436,-0.0126141800473885,0.05230971222662151,-0.06159503342039483,-0.0033565969164023367,0.020749298832745084,0.016567645015984865,-0.029271943418739784,0.014390897726408678,-0.012074639304776534,0.012457649199098395,-0.004557241962785952,0.014390897726408681,0.005472956037107914,0.016567645015984865,0.02074929883274509,-0.06159503342039483,0.05230971222662151,-0.01261418004738849,-0.0213392236175445,0.021275308641369426,0.016535706733919023,-0.08577306812733602,-0.07127964652246523,0.0,1.6142747434064448
37,2.0282,-0.07513947488597082,-0.0756645545428864,0.12301832988202305,0.020738827865714706,0.024169752101511788,0.01699614635770716,0.04515170453625819,-0.04346199949025998,0.013939339563132296,0.005316767329128881,0.016367515502592432,0.0037217458578392417,0.009250816853046264,0.023594744434728327,-0.004031450771008725,-0.02595724160968506,0.009250816853046271,-0.01748436912217276,0.016367515502592432,0.005316767329128879,-0.04346199949025998,0.04515170453625819,0.016996146357707173,-0.04307297437750753,0.02416975210151177,0.0207388278657147,-0.0756645545428864,-0.07513947488597082,0.0,1.864753769171532
38,2.2444,-0.07869674310412006,-0.06433856995169272,0.1282305288150492,0.0236125362682832,0.02360153695861331,0.04231832386192709,0.023658349682332245,-0.008402277624277938,0.024712904142574366,-0.013053447855193974,0.004073516091428986,0.03319634181919327,-0.005653111290981866,0.028915917686248613,-0.014851688951189145,-0.01700881375877491,-0.005653111290981865,-0.025756814274727143,0.004073516091428988,-0.013053447855193983,-0.008402277624277943,0.023658349682332245,0.04231832386192709,-0.0564442396792379,0.023601536958613296,0.023612536268283194,-0.06433856995169272,-0.07869674310412007,0.0,2.171652735322375
39,2.3307,-0.08193712731331412,-0.051977353685578404,0.12880814233531546,0.024972619769403476,0.019652068063028785,0.05696353553305765,-0.005346364033823283,0.029929790957560473,0.023923026220369834,-0.024211216383995884,-0.011230382630867895,0.03128216781932525,-0.014590418743449452,-0.002955359220914631,-0.004788087344283023,0.011825808432188778,-0.014590418743449457,-0.012396467055022337,-0.011230382630867893,-0.0242112163839959,0.029929790957560473,-0.005346364033823285,0.05696353553305765,-0.058857029502081736,0.019652068063028764,0.024972619769403473,-0.051977353685578404,-0.08193712731331414,0.0,2.369187809271594
40,2.3969,-0.08484757963001599,-0.03877980234154322,0.12473029398524199,0.02473189348423494,0.012887162655717101,0.05723677622058289,-0.03265364494484304,0.05660541856876889,0.011939298454833477,-0.021991514946855983,-0.018236211531975882,-0.00021083070636533516,-0.00812815419172287,-0.031025371657846454,0.012008327568450987,0.026834050486005942,-0.008128154191722874,0.011375501535652284,-0.018236211531975882,-0.02199151494685599,0.05660541856876889,-0.03265364494484304,0.05723677622058287,-0.04984290812505849,0.012887162655717078,0.024731893484234928,-0.0387798023415432,-0.08484757963001596,0.0,2.3895538504985114
41,2.3149,-0.08741638068997229,-0.024958269461063057,0.1161443678289307,0.02290578859287295,0.0042759890512312285,0.04306910695862042,-0.04959362430550523,0.0612355290194913,-0.0056309597482414615,-0.007620799449076287,-0.01176740100714194,-0.03150447845482549,0.0069130345113633624,-0.019189696107990106,0.011919121601661694,0.0104687264308861,0.006913034511363358,0.0255933435862081,-0.01176740100714194,-0.0076207994490762885,0.061235529019491294,-0.04959362430550523,0.043069106958620394,-0.031151939480912598,0.004275989051231218,0.022905788592872945,-0.02495826946106305,-0.08741638068997229,0.0,2.2853163208951273
42,2.2325,-0.08963318683795694,-0.010735148682115515,0.10336068160808314,0.019611363161626743,-0.0049477804215353185,0.018035048352901907,-0.050787978360974165,0.04201688187838385,-0.0205664293039675,0.010960651029118232,0.0033962793525629874,-0.0330090960639754,0.014657806668967311,0.017328295382892774,-0.004930267449353508,-0.018136318233206473,0.014657806668967318,0.01831569003676715,0.003396279352562983,0.010960651029118236,0.04201688187838386,-0.05078797836097416,0.01803504835290189,-0.006412917627770985,-0.0049477804215353255,0.019611363161626743,-0.01073514868211552,-0.08963318683795693,0.0,2.155328976629169
43,2.1639,-0.0914890717780199,0.0036607046577057383,0.08684127105029024,0.015059798416944945,-0.013462710417147498,-0.011549275421406853,-0.03585750813754096,0.006434361562225171,-0.02587863801796577,0.023485991908204745,0.016050467014987316,-0.0033019937606333623,0.006931881707363415,0.031558155839647065,-0.014846915324723334,-0.02553692418019372,0.006931881707363423,-0.004345058467425825,0.016050467014987312,0.023485991908204766,0.0064343615622251766,-0.03585750813754096,-0.011549275421406867,0.01957115245299158,-0.013462710417147495,0.01505979841694494,0.003660704657705736,-0.09148907177801988,0.0,2.0703339811435475
44,2.0888,-0.09297656251653058,0.017997655889242178,0.06718319069401506,0.009542861480318781,-0.020048916863987017,-0.038219702618109426,-0.009542532437484166,-0.031654081893861846,-0.019081944394332903,0.023034572496137815,0.016845050215941824,0.029527305654981625,-0.008110352220700076,0.005197046613145449,-0.0038864358920144286,-0.00308052514748026,-0.008110352220700074,-0.02335645240980953,0.016845050215941824,0.023034572496137825,-0.031654081893861825,-0.009542532437484172,-0.03821970261810941,0.04175554349708979,-0.020048916863987017,0.00954286148031878,0.017997655889242167,-0.09297656251653058,0.0,2.055450723108444
45,2.0943,-0.09408966945328556,0.032045018100306806,0.045096934781962195,0.0034142023380148,-0.02376283259931393,-0.05524725122784785,0.01980212988716157,-0.05741454291938385,-0.0033565969164023367,0.009855816429102871,0.0051929156666823415,0.03443708882308521,-0.014592451227473494,-0.027848647181242445,0.012538991317230934,0.02297753139180743,-0.014592451227473498,-0.02275108473933594,0.005192915666682347,0.009855816429102871,-0.05741454291938385,0.01980212988716157,-0.05524725122784785,0.05583322423521587,-0.02376283259931392,0.0034142023380148,0.032045018100306806,-0.09408966945328556,0.0,2.1040886438547286
46,2.0539,-0.0948239104995147,0.04557676397445639,0.021380758147971694,-0.0029333160415471217,-0.024072386701677016,-0.058335849522436076,0.04285975588779734,-0.060814365631578673,0.013939339563132296,-0.008768592850023993,-0.010296236568798722,0.006784914860809381,-0.005672833028833645,-0.025074643551062942,0.011332599908314806,0.022170948151238126,-0.00567283302883365,-0.0030373953967737727,-0.01029623656879872,-0.008768592850024003,-0.060814365631578673,0.04285975588779735,-0.058335849522436076,0.059071056263078514,-0.024072386701677,-0.002933316041547123,0.04557676397445641,-0.0948239104995147,0.0,2.182186954214123
