,raw_series,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_17,harmonic_94,harmonic_95,harmonic_96,harmonic_97,harmonic_98,harmonic_99,all_13_harmonics
58,-0.017,-0.05785393685574155,-0.0034428996126928796,0.007056815589416496,0.025254240873252766,0.02141036526773653,0.004498802942970515,0.008153976965738094,0.02525424087325277,0.0070568155894165,-0.0034428996126928887,-0.05785393685574155,-0.0752517168978511,0.0,-0.15054124636162447
59,-0.0762,-0.0678526020472841,-0.01461288463378308,-0.002111159477502729,0.01479201139346595,0.01830601047090145,0.00559273550394602,0.005177768408347748,0.014792011393465953,-0.0021111594775027266,-0.014612884633783083,-0.0678526020472841,-0.07581963538285331,0.0,-0.24600245971061527
60,-0.3855,-0.07675949347205074,-0.025254721930708813,-0.011143803738795251,0.002852684723201217,0.012579060937546191,0.00560085567329081,-0.003263356463469226,0.0028526847232012253,-0.011143803738795243,-0.025254721930708813,-0.07675949347205074,-0.07608225495623668,0.0,-0.35366805955579317
61,-0.6417,-0.08443129591282539,-0.03498378777652254,-0.019462101237662715,-0.00937150466639735,0.0050499831328445115,0.00452158694510889,-0.008260146137085733,-0.009371504666397341,-0.019462101237662708,-0.03498378777652255,-0.08443129591282539,-0.07603851814166904,0.0,-0.4534489942847101
62,-0.5539,-0.09074456719648566,-0.04344844838272274,-0.02653282750008484,-0.020659876549838446,-0.003202576131936419,0.0025644660225274843,-0.004538699724412578,-0.020659876549838432,-0.02653282750008483,-0.043448448382722736,-0.09074456719648565,-0.07568860105186608,0.0,-0.5302927140085367
63,-0.5231,-0.09559772442477751,-0.05034276886054327,-0.03190273060849858,-0.029885199345792573,-0.010996321100709349,0.00010946191143991523,0.003973152943248118,-0.029885199345792573,-0.03190273060849858,-0.05034276886054327,-0.09559772442477751,-0.07503391267944735,0.0,-0.5828119826648399
64,-0.6273,-0.09891267848117462,-0.05541757050493887,-0.03522758582690314,-0.0361262529428978,-0.01721468765015671,-0.002366793892986126,0.008291510145900651,-0.03612625294289779,-0.035227585826903135,-0.055417570504938875,-0.09891267848117462,-0.07407708922342043,0.0,-0.6192512678077402
65,-0.6535,-0.10063609051399489,-0.058489436762214374,-0.03629426130046058,-0.038759819680709476,-0.020966806881877246,-0.004383543944703672,0.0038585278729380895,-0.03875981968070946,-0.036294261300460574,-0.058489436762214374,-0.10063609051399489,-0.07282198347413783,0.0,-0.6451412132760428
66,-0.6787,-0.1007402301784909,-0.05944734238216238,-0.035034380360938554,-0.03752291747208049,-0.02171513468359438,-0.0055492424258510075,-0.004646967934715001,-0.03752291747208048,-0.035034380360938554,-0.0594473423821624,-0.10074023017849092,-0.07127364929947021,0.0,-0.6547843566115958
67,-0.627,-0.0992234218284775,-0.058256666159879227,-0.03152870464873238,-0.03253906060649204,-0.019352462520871038,-0.005637572562670132,-0.008247784954862183,-0.032539060606492046,-0.03152870464873237,-0.05825666615987923,-0.09922342182847749,-0.069438321294664,0.0,-0.6349705222851478
68,-0.6812,-0.09611007147810599,-0.05496044223631487,-0.026001957081960986,-0.024305925889220033,-0.014217276574949742,-0.0046313853308517505,-0.00314341259553845,-0.024305925889220033,-0.02600195708196098,-0.05496044223631485,-0.09611007147810599,-0.06732338967782699,0.0,-0.5775926069155852
69,-0.5904,-0.09145027409996045,-0.04967780473229456,-0.01880841653376347,-0.013645655748107671,-0.007045264813136798,-0.0027260288858446855,0.005278699264964319,-0.013645655748107678,-0.01880841653376347,-0.04967780473229455,-0.09145027409996045,-0.06493737053212827,0.0,-0.4892308482762966
70,-0.2776,-0.08531900757819641,-0.04259968193099138,-0.010409207636395221,-0.0016227609286055924,0.001136080710704385,-0.00029142231947840326,0.00812936654607139,-0.0016227609286056015,-0.010409207636395221,-0.04259968193099139,-0.08531900757819641,-0.06228987151453693,0.0,-0.388452304742218
71,0.0732,-0.07781492628631761,-0.033981895632313505,-0.0013427414946641186,0.01056217916957437,0.009154666615408926,0.002199762993632501,0.0023998300869041327,0.01056217916957436,-0.001342741494664121,-0.033981895632313505,-0.07781492628631761,-0.05939155316917858,0.0,-0.293021613868585
72,-0.276,-0.06905877370137622,-0.02413591508651835,0.007809797864252953,0.0216924036674409,0.015861717135692465,0.004263871089261622,-0.005862625877243318,0.021692403667440897,0.007809797864252953,-0.02413591508651835,-0.06905877370137622,-0.056254086001086535,0.0,-0.2086329185256519
73,-0.4452,-0.05919143959622819,-0.013417599683983037,0.01646170889640749,0.03065647322805235,0.02029635248728795,0.005500161731022301,-0.007937327334975822,0.03065647322805235,0.01646170889640748,-0.01341759968398304,-0.05919143959622819,-0.052890103483197254,0.0,-0.12926457232746014
74,0.0055,-0.0483716930703475,-0.00221433726965358,0.024058381633831987,0.03655925590410122,0.021823248477085805,0.00566861289435541,-0.0016345143453799311,0.03655925590410122,0.024058381633831987,-0.002214337269653589,-0.0483716930703475,-0.0493131511858136,0.0,-0.048261795145834056
