,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,all_9_harmonics
13,0.0276,0.07539921717584576,-0.09335910789912878,0.047108921465527386,-0.02945474801509491,0.025594027374890933,-0.007230106051604153,-0.001370640906151419,-0.005495154640505189,0.0018020545149879073,0.01118937820074932
14,0.0184,0.07459305539333316,-0.09745140265478881,0.053120704344987446,-0.033837386323994086,0.03342558868487292,-0.01436510045459973,0.0011570960882556064,-0.011350229944032382,0.0025085345856564276,0.00528929483100383
15,0.0091,0.07348653370390568,-0.09997566786193025,0.05721256656477446,-0.036050960286818895,0.03791934543108171,-0.019442091181605836,0.0034601864370186718,-0.014341628091877844,0.002418572649837438,0.0022652544115174173
16,0.0099,0.07208410767986674,-0.10089128714844073,0.05923661756302232,-0.03595357406344182,0.03862656111055269,-0.021733727552955114,0.005091492234551568,-0.013714615604475582,0.0015607309865128048,0.002742543915649768
17,0.0107,0.07039142439583762,-0.10018352785724885,0.05911970286304088,-0.033551470363713566,0.035476614746501746,-0.02091170026853698,0.005734300479095049,-0.009627388513567238,0.0002073682625685452,0.006444925178378375
18,0.0115,0.06841529968998107,-0.09786377810029136,0.05686604806670578,-0.028998630273547942,0.028784052941194946,-0.017093776355351534,0.005263811927617644,-0.003111159306303483,-0.0012118324195471,0.012258838286974844
19,0.0423,0.06616369071902668,-0.09396936351952914,0.052557106130196846,-0.022586902667394018,0.019217179955409516,-0.010826927376376458,0.003771370484896204,0.004190019270010909,-0.0022462848708552563,0.01851314269321024
20,0.0631,0.06364566391760915,-0.08856294670339564,0.04634861344193823,-0.014727295937391931,0.007731322338934673,-0.003008968023291951,0.0015467290654296868,0.010434050764322344,-0.002567557747157337,0.023404138561124246
21,0.0639,0.06087135849093587,-0.08173151892229188,0.038464961103753526,-0.005923631287962687,-0.004526567843075112,0.005240068527786443,-0.0009782050434647476,0.014045558251424272,-0.002073649180233099,0.025458992974075386
22,0.0447,0.057851945587786294,-0.07358500040648168,0.029191084851800535,0.003259753511923316,-0.01633244507933586,0.012738391199299301,-0.003313223652689964,0.01411335389288662,-0.0009213716502898189,0.023920829602158255
23,0.0254,0.054599583318238394,-0.06425447168843917,0.01886216673667375,0.012234179645439455,-0.026507400860859325,0.018411759287500804,-0.005004990083120659,0.010620332763904516,0.0005234348685194883,0.01895812881630747
24,-0.0038,0.05112736779725065,-0.05389006446801296,0.00785152077078747,0.020424363088982392,-0.034035386849231984,0.021447382626553897,-0.005725053087132047,0.004447788447136961,0.0018020545149879076,0.01164488802330407
25,-0.013,0.04744928041122926,-0.042658545937175385,-0.003442899612692891,0.027305291812216907,-0.03816467519233127,0.021410365267736528,-0.0053336146478218886,-0.0028469384361668763,0.002508534585656427,0.0037152333619640833
26,-0.0022,0.04358013151991972,-0.03074063543347643,-0.014612884633783092,0.03243588041278543,-0.03848292438716462,0.01830601047090145,-0.003906671333893219,-0.009423379205137868,0.0024185726498374385,-0.002847502892878935
27,0.0086,0.0395355008203153,-0.01832809659825229,-0.02525472193070882,0.03548724483618943,-0.03495835478057629,0.012579060937546196,-0.0017212597996496754,-0.013622289660437305,0.0015607309865128048,-0.00628594647860375
28,0.0194,0.03533167461271615,-0.005620651827851725,-0.03498378777652254,0.03626378469786279,-0.027942922014368647,0.005049983132844514,0.0007983290291140101,-0.014384279462936755,0.00020736826256854529,-0.005490899912172516
29,0.0202,0.030985580221545985,0.007177231334484846,-0.04344844838272275,0.034715721775837254,-0.018137171521702293,-0.0032025761319364144,0.00316292473299294,-0.011517097636132664,-0.0012118324195470997,-0.00026686591066340436
30,0.0109,0.026514717834991118,0.019859630157936185,-0.05034276886054327,0.030942290924054962,-0.0065202836261972295,-0.010996321100709345,0.004913448330930893,-0.005744137727036087,-0.0022462848708552563,0.008623545630396922
31,0.0217,0.02193709003791918,0.032222480097923965,-0.05541757050493886,0.02518537886049727,0.0057477052162439235,-0.01721468765015671,0.005710041052002276,0.0014780752869855928,-0.0025675577471573367,0.019645482093446333
32,0.0525,0.017271129321823776,0.04406685827102421,-0.058489436762214374,0.01781401860033219,0.01744174106468187,-0.020966806881877246,0.005398046870186929,0.008327368064625298,-0.0020736491802330996,0.03085988824555235
33,0.0933,0.012535623863686859,0.05520218419862604,-0.05944734238216239,0.00930073348118689,0.027394083641096988,-0.021715134683594376,0.004038038496011353,0.013075655504821678,-0.0009213716502898186,0.04038081181664274
34,0.0641,0.007749641872621207,0.06544928631817416,-0.05825666615987924,0.00019124718996472903,0.03461091426409005,-0.019352462520871038,0.0018940573711563634,0.01452493877070976,0.0005234348685194881,0.0468079268029357
35,0.0749,0.002932454808922319,0.0746432849206811,-0.05496044223631485,-0.008930498542842762,0.03837157636074314,-0.014217276574949738,-0.0006176491651024092,0.012309561888701305,0.0018020545149879073,0.04952798115680781
36,0.0757,-0.0018965402153004493,0.08263624512696573,-0.04967780473229456,-0.017479776124698136,0.038300538620976494,-0.007045264813136802,-0.0030094410161994422,0.006988467206177442,0.002508534585656427,0.04881339374945996
37,0.1164,-0.006717898541448253,0.08929955721523695,-0.04259968193099138,-0.02490855465835843,0.03440489471467963,0.0011360807107043838,-0.004816959152767059,-9.582645911974759e-05,0.002418572649837438,0.04569858159490578
38,0.1172,-0.01151220626121007,0.09452600599966077,-0.03398189563231351,-0.030740630145738263,0.02707365493369395,0.009154666615408922,-0.0056892794895525905,-0.007155942989394633,0.0015607309865128048,0.041671342727524284
39,0.118,-0.01626015838951947,0.09823149596283533,-0.024135915086518352,-0.034602151400987644,0.017038900493694907,0.015861717135692465,-0.005457043716926533,-0.01241060618813904,0.00020736826256854493,0.03826320850710134
40,0.1188,-0.02094263659891584,0.1003564043841459,-0.013417599683983041,-0.03624558488247393,0.005302679540548977,0.020296352487287946,-0.004165339695653871,-0.014534057983732807,-0.0012118324195470995,0.03664718726419302
41,0.0496,-0.025540786202301477,0.10086654069165879,-0.0022143372696535935,-0.035565582235696454,-0.006963055137472072,0.021823248477085805,-0.0020649477874426637,-0.012990548842623052,-0.0022462848708552567,0.037347501390524986
42,0.0104,-0.030036092074111783,0.09975369660122248,0.009068957063000626,-0.03260573339642146,-0.018533474695248835,0.020223655673448658,0.0004363473807374266,-0.008169508044108736,-0.0025675577471573367,0.04013481820548811
43,0.0612,-0.034410453204191185,0.09703577819083238,0.02002447565846084,-0.027555772362587456,-0.0282531829012051,0.0157267383540908,0.002852927047402022,-0.0012872901879989805,-0.0020736491802330996,0.04413019029177302
44,0.092,-0.03864625558417234,0.09275651778513294,0.03025625753036185,-0.020739414752258812,-0.035151591422125754,0.008976743484295072,0.004715619705052531,0.005919712586326829,-0.0009213716502898189,0.04808455902958199
45,0.1027,-0.04272644313287113,0.0869847702859434,0.0393944994232055,-0.012593606791751248,-0.038539840604379,0.0009407032333702344,0.005662789304916499,0.011633164499986706,0.0005234348685194883,0.05075300591539064
46,0.1035,-0.04663458637510571,0.07981340527111244,0.04710892146552739,-0.0036405159276850885,-0.03807958745899468,-0.007230106051604155,0.0055105457832169795,0.01441155451700061,0.0018020545149879073,0.051256600920437476
47,0.1043,-0.05035494859739442,0.0713578126882461,0.05312070434498745,0.005545941462520178,-0.033816791836183344,-0.014365100454599732,0.004288446751303593,0.013553891374589755,0.0025085345856564276,0.04932692543043928
48,0.1251,-0.05387254921414675,0.06175404618725579,0.05721256656477446,0.014376889601018324,-0.026177126977436477,-0.019442091181605833,0.002233758976345139,0.009276564552112966,0.0024185726498374377,0.045359028205287324
49,0.1159,-0.05717322408919426,0.05115663396620112,0.05923661756302232,0.022286241776328746,-0.015923472737216116,-0.021733727552955114,-0.0002546062315476263,0.0026587489358333737,0.0015607309865128052,0.04025018132744213
50,0.1067,-0.06024368256976778,0.03973609235473727,0.0591197028630409,0.02876698797178695,-0.004079736106092309,-0.02091170026853698,-0.002693540422900138,-0.004629872349387074,0.00020736826256854507,0.035061221169850526
51,0.0675,-0.0630715610032652,0.027676182142540105,0.05686604806670578,0.03340369552442281,0.008171393852409703,-0.01709377635535153,-0.004609532028020982,-0.010750371072682403,-0.0012118324195471,0.03058904882372799
52,-0.0018,-0.06564547252131694,0.015170951799411449,0.05255710613019685,0.03589913943762172,0.01960654668781306,-0.010826927376376456,-0.00563059717146445,-0.014158537780878035,-0.0022462848708552563,0.02696917890197687
53,-0.011,-0.0679550528906858,0.002421615162760316,0.04634861344193823,0.03609335527536252,0.029083833601051462,-0.003008968023291947,-0.00555849919701269,-0.013994487767396173,-0.0025675577471573367,0.023427379299695607
54,0.0098,-0.06999100224637633,-0.010366686168363195,0.03846496110375353,0.03397389329802724,0.0356568739072722,0.0052400685277864435,-0.004407235704590815,-0.010299611055021703,-0.0020736491802330996,0.018268231359457057
55,0.0006,-0.07174512253890884,-0.022988183638388934,0.029191084851800542,0.02967661652304514,0.038669298495408636,0.012738391199299303,-0.0024003209593060747,-0.0040061296415874,-0.0009213716502898189,0.009132603988332074
56,-0.0286,-0.0732103505449711,-0.03523979262831291,0.018862166736673736,0.023476991552611157,0.03782029338031008,0.018411759287500808,7.26087154647033e-05,0.003298103271497803,0.0005234348685194885,-0.006511250532256036
57,-0.0178,-0.07438078630852578,-0.0469243801632394,0.007851520770787476,0.015772430449041253,0.03319463831483471,0.021447382626553897,0.00253144163151404,0.009770220620207748,0.0018020545149879076,-0.03074056236185636
58,-0.017,-0.0752517168978511,-0.05785393685574155,-0.0034428996126928796,0.007056815589416496,0.025254240873252766,0.02141036526773653,0.004498802942970515,0.013777299134108014,0.002508534585656427,-0.0645540598618315
59,-0.0762,-0.07581963538285333,-0.0678526020472841,-0.01461288463378308,-0.002111159477502729,0.01479201139346595,0.01830601047090145,0.00559273550394602,0.014308347911881006,0.002418572649837438,-0.10740020656425911
60,-0.3855,-0.07608225495623665,-0.07675949347205074,-0.025254721930708813,-0.011143803738795251,0.002852684723201217,0.012579060937546191,0.00560085567329081,0.011229382685281937,0.0015607309865128048,-0.1569813203815016
61,-0.6417,-0.07603851814166902,-0.08443129591282539,-0.03498378777652254,-0.019462101237662715,-0.00937150466639735,0.0050499831328445115,0.00452158694510889,0.005317230216942691,0.0002073682625685452,-0.20940143774321124
62,-0.5539,-0.07568860105186606,-0.09074456719648566,-0.04344844838272274,-0.02653282750008484,-0.020659876549838446,-0.003202576131936419,0.0025644660225274843,-0.0019364660596579211,-0.0012118324195470997,-0.25965192715309493
63,-0.5231,-0.07503391267944735,-0.09559772442477751,-0.05034276886054327,-0.03190273060849858,-0.029885199345792573,-0.010996321100709349,0.00010946191143991523,-0.0087015895368404,-0.0022462848708552567,-0.3023538149481994
64,-0.6273,-0.07407708922342043,-0.09891267848117462,-0.05541757050493887,-0.03522758582690314,-0.0361262529428978,-0.01721468765015671,-0.002366793892986126,-0.013271291132911962,-0.0025675577471573367,-0.33261697995841993
65,-0.6535,-0.07282198347413783,-0.10063609051399489,-0.058489436762214374,-0.03629426130046058,-0.038759819680709476,-0.020966806881877246,-0.004383543944703672,-0.01449262944197336,-0.0020736491802330996,-0.34684760230310174
66,-0.6787,-0.0712736492994702,-0.1007402301784909,-0.05944734238216238,-0.035034380360938554,-0.03752291747208049,-0.02171513468359438,-0.0055492424258510075,-0.012057459287031329,-0.0009213716502898186,-0.3433433863926496
67,-0.627,-0.06943832129466398,-0.0992234218284775,-0.058256666159879227,-0.03152870464873238,-0.03253906060649204,-0.019352462520871038,-0.005637572562670132,-0.0065801771320598825,0.000523434868519488,-0.32255941705687646
68,-0.6812,-0.06732338967782699,-0.09611007147810599,-0.05496044223631487,-0.026001957081960986,-0.024305925889220033,-0.014217276574949742,-0.0046313853308517505,0.0005572919113125895,0.0018020545149879076,-0.28699618666094806
69,-0.5904,-0.06493737053212824,-0.09145027409996045,-0.04967780473229456,-0.01880841653376347,-0.013645655748107671,-0.007045264813136798,-0.0027260288858446855,0.00755415551115295,0.0025085345856564276,-0.24073969013711324
70,-0.2776,-0.062289871514536924,-0.08531900757819641,-0.04259968193099138,-0.010409207636395221,-0.0016227609286055924,0.001136080710704385,-0.00029142231947840326,0.012645096264105989,0.0024185726498374377,-0.18875380523642388
71,0.0732,-0.059391553169178574,-0.07781492628631761,-0.033981895632313505,-0.0013427414946641186,0.01056217916957437,0.009154666615408926,0.002199762993632501,0.014545663475600018,0.0015607309865128048,-0.13607187463128828
72,-0.276,-0.056254086001086535,-0.06905877370137622,-0.02413591508651835,0.007809797864252953,0.0216924036674409,0.015861717135692465,0.004263871089261622,0.012776341670333606,0.00020736826256854493,-0.08704767366502987
73,-0.4452,-0.052890103483197254,-0.05919143959622819,-0.013417599683983037,0.01646170889640749,0.03065647322805235,0.02029635248728795,0.005500161731022301,0.007783532944103499,-0.0012118324195470995,-0.04480394377956519
74,0.0055,-0.0493131511858136,-0.0483716930703475,-0.00221433726965358,0.024058381633831987,0.03655925590410122,0.021823248477085805,0.00566861289435541,0.0008269291588803762,-0.0022462848708552567,-0.010965783760590155
75,0.1163,-0.04553763223337409,-0.036773627895582264,0.009068957063000623,0.030112849623923754,0.03881131301312106,0.02022365567344866,0.00473652030415217,-0.006338309883366582,-0.0025675577471573367,0.014300695362293038
76,0.1071,-0.041578749308154334,-0.02458386128219574,0.020024475658460834,0.03423700574380952,0.037187759166638024,0.015726738354090802,0.002884846869149415,-0.011904385445390672,-0.0020736491802330996,0.031990799453377544
77,0.1279,-0.037452443434431125,-0.011998531138095148,0.030256257530361836,0.03616648087491627,0.0318507188223367,0.008976743484295075,0.0004730892899439887,-0.014466969728339928,-0.0009213716502898187,0.04380231539795739
78,0.1287,-0.03317532978960399,0.0007798598635284425,0.0393944994232055,0.035777590650093206,0.023333136898141964,0.0009407032333702313,-0.002030517119410213,-0.013379519525003892,0.0005234348685194885,0.051637393331290936
79,0.1095,-0.028764630800740053,0.013545702628016378,0.04710892146552739,0.03309526394278001,0.012485560084103757,-0.007230106051604156,-0.004139904877065561,-0.008916399876495422,0.0018020545149879071,0.05718137621149204
80,0.1003,-0.024238106795938737,0.026093589966542735,0.05312070434498745,0.028291444861473905,0.000391203151310417,-0.014365100454599735,-0.005445542839559199,-0.002203661430557373,0.0025085345856564276,0.061641500500629165
81,0.1111,-0.019613984489758932,0.03822162167467444,0.05721256656477448,0.021674070685800566,-0.011742218453645226,-0.01944209118160584,-0.005693945413363811,0.005065063539764878,0.002418572649837438,0.06567805262361026
82,0.1218,-0.014910883590672474,0.0497346531822396,0.05923661756302232,0.013667332287113075,-0.02270308837333657,-0.021733727552955114,-0.004836886003003941,0.011055866668642207,0.0015607309865128048,0.06950685387801879
83,0.1326,-0.01014774182606984,0.060447435502511554,0.05911970286304089,0.00478448239192662,-0.03139687864040944,-0.02091170026853698,-0.003040760056194909,0.01425726086295431,0.0002073682625685452,0.0731087705261919
84,0.1434,-0.005343738686715856,0.07018759595775123,0.056866048066705775,-0.004405065250874867,-0.03695544679360464,-0.017093776355351534,-0.0006542798995966616,0.013861530378985886,-0.0012118324195471,0.07645983711426904
85,0.1642,-0.0005182181977097506,0.07879841172011766,0.052557106130196846,-0.013312236770227703,-0.03882372664322257,-0.010826927376376458,0.0018592266865682457,0.009968518510867127,-0.0022462848708552563,0.0796991237571831
86,0.185,0.004309388973076659,0.0861413315406353,0.04634861344193824,-0.02136605933797059,-0.03681515593998613,-0.0030089680232919503,0.004011770131583003,0.0035604370030738277,-0.0025675577471573367,0.08317832748602806
87,0.1958,0.009119643755440476,0.09209820509065508,0.03846496110375353,-0.02805026201006455,-0.03113030606419709,0.005240068527786447,0.005385440748055561,-0.003745947196402571,-0.0020736491802330996,0.0873787736519966
88,0.1966,0.013893176951122563,0.09657318404487063,0.029191084851800535,-0.03293637003496845,-0.022336853416072788,0.012738391199299303,0.005713544611996038,-0.010107224251299216,-0.0009213716502898188,0.09272590365371834
89,0.2073,0.01861076722673272,0.0994942643167521,0.018862166736673732,-0.03571117119805062,-0.01131289251945076,0.018411759287500808,0.0049323813676559565,-0.01391843603540232,0.0005234348685194883,0.09936580887938133
90,0.2081,0.023253418511275156,0.10081444463125236,0.007851520770787468,-0.036196793538023644,0.0008407485343972617,0.021447382626553897,0.003193611455618007,-0.01421800906734471,0.0018020545149879076,0.1069832936214855
91,0.2289,0.027802436486621833,0.10051248279291694,-0.003442899612692892,-0.03436210740163341,0.012910434319078493,0.02141036526773653,0.0008348117048513733,-0.010930360697941137,0.002508534585656427,0.11473213255590743
92,0.2197,0.03223950386293361,0.09859323748076054,-0.014612884633783092,-0.03032472093528271,0.023690912993698666,0.01830601047090145,-0.0016860641700528008,-0.004884968706743137,0.002418572649837438,0.12131799605940223
93,0.2305,0.03654675413592135,0.09508759007030301,-0.02525472193070881,-0.024343441097394183,0.032105670057375066,0.012579060937546196,-0.003879595873641135,0.0023929069751553694,0.0015607309865128046,0.12523119297152654
94,0.2213,0.04070684352895288,0.09005194774067711,-0.03498378777652253,-0.01680168346020007,0.037314426680766,0.005049983132844512,-0.005319915974222899,0.009067049245994064,0.00020736826256854534,0.12508183281525875
95,0.2321,0.04470302083032009,0.08356733586200078,-0.04344844838272274,-0.00818289427575241,0.03879704807154074,-0.0032025761319364157,-0.005727390755520425,0.013453563695790583,-0.0012118324195470995,0.1199566286106899
96,0.2429,0.04851919484445623,0.07573809426684133,-0.05034276886054327,0.0009604396844436218,0.03640548297198981,-0.010996321100709349,-0.005022910242370808,0.014445727263876489,-0.002246284870855257,0.10970390852495376
97,0.2636,0.05213999918550125,0.06669019838325063,-0.05541757050493887,0.010042206966405877,0.03037854772665388,-0.017214687650156706,-0.0033432471590161507,0.011793215845926368,-0.0025675577471573367,0.09506563249059598
98,0.2344,0.05555085415231407,0.05656923224297066,-0.058489436762214374,0.01848024270012839,0.021318078616027608,-0.020966806881877246,-0.001014502925483258,0.006165261377348064,-0.0020736491802330996,0.07760989221618361
