X,Y,Z,Label
0.0,0.0,1000.0,CL
5.0,0.0,1000.187,CL
10.0,0.0,1000.355,CL
15.0,0.0,1000.503,CL
20.0,0.0,1000.665,CL
25.0,0.0,1000.839,CL
30.0,0.0,1000.991,CL
35.0,0.0,1001.137,CL
40.0,0.0,1001.263,CL
45.0,0.0,1001.395,CL
50.0,0.0,1001.517,CL
55.0,0.0,1001.641,CL
60.0,0.0,1001.742,CL
65.0,0.0,1001.832,CL
70.0,0.0,1001.901,CL
75.0,0.0,1001.977,CL
80.0,0.0,1002.029,CL
85.0,0.0,1002.069,CL
90.0,0.0,1002.086,CL
95.0,0.0,1002.107,CL
100.0,0.0,1002.105,CL
105.0,0.0,1002.08,CL
110.0,0.0,1002.049,CL
115.0,0.0,1002.004,CL
120.0,0.0,1001.945,CL
125.0,0.0,1001.872,CL
130.0,0.0,1001.795,CL
135.0,0.0,1001.685,CL
140.0,0.0,1001.583,CL
145.0,0.0,1001.448,CL
150.0,0.0,1001.312,CL
155.0,0.0,1001.164,CL
160.0,0.0,1001.007,CL
165.0,0.0,1000.853,CL
170.0,0.0,1000.678,CL
175.0,0.0,1000.481,CL
180.0,0.0,1000.291,CL
185.0,0.0,1000.095,CL
190.0,0.0,999.911,CL
195.0,0.0,999.69,CL
200.0,0.0,999.483,CL
205.0,0.0,999.275,CL
210.0,0.0,999.065,CL
215.0,0.0,998.857,CL
220.0,0.0,998.65,CL
225.0,0.0,998.445,CL
230.0,0.0,998.245,CL
235.0,0.0,998.049,CL
240.0,0.0,997.859,CL
245.0,0.0,997.7,CL
250.0,0.0,997.5,CL
255.0,0.0,997.333,CL
260.0,0.0,997.176,CL
265.0,0.0,997.028,CL
270.0,0.0,996.892,CL
275.0,0.0,996.795,CL
280.0,0.0,996.655,CL
285.0,0.0,996.555,CL
290.0,0.0,996.468,CL
295.0,0.0,996.424,CL
300.0,0.0,996.336,CL
305.0,0.0,996.291,CL
310.0,0.0,996.26,CL
315.0,0.0,996.273,CL
320.0,0.0,996.242,CL
325.0,0.0,996.254,CL
330.0,0.0,996.28,CL
335.0,0.0,996.32,CL
340.0,0.0,996.402,CL
345.0,0.0,996.467,CL
350.0,0.0,996.518,CL
355.0,0.0,996.609,CL
360.0,0.0,996.737,CL
365.0,0.0,996.823,CL
370.0,0.0,996.945,CL
375.0,0.0,997.077,CL
380.0,0.0,997.216,CL
385.0,0.0,997.363,CL
390.0,0.0,997.516,CL
395.0,0.0,997.697,CL
400.0,0.0,997.837,CL
405.0,0.0,998.024,CL
410.0,0.0,998.171,CL
415.0,0.0,998.171,CL
0.0,0.0,1000.0,XS
0.0,5.0,1000.152,XS
0.0,10.0,1000.952,XS
0.0,15.0,1002.438,XS
0.0,20.0,1004.61,XS
0.0,-10.0,1000.952,XS
0.0,-20.0,1004.61,XS
0.0,-15.0,1002.438,XS
0.0,-5.0,1000.152,XS
5.0,0.0,1000.169,XS
5.0,5.0,1000.315,XS
5.0,10.0,1001.082,XS
5.0,15.0,1002.507,XS
5.0,20.0,1004.6,XS
5.0,-10.0,1001.082,XS
5.0,-20.0,1004.6,XS
5.0,-15.0,1002.507,XS
5.0,-5.0,1000.315,XS
10.0,0.0,1000.337,XS
10.0,5.0,1000.477,XS
10.0,10.0,1001.212,XS
10.0,15.0,1002.576,XS
10.0,20.0,1004.59,XS
10.0,-10.0,1001.212,XS
10.0,-20.0,1004.59,XS
10.0,-15.0,1002.576,XS
10.0,-5.0,1000.477,XS
15.0,0.0,1000.503,XS
15.0,5.0,1000.637,XS
15.0,10.0,1001.339,XS
15.0,15.0,1002.643,XS
15.0,20.0,1004.58,XS
15.0,-10.0,1001.339,XS
15.0,-20.0,1004.58,XS
15.0,-15.0,1002.643,XS
15.0,-5.0,1000.637,XS
20.0,0.0,1000.665,XS
20.0,5.0,1000.793,XS
20.0,10.0,1001.464,XS
20.0,15.0,1002.709,XS
20.0,20.0,1004.57,XS
20.0,-10.0,1001.464,XS
20.0,-20.0,1004.57,XS
20.0,-15.0,1002.709,XS
20.0,-5.0,1000.793,XS
25.0,0.0,1000.824,XS
25.0,5.0,1000.946,XS
25.0,10.0,1001.585,XS
25.0,15.0,1002.773,XS
25.0,20.0,1004.56,XS
25.0,-10.0,1001.585,XS
25.0,-20.0,1004.56,XS
25.0,-15.0,1002.773,XS
25.0,-5.0,1000.946,XS
30.0,0.0,1000.977,XS
30.0,5.0,1001.093,XS
30.0,10.0,1001.703,XS
30.0,15.0,1002.835,XS
30.0,20.0,1004.55,XS
30.0,-10.0,1001.703,XS
30.0,-20.0,1004.55,XS
30.0,-15.0,1002.835,XS
30.0,-5.0,1001.093,XS
35.0,0.0,1001.124,XS
35.0,5.0,1001.234,XS
35.0,10.0,1001.815,XS
35.0,15.0,1002.893,XS
35.0,20.0,1004.54,XS
35.0,-10.0,1001.815,XS
35.0,-20.0,1004.54,XS
35.0,-15.0,1002.893,XS
35.0,-5.0,1001.234,XS
40.0,0.0,1001.263,XS
40.0,5.0,1001.368,XS
40.0,10.0,1001.922,XS
40.0,15.0,1002.949,XS
40.0,20.0,1004.53,XS
40.0,-10.0,1001.922,XS
40.0,-20.0,1004.53,XS
40.0,-15.0,1002.949,XS
40.0,-5.0,1001.368,XS
45.0,0.0,1001.395,XS
45.0,5.0,1001.495,XS
45.0,10.0,1002.022,XS
45.0,15.0,1003.0,XS
45.0,20.0,1004.52,XS
45.0,-10.0,1002.022,XS
45.0,-20.0,1004.52,XS
45.0,-15.0,1003.0,XS
45.0,-5.0,1001.495,XS
50.0,0.0,1001.517,XS
50.0,5.0,1001.613,XS
50.0,10.0,1002.115,XS
50.0,15.0,1003.047,XS
50.0,20.0,1003.911,XS
50.0,-10.0,1002.115,XS
50.0,-20.0,1003.911,XS
50.0,-15.0,1003.047,XS
50.0,-5.0,1001.613,XS
55.0,0.0,1001.629,XS
55.0,5.0,1001.721,XS
55.0,10.0,1002.2,XS
55.0,15.0,1003.089,XS
55.0,20.0,1003.911,XS
55.0,-10.0,1002.2,XS
55.0,-20.0,1003.911,XS
55.0,-15.0,1003.089,XS
55.0,-5.0,1001.721,XS
60.0,0.0,1001.731,XS
60.0,5.0,1001.819,XS
60.0,10.0,1002.276,XS
60.0,15.0,1003.127,XS
60.0,20.0,1003.912,XS
60.0,-10.0,1002.276,XS
60.0,-20.0,1003.912,XS
60.0,-15.0,1003.127,XS
60.0,-5.0,1001.819,XS
65.0,0.0,1001.822,XS
65.0,5.0,1001.906,XS
65.0,10.0,1002.344,XS
65.0,15.0,1002.884,XS
65.0,20.0,1003.911,XS
65.0,-10.0,1002.344,XS
65.0,-20.0,1003.911,XS
65.0,-15.0,1002.884,XS
65.0,-5.0,1001.906,XS
70.0,0.0,1001.901,XS
70.0,5.0,1001.981,XS
70.0,10.0,1002.402,XS
70.0,15.0,1002.884,XS
70.0,20.0,1003.908,XS
70.0,-10.0,1002.402,XS
70.0,-20.0,1003.908,XS
70.0,-15.0,1002.884,XS
70.0,-5.0,1001.981,XS
75.0,0.0,1001.967,XS
75.0,5.0,1002.044,XS
75.0,10.0,1002.451,XS
75.0,15.0,1002.916,XS
75.0,20.0,1003.903,XS
75.0,-10.0,1002.451,XS
75.0,-20.0,1003.903,XS
75.0,-15.0,1002.916,XS
75.0,-5.0,1002.044,XS
80.0,0.0,1002.02,XS
80.0,5.0,1002.095,XS
80.0,10.0,1002.489,XS
80.0,15.0,1002.939,XS
80.0,20.0,1003.896,XS
80.0,-10.0,1002.489,XS
80.0,-20.0,1003.896,XS
80.0,-15.0,1002.939,XS
80.0,-5.0,1002.095,XS
85.0,0.0,1002.06,XS
85.0,5.0,1002.133,XS
85.0,10.0,1002.516,XS
85.0,15.0,1002.955,XS
85.0,20.0,1003.886,XS
85.0,-10.0,1002.516,XS
85.0,-20.0,1003.886,XS
85.0,-15.0,1002.955,XS
85.0,-5.0,1002.133,XS
90.0,0.0,1002.086,XS
90.0,5.0,1002.158,XS
90.0,10.0,1002.533,XS
90.0,15.0,1002.962,XS
90.0,20.0,1003.874,XS
90.0,-10.0,1002.533,XS
90.0,-20.0,1003.874,XS
90.0,-15.0,1002.962,XS
90.0,-5.0,1002.158,XS
95.0,0.0,1002.098,XS
95.0,5.0,1002.169,XS
95.0,10.0,1002.538,XS
95.0,15.0,1002.961,XS
95.0,20.0,1003.86,XS
95.0,-10.0,1002.538,XS
95.0,-20.0,1003.86,XS
95.0,-15.0,1002.961,XS
95.0,-5.0,1002.169,XS
100.0,0.0,1002.096,XS
100.0,5.0,1002.166,XS
100.0,10.0,1002.533,XS
100.0,15.0,1002.952,XS
100.0,20.0,1003.843,XS
100.0,-10.0,1002.533,XS
100.0,-20.0,1003.843,XS
100.0,-15.0,1002.952,XS
100.0,-5.0,1002.166,XS
105.0,0.0,1002.08,XS
105.0,5.0,1002.149,XS
105.0,10.0,1002.516,XS
105.0,15.0,1002.934,XS
105.0,20.0,1003.823,XS
105.0,-10.0,1002.516,XS
105.0,-20.0,1003.823,XS
105.0,-15.0,1002.934,XS
105.0,-5.0,1002.149,XS
110.0,0.0,1002.049,XS
110.0,5.0,1002.119,XS
110.0,10.0,1002.487,XS
110.0,15.0,1002.908,XS
110.0,20.0,1003.801,XS
110.0,-10.0,1002.487,XS
110.0,-20.0,1003.801,XS
110.0,-15.0,1002.908,XS
110.0,-5.0,1002.119,XS
115.0,0.0,1002.004,XS
115.0,5.0,1002.075,XS
115.0,10.0,1002.447,XS
115.0,15.0,1002.873,XS
115.0,20.0,1003.777,XS
115.0,-10.0,1002.447,XS
115.0,-20.0,1003.777,XS
115.0,-15.0,1002.873,XS
115.0,-5.0,1002.075,XS
120.0,0.0,1001.945,XS
120.0,5.0,1002.017,XS
120.0,10.0,1002.396,XS
120.0,15.0,1002.829,XS
120.0,20.0,1003.75,XS
120.0,-10.0,1002.396,XS
120.0,-20.0,1003.75,XS
120.0,-15.0,1002.829,XS
120.0,-5.0,1002.017,XS
125.0,0.0,1001.872,XS
125.0,5.0,1001.946,XS
125.0,10.0,1002.334,XS
125.0,15.0,1002.778,XS
125.0,20.0,1003.721,XS
125.0,-10.0,1002.334,XS
125.0,-20.0,1003.721,XS
125.0,-15.0,1002.778,XS
125.0,-5.0,1001.946,XS
130.0,0.0,1001.785,XS
130.0,5.0,1001.861,XS
130.0,10.0,1002.261,XS
130.0,15.0,1002.718,XS
130.0,20.0,1003.69,XS
130.0,-10.0,1002.261,XS
130.0,-20.0,1003.69,XS
130.0,-15.0,1002.718,XS
130.0,-5.0,1001.861,XS
135.0,0.0,1001.685,XS
135.0,5.0,1001.764,XS
135.0,10.0,1002.178,XS
135.0,15.0,1002.651,XS
135.0,20.0,1003.656,XS
135.0,-10.0,1002.178,XS
135.0,-20.0,1003.656,XS
135.0,-15.0,1002.651,XS
135.0,-5.0,1001.764,XS
140.0,0.0,1001.573,XS
140.0,5.0,1001.655,XS
140.0,10.0,1002.085,XS
140.0,15.0,1002.883,XS
140.0,20.0,1003.62,XS
140.0,-10.0,1002.085,XS
140.0,-20.0,1003.62,XS
140.0,-15.0,1002.883,XS
140.0,-5.0,1001.655,XS
145.0,0.0,1001.448,XS
145.0,5.0,1001.533,XS
145.0,10.0,1001.981,XS
145.0,15.0,1002.813,XS
145.0,20.0,1003.582,XS
145.0,-10.0,1001.981,XS
145.0,-20.0,1003.582,XS
145.0,-15.0,1002.813,XS
145.0,-5.0,1001.533,XS
150.0,0.0,1001.312,XS
150.0,5.0,1001.401,XS
150.0,10.0,1001.869,XS
150.0,15.0,1002.739,XS
150.0,20.0,1003.541,XS
150.0,-10.0,1001.869,XS
150.0,-20.0,1003.541,XS
150.0,-15.0,1002.739,XS
150.0,-5.0,1001.401,XS
155.0,0.0,1001.164,XS
155.0,5.0,1001.258,XS
