,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,harmonic_13,harmonic_14,harmonic_15,harmonic_16,harmonic_17,harmonic_18,harmonic_19,harmonic_20,harmonic_21,harmonic_145,harmonic_146,harmonic_147,harmonic_148,harmonic_149,harmonic_150,harmonic_151,harmonic_152,harmonic_153,harmonic_154,harmonic_155,harmonic_156,harmonic_157,harmonic_158,harmonic_159,harmonic_160,harmonic_161,harmonic_162,harmonic_163,all_20_harmonics
10,0.3681,0.043294744540253914,0.06950542498097226,0.0031906299205159104,0.055567134670417045,0.013330494015314073,-0.043958415162562395,0.009200115754756965,0.028975718157072637,0.005103382481788585,0.005818635432733769,-0.007966873216437903,-0.037336423593619515,0.008951875872013858,0.008870848205814803,-0.006544119868107098,0.029286151382418614,0.003089785317082418,-0.01622878306244017,-0.0011105631721342922,-0.0025443765449557278,-0.010492511651250744,-0.016228783062440175,0.003089785317082417,0.029286151382418597,-0.006544119868107109,0.00887084820581479,0.008951875872013855,-0.037336423593619494,-0.007966873216437891,0.005818635432733773,0.005103382481788595,0.02897571815707263,0.00920011575475696,-0.04395841516256238,0.013330494015314102,0.055567134670417004,0.003190629920515855,0.06950542498097223,0.04329474454025394,-0.0,0.33015320028763473
11,0.3254,0.04137680749412338,0.06858608736143572,-0.005186216960092187,0.055966766813546766,0.024737924153196412,-0.03145919062960837,0.011542019892611007,0.013620271068388895,-0.009473613524556779,-0.0015456104790867748,-0.0112031278766395,-0.02784432161231445,0.015414256474053598,0.015404836485853201,-0.0035908745692099222,0.028401632445549246,0.005056161729486369,-0.021087917973607324,-0.0001720957009336174,-0.0051773664398218604,-0.00911069224102411,-0.02108791797360731,0.0050561617294863775,0.02840163244554924,-0.0035908745692099257,0.01540483648585319,0.015414256474053582,-0.027844321612314447,-0.01120312787663949,-0.0015456104790867575,-0.009473613524556751,0.013620271068388933,0.01154201989261101,-0.031459190629608405,0.024737924153196415,0.055966766813546745,-0.005186216960092173,0.06858608736143568,0.04137680749412338,-0.0,0.3229716262044789
12,0.2826,0.03939739697775488,0.06725930808117729,-0.013493786105496175,0.05503847213063224,0.035229254093955796,-0.017284646077692253,0.013048656100022768,-0.0030201841178933084,-0.022921788774685127,-0.008683026482110806,-0.012455150158990243,-0.012499926394651707,0.01808622354191506,0.01756025857855027,0.0005298087060324253,0.017051678991999074,0.004927914024935169,-0.01619559803433459,0.0008546312030694632,-0.004882596070861721,-0.002077831757886063,-0.01619559803433458,0.004927914024935177,0.017051678991999077,0.0005298087060324284,0.01756025857855027,0.018086223541915067,-0.012499926394651693,-0.01245515015899024,-0.00868302648211079,-0.02292178877468508,-0.0030201841178933257,0.01304865610002278,-0.0172846460776923,0.03522925409395583,0.055038472130632225,-0.013493786105496175,0.06725930808117728,0.03939739697775485,-0.0,0.3170439335365633
13,0.3098,0.03735945379883364,0.06553296898874907,-0.021621104608107868,0.052804276325177535,0.04441596662138254,-0.0021896292245155782,0.013610992776059032,-0.01937569923005778,-0.03363873682503197,-0.014546143344656325,-0.011501189211604264,0.005471691554917572,0.01631073207612333,0.014724471934717112,0.00447824458257027,-0.0005814777327839472,0.0027581715828413596,-0.003814125149505762,0.001443059736869539,-0.0018267557782754892,0.0062438344818049095,-0.003814125149505753,0.0027581715828413665,-0.0005814777327839472,0.004478244582570288,0.014724471934717109,0.016310732076123345,0.005471691554917588,-0.01150118921160425,-0.014546143344656325,-0.03363873682503195,-0.019375699230057764,0.013610992776059039,-0.0021896292245156,0.04441596662138251,0.05280427632517749,-0.021621104608107896,0.0655329689887491,0.03735945379883364,0.0,0.30625786827061496
14,0.277,0.03526600572694708,0.06341732555277231,-0.029459607357081453,0.04931719029478519,0.0519578573955663,0.013021993606136092,0.013188334982054406,-0.033903208843488554,-0.040347488399705686,-0.018274504773763744,-0.008510205008861172,0.022293274537784066,0.010524380941702051,0.00770350130668422,0.0069707474566348925,-0.01800037152225769,-0.0005542029634487628,0.010331071837241607,0.0012914138052114582,0.0022621006319672758,0.010692670405676327,0.0103310718372416,-0.0005542029634487602,-0.018000371522257697,0.006970747456634908,0.007703501306684219,0.010524380941702069,0.022293274537784066,-0.008510205008861172,-0.018274504773763738,-0.04034748839970571,-0.03390320884348854,0.013188334982054413,0.013021993606136067,0.05195785739556632,0.04931719029478515,-0.029459607357081502,0.06341732555277232,0.03526600572694707,0.0,0.28413037438225724
15,0.2642,0.033120162995231545,0.06092494593842754,-0.03690458725627763,0.044659952338415895,0.05757563347413569,0.02754014638436297,0.011811269435426479,-0.0452321111986857,-0.04224866763160279,-0.019320945817870035,-0.004011943150567838,0.0344292781192103,0.0021500518514563083,-0.0015070602577122606,0.007196973648643851,-0.028786487783775138,-0.0036369869714936364,0.01969898447075896,0.00047746515859407347,0.0050717568117395985,0.008509219995749998,0.01969898447075894,-0.003636986971493638,-0.028786487783775135,0.007196973648643865,-0.0015070602577122562,0.002150051851456311,0.0344292781192103,-0.004011943150567838,-0.019320945817870035,-0.04224866763160276,-0.04523211119868577,0.0118112694354265,0.027540146384362876,0.05757563347413566,0.04465995233841586,-0.03690458725627763,0.06092494593842755,0.03312016299523154,0.0,0.2489756591422526
16,0.1915,0.030925113679502667,0.058070636345168486,-0.043856593906682076,0.038943065019816765,0.06106125614935187,0.040591682964287314,0.009579451023267564,-0.05229357798891183,-0.03911574104722963,-0.017531893419722236,0.0011968905752530535,0.03932896852069463,-0.006752981665802397,-0.010289265241189182,0.00508337421036605,-0.028965358020124714,-0.0052130706342716415,0.019957711555160546,-0.0005813519179248732,0.005013374147092719,0.0010478005333845507,0.019957711555160546,-0.005213070634271645,-0.02896535802012472,0.005083374210366056,-0.010289265241189175,-0.006752981665802385,0.03932896852069465,0.0011968905752530496,-0.01753189341972224,-0.03911574104722963,-0.05229357798891181,0.009579451023267578,0.04059168296428726,0.06106125614935186,0.038943065019816744,-0.043856593906682124,0.05807063634516845,0.030925113679502635,0.0,0.20691915900042274
17,0.1687,0.028684118961735394,0.05487135304919674,-0.05022276206961127,0.032302173266577264,0.06228564508286129,0.051481560019206944,0.006654391020345118,-0.05442139325115099,-0.03132200997949132,-0.013169904412231977,0.0061937380541693,0.03596253343809496,-0.013995436020828948,-0.016146919294246928,0.0013171066026008596,-0.01847107212036164,-0.004629527279927835,0.010987612759651972,-0.0013420221479143299,0.002119967578660305,-0.007063532645055343,0.010987612759651958,-0.004629527279927844,-0.01847107212036165,0.001317106602600854,-0.016146919294246928,-0.013995436020828948,0.035962533438094954,0.0061937380541692896,-0.01316990441223199,-0.031322009979491305,-0.054421393251151,0.0066543910203451274,0.05148156001920695,0.0622856450828613,0.03230217326657729,-0.050222762069611265,0.054871353049196735,0.028684118961735373,0.0,0.17043682843886845
18,0.1659,0.026400508284930124,0.051346101673217674,-0.05591805216503026,0.0248948459148134,0.061203458436909164,0.059629850708379416,0.0032477689106483,-0.05141480768838544,-0.019796130149336493,-0.0068751333376517055,0.010093586933914305,0.025037527019752214,-0.017796369197109637,-0.017415082578191667,-0.0028773687403928928,-0.001170564919793511,-0.0021281023368509623,-0.0030633674141871473,-0.0014144351295203865,-0.0019722640892787203,-0.010793605646873185,-0.0030633674141871433,-0.00212810233685097,-0.00117056491979352,-0.002877368740392899,-0.017415082578191673,-0.01779636919710964,0.025037527019752197,0.010093586933914303,-0.006875133337651707,-0.01979613014933652,-0.051414807688385425,0.0032477689106483096,0.0596298507083794,0.061203458436909206,0.024894845914813377,-0.05591805216503026,0.051346101673217674,0.02640050828493009,0.0,0.1526170338455974
19,0.1831,0.024077674406563127,0.047515824281873745,-0.06086638623434675,0.016896837063961768,0.05785477198315454,0.06460262795870816,-0.0003938863424490591,-0.04355747841543149,-0.005911458444526875,0.00042861502392574184,0.012205718827523056,0.008850156803398523,-0.01722111992323426,-0.013733300966800933,-0.006136375724707037,0.01656127208335231,0.0012549349273115057,-0.0156977881596777,-0.000761453800925633,-0.004949195826745676,-0.00782878574465493,-0.015697788159677692,0.0012549349273115059,0.01656127208335231,-0.006136375724707053,-0.013733300966800938,-0.017221119923234267,0.008850156803398514,0.012205718827523051,0.0004286150239257401,-0.005911458444526875,-0.04355747841543151,-0.00039388634244905216,0.06460262795870816,0.05785477198315454,0.016896837063961726,-0.06086638623434677,0.047515824281873786,0.024077674406563145,0.0,0.15992184292487047
20,0.1903,0.021719068357971633,0.043403274973574525,-0.06500166419343531,0.008497915948742867,0.052363595007962276,0.0661350727106249,-0.004007036998158102,-0.031590707252976025,0.008677588309402021,0.0076694609219773655,0.012156045307572621,-0.009197331016909583,-0.012411143782019546,-0.0061480590811620415,-0.007400370652746036,0.02819061097011189,0.004118088314218515,-0.02107325272549939,0.00028203978457236014,-0.00512739599906976,-8.046157776640979e-06,-0.021073252725499394,0.00411808831421852,0.028190610970111916,-0.007400370652746054,-0.006148059081162057,-0.012411143782019553,-0.009197331016909598,0.012156045307572617,0.007669460921977354,0.008677588309402016,-0.03159070725297605,-0.004007036998158091,0.06613507271062483,0.052363595007962276,0.008497915948742857,-0.06500166419343535,0.043403274973574546,0.021719068357971646,0.0,0.18734890786623098
21,0.2176,0.019328194317160326,0.03903288470778191,-0.0682686468007351,-0.00010263572682979796,0.04493327797349149,0.06414557652731148,-0.007330208124131627,-0.016643502410081203,0.022232664047712805,0.013784756013412816,0.009953364256912582,-0.02531173248473865,-0.004549228843420319,0.0031846653977048696,-0.006258413055145315,0.029432272540838845,0.005275234741654793,-0.016704043930878185,0.00118088901649832,-0.0024060938013250243,0.007817684176991272,-0.01670404393087818,0.005275234741654804,0.02943227254083886,-0.006258413055145327,0.0031846653977048722,-0.004549228843420334,-0.025311732484738628,0.009953364256912576,0.013784756013412815,0.0222326640477128,-0.01664350241008123,-0.007330208124131635,0.06414557652731147,0.04493327797349148,-0.00010263572682983266,-0.06826864680073508,0.039032884707781906,0.019328194317160322,-0.0,0.21886143768820795
22,0.1948,0.01690860440264905,0.03443061617075486,-0.07062369354569163,-0.008700752158368824,0.03583898199907507,0.05874008755037148,-0.01012290990188698,-0.0001260619043300399,0.033138624685644574,0.0178770349622869,0.0059878016391956106,-0.03610613790872737,0.004431355594885245,0.01161220219469074,-0.003081767547563209,0.019828729296533346,0.004247001328879299,-0.004610567125750363,0.001474118269346855,0.0016758356389450645,0.01079438073798071,-0.0046105671257503575,0.004247001328879308,0.019828729296533374,-0.003081767547563212,0.01161220219469073,0.004431355594885232,-0.03610613790872736,0.005987801639195616,0.017877034962286903,0.03313862468564459,-0.0001260619043300347,-0.010122909901886981,0.0587400875503715,0.035838981999075044,-0.008700752158368779,-0.07062369354569169,0.03443061617075486,0.016908604402649012,-0.0,0.23328263411156816
23,0.162,0.01446389339609468,0.029623809541937295,-0.07203534560079242,-0.017092425322667536,0.025417489034696365,0.05020646836349202,-0.012183041290536004,0.016403271945323733,0.04009597930532614,0.01934572519659465,0.0009617146736833485,-0.03931178934487278,0.012322255931341125,0.016739165438887774,0.0010967989126867113,0.0029186951876726715,0.001459355958149113,0.00961492371783999,0.001011344660820008,0.004810093121003112,0.007075703633256668,0.009614923717839998,0.0014593559581491222,0.002918695187672687,0.0010967989126867157,0.01673916543888777,0.012322255931341113,-0.039311789344872776,0.0009617146736833546,0.01934572519659465,0.04009597930532614,0.01640327194532375,-0.012183041290536005,0.05020646836349203,0.025417489034696414,-0.017092425322667516,-0.0720353456007924,0.029623809541937267,0.014463893396094652,0.0,0.2129910315047937
24,0.1492,0.01199769340152846,0.024641020077226596,-0.07248474605009535,-0.025078545488277912,0.014054730078440067,0.038999166229042356,-0.013361515587972297,0.03138503473923158,0.04227572994492365,0.017975285429313217,-0.0042347055607864035,-0.03425492599989428,0.01718307526892536,0.017108301888731338,0.004918782407309323,-0.015066819826002201,-0.00193285911361234,0.019394290736295727,2.9902046341958346e-05,0.00522428053101473,-0.001031782882813201,0.019394290736295727,-0.001932859113612342,-0.015066819826002218,0.004918782407309332,0.017108301888731338,0.01718307526892536,-0.03425492599989427,-0.004234705560786398,0.017975285429313224,0.04227572994492364,0.03138503473923162,-0.013361515587972298,0.038999166229042356,0.014054730078440048,-0.025078545488277898,-0.07248474605009532,0.024641020077226634,0.011997693401528413,0.0,0.15126038484319737
25,0.1264,0.009513668449143798,0.019511848473974688,-0.07196589178081768,-0.03246962550402571,0.002171493295684085,0.025715012065066805,-0.013573049473195055,0.0434057680807282,0.039418150180198126,0.013966837955891346,-0.008681099554647183,-0.02199839463885414,0.017818523037808127,0.012614690704634165,0.007141608574380141,-0.027500512543337102,-0.004524345583193534,0.020205368390766393,-0.0009668758591134678,0.0026841781252349046,-0.008499290866532935,0.02020536839076638,-0.00452434558319354,-0.02750051254333709,0.007141608574380152,0.012614690704634172,0.01781852303780813,-0.02199839463885414,-0.008681099554647177,0.013966837955891345,0.03941815018019814,0.043405768080728234,-0.013573049473195072,0.025715012065066805,0.0021714932956841265,-0.03246962550402568,-0.0719658917808177,0.019511848473974726,0.009513668449143812,0.0,0.05475811165999961
26,0.0237,0.007015509051651405,0.014266765025451655,-0.0704857136732047,-0.03909029677198835,-0.00979215869992106,0.011061436958013572,-0.012802334752996131,0.05133137268461311,0.031863732616490385,0.007908652451719103,-0.011589948052165337,-0.005118261455216358,0.014072340658310855,0.004535565436450264,0.007042608985293146,-0.029800815437068542,-0.005241524251912623,0.011673098928387509,-0.0014677906229985547,-0.0013738060351855808,-0.010694988486477328,0.011673098928387509,-0.005241524251912633,-0.02980081543706855,0.00704260898529316,0.00453556543645027,0.014072340658310874,-0.005118261455216315,-0.01158994805216533,0.007908652451719109,0.031863732616490385,0.05133137268461315,-0.012802334752996143,0.011061436958013603,-0.009792158699921057,-0.03909029677198836,-0.07048571367320469,0.014266765025451659,0.007015509051651367,0.0,-0.05983652574084558
27,-0.1391,0.004506926721288859,0.008936928609399455,-0.06806398401749865,-0.04478347022871445,-0.021393185341042013,-0.004181201198767497,-0.01110514617870082,0.054414105275938304,0.020512617767759422,0.0006898129932681276,-0.012446052848465098,0.012837623090344582,0.006865726010892379,-0.004832718173579884,0.004653969637558177,-0.021120112816477715,-0.0037872883783249722,-0.0022570337705305455,-0.0012159476645480238,-0.004654913618146838,-0.006256961948859297,-0.002257033770530533,-0.0037872883783249822,-0.021120112816477712,0.004653969637558185,-0.004832718173579881,0.006865726010892385,0.012837623090344589,-0.012446052848465101,0.0006898129932681194,0.020512617767759436,0.05441410527593837,-0.011105146178700842,-0.004181201198767445,-0.021393185341042002,-0.04478347022871445,-0.06806398401749862,0.008936928609399443,0.00450692672128887,0.0,-0.17323278892285865
28,-0.3319,0.0019916484556319787,0.0035540015859886163,-0.06473305239473615,-0.04941406360683447,-0.03220197488148118,-0.019201174692808926,-0.008604305162957133,0.052363124628219196,0.006717338541774523,-0.006630261686130713,-0.011097785677373274,0.028095308131224232,-0.002029191983330526,-0.012827382764205376,0.0007522668867653189,-0.004657070286745644,-0.0007640865579321874,-0.015143471073023372,-0.00034050486828507485,-0.005303703925295762,0.0020620374094006497,-0.015143471073023374,-0.000764086557932195,-0.004657070286745637,0.000752266886765315,-0.01282738276420538,-0.0020291919833305113,0.02809530813122426,-0.011097785677373273,-0.00663026168613071,0.006717338541774517,0.05236312462821921,-0.008604305162957147,-0.019201174692808905,-0.03220197488148119,-0.04941406360683447,-0.06473305239473606,0.0035540015859886476,0.0019916484556320134,-0.0,-0.2712424364600902
29,-0.6047,-0.0005265887996007586,-0.0018500382952058997,-0.060537413549491034,-0.05287220654010431,-0.04181825387196543,-0.03319861354095985,-0.005480791492580612,0.0453719310563249,-0.007878339724432656,-0.012977295826589463,-0.0077839437216348836,0.037447947826088714,-0.010425125367429101,-0.01717607912303476,-0.003394007183640638,0.013522009665094347,0.002575654609363291,-0.021027278972635004,0.0007095661515666241,-0.002953291107831652,0.009102027688423713,-0.021027278972634997,0.0025756546093632926,0.013522009665094327,-0.003394007183640647,-0.017176079123034753,-0.010425125367429103,0.037447947826088714,-0.007783943721634889,-0.012977295826589463,-0.00787833972443264,0.04537193105632494,-0.005480791492580617,-0.03319861354095981,-0.041818253871965486,-0.05287220654010427,-0.06053741354949103,-0.001850038295205865,-0.0005265887996007933,0.0,-0.3491985629727075
30,-0.3975,-0.003044043702524134,-0.0072430878618278925,-0.05553311302694013,-0.055075847464160964,-0.04988591017373107,-0.04542810156921229,-0.001960646261195929,0.03410011057779173,-0.021535280793643488,-0.017419814651837718,-0.0030914552548589286,0.03892981319111027,-0.016257488049643734,-0.016642763306773292,-0.00643684731287103,0.026718499022704366,0.004848375267750502,-0.017187672650611243,0.001395735541492003,0.0010671847529812812,0.010496351210924033,-0.017187672650611243,0.004848375267750509,0.026718499022704362,-0.006436847312871046,-0.016642763306773292,-0.01625748804964373,0.03892981319111028,-0.0030914552548589303,-0.017419814651837714,-0.021535280793643488,0.034100110577791755,-0.0019606462611959363,-0.04542810156921228,-0.04988591017373107,-0.05507584746416096,-0.05553311302694013,-0.007243087861827872,-0.003044043702524154,0.0,-0.41133127653555257
31,-0.2302,-0.00555697607359255,-0.012593109230447808,-0.04978699851377878,-0.055972700458901736,-0.05610618058083566,-0.05523837262273708,0.0017013861753881632,0.019611106094516738,-0.032626202899993594,-0.019305845265992147,0.0021485736558817152,0.032229447162487726,-0.01809208393468338,-0.01137902138401713,-0.007386988336035344,0.030069754926139065,0.005112551835339662,-0.005400159188283613,0.0013661007215158279,0.004484175975367244,0.005380158272167208,-0.005400159188283622,0.005112551835339668,0.03006975492613907,-0.00738698833603536,-0.011379021384017135,-0.018092083934683374,0.03222944716248773,0.0021485736558817126,-0.019305845265992137,-0.032626202899993594,0.019611106094516755,0.0017013861753881541,-0.055238372622737036,-0.056106180580835656,-0.055972700458901715,-0.049786998513778796,-0.012593109230447751,-0.00555697607359254,0.0,-0.4659132023100411
32,-0.443,-0.008061652452380174,-0.017868320130415904,-0.04337582688361219,-0.055541485839639776,-0.06024871468429521,-0.06210699293389779,0.005240293429134079,0.0032718865892510628,-0.0398295761914596,-0.018358598556928667,0.007008059787753642,0.018755126348155626,-0.015477780197289324,-0.002880983639760597,-0.005935527591136804,0.022340906482914525,0.0032587434676301496,0.008884490718506746,0.0006358599353368615,0.005365400724724426,-0.0030731570904904723,0.008884490718506746,0.0032587434676301604,0.02234090648291454,-0.005935527591136815,-0.002880983639760611,-0.015477780197289345,0.018755126348155612,0.007008059787753634,-0.018358598556928667,-0.039829576191459576,0.0032718865892510662,0.005240293429134071,-0.06210699293389782,-0.06024871468429521,-0.055541485839639734,-0.043375826883612176,-0.01786832013041583,-0.00806165245238016,0.0,-0.5189238009853695
