,X,Y,Z,Label
0,100.0,100.0,600.079,CL
1,100.2,99.979,600.082,CL
2,100.4,99.958,600.086,CL
3,100.6,99.937,600.0889999999999,CL
4,100.8,99.916,600.092,CL
5,101.0,99.895,600.095,CL
6,101.2,99.874,600.0989999999999,CL
7,101.4,99.853,600.102,CL
8,101.6,99.832,600.105,CL
9,101.8,99.811,600.108,CL
10,102.0,99.79,600.111,CL
11,102.2,99.77,600.114,CL
12,102.4,99.749,600.117,CL
13,102.6,99.728,600.12,CL
14,102.8,99.707,600.123,CL
15,103.0,99.686,600.126,CL
16,103.2,99.665,600.129,CL
17,103.4,99.644,600.133,CL
18,103.6,99.624,600.134,CL
19,103.8,99.603,600.137,CL
20,104.0,99.582,600.139,CL
21,104.2,99.561,600.142,CL
22,104.4,99.541,600.144,CL
23,104.6,99.52,600.146,CL
24,104.8,99.499,600.149,CL
25,105.0,99.478,600.1510000000001,CL
26,105.2,99.458,600.153,CL
27,105.4,99.437,600.155,CL
28,105.6,99.417,600.1569999999999,CL
29,105.8,99.396,600.159,CL
30,106.0,99.376,600.1600000000001,CL
31,106.2,99.355,600.162,CL
32,106.4,99.335,600.163,CL
33,106.6,99.314,600.165,CL
34,106.8,99.294,600.1659999999999,CL
35,107.0,99.273,600.1669999999999,CL
36,107.2,99.253,600.168,CL
37,107.4,99.233,600.1690000000001,CL
38,107.6,99.213,600.1700000000001,CL
39,107.8,99.192,600.171,CL
40,108.0,99.172,600.171,CL
41,108.2,99.152,600.172,CL
42,108.4,99.132,600.172,CL
43,108.6,99.112,600.172,CL
44,108.8,99.092,600.172,CL
45,109.0,99.072,600.172,CL
46,109.2,99.052,600.171,CL
47,109.4,99.032,600.171,CL
48,109.6,99.012,600.1700000000001,CL
49,109.8,98.993,600.1700000000001,CL
50,110.0,98.973,600.1690000000001,CL
51,110.2,98.953,600.168,CL
52,110.4,98.934,600.1659999999999,CL
53,110.6,98.914,600.165,CL
54,110.8,98.894,600.164,CL
55,111.0,98.875,600.162,CL
56,111.2,98.856,600.1600000000001,CL
57,111.4,98.836,600.158,CL
58,111.6,98.817,600.156,CL
59,111.8,98.798,600.154,CL
60,112.0,98.779,600.1510000000001,CL
61,112.2,98.759,600.148,CL
62,112.4,98.74,600.146,CL
63,112.6,98.721,600.143,CL
64,112.8,98.702,600.139,CL
65,113.0,98.684,600.136,CL
66,113.2,98.665,600.133,CL
67,113.4,98.646,600.129,CL
68,113.6,98.627,600.125,CL
69,113.8,98.609,600.121,CL
70,114.0,98.59,600.117,CL
71,114.2,98.572,600.113,CL
72,114.4,98.553,600.108,CL
73,114.6,98.535,600.104,CL
74,114.8,98.517,600.0989999999999,CL
75,115.0,98.498,600.094,CL
76,115.2,98.48,600.0889999999999,CL
77,115.4,98.462,600.0840000000001,CL
78,115.6,98.444,600.078,CL
79,115.8,98.426,600.0719999999999,CL
80,116.0,98.409,600.067,CL
81,116.2,98.391,600.0609999999999,CL
82,116.4,98.373,600.0550000000001,CL
83,116.6,98.356,600.048,CL
84,116.8,98.338,600.0419999999999,CL
85,117.0,98.321,600.0350000000001,CL
