,X,Y,Z,Label
0,100.0,100.0,600.0,CL
1,100.2,99.978,600.0,CL
2,100.4,99.957,599.999,CL
3,100.6,99.935,600.01,CL
4,100.8,99.914,599.998,CL
5,101.0,99.892,599.998,CL
6,101.2,99.871,599.998,CL
7,101.4,99.849,599.997,CL
8,101.6,99.828,599.997,CL
9,101.8,99.806,599.997,CL
10,102.0,99.785,599.996,CL
11,102.2,99.763,599.996,CL
12,102.4,99.742,599.995,CL
13,102.6,99.72,599.995,CL
14,102.8,99.699,599.995,CL
15,103.0,99.677,599.994,CL
16,103.2,99.656,599.994,CL
17,103.4,99.634,599.993,CL
18,103.6,99.613,599.993,CL
19,103.8,99.591,599.993,CL
20,104.0,99.57,599.992,CL
21,104.2,99.548,599.992,CL
22,104.4,99.527,599.992,CL
23,104.6,99.506,599.991,CL
24,104.8,99.484,599.991,CL
25,105.0,99.463,599.99,CL
26,105.2,99.441,599.99,CL
27,105.4,99.42,599.99,CL
28,105.6,99.398,599.989,CL
29,105.8,99.377,599.989,CL
30,106.0,99.356,599.988,CL
31,106.2,99.334,599.988,CL
32,106.4,99.313,599.988,CL
33,106.6,99.291,599.987,CL
34,106.8,99.27,599.987,CL
35,107.0,99.249,599.987,CL
36,107.2,99.227,599.986,CL
37,107.4,99.206,599.986,CL
38,107.6,99.184,599.985,CL
39,107.8,99.163,599.985,CL
40,108.0,99.142,599.985,CL
41,108.2,99.12,599.984,CL
42,108.4,99.099,599.984,CL
43,108.6,99.078,599.983,CL
44,108.8,99.057,599.994,CL
45,109.0,99.035,599.983,CL
46,109.2,99.014,599.982,CL
47,109.4,98.993,599.982,CL
48,109.6,98.971,599.992,CL
49,109.8,98.95,599.981,CL
50,110.0,98.929,599.981,CL
51,110.2,98.908,599.98,CL
52,110.4,98.887,599.98,CL
53,110.6,98.865,599.98,CL
54,110.8,98.844,599.99,CL
55,111.0,98.823,599.979,CL
56,111.2,98.802,599.9780000000001,CL
57,111.4,98.781,599.9780000000001,CL
58,111.6,98.76,599.988,CL
59,111.8,98.739,599.977,CL
60,112.0,98.717,599.988,CL
61,112.2,98.696,599.977,CL
62,112.4,98.675,599.976,CL
63,112.6,98.654,599.976,CL
64,112.8,98.633,599.975,CL
65,113.0,98.612,599.975,CL
66,113.2,98.591,599.975,CL
67,113.4,98.57,599.9739999999999,CL
68,113.6,98.549,599.9739999999999,CL
69,113.8,98.528,599.973,CL
70,114.0,98.507,599.973,CL
71,114.2,98.486,599.973,CL
72,114.4,98.465,599.972,CL
73,114.6,98.444,599.972,CL
74,114.8,98.424,599.972,CL
75,115.0,98.403,599.971,CL
76,115.2,98.382,599.971,CL
77,115.4,98.361,599.97,CL
78,115.6,98.34,599.97,CL
79,115.8,98.319,599.97,CL
80,116.0,98.299,599.969,CL
81,116.2,98.278,599.969,CL
82,116.4,98.257,599.9680000000001,CL
83,116.6,98.236,599.9680000000001,CL
84,116.8,98.216,599.9680000000001,CL
85,117.0,98.195,599.967,CL
86,117.2,98.174,599.967,CL
87,117.4,98.154,599.967,CL
88,117.6,98.133,599.966,CL
89,117.8,98.113,599.966,CL
90,118.0,98.092,599.9649999999999,CL
91,118.2,98.071,599.976,CL
92,118.4,98.051,599.9649999999999,CL
93,118.6,98.03,599.9639999999999,CL
94,118.8,98.01,599.9639999999999,CL
95,119.0,97.989,599.963,CL
96,119.2,97.969,599.963,CL
97,119.4,97.948,599.963,CL
98,119.6,97.928,599.962,CL
99,119.8,97.908,599.962,CL
100,120.0,97.887,599.962,CL
101,120.2,97.867,599.961,CL
102,120.4,97.847,599.961,CL
103,120.6,97.826,599.96,CL
104,120.8,97.806,599.96,CL
105,121.0,97.786,599.96,CL
106,121.2,97.766,599.9590000000001,CL
107,121.4,97.745,599.9590000000001,CL
108,121.6,97.725,599.9590000000001,CL
109,121.8,97.705,599.9580000000001,CL
110,122.0,97.685,599.9580000000001,CL
111,122.2,97.665,599.957,CL
112,122.4,97.645,599.957,CL
113,122.6,97.625,599.957,CL
114,122.8,97.605,599.9559999999999,CL
115,123.0,97.585,599.9559999999999,CL
116,123.2,97.565,599.9549999999999,CL
117,123.4,97.545,599.9549999999999,CL
118,123.6,97.525,599.9549999999999,CL
119,123.8,97.505,599.954,CL
120,124.0,97.485,599.954,CL
121,124.2,97.465,599.954,CL
122,124.4,97.446,599.953,CL
123,124.6,97.426,599.953,CL
124,124.8,97.406,599.952,CL
125,125.0,97.386,599.952,CL
126,125.2,97.367,599.952,CL
127,125.4,97.347,599.951,CL
128,125.6,97.327,599.951,CL
129,125.8,97.308,599.95,CL
130,126.0,97.288,599.95,CL
131,126.2,97.269,599.95,CL
132,126.4,97.249,599.9490000000001,CL
133,126.6,97.23,599.9490000000001,CL
134,126.8,97.21,599.9490000000001,CL
135,127.0,97.191,599.9480000000001,CL
136,127.2,97.171,599.9480000000001,CL
137,127.4,97.152,599.9469999999999,CL
138,127.6,97.133,599.9469999999999,CL
139,127.8,97.113,599.9469999999999,CL
140,128.0,97.094,599.9459999999999,CL
141,128.2,97.075,599.9459999999999,CL
142,128.4,97.056,599.9449999999999,CL
143,128.6,97.037,599.9449999999999,CL
144,128.8,97.017,599.9449999999999,CL
145,129.0,96.998,599.944,CL
146,129.2,96.979,599.944,CL
147,129.4,96.96,599.954,CL
148,129.6,96.941,599.943,CL
149,129.8,96.922,599.943,CL
150,130.0,96.903,599.942,CL
151,130.2,96.884,599.942,CL
152,130.4,96.866,599.942,CL
153,130.6,96.847,599.941,CL
154,130.8,96.828,599.941,CL
155,131.0,96.809,599.94,CL
