,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_11,harmonic_13,harmonic_17,harmonic_23,harmonic_169,harmonic_175,harmonic_179,harmonic_186,harmonic_187,harmonic_188,harmonic_189,harmonic_190,all_18_harmonics
0,1.9169999999999998,-0.21183874994304702,-0.8857718480175979,0.07501645186273223,-0.153119740626384,0.008033791943975247,0.02133484624450739,0.01512398382019489,0.04138981570622901,0.04050924895264393,0.008335447744245307,0.036383605132992415,-0.014331214716206452,0.015123983820194892,-0.153119740626384,0.07501645186273224,-0.8857718480175977,-0.21183874994304702,0.0,1.7122686782415808
1,2.532,-0.20506994353395344,-0.8741663712821176,0.08255662608023605,-0.1617432443963155,0.02996864391007816,0.03573741311182923,0.01233352970971354,0.010962124098939959,0.0003505046473440275,0.007448148386619585,-0.010430324001377656,-0.04895583387357405,0.01233352970971354,-0.1617432443963155,0.08255662608023606,-0.8741663712821174,-0.20506994353395344,0.0,1.9993025038980157
2,0.9840000000000001,-0.19807689615241197,-0.8587383874257697,0.08928492234575673,-0.16754079262649435,0.05108602939273825,0.04873764144955081,0.007928973359365068,-0.021460530818316344,-0.03991612831650541,0.0024558050963373154,-0.052412950231503525,-0.0717795270042613,0.007928973359365066,-0.16754079262649435,0.08928492234575675,-0.8587383874257697,-0.198076896152412,0.0,2.388071320248747
3,2.046,-0.1908672545930636,-0.8395553590964995,0.09513517328240705,-0.17041109135809587,0.07080992116490402,0.05982540141042942,0.0024867437751232672,-0.04997764961788698,-0.06789619797458421,-0.0038900541669372665,-0.07011801436096748,-0.07730058587495628,0.0024867437751232607,-0.17041109135809587,0.09513517328240707,-0.8395553590964993,-0.19086725459306364,0.0,2.773044713717068
4,2.53,-0.1834489024931025,-0.8167011687963084,0.10004984638220377,-0.17030399112965977,0.08860230287537925,0.06856560853685631,-0.0032809286297768325,-0.06939948939979673,-0.07497717321094988,-0.008091911669401231,-0.055344570020585696,-0.06418814545555297,-0.0032809286297768394,-0.17030399112965977,0.10004984638220377,-0.8167011687963084,-0.1834489024931025,0.0,3.0492220152317646
5,3.0069999999999997,-0.17582995171163482,-0.7902757520844147,0.10398060979196456,-0.16722136318152736,0.10397784473237967,0.07461529650466804,-0.008619222391676123,-0.07619152916909365,-0.05897946261286944,-0.007833915369577513,-0.014935643806459044,-0.035602992258609585,-0.008619222391676132,-0.16722136318152736,0.10398060979196456,-0.7902757520844145,-0.17582995171163485,0.0,3.157669292051272
6,3.468,-0.16801873345947982,-0.7603946605844815,0.10688880761817292,-0.16121706676178996,0.11651714203509254,0.07773707514511415,-0.012829509289704128,-0.06911770646039328,-0.02482731340322392,-0.003258259822443266,0.03239143943609471,0.0015643511438430359,-0.012829509289704139,-0.16121706676178996,0.10688880761817293,-0.7603946605844812,-0.1680187334594798,0.0,3.1115484653666563
7,3.16,-0.160023789189113,-0.727188556706766,0.10874584007656911,-0.15239600810497367,0.12587815544060837,0.07780844565128096,-0.015360784569136171,-0.04946536455112079,0.016966918611200615,0.0031131842913054326,0.06471487989635473,0.03835460379596919,-0.015360784569136183,-0.15239600810497367,0.10874584007656914,-0.7271885567067659,-0.16002378918911303,0.0,2.989645263864378
8,3.173,-0.15185386125471353,-0.6908026422946459,0.10953344474800313,-0.1409123075248559,0.1318055409055654,0.07482660743963544,-0.015881777523660687,-0.020810972810722663,0.05353857197352241,0.007768798158005942,0.06706253176655967,0.06589938340911629,-0.01588177752366069,-0.14091230752485592,0.10953344474800313,-0.6908026422946458,-0.15185386125471353,0.0,2.899865402966987
9,3.1860000000000004,-0.14351788335252796,-0.6513960236939026,0.10924387617462405,-0.1269666066457119,0.13413761480602027,0.06890856804511411,-0.014324305247439228,0.0116307439797661,0.07363054452518712,0.008142642101882749,0.03834696791624097,0.07755895206205117,-0.01432430524743923,-0.12696660664571197,0.10924387617462404,-0.6513960236939025,-0.14351788335252794,0.0,2.929692960312528
10,3.199,-0.13502497075200467,-0.6091410160211537,0.1078799820302223,-0.11080256281967568,0.13281076424523153,0.060286551737466484,-0.010892195805003897,0.04195581738090484,0.07105833633833585,0.004028672186387961,-0.0081308262768959,0.07052274161019652,-0.010892195805003892,-0.11080256281967568,0.1078799820302223,-0.6091410160211536,-0.13502497075200467,0.0,3.1069909588033697
11,3.53,-0.12638441032838077,-0.5642223896736914,0.10545517511565052,-0.09270259197926708,0.12786118224765622,0.04929888702506051,-0.006034613034192689,0.06464548038537739,0.046613697516404845,-0.0023056987545622214,-0.05084243980294285,0.0464868481565198,-0.0060346130341926854,-0.0927025919792671,0.10545517511565052,-0.5642223896736913,-0.12638441032838077,0.0,3.3895567130487265
12,3.833,-0.11760565040761993,-0.516836562375548,0.10199330145472565,-0.07298293430537735,0.11942388050759091,0.03637673062112335,-0.0003872739937265405,0.07557051088249614,0.007820919994495561,-0.007369284771308553,-0.07000394816961264,0.01124518384976533,-0.00038727399372653345,-0.07298293430537736,0.10199330145472565,-0.516836562375548,-0.11760565040762,0.0,3.687923330047475
13,3.861,-0.10869829043480718,-0.4671907402927646,0.09752840578778293,-0.05198812892267621,0.10772900662210043,0.022027148824887547,0.005310748008992009,0.0727426961130083,-0.03337921096259153,-0.008371292504675883,-0.05673978327284983,-0.026707160109800298,0.005310748008992019,-0.05198812892267623,0.09752840578778295,-0.4671907402927644,-0.10869829043480722,0.0,3.90986141089062
14,3.885,-0.09967207047729618,-0.415502011973548,0.09210439676906387,-0.030084994159797547,0.09309556626452013,0.0068132202054018735,0.01031374673301908,0.05667666140514358,-0.06430490384450664,-0.004759465802823316,-0.01719387682365782,-0.05822167642144211,0.010313746733019089,-0.03008499415979754,0.09210439676906386,-0.415502011973548,-0.09967207047729618,0.0,4.004758014302858
15,4.096,-0.09053686057408881,-0.3619963990752847,0.08577461516045191,-0.007656218550362155,0.07592272154127269,-0.00866805963994866,0.013966974378124821,0.03029621509108002,-0.07543693673785212,0.001475538526862954,0.030316195170380478,-0.07570171221799185,0.01396697437812483,-0.0076562185503621745,0.0857746151604519,-0.36199639907528447,-0.09053686057408884,0.0,3.9865311219795436
16,4.228,-0.0813026499430925,-0.3069078680293415,0.07860130926802379,0.014906325448020195,0.05667890289014326,-0.023809204233429224,0.015792329130514142,-0.0015977463950499844,-0.06334876421764361,0.006897300401822988,0.06378387291540522,-0.07493366121278071,0.015792329130514152,0.014906325448020187,0.07860130926802379,-0.30690786802934145,-0.08130264994309247,0.0,3.9246234135804756
17,4.215,-0.07197953605805685,-0.25047730696539194,0.07065502278007453,0.03720842819499566,0.03588903151904335,-0.038016074027802764,0.015550924859150014,-0.03320093891998338,-0.03176124056471088,0.008517617985329606,0.06770700243551973,-0.05610266401888902,0.015550924859150024,0.03720842819499564,0.07065502278007456,-0.25047730696539183,-0.07197953605805686,0.0,3.908411919764311
18,4.2219999999999995,-0.06257771360713467,-0.19295147236891472,0.06201390102673716,0.05886043044364369,0.014120200923826733,-0.05073119048271378,0.01327435439952182,-0.05876199450101597,0.0096026945120414,0.00544345390488633,0.0402683988530776,-0.0237479795419586,0.01327435439952182,0.05886043044364369,0.062013901026737143,-0.19295147236891472,-0.06257771360713467,0.0,4.003205503342444
19,4.239,-0.05310746334513978,-0.13458191007786793,0.05276292248357482,0.07948403141281163,-0.008033791943975237,-0.06145561156066,0.009260554965435198,-0.07362913510790954,0.048010829038884484,-0.000630867565693337,-0.005822437613255935,0.01433121471620645,0.009260554965435196,0.07948403141281161,0.052762922483574795,-0.13458191007786793,-0.05310746334513976,0.0,4.219589061397719
20,4.55,-0.043579140851692906,-0.07562385533674211,0.04299306307668896,0.09871889840590985,-0.02996864391007816,-0.06976851024659703,0.004034816786809829,-0.07509673546519904,0.07164077451714529,-0.006357486635833233,-0.04921633391291883,0.04895583387357405,0.004034816786809824,0.09871889840590985,0.04299306307668896,-0.07562385533674208,-0.043579140851692906,0.0,4.510616707326444
21,4.55,-0.034003165207547204,-0.016335116717777067,0.03280040150773002,0.11622896249382528,-0.05108602939273825,-0.07534368782873015,-0.0017189621851915076,-0.06289771148953871,0.07321900935854624,-0.008580179550546867,-0.06981333368872195,0.0717795270042613,-0.0017189621851915146,0.11622896249382525,0.03280040150773002,-0.01633511671777703,-0.034003165207547204,0.0,4.797097903430587
22,4.753,-0.024390007601476426,0.043025051210327764,0.022285174397218544,0.13170829026465336,-0.07080992116490402,-0.07796237395822846,-0.007247778735350269,-0.03925212610205594,0.05225973789331475,-0.006073910020265222,-0.05807295240515019,0.07730058587495628,-0.007247778735350282,0.13170829026465333,0.02228517439721855,0.043025051210327764,-0.024390007601476502,0.0,5.007243321792971
23,4.8919999999999995,-0.014750179880184022,0.10219708153667845,0.011550790538081992,0.1448864290498522,-0.08860230287537922,-0.07752181121264415,-0.011828070721484459,-0.008463166793146596,0.015214422890045877,-0.00022000747007969255,-0.019433308588987883,0.064188145455553,-0.011828070721484469,0.14488642904985216,0.011550790538081989,0.1021970815366784,-0.014750179880184058,0.0,5.110256604638445
24,4.92,-0.0050942230537525815,0.16092223002824405,0.0007028139534296105,0.15553313223576776,-0.10397784473237968,-0.07403928730418251,-0.014860410426787093,0.023865978257693307,-0.02651403594213029,0.005755152107129118,0.02820780059034534,0.03560299225860958,-0.014860410426787101,0.15553313223576776,0.0007028139534296012,0.16092223002824405,-0.0050942230537525815,0.0,5.127286166951557
25,4.9510000000000005,0.004567304230795568,0.21894370655255413,-0.010152074240626224,0.1634623821005432,-0.11651714203509254,-0.06765145670869516,-0.015947952306992592,0.05185182719631547,-0.06008122275635484,0.008558361957701452,0.06278311920588811,-0.0015643511438430404,-0.015947952306992596,0.1634623821005432,-0.010152074240626247,0.21894370655255413,0.004567304230795568,0.0,5.1153181507447005
26,5.093,0.014223837235223793,0.2760077979556099,-0.0209071249578592,0.168535639889963,-0.12587815544060837,-0.05860897833472089,-0.014948368591697443,0.070401321293688,-0.07515483872546272,0.006644634120639159,0.06827743649138071,-0.03835460379596919,-0.014948368591697448,0.168535639889963,-0.020907124957859218,0.27600779795561,0.014223837235223831,0.0,5.133712107312607
27,5.244,0.023864816682467597,0.3318649774849534,-0.03145657093324933,0.1706642663473576,-0.13180554090556537,-0.04726667965080705,-0.011992475872077643,0.07613869506780085,-0.0670950817277953,0.001068718909510308,0.04214579688698307,-0.06589938340911629,-0.011992475872077645,0.1706642663473576,-0.03145657093324934,0.33186497748495347,0.02386481668246758,0.0,5.211853731270778
28,5.245,0.03347970030304877,0.3862709959066668,-0.04169666685888239,0.1698110704064059,-0.13413761480602024,-0.03406963323142665,-0.0074671149935229475,0.0680198214798048,-0.0383828214959018,-0.005096220290866931,-0.0035076821995700547,-0.07755895206205117,-0.007467114993522942,0.16981107040640592,-0.04169666685888241,0.38627099590666675,0.03347970030304877,0.0,5.335351529750776
29,5.245,0.04305797436289263,0.4389879495451258,-0.051526709635528786,0.1659909589882892,-0.1328107642452315,-0.019535692078779598,-0.0019645247799711155,0.04752222940823908,0.0021440356433898218,-0.008452379765253867,-0.047536410684347975,-0.0705227416101965,-0.0019645247799711086,0.16599095898828922,-0.051526709635528786,0.4389879495451258,0.043057974362892645,0.0,5.457971721646745
30,5.255,0.052589165159941435,0.48978532057524193,-0.060850028706549604,0.15927067655003138,-0.12786118224765622,-0.0042351690356428025,0.0037951648951507866,0.018376212704584824,0.042010938253688575,-0.007150013593965246,-0.06954637935243164,-0.0464868481565198,0.0037951648951507944,0.15927067655003138,-0.06085002870654962,0.4897853205752419,0.052589165159941435,0.0,5.532484850506311
31,5.388,0.06206285047699424,0.538440985018259,-0.0695749367349925,0.14976763893459982,-0.11942388050759088,0.011231542329504515,0.009058177276577645,-0.014114034532396964,0.06894647516900013,-0.0019069203588808195,-0.05934261961661402,-0.011245183849765342,0.009058177276577655,0.14976763893459985,-0.0695749367349925,0.538440985018259,0.06206285047699424,0.0,5.543158215798907
32,5.287999999999999,0.07146867097824802,0.5847421840333961,-0.07761563127473414,0.13764788189757776,-0.10772900662210043,0.02625752720708503,0.013135736298312791,-0.04403571195630161,0.07465963236960926,0.004387171250960176,-0.02165149031669284,0.0267071601098003,0.013135736298312804,0.13764788189757776,-0.07761563127473417,0.5847421840333961,0.07146867097824795,0.0,5.52130728186047
33,5.752000000000001,0.08079634153707949,0.6284864542581231,-0.08489303856845913,0.1231231601534638,-0.09309556626452012,0.04025316492497328,0.015494207444927152,-0.06594346535524445,0.057391845821837435,0.008263275222741628,0.026068561194507407,0.058221676421442096,0.01549420744492716,0.12312316015346382,-0.08489303856845916,0.6284864542581228,0.08079634153707947,0.0,5.53394644774689
34,6.091,0.0900356624826801,0.6694825131289324,-0.09133559117440174,0.10644724762666112,-0.0759227215412727,0.052669265703911734,0.015824935072009855,-0.07585036994710889,0.02245830418545267,0.007585078439999293,0.06171371307729184,0.07570171221799187,0.01582493507200986,0.1064472476266611,-0.09133559117440174,0.6694825131289324,0.0900356624826801,0.0,5.649808916101008
35,6.359,0.09917653075324623,0.7075510953113188,-0.09687993177451723,0.08791150354865675,-0.05667890289014324,0.06301862090193121,0.01408463650086109,-0.0719534985803927,-0.01938811672436399,0.002726368781764294,0.06877321017287762,0.07493366121278071,0.014084636500861093,0.08791150354865676,-0.09687993177451723,0.7075510953113185,0.09917653075324626,0.0,5.899503818510266
36,6.367000000000001,0.1082089509435288,0.7425257365814754,-0.1014715362426968,0.06783978186992753,-0.03588903151904336,0.07089512111471401,0.010501066469000682,-0.05496203091134629,-0.05526669121318729,-0.003634977913868031,0.04397710911077096,0.05610266401888903,0.010501066469000685,0.06783978186992755,-0.10147153624269682,0.7425257365814754,0.10820895094352885,0.0,6.250768036444316
37,6.417000000000001,0.11712304623466245,0.7742535017319896,-0.10506524984565092,0.046582772928620675,-0.014120200923826725,0.07598969193633637,0.005543210623788856,-0.027968191975583038,-0.0741336533806192,-0.007992908021094163,-0.0011890911868982046,0.023747979541958602,0.005543210623788854,0.04658277292862068,-0.10506524984565095,0.7742535017319896,0.11712304623466244,0.0,6.613220411756076
38,6.425,0.12590906919432165,0.8025956533185933,-0.10762573130335748,0.024511876237590473,0.008033791943975245,0.07810242206005148,-0.0001400911314341293,0.0041154923527172435,-0.07018157312673498,-0.007945550146246918,-0.045804507088616345,-0.01433121471620644,-0.00014009113143413762,0.02451187623759049,-0.10762573130335748,0.8025956533185933,0.12590906919432165,0.0,6.872766229057266
39,6.4,0.1345574124353953,0.8274282583237058,-0.10912780034209796,0.002012711443605537,0.02996864391007815,0.07715040781161005,-0.005805059010276598,0.03545021086271268,-0.04462693827930715,-0.003519005562651421,-0.06920337707138913,-0.04895583387357404,-0.005805059010276607,0.002012711443605575,-0.10912780034209796,0.8274282583237056,0.1345574124353953,0.0,6.940860590055472
40,6.365,0.14305861912152273,0.8486427300839868,-0.10955668532217719,-0.02052161916565163,0.05108602939273825,0.0731710062950963,-0.010710312600380717,0.06033345433343604,-0.005335708089672805,0.002847037495477444,-0.06054739654478664,-0.07177952700426128,-0.010710312600380726,-0.020521619165651622,-0.10955668532217719,0.8486427300839867,0.14305861912152273,0.0,6.795745225765742
41,6.472,0.1514033933080064,0.866146303112187,-0.10890816850510707,-0.04269739889025015,0.07080992116490402,0.0663203694976139,-0.014213896111858734,0.07423679767965446,0.03559790371335488,0.007643937004069735,-0.02384599645762048,-0.07730058587495627,-0.014213896111858741,-0.04269739889025013,-0.10890816850510708,0.8661463031121868,0.1514033933080064,0.0,6.49574674933279
