,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_182,harmonic_183,harmonic_184,harmonic_185,harmonic_186,harmonic_187,harmonic_188,harmonic_189,harmonic_190,all_10_harmonics
21,-0.512,0.00069350513800665,-0.04618135536164055,-0.0317518572596696,0.012970758332331236,-0.004656661911455249,-0.00960160430599632,-0.022254723738207305,-0.008733471630070223,-0.009002959627623569,0.006455410832228616,0.012286915996952438,-0.008733471630070213,-0.022254723738207298,-0.009601604305996323,-0.004656661911455253,0.012970758332331236,-0.0317518572596696,-0.04618135536164054,0.0006935051380066595,0.0,-0.20929145427184517
22,-0.489,0.0041139582843478205,-0.05440585010002928,-0.03745802593683568,0.009203597150795995,-0.00985910213347776,-0.008179148082016873,-0.017626060526859916,-0.005568771891076195,-0.002642429167052693,0.006735182965931581,0.004031386512783057,-0.005568771891076182,-0.017626060526859912,-0.008179148082016873,-0.009859102133477765,0.009203597150795993,-0.03745802593683567,-0.05440585010002926,0.004113958284347811,0.0,-0.2314346661586418
23,-0.532,0.007529912877705544,-0.06239244189882173,-0.042795825085995935,0.005275631995957141,-0.014792611750060124,-0.006435741529069107,-0.012057103292784607,-0.002016584867067342,0.003950445959878763,0.006285093518144402,-0.004751734841127267,-0.0020165848670673316,-0.012057103292784607,-0.006435741529069108,-0.01479261175006013,0.005275631995957143,-0.042795825085995914,-0.0623924418988217,0.007529912877705563,0.0,-0.24988572246337634
24,-0.579,0.010937633621884607,-0.07010620742417063,-0.04771276174992722,0.0012554917303721509,-0.019322617479561696,-0.004439796039278856,-0.005844938114407618,0.0016759205270284732,0.010195964548376568,0.005153916664392168,-0.012912991568216473,0.0016759205270284814,-0.005844938114407618,-0.004439796039278858,-0.019322617479561703,0.001255491730372146,-0.04771276174992722,-0.07010620742417065,0.010937633621884617,0.0,-0.26467766021156935
25,-0.594,0.01433339422428283,-0.07751341634210526,-0.0521604818151164,-0.0027865843126470176,-0.02332555257452528,-0.0022696326498895304,0.0006790358407415159,0.005251811718276524,0.015544967911128837,0.0034642329687962718,-0.01938431126152789,0.005251811718276534,0.0006790358407415185,-0.002269632649889533,-0.02332555257452529,-0.0027865843126470176,-0.0521604818151164,-0.07751341634210523,0.014333394224282847,0.0,-0.27595796220356794
26,-0.588,0.01771348147053759,-0.08458167881269953,-0.0560952455355374,-0.006779973540926545,-0.02669222740043327,-1.0408720415245934e-05,0.007166785402964384,0.008462270404130516,0.019527126543308567,0.001399145877918413,-0.02331878538330176,0.008462270404130522,0.007166785402964382,-1.0408720415245934e-05,-0.026692227400433272,-0.006779973540926542,-0.0560952455355374,-0.08458167881269953,0.01771348147053761,0.0,-0.2840265064268338
27,-0.586,0.02107419928487101,-0.09128008712260088,-0.059478357677838926,-0.010654904011569115,-0.029330807844301154,0.0022492236479585313,0.013272209858206483,0.011083905872209626,0.02179229546077577,-0.0008175603788170586,-0.024201505092182392,0.011083905872209629,0.013272209858206483,0.0022492236479585313,-0.029330807844301157,-0.010654904011569115,-0.059478357677838926,-0.09128008712260088,0.02107419928487101,0.0,-0.2893560059963525
28,-0.535,0.02441187277169471,-0.09757935083659681,-0.06227654805781122,-0.014343673476666083,-0.031169320309886096,0.004420596326876046,0.018669604315534726,0.012934299012933798,0.022141301901232226,-0.002945671282751366,-0.02191694791465137,0.012934299012933801,0.018669604315534723,0.004420596326876046,-0.031169320309886096,-0.014343673476666086,-0.06227654805781122,-0.0975793508365968,0.02441187277169472,0.0,-0.2925863578040124
29,-0.515,0.027722852234054067,-0.10345192487723513,-0.06446229872586247,-0.017781832267585732,-0.03215761496977123,0.006418504504219558,0.02307103502260572,0.013884695438740813,0.020543458273889658,-0.004754572996400277,-0.01676409629483846,0.013884695438740813,0.023071035022605713,0.006418504504219557,-0.03215761496977123,-0.017781832267585732,-0.06446229872586245,-0.10345192487723513,0.02772285223405408,0.0,-0.29448837829901786
30,-0.531,0.0310035171645183,-0.10887212997243956,-0.06601411458389839,-0.020909309350647415,-0.032268733721926804,0.008164550126752114,0.026241699711550052,0.013868964494985989,0.0171392604713609,-0.0060482429510878965,-0.009417309441907648,0.013868964494985985,0.026241699711550052,0.008164550126752114,-0.032268733721926804,-0.020909309350647415,-0.06601411458389839,-0.10887212997243953,0.031003517164518313,0.0,-0.295897404183846
31,-0.53,0.03425028020415218,-0.11381626494443238,-0.06691673477230668,-0.023671461879892924,-0.03149964553645898,0.009590218245077258,0.028012453549888267,0.012888200775020519,0.012228034285427226,-0.006686491933866245,-0.0008380692182492792,0.012888200775020512,0.028012453549888263,0.009590218245077258,-0.03149964553645898,-0.023671461879892924,-0.06691673477230668,-0.11381626494443238,0.034250280204152196,0.0,-0.2976224355845937
32,-0.563,0.037459591065240376,-0.11826271034895475,-0.06716128274822487,-0.02602002990931465,-0.029871329134204035,0.01063956554492952,0.028288832477011076,0.011010647956000484,0.006241616158033776,-0.0066001557639979325,0.007850850021406796,0.011010647956000472,0.028288832477011076,0.01063956554492952,-0.029871329134204035,-0.02602002990931465,-0.06716128274822487,-0.1182627103489547,0.03745959106524038,0.0,-0.300341119779591
33,-0.587,0.04062794041347489,-0.12219202301159529,-0.06674535357919294,-0.02791397958394077,-0.027428200741911442,0.011271415566644342,0.027056092560047876,0.008366950255096964,-0.0002936175220606343,-0.005798590305131895,0.015512320112062694,0.008366950255096957,0.02705609256004787,0.011271415566644342,-0.027428200741911442,-0.027913979583940766,-0.06674535357919294,-0.12219202301159524,0.040627940413474915,0.0,-0.30449420395788246
34,-0.577,0.043751863705360695,-0.12558702104784497,-0.06567303759372788,-0.02932022007765982,-0.02423690253336254,0.01146097447224563,0.024379996535585882,0.005141061920133367,-0.006803033872384614,-0.004368657612305846,0.021143676259043842,0.005141061920133357,0.024379996535585882,0.011460974472245632,-0.024236902533362536,-0.029320220077659817,-0.06567303759372788,-0.12558702104784497,0.043751863705360716,0.0,-0.31019458446418585
35,-0.566,0.04682794497664306,-0.12843285899510629,-0.06395488015623582,-0.030214181751546332,-0.02038448480459299,0.01120080395734012,0.020403305577752096,0.0015574472921036408,-0.012714270087919234,-0.0024653130804792997,0.024007936853332586,0.0015574472921036306,0.020403305577752086,0.011200803957340123,-0.02038448480459299,-0.030214181751546332,-0.06395488015623582,-0.12843285899510623,0.04682794497664309,0.0,-0.31716545412235086
36,-0.6,0.049852820577614455,-0.13071709272812387,-0.061607777961843115,-0.030580245431185493,-0.01597603146874012,0.010501113130689447,0.015338163445623512,-0.0021345379128818428,-0.01750756040790093,-0.00029481362310900493,0.02373025304390103,-0.0021345379128818514,0.015338163445623514,0.010501113130689447,-0.015976031468740118,-0.03058024543118549,-0.06160777796184313,-0.13071709272812387,0.049852820577614476,0.0,-0.324719297684803
37,-0.62,0.05282318285121593,-0.13242973387397805,-0.058654812871003055,-0.03041201530272281,-0.011131793640825843,0.009389357908085542,0.009454779291372872,-0.005677997317780381,-0.020761438306735845,0.00190763346482984,0.020346965608233594,-0.005677997317780388,0.009454779291372869,0.009389357908085542,-0.011131793640825836,-0.030412015302722806,-0.05865481287100306,-0.13242973387397802,0.052823182851215934,0.0,-0.3317849051449439
38,-0.656,0.05573578374991175,-0.13356329348869825,-0.055125024917981325,-0.02971243065963702,-0.005983909500810107,0.007909163640341103,0.0030670128651822306,-0.008826369294423176,-0.02218979538681418,0.0039033588668713733,0.014300848995863917,-0.008826369294423183,0.003067012865182228,0.007909163640341105,-0.0059839095008101025,-0.029712430659637017,-0.055125024917981325,-0.13356329348869822,0.05573578374991177,0.0,-0.33698372273630833
39,-0.675,0.05858743838738159,-0.13411281480450943,-0.05105312672549881,-0.028493714547811935,-0.0006727999085001383,0.006118613251546245,-0.0034843688998055173,-0.01136058325897091,-0.021667038442704917,0.005476094768834154,0.006383164962041001,-0.011360583258970916,-0.00348436889980552,0.006118613251546246,-0.0006727999085001324,-0.028493714547811935,-0.05105312672549879,-0.13411281480450937,0.05858743838738162,0.0,-0.3387504917241675
40,-0.66,0.06137502852114692,-0.1340758949045164,-0.04647916213403396,-0.02677716020617357,0.004656661911455249,0.004087968061163026,-0.0098498707147912,-0.013104303080589628,-0.01923913267539855,0.006455410832228617,-0.0023698907054641428,-0.013104303080589628,-0.009849870714791199,0.004087968061163028,0.004656661911455253,-0.02677716020617357,-0.04647916213403396,-0.13407589490451638,0.06137502852114694,0.0,-0.3354870776413132
41,-0.604,0.06409550596232348,-0.133452695230048,-0.04144811240289059,-0.02459275903417198,0.009859102133477763,0.0018969107250543897,-0.01568991339251548,-0.013936196933749125,-0.015119560044030783,0.006735182965931581,-0.010812796238663673,-0.013936196933749125,-0.01568991339251548,0.0018969107250543914,0.009859102133477767,-0.02459275903417198,-0.0414481124028906,-0.13345269523004796,0.0640955059623235,0.0,-0.32573348966180193
42,-0.55,0.06674589590877097,-0.1322459408747153,-0.03600945385572656,-0.021978676586208536,0.014792611750060122,-0.0003685815173702611,-0.020692949312114822,-0.013798379831079417,-0.009670548130902686,0.006285093518144402,-0.017840619549755413,-0.013798379831079413,-0.02069294931211482,-0.00036858151737025936,0.014792611750060128,-0.021978676586208532,-0.03600945385572657,-0.13224594087471525,0.06674589590877097,0.0,-0.3083370227992812
43,-0.549,0.06932330019799557,-0.13046090866827056,-0.03021667132074348,-0.018980585748361183,0.019322617479561696,-0.002619610595897473,-0.02459208248945688,-0.012700441386949094,-0.003371220036355556,0.005153916664392168,-0.02253362187661602,-0.012700441386949089,-0.024592082489456876,-0.002619610595897471,0.019322617479561703,-0.018980585748361183,-0.03021667132074349,-0.1304609086682705,0.0693233001979956,0.0,-0.28259969031282217
44,-0.5,0.07182490047624812,-0.12810540410237334,-0.024126732150461502,-0.015650868748051674,0.02332555257452528,-0.004767845975852246,-0.02717930662529584,-0.01071877855119753,0.0032245341665397445,0.003464232968796271,-0.024277624979457273,-0.010718778551197522,-0.02717930662529584,-0.004767845975852245,0.023325552574525284,-0.015650868748051664,-0.0241267321504615,-0.1281054041023733,0.07182490047624812,0.0,-0.24838582404903864
45,-0.479,0.07424796128035244,-0.12518972719916147,-0.017799525993671066,-0.012047701939030969,0.02669222740043327,-0.006728990754307273,-0.02831660157686189,-0.00799127974286208,0.009536760120339686,0.0013991458779184127,-0.022844389304729946,-0.007991279742862071,-0.02831660157686188,-0.00672899075430727,0.026692227400433276,-0.012047701939030969,-0.017799525993671066,-0.12518972719916144,0.07424796128035248,0.0,-0.20617576035668983
46,-0.452,0.07658983302889429,-0.12172662747187504,-0.011297275828953663,-0.008234039352192994,0.029330807844301147,-0.008426089476307094,-0.02794329629157315,-0.004707730273461189,0.015010433663369545,-0.0008175603788170592,-0.01842148393989592,-0.0047077302734611776,-0.02794329629157315,-0.008426089476307094,0.029330807844301154,-0.008234039352192996,-0.011297275828953669,-0.12172662747187504,0.07658983302889431,0.0,-0.15705744629767876
47,-0.394,0.0788479549194996,-0.11773124817447886,-0.004683926051782557,-0.0042765127714755775,0.03116932030988609,-0.009792547872172807,-0.02607930541387754,-0.0010966066713922365,0.019164263236718583,-0.002945671282751366,-0.01158773924610285,-0.001096606671392226,-0.02607930541387754,-0.009792547872172807,0.031169320309886096,-0.0042765127714755775,-0.004683926051782562,-0.11773124817447884,0.07884795491949963,0.0,-0.10265489074372332
48,-0.306,0.08101985772903447,-0.11322106008406593,0.001975486367125696,-0.00024426755257033486,0.03215761496977123,-0.010774746021189337,-0.022824066902588702,0.0025908212128664446,0.02163300909872327,-0.004754572996400276,-0.0032374947090086166,0.002590821212866456,-0.022824066902588702,-0.010774746021189337,0.03215761496977123,-0.00024426755257033486,0.001975486367125696,-0.11322106008406589,0.0810198577290345,0.0,-0.04499977916991846
49,-0.228,0.08310316651366421,-0.10821578510559439,0.008615471468057632,0.0037922454751447548,0.032268733721926804,-0.011334142400953868,-0.01835123733343744,0.00609797411058076,0.022199598284556966,-0.006048242951087897,0.005536444227366407,0.006097974110580769,-0.018351237333437437,-0.011334142400953868,0.032268733721926804,0.0037922454751447548,0.008615471468057632,-0.10821578510559436,0.08310316651366423,0.0,0.013640652459612462
50,-0.161,0.08509560320581964,-0.10273731003301526,0.01517073034333135,0.00776250091572793,0.031499645536458974,-0.011448786259345431,-0.01289942787550176,0.009180816679479831,0.020814211492727136,-0.006686491933866246,0.013585822779275532,0.009180816679479838,-0.01289942787550176,-0.011448786259345431,0.031499645536458974,0.00776250091572793,0.015170730343331343,-0.10273731003301524,0.08509560320581967,0.0,0.07096108736404703
51,-0.118,0.08699498910523058,-0.09680959084389108,0.02157679729948204,0.011597131016612925,0.02987132913420404,-0.01111417896353625,-0.006759475147578968,0.011624838014732911,0.01759866361838463,-0.0066001557639979325,0.019857210156347192,0.011624838014732916,-0.006759475147578966,-0.01111417896353625,0.029871329134204035,0.011597131016612926,0.02157679729948203,-0.09680959084389108,0.08699498910523061,0.0,0.12481939724124633
52,-0.103,0.0887992472613025,-0.09045854794600162,0.02777067382545655,0.015229137652363693,0.02742820074191144,-0.010343450526650956,-0.00025892601364922995,0.013259977785222274,0.012835692759998091,-0.005798590305131895,0.023529863177135645,0.013259977785222274,-0.00025892601364922995,-0.010343450526650958,0.02742820074191144,0.015229137652363688,0.027770673825456536,-0.0904585479460016,0.08879924726130252,0.0,0.17341959119191117
53,-0.065,0.09050640474423158,-0.08371195283399555,0.03369144813225012,0.018595062906632452,0.02423690253336254,-0.009166844385155436,0.006255435995970571,0.013972459402019565,0.0069440995002947115,-0.004368657612305847,0.024123137808129493,0.013972459402019565,0.006255435995970569,-0.009166844385155436,0.024236902533362536,0.018595062906632445,0.033691448132250106,-0.08371195283399552,0.09050640474423162,0.0,0.2154564126867501
54,-0.045,0.09211459480237451,-0.07659930665171052,0.03928089417131175,0.02163609780007547,0.020384484804592994,-0.007630530644345793,0.012436090478170686,0.01371270684141333,0.0004419224256351077,-0.0024653130804792997,0.021559391563091456,0.013712706841413323,0.012436090478170686,-0.007630530644345794,0.020384484804592987,0.021636097800075464,0.03928089417131176,-0.0765993066517105,0.09211459480237452,0.0,0.2502060641120121
55,-0.01,0.09362205890351387,-0.06915171119117738,0.044484044240854524,0.02429910979268599,0.01597603146874012,-0.005794794360265393,0.017953319260401824,0.01249879425268704,-0.006099112197155477,-0.00029481362310900433,0.016174144658371914,0.012498794252687035,0.01795331926040182,-0.005794794360265395,0.015976031468740118,0.02429910979268599,0.044484044240854524,-0.06915171119117736,0.09362205890351391,0.0,0.2775539235729887
56,0.045,0.09502714865778748,-0.06140173289239716,0.049249729548948684,0.026537571108166277,0.01113179364082584,-0.0037316699499912558,0.022512795811897298,0.010415188319420367,-0.012103861417781648,0.001907633464829841,0.008672170122919693,0.010415188319420357,0.022512795811897295,-0.0037316699499912558,0.01113179364082584,0.02653757110816627,0.049249729548948684,-0.06140173289239715,0.09502714865778751,0.0,0.29795759065928296
57,0.056,0.09632832762017832,-0.0533832604385849,0.05353108341739481,0.028312371660783747,0.0059839095008101095,-0.0015221145561915654,0.025871286623864488,0.007606870883555165,-0.017044337023109393,0.003903358866871374,3.525939731185745e-05,0.007606870883555154,0.025871286623864485,-0.0015221145561915654,0.0059839095008101025,0.028312371660783736,0.05353108341739483,-0.05338326043858489,0.09632832762017833,0.0,0.3123512306646942
58,0.066,0.09752417297059472,-0.04513135656958067,0.05728600217777205,0.029592502381366174,0.0006727999085001359,0.0007471687166779828,0.02784962694017044,0.0042692507928531786,-0.0204861307154651,0.005476094768834154,-0.008606265763377982,0.004269250792853168,0.027849626940170437,0.0007471687166779822,0.0006727999085001335,0.029592502381366174,0.05728600217777205,-0.04513135656958065,0.09752417297059474,0.0,0.3220040329266991
59,0.07,0.09861337706970327,-0.036682104761409415,0.06047755922711969,0.030355597003458735,-0.00465666191145525,0.0029871330381105354,0.02834227862474049,0.0006345669273858799,-0.022126610955239986,0.006455410832228617,-0.016121479708015894,0.0006345669273858694,0.02834227862474048,0.002987133038110534,-0.004656661911455255,0.030355597003458735,0.060477559227119684,-0.03668210476140938,0.0986133770697033,0.0,0.3283508106042807
60,0.042,0.09959474888881312,-0.028072451442421358,0.06307436817134814,0.03058832284363031,-0.009859102133477763,0.005109882055254663,0.027322960283976655,-0.0030442714878928336,-0.02182153287913397,0.006735182965931581,-0.0215268583403679,-0.0030442714878928436,0.02732296028397665,0.0051098820552546624,-0.009859102133477767,0.03058832284363031,0.06307436817134814,-0.02807245144242134,0.09959474888881316,0.0,0.33281570610489164
61,0.013,0.10046721531224843,-0.019340044435961313,0.0650508914851559,0.030286613748269773,-0.014792611750060122,0.007032118951799198,0.024846049295150323,-0.006511282858220772,-0.019597721525521077,0.0062850935181444,-0.024114993970732843,-0.00651128285822078,0.02484604929515032,0.007032118951799196,-0.014792611750060128,0.030286613748269773,0.06505089148515589,-0.019340044435961313,0.10046721531224845,0.0,0.33665027751865334
62,0.005,0.10122982231078456,-0.010523068336016335,0.06638769165303085,0.02945574113685811,-0.019322617479561696,0.008678415020730334,0.0210436809470331,-0.009525224976288868,-0.015650713150754517,0.005153916664392168,-0.023547174517786432,-0.009525224976288875,0.021043680947033093,0.008678415020730332,-0.0193226174795617,0.029455741136858105,0.06638769165303085,-0.010523068336016326,0.10122982231078459,0.0,0.34080490954899134
63,0.052,0.10188173598486512,-0.001660077535701669,0.06707162232156645,0.028110221900458133,-0.023325552574525284,0.009984169491942876,0.016118699444346518,-0.011876381180799953,-0.010327562031782214,0.0034642329687962718,-0.019897711121357443,-0.011876381180799958,0.016118699444346515,0.009984169491942875,-0.023325552574525284,0.028110221900458126,0.06707162232156644,-0.0016600775357016784,0.10188173598486516,0.0,0.345847835519961
64,0.077,0.10242224347645884,0.0072101723612905426,0.06709595758326338,0.026273564764606672,-0.02669222740043327,0.010898144470868204,0.01033383681742513,-0.013401152898827803,-0.004096324526044417,0.0013991458779184127,-0.01364421296398588,-0.0134011528988278,0.01033383681742513,0.010898144470868206,-0.026692227400433272,0.026273564764606662,0.06709595758326338,0.007210172361290561,0.10242224347645884,0.0,0.35193968673719156
65,0.082,0.10285075374855923,0.016048894009085466,0.06646045812041493,0.02397785954812154,-0.029330807844301157,0.011384475516954151,0.0039976970076946216,-0.013993443191075474,0.0024950963924317503,-0.0008175603788170592,-0.0056050820457795355,-0.013993443191075474,0.003997697007694617,0.01138447551695415,-0.02933080784430116,0.02397785954812154,0.06646045812041493,0.016048894009085456,0.10285075374855927,0.0,0.3588642277987418
66,0.084,0.10316679823147515,0.02481743792681987,0.06517137355860395,0.021263216494236584,-0.03116932030988609,0.01142407896676002,-0.002551707166769259,-0.01361203920814409,0.00886712738512851,-0.0029456712827513666,0.0031675919616858776,-0.013612039208144083,-0.0025517071667692562,0.01142407896676002,-0.031169320309886096,0.021263216494236584,0.06517137355860396,0.02481743792681988,0.10316679823147518,0.0,0.3661087250502554
