,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,harmonic_13,harmonic_14,harmonic_179,harmonic_180,harmonic_181,harmonic_182,harmonic_183,harmonic_184,harmonic_185,harmonic_186,harmonic_187,harmonic_188,harmonic_189,harmonic_190,all_13_harmonics
0,1.917,-0.21183874994304702,-0.8857718480175977,0.07501645186273223,-0.153119740626384,0.008033791943975242,0.02133484624450735,-0.058166988552064286,0.05516372831913898,-0.029965855191835797,-0.05146640378712097,0.015123983820194892,-0.11811016076241314,0.04138981570622901,-0.03267222840846478,0.0151239838201949,-0.05146640378712097,-0.029965855191835786,0.055163728319139016,-0.05816698855206428,0.021334846244507346,0.00803379194397525,-0.153119740626384,0.07501645186273223,-0.8857718480175977,-0.21183874994304702,0.0,-2.540706141319651
1,2.532,-0.20506994353395344,-0.8741663712821174,0.08255662608023605,-0.1617432443963155,0.02996864391007816,0.03573741311182919,-0.0735990809154173,0.051311699218814844,-0.028575543705603442,-0.07570051571541848,0.012333529709713537,-0.07646363476943217,0.010962124098939978,-0.0008243791675795505,0.012333529709713544,-0.07570051571541848,-0.028575543705603428,0.051311699218814885,-0.0735990809154173,0.03573741311182918,0.029968643910078165,-0.1617432443963155,0.08255662608023605,-0.8741663712821174,-0.20506994353395344,0.0,-2.4802194648743794
2,0.984,-0.19807689615241197,-0.8587383874257696,0.08928492234575673,-0.16754079262649435,0.05108602939273826,0.04873764144955078,-0.08510489742390323,0.04388929025580373,-0.024672629326875768,-0.09173130215142435,0.007928973359365061,-0.022933093189946546,-0.021460530818316313,0.03119703596821147,0.007928973359365068,-0.09173130215142432,-0.024672629326875754,0.04388929025580378,-0.08510489742390323,0.04873764144955077,0.05108602939273826,-0.16754079262649432,0.08928492234575673,-0.8587383874257697,-0.198076896152412,0.0,-2.383072684647381
3,2.046,-0.1908672545930636,-0.8395553590964994,0.09513517328240705,-0.17041109135809587,0.07080992116490402,0.059825401410429385,-0.09207063952207935,0.03341296882248632,-0.018600289216450926,-0.09782157864151685,0.0024867437751232555,0.034161720971373544,-0.04997764961788693,0.05665018533604377,0.0024867437751232586,-0.09782157864151685,-0.01860028921645092,0.03341296882248636,-0.09207063952207933,0.059825401410429364,0.07080992116490405,-0.17041109135809587,0.09513517328240705,-0.8395553590964993,-0.1908672545930636,0.0,-2.2544777512551812
4,2.53,-0.1834489024931025,-0.8167011687963083,0.10004984638220375,-0.17030399112965977,0.08860230287537926,0.06856560853685628,-0.09412470712104326,0.020611700196762353,-0.010892454748753728,-0.09331136922761801,-0.003280928629776846,0.0859471037185343,-0.0693994893997967,0.07017612875166948,-0.003280928629776843,-0.09331136922761801,-0.010892454748753718,0.02061170019676239,-0.09412470712104326,0.06856560853685627,0.08860230287537926,-0.17030399112965977,0.10004984638220377,-0.8167011687963084,-0.1834489024931025,0.0,-2.1017443852397144
5,3.007,-0.17582995171163482,-0.7902757520844146,0.10398060979196455,-0.16722136318152736,0.10397784473237968,0.07461529650466801,-0.091157522276101,0.006376224549274494,-0.002226863760653868,-0.07868942508283347,-0.008619222391676137,0.12437454548779223,-0.07619152916909361,0.06892709595874992,-0.008619222391676139,-0.07868942508283347,-0.0022268637606538575,0.00637622454927452,-0.091157522276101,0.074615296504668,0.10397784473237971,-0.16722136318152733,0.10398060979196455,-0.7902757520844145,-0.17582995171163485,0.0,-1.93303013754366
6,3.468,-0.16801873345947982,-0.7603946605844812,0.10688880761817292,-0.16121706676178993,0.11651714203509259,0.07773707514511412,-0.08332737482007009,-0.008302922698984527,0.006634531877179215,-0.05554026073809056,-0.012829509289704142,0.14347163444818464,-0.06911770646039327,0.053166059995658085,-0.012829509289704147,-0.05554026073809057,0.00663453187717922,-0.008302922698984505,-0.0833273748200701,0.07773707514511412,0.11651714203509261,-0.16121706676178996,0.10688880761817293,-0.7603946605844812,-0.1680187334594798,0.0,-1.7561859553706336
7,3.16,-0.160023789189113,-0.7271885567067659,0.10874584007656911,-0.15239600810497367,0.1258781554406084,0.07780844565128095,-0.07105197810635498,-0.02240433449008233,0.014912563497281145,-0.026372447346436265,-0.015360784569136183,0.14027029167505004,-0.049465364551120786,0.02621137049950138,-0.015360784569136192,-0.026372447346436276,0.014912563497281142,-0.022404334490082316,-0.07105197810635498,0.07780844565128094,0.12587815544060843,-0.15239600810497367,0.10874584007656912,-0.7271885567067659,-0.16002378918911303,0.0,-1.5778894900708145
8,3.173,-0.15185386125471353,-0.6908026422946458,0.1095334447480031,-0.14091230752485587,0.13180554090556543,0.07482660743963544,-0.0549861853359265,-0.03494680385833864,0.021879356718428607,0.005653229925887414,-0.01588177752366069,0.11526807143099167,-0.020810972810722677,-0.006261896074252875,-0.0158817775236607,0.005653229925887419,0.021879356718428604,-0.03494680385833865,-0.0549861853359265,0.07482660743963543,0.13180554090556543,-0.14091230752485592,0.10953344474800313,-0.6908026422946458,-0.1518538612547135,0.0,-1.403175593563226
9,3.186,-0.14351788335252796,-0.6513960236939026,0.10924387617462401,-0.1269666066457119,0.1341376148060203,0.06890856804511411,-0.0359870552309761,-0.045057598449484246,0.02692233230226265,0.0370662920168409,-0.01432430524743923,0.07235083103855999,0.011630743979766073,-0.03741677465534847,-0.014324305247439236,0.0370662920168409,0.026922332302262635,-0.04505759844948427,-0.0359870552309761,0.06890856804511411,0.1341376148060203,-0.12696660664571194,0.10924387617462404,-0.6513960236939025,-0.1435178833525279,0.0,-1.2353767781873826
