,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_6,harmonic_7,harmonic_8,harmonic_10,harmonic_11,harmonic_12,harmonic_14,harmonic_15,harmonic_17,harmonic_18,harmonic_19,harmonic_20,harmonic_22,harmonic_23,harmonic_24,harmonic_26,harmonic_27,harmonic_29,harmonic_30,harmonic_31,harmonic_32,harmonic_34,harmonic_35,harmonic_36,harmonic_37,harmonic_39,harmonic_40,harmonic_41,harmonic_43,harmonic_44,harmonic_46,harmonic_47,harmonic_48,harmonic_50,harmonic_51,harmonic_52,harmonic_53,harmonic_55,harmonic_56,harmonic_58,harmonic_59,harmonic_60,harmonic_61,harmonic_63,harmonic_64,harmonic_65,harmonic_66,harmonic_68,harmonic_69,harmonic_70,harmonic_72,harmonic_73,harmonic_75,harmonic_76,harmonic_77,harmonic_79,harmonic_80,harmonic_81,harmonic_82,harmonic_84,harmonic_85,harmonic_87,harmonic_88,harmonic_89,harmonic_90,harmonic_92,harmonic_93,harmonic_94,harmonic_95,all_72_harmonics
0,0.42700000000000005,-0.06568011567191247,0.11553932440672612,0.06715316803655322,-0.002265343046399742,0.010334462505967836,0.014093816271622954,0.0007536914671429157,0.003903358866871374,0.023082208840014197,-0.004256310705459566,0.00057512754482731,0.003730090579770065,-0.0040502655787854275,0.016724056755015985,-0.0026310043671970633,0.007296596823780857,-0.0009701399291000422,0.010958873794698067,-0.0056320622906252515,0.004301617692748745,0.002690540494863218,-0.007894660750513772,0.006991585429901213,-0.0006773893260947221,0.0022214779384879734,-0.0030129066521883325,0.008528836080214966,-0.0006107831816255162,0.0025796212782297763,-0.0003386793986247797,0.006407679690210877,-0.0029206879138481538,0.002083886121246392,0.0002737089953184738,-0.0014983756254629624,0.005710271078766912,0.0011453527734883412,0.0035054982765646663,0.0018131059260895824,0.0043780381205814935,0.0005871658890107597,0.0026539935068553974,0.0007897556447778257,0.0005236933045528121,0.0032216631281959886,0.0025249680623845245,0.0016953383238829994,0.0010903530710592254,0.003244238848818423,0.001666698831915573,0.0017934510490621213,0.0018387619873025287,0.002303877013670916,0.0010958413469356484,0.0026554555494128183,0.0017167536686213548,0.0021012905970863014,0.0024318539784277254,0.0023734694783072567,0.002551776090542145,0.0021939184208533457,0.00217951692751932,0.002314653662000298,0.002682574238893708,0.0022868845023375213,0.0025153370894337363,0.002211408582205257,0.002835135152052839,0.002304237293023807,0.0020579299670976854,0.0022101316786826662,0.0022408926365870617,0.0018789473684210582,0.05296261485255463
1,0.275,-0.06300095996657232,0.1107789901944986,0.0669572639737775,0.0017778760611156265,0.011109068583932947,0.019365474432452956,0.004382684489586368,0.005476094768834154,0.024253408385739913,-0.0009682211115422089,0.011000106415422477,0.005326210766346127,0.0014629342136522928,0.01561372859369061,0.005619766183430618,0.0018619567732863953,-0.0027690902644190315,0.011367687293442834,0.00040175513563600374,0.009612767512167034,0.0037871992696988043,0.0012876579125042334,0.002295638511672162,0.00439078755078545,-0.004145523896080009,0.0010686037607946024,0.004727960982131301,0.005462682671292327,-0.00048089674430487557,0.0004548046875993898,0.003346684850582799,0.0022910562868420034,0.005595283456383999,-0.0025342687759452595,0.0009385104802221897,-0.0010263644407558885,0.0024750119430815088,0.002558428229243317,0.0005625394390263187,0.0013984041321916305,0.0010791776841635587,0.002629498707530132,-0.00029653645798693074,0.00019725426334148548,-0.0033483439270291125,0.0011918061487398521,-0.0004544377046831502,0.00011693504048803853,-0.002452983601856962,0.0004917791796063708,-0.0015832384703849728,-0.0016511692122779934,-0.0009735725813715696,0.0002848901300988864,-0.001606684168852086,-0.0014404758376650275,-0.001097835280602843,-0.0017336083064040746,-0.001717421154209604,-0.001989301982258391,-0.0021221856844873314,-0.0023696020164736295,-0.001977598040936294,-0.002551563413295699,-0.0023706973490682766,-0.002245972580962467,-0.0019505328811531704,-0.0025962657015614174,-0.0022196295174439365,-0.0019856775954754284,-0.002213178158929421,-0.0022368558295694225,-0.0018789473684210582,-0.0020630840059205715
2,0.32,-0.06025291363647948,0.10553424764448532,0.06610288912644488,0.0057900323646007225,0.01144775405246636,0.02360404639524243,0.007706720773423277,0.006455410832228617,0.02225053840544799,0.002470349882003176,0.01910910813722876,0.005638434545019569,0.006525828964336147,0.009132553570432377,0.011723977060815079,-0.004357905790690272,-0.0031658922332516814,0.005511204596408704,0.006195513249381949,0.00824469272181588,0.0020599431987034515,0.009373738444277108,-0.0044803949185532165,0.005234759613684705,-0.006287602647145288,0.0039356553014850346,-0.0047304354912951615,0.004666248740219414,-0.0029069130376260903,0.0005910076851419652,-0.004764554568506775,0.0038980508338412323,-0.0004247318507959633,-0.0008590472144652649,0.0015914453722821328,-0.005744210784714136,-0.0012271961950143153,-0.0039280449337823695,-0.00194303525188364,-0.004792703115809581,-0.0009775703613123467,-0.00394500104916367,-0.0006252354927788076,-0.0006579418634420559,-0.0007358710199055123,-0.003482454216428674,-0.00130292741015567,-0.0012050484556126381,-0.000698191140122388,-0.0022046542648928988,2.5147417746659996e-05,0.00023238660025773247,-0.0010331978048440838,-0.0014817430170437195,-0.00032761053330227234,0.0004348029166686096,-0.0003685980119497808,0.00037318318451320904,0.0004706102866646991,0.0008827795669904645,0.0015388947885322224,0.00206078792076344,0.001280645423822726,0.0020866267515828275,0.002197608352868008,0.0018203284053334382,0.0015856024818610719,0.0022555186077446022,0.002074476034770507,0.0018938976833508916,0.002206546974202804,0.0022303730535433355,0.0018789473684210582,0.0018206479919803595
3,0.27399999999999997,-0.05743898162994954,0.09982803068139803,0.06459844558333017,0.009701026025422374,0.011337228870667418,0.02658341788587779,0.010494506629469005,0.006735182965931581,0.017335716638134574,0.00552497788630445,0.023194852618767893,0.0045914995941351,0.009580011596019395,-0.0004900585791898308,0.013350027184292275,-0.008739956764420026,-0.0019596223628003335,-0.0033827762566449025,0.008287288440192386,0.0011479706446309355,-0.0012033039216484828,0.009479555417578504,-0.007196726008399685,0.001042574380336688,-0.002021652345733931,0.0023298688506458525,-0.008528349569069876,-0.001998485281017207,-0.0014975085864942883,-0.00012691018568141866,-0.00568594284910041,-0.0006281506798846248,-0.005721228043380822,0.002335855264540749,-0.0007806908063920455,0.0008364155130743207,-0.002434431154869805,-0.0019096774700079993,-0.00011375799766053767,2.276316050804741e-05,-0.0007255307855607367,-0.0006926176988803174,0.0006434207467029037,0.0002505319872760089,0.0038946505233242554,0.0016059657018658285,0.001579526864914812,0.0010650331312861462,0.003177663518671235,0.0019198839993534765,0.0015543527047762356,0.0013596744488626137,0.0023220729339301213,0.001722224348558789,0.002081342824210519,0.0007910355248180894,0.0016795865264279393,0.001129785229831779,0.0009380822074346603,0.00046517161733551236,-0.0005846494602777696,-0.0013180927740211654,-0.0003506320777350313,-0.0013486110125281365,-0.0017863743922275114,-0.0012680218119551162,-0.0011360852553624894,-0.0018262648098198832,-0.00187273625362396,-0.0017834928122687273,-0.0021902671209864024,-0.0022214513973292053,-0.0018789473684210582,-0.02598772980138695
4,0.201,-0.05456224094031785,0.09368529114014044,0.06245872833546746,0.01344252470461343,0.010781830054213288,0.028144648952923977,0.012552061842033104,0.006285093518144402,0.010152151071284417,0.007720911120027223,0.02239712174053439,0.0024377721984145694,0.00968537569472289,-0.00994409923313044,0.009876820674104876,-0.00943620207566348,0.00023891609861623694,-0.010412341361373539,0.005427189742896204,-0.006746394127148139,-0.003569310742136296,0.0015150223273363212,-0.0033920771510587318,-0.004152630850087614,0.004304670993301287,-0.0019237932681965774,-0.0021211625121778255,-0.006149913216853704,0.0018877291363225731,-0.0006614181944610279,0.0019729216681744596,-0.004166019449982881,-0.0012717684274098867,0.0013985580089432347,-0.0016688645351216993,0.005771869280503928,0.0013076976955185545,0.004243444764855409,0.0019693098540080685,0.004785953217388833,0.0012400391536455896,0.004285056235587618,0.0002682619193926005,0.000487433212943403,-0.002155496099606233,0.0021922360672504784,-6.100778696942024e-05,0.00016041389573077884,-0.0026000302236874663,0.00010450023038269295,-0.0018105660382901631,-0.0019378979393520667,-0.001997505662962813,-0.0008511186099243095,-0.002687943870036065,-0.0016163275546517716,-0.0022822615221315457,-0.0022012140863686388,-0.0020240909908621537,-0.00168590439383526,-0.0005105270805895445,0.00029788460791965656,-0.0006431917237047078,0.0004341011061697616,0.0011815590477345375,0.0006274834973167755,0.0006259615097101349,0.0013253482561145628,0.001619913109337614,0.0016555487252501696,0.002164409786936126,0.0022101006166271174,0.0018789473684210582,-0.06807421159473223
5,0.111,-0.05162583724129269,0.08713288965778286,0.05970477977932442,0.01694915745602463,0.00980335149056782,0.028204452906300505,0.01373621723509632,0.0051539166643921695,0.001639962622800954,0.008716856563879697,0.016883870830876883,-0.00030358627428199843,0.006809489190416919,-0.015977545386498683,0.0026310043671970637,-0.006153021861092741,0.0023164777100880734,-0.0117031487894906,-0.0006757982743020471,-0.00995317214264523,-0.003273870705378556,-0.007739313923190761,0.003486145308438202,-0.005352752505018076,0.006243876008478674,-0.003991081083732584,0.0068242270168954134,-0.002567176453346593,0.0027822712670646675,-0.00024004847642157423,0.0066545901227053,-0.001149070140820606,0.005344113991195737,-0.0020128313366533155,0.0006151936670074145,-0.0006455519773093341,0.002391188351932209,0.0012088356875484892,-0.00034109206948096306,-0.0014419289240846368,0.00027693289615243375,-0.0014112205359575732,-0.0007922540202019894,-0.0005822723779976089,-0.0022944220788686785,-0.003367188097813302,-0.0015268461098136388,-0.0012223746209009273,-0.0004789903646605112,-0.0020341964164158426,0.0005253672381644543,0.0010711330965297876,0.00028501457449673213,-0.0005693304490198839,0.0018130857528251376,0.001623180738492354,0.0019224635138734133,0.0024318539784277254,0.0024138482235273595,0.0024455641711707645,0.0014826397935949378,0.0007850405828054146,0.0015199630380092603,0.0005372200767889825,-0.0004487034466419061,5.671648663082712e-05,-8.244471714629104e-05,-0.0007724249463837833,-0.0013229029582268517,-0.0015113236493845372,-0.002129088039594699,-0.0021963331233491178,-0.0018789473684210582,-0.11953485396670435
6,0.045,-0.04863298144720706,0.08019947821883072,0.056363682781774255,0.02015965687843181,0.008440188745349991,0.026759639396138218,0.013964576695607403,0.0034642329687962726,-0.007086849490202215,0.008358023888920001,0.007815867126047238,-0.002971764517329753,0.0018375772561239783,-0.01651499812704799,-0.005619766183430618,-0.0002749955359162644,0.003221074511081454,-0.006543770555681086,-0.006374978960273134,-0.006244202717430416,-0.0005372778720887299,-0.010404841958515595,0.007205558661853561,-0.0014032005220835115,0.0018196161058214304,-0.0015225399886781678,0.007603684051137966,0.004244055542913924,5.846706931843176e-06,0.0005282379032546404,0.0012942889278148638,0.0036758269765114794,0.0028564440956550265,-0.001863460201332065,0.0017298717588445302,-0.00579321632197722,-0.001386769247792168,-0.004443094484578112,-0.0018905280663736412,-0.0043583819333368355,-0.0013402226941059716,-0.003592187914122329,0.00017128521997199358,-9.114658114642174e-05,0.0038588624266727885,0.0005129320384245993,0.0013794526934956908,0.0010385485934206646,0.0030971930744738145,0.00212069973605308,0.0012070991116653182,0.0005943192295079951,0.0016255127566759393,0.0016223126524974613,6.105383444775251e-05,-0.0008081249184144069,-0.0007519261511365474,-0.0017336083064040746,-0.0019732843014010726,-0.002536393846886339,-0.0020973584813323647,-0.0017026822769908368,-0.0021201209454624844,-0.0014382346930425158,-0.0003327761352457067,-0.0007369700138281758,-0.00046547023770798703,0.00018919162903860653,0.000989807462966295,0.0013522359221787993,0.002084456331976067,0.002180163972046973,0.0018789473684210582,-0.1488328869581958
7,0.0,-0.045586946201931176,0.0729153748673863,0.052468294341904,0.023017929571075096,0.006745832417718531,0.023887284607753283,0.013221250474607043,0.0013991458779184147,-0.014886198021816543,0.0067001830453346164,-0.002897699719564127,-0.004923591501234679,-0.003699958405690544,-0.011371583204678811,-0.01172397706081508,0.005719001626503351,0.002494657537595652,0.0022222041396802623,-0.008264941217511368,0.0018034165717140068,0.0025999347467685154,-0.004212284011732522,0.004395988768249605,0.0038963157512675586,-0.004459110995991932,0.0026763545502901864,-0.0007154968291976611,0.005717939936918142,-0.0027782920781409337,0.0005331179381837645,-0.0060191318268141515,0.0027171752143562095,-0.0044971003489821994,0.0015824292869371051,-0.00044364659319404875,0.00045398253993505865,-0.0023453308196388486,-0.0004750200187321088,0.0007777459643329101,0.0027343081312004545,0.00020790749791538195,0.0031748805359567956,0.0006972239837057025,0.0006443054968732463,-0.0005703761546009788,0.0029551031918271364,0.00033567670128999545,0.00020371734073371077,-0.002735707574895103,-0.00028562921271405527,-0.0019119104752214774,-0.0018166190367970329,-0.002406587534861969,-0.0016281944768837266,-0.0019015436258713269,-0.0004161306481764614,-0.0007357127420006847,0.000373183184513209,0.0008539454323243198,0.0019335526820003248,0.0022065036688093025,0.002261838962373992,0.0023344445510307546,0.002151025994954314,0.001078194259325689,0.0013659435612775259,0.0009885538423233624,0.00040146558074244544,-0.0006297126003515018,-0.0011798500433500823,-0.0020307098271816633,-0.00216161084345024,-0.0018789473684210582,-0.16979229210433858
8,-0.054000000000000006,-0.04249106230028426,0.06531243113405609,0.048056922468881394,0.025474036189779423,0.00478676916561016,0.019740619493380122,0.011557960830591279,-0.0008175603788170586,-0.020737373878158848,0.00400099646945058,-0.013001180982262085,-0.005688574456668752,-0.008098611738543385,-0.0023165445081691255,-0.013350027184292273,0.009301187249471581,0.0005050531425122202,0.009763411933632045,-0.005216382642864498,0.008597970671025,0.00379851308558292,0.005566371071917424,-0.002396802742011565,0.005447339171588232,-0.006193321783068451,0.0038335954396556044,-0.008178507656422782,9.116052133533404e-07,-0.0018967143685251378,-0.00023246096972405323,-0.004249507945155184,-0.0025166820367349975,-0.004189957099387625,0.0022289527447960098,-0.0017738670865216199,0.005808228566457575,0.0014643243882536624,0.004521548169044417,0.0017108926456825475,0.003547584938336976,0.001265009855476799,0.002033413724155938,-0.0005581091422489592,-0.0003473589445359724,-0.003435418307799915,-0.002887034901493293,-0.0016693124470168583,-0.0012383641374879846,-0.00025769508620710846,-0.0018082509924532578,0.0009890308611416063,0.0016843617949561399,0.0015154967615490002,0.0005831795759348624,0.002693998426734299,0.0014296755289934433,0.0019130876071202223,0.001129785229831779,0.0005591355828349711,-0.0008019099211330192,-0.00178376563598483,-0.0023447850409439087,-0.0021239297597312433,-0.0025823102215854865,-0.0017067733055000577,-0.0018998717787339077,-0.0014589012573820923,-0.0009763692537349853,0.00025244081953735463,0.0009958612892305154,0.0019680835450018265,0.002140694025132646,0.0018789473684210582,-0.20029780113422246
9,-0.07200000000000001,-0.039348715045859475,0.05742389275731153,0.04317294945352615,0.02748506398025167,0.0026398727647444255,0.014540855390365367,0.009090443082039535,-0.002945671282751366,-0.023874627409464198,0.0006799730616152969,-0.0203673761747115,-0.005082312331613086,-0.010004435480673486,0.007535344583655844,-0.009876820674104876,0.008960885661575137,-0.0017402884699027226,0.01192351923928205,0.0009491024374771123,0.009418409904112622,0.0021647404624914337,0.010606136919195238,-0.00701784245850162,0.0017576908249741644,-0.001615590142412547,0.0006339884820624239,-0.005855041382950959,-0.005717263166223547,0.001487414171191942,-0.0006620886365338674,0.003932746770763917,-0.003790789912626202,0.003254663702359524,-0.001067609689826846,0.0002677366123120658,-0.0002619166793186686,0.0022969087025280126,-0.000271752957910512,-0.0011729095964940774,-0.003786263898251315,-0.000665538815103439,-0.00417322765322321,-0.0003875817847728238,-0.00040789774105955704,0.003120811804078214,-0.0006356857703405517,0.0011057891275347011,0.0010109284179160944,0.0030031793930039353,0.002263668312204775,0.0007758529315582392,-0.00029616475702805127,0.0004286043184162378,0.000838240917425333,-0.0020016570981164048,-0.0017192941321655083,-0.0022836771156048755,-0.0022012140863686388,-0.0017798838331172231,-0.0005490448088758133,0.0009310464414963125,0.0019340569341409976,0.0015268875121314418,0.0026756447443771966,0.0021503969807069893,0.0023016027771593597,0.001851420950813736,0.0015129601305733905,0.00013171688876966852,-0.0008020790410893544,-0.0018968513342340503,-0.002117436389327921,-0.0018789473684210582,-0.21561902580197467
