,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_8,harmonic_9,harmonic_12,harmonic_16,harmonic_17,harmonic_18,harmonic_20,harmonic_21,harmonic_171,harmonic_172,harmonic_173,harmonic_174,harmonic_175,harmonic_176,harmonic_180,harmonic_183,harmonic_184,harmonic_186,harmonic_187,harmonic_188,harmonic_189,harmonic_190,all_28_harmonics
0,6.312,-0.27359318072491695,-0.3725899093446173,0.09295649451550428,0.0735592996083796,0.06192876651139113,-0.045329948920451425,-0.06297771569580851,-0.04405285124637577,0.019552442845612816,-0.0662914505771335,-0.08327604574410594,-0.05986428807281775,-0.007012165624608638,0.024010249819777018,-0.04445394044187371,-0.059864288072817774,-0.08327604574410592,-0.0662914505771335,-0.02336776857717622,-0.006020321834432513,-0.012061419491870513,-0.15383212657372805,-0.04532994892045144,0.0735592996083796,0.09295649451550429,-0.3725899093446173,-0.27359318072491695,0.0,6.315237986662752
1,6.316,-0.26827513317382173,-0.3718220308136535,0.07343509971135125,0.07376100307819979,0.05417985994321201,-0.05328583583286607,-0.08281652339831469,-0.04572765522010276,0.019401089506850884,-0.07449909314293797,-0.07847018313860751,-0.030667638865415053,0.04199469035272919,0.047169702125113865,-0.0007363651418547288,-0.030667638865415067,-0.07847018313860751,-0.07449909314293797,-0.0550923455721274,-0.02677855407724723,-0.009575696756157357,-0.16975031563564283,-0.05328583583286608,0.07376100307819979,0.07343509971135127,-0.3718220308136535,-0.26827513317382173,0.0,6.410546495143243
2,6.478,-0.26266373070337673,-0.36942826914742777,0.05319152982340316,0.07267396452949214,0.04495306803213597,-0.059150782910420426,-0.09689277690868321,-0.04338169794579342,0.016234409329522807,-0.06233219938507281,-0.049510453076248385,0.009078136450773941,0.07329158829840168,0.04848025320367226,0.04326247661422211,0.009078136450773919,-0.04951045307624838,-0.062332199385072826,-0.07353677506898998,-0.041898793651776456,-0.006052298694670421,-0.17661286762510234,-0.059150782910420426,0.07267396452949212,0.05319152982340322,-0.36942826914742777,-0.26266373070337673,0.0,6.61581889952724
3,6.654,-0.2567651092997977,-0.3654190916566439,0.032424864063611884,0.07031717654905746,0.034500073609045764,-0.06269464922950639,-0.10422701982923807,-0.03722125577968533,0.01054456929860543,-0.033118257040069654,-0.005310935447438998,0.045701193168630166,0.07368003229581375,0.02733485870753325,0.07073652274116358,0.045701193168630166,-0.0053109354474389974,-0.03311825704006965,-0.07425498127097747,-0.048197605051457586,-0.0018730401585257002,-0.17405368731586388,-0.0626946492295064,0.07031717654905746,0.03242486406361192,-0.3654190916566439,-0.2567651092997977,0.0,6.837979530048382
4,6.65,-0.2505857190189866,-0.35981202945438345,0.011339325870689526,0.06673181660971199,0.02310600711288052,-0.06377837323389283,-0.10430891955298575,-0.027788006772249976,0.0032158871399829043,0.005153099329354978,0.040523338540264006,0.06660384662448077,0.042996208138120696,-0.006471981611704583,0.07119162142696045,0.06660384662448078,0.040523338540264006,0.005153099329354987,-0.05707383877931832,-0.04434882808153654,0.002509191342007825,-0.16220929880213397,-0.06377837323389283,0.06673181660971197,0.011339325870689546,-0.3598120294543834,-0.2505857190189866,0.0,6.996626186872767
5,6.654,-0.2441323169334907,-0.35263160079700995,-0.009857725462992932,0.06198052762319161,0.01108166897554104,-0.062359429519683006,-0.09713277731865196,-0.015911401763894713,-0.0046126097738659185,0.04201514982623726,0.07388414414976638,0.06459595321836646,-0.005819933111353885,-0.03728101442729118,0.04445394044187371,0.06459595321836646,0.07388414414976639,0.04201514982623727,-0.02613490490302546,-0.031162789404001284,0.006619513026519612,-0.14171156237426832,-0.06235942951968303,0.061980527623191596,-0.009857725462992942,-0.35263160079700995,-0.2441323169334907,0.0,7.049810901261346
6,6.6579999999999995,-0.23741195974374255,-0.34390920387207136,-0.030957834003103278,0.05614632345188384,-0.00124494820369618,-0.058493497535065976,-0.08319792474291113,-0.0026357320690545078,-0.01172421261627308,0.06738660144245064,0.08450270864833874,0.040368192817982824,-0.052181698098414185,-0.05082156418789768,0.0007363651418547288,0.04036819281798285,0.08450270864833874,0.06738660144245064,0.01110391307434099,-0.011415695276038784,0.01001250776228057,-0.1136539667907563,-0.058493497535066,0.056146323451883834,-0.030957834003103275,-0.34390920387207147,-0.23741195974374255,0.0,7.002536425499565
7,6.6610000000000005,-0.2304319960616619,-0.33368297950201525,-0.05175349716963641,0.04933113850213429,-0.013537606441274328,-0.05233227671496946,-0.06347397923823221,0.01087169342678732,-0.017013632588464604,0.07432869102356374,0.06911053705837146,0.0022544870831852607,-0.0765374505257489,-0.0408216783276363,-0.04326247661422212,0.0022544870831852724,0.06911053705837146,0.07432869102356375,0.045666105072148355,0.010734874636464812,0.012320491921933198,-0.07953329514610102,-0.05233227671496949,0.04933113850213429,-0.051753497169636405,-0.33368297950201525,-0.2304319960616619,0.0,6.896899876906358
8,6.665,-0.22320005837505633,-0.3219976443640762,-0.07204020635773037,0.04165404674043269,-0.02546099406504067,-0.0441175337848797,-0.03933337592009125,0.023423187912815616,-0.019658785446307454,0.06094284705191825,0.032445485946359716,-0.03663472238880976,-0.06861590729316734,-0.011913281760096525,-0.07073652274116358,-0.03663472238880976,0.0324454859463597,0.06094284705191826,0.069220368387243,0.030625309654426936,0.013293359609715045,-0.04116977627419535,-0.044117533784879696,0.041654046740432694,-0.07204020635773034,-0.3219976443640762,-0.22320005837505627,0.0,6.789942823573514
9,6.92,-0.21572405470160783,-0.3089042954556246,-0.09161845811514743,0.03324918124958038,-0.036689872142570676,-0.03417161581803276,-0.012455870580488936,0.033915118097722276,-0.019248560236391158,0.030889924347585473,-0.0142065938149612,-0.0629222344123664,-0.03175773354230268,0.022513320450818455,-0.07119162142696044,-0.0629222344123664,-0.014206593814961211,0.030889924347585467,0.07608888901869898,0.044067850928852716,0.01282568551605742,-0.000609981354747516,-0.03417161581803276,0.03324918124958039,-0.09161845811514739,-0.3089042954556245,-0.2157240547016078,0.0,6.729360675003805
10,7.002999999999999,-0.20801215994157177,-0.2944601866599973,-0.11029571609810851,0.02426339067406574,-0.046917946151409824,-0.022884801314260392,0.015288341380992415,0.041424944959956286,-0.015846714361869803,-0.007610992273233624,-0.05648574910618231,-0.06756560914920068,0.018493279243471987,0.04651180264706721,-0.04445394044187371,-0.06756560914920069,-0.0564857491061823,-0.007610992273233629,0.06461599291357585,0.048232287802000465,0.01096814938571938,0.03998235412139308,-0.022884801314260402,0.02426339067406574,-0.11029571609810851,-0.2944601866599973,-0.20801215994157174,0.0,6.7369041824424585
11,7.01,-0.20007280693864338,-0.2787284783898341,-0.12788830451122535,0.014853673500908786,-0.055866220895196,-0.010699985645020046,0.04196875722908053,0.04529234116189684,-0.009981964375619849,-0.04403040116035935,-0.08137805448140069,-0.048967607702500866,0.060945325147509145,0.04896612119310442,-0.0007363651418547288,-0.04896760770250087,-0.08137805448140069,-0.04403040116035936,0.03756725033256996,0.042241834152759415,0.007922044081065805,0.07844175872862817,-0.01069998564502005,0.014853673500908786,-0.12788830451122535,-0.2787284783898341,-0.20007280693864338,0.0,6.80506119745406
12,7.016,-0.19191467725876687,-0.261777961402663,-0.14422321441107225,0.005184435003864466,-0.06329061076533002,0.0019046981912089894,0.0657288954805584,0.04517725260051332,-0.0025658125944970247,-0.06840806604845057,-0.0812214219897484,-0.013525614086524357,0.07769557062099643,0.028739441191198842,0.04326247661422211,-0.013525614086524383,-0.0812214219897484,-0.06840806604845057,0.0014628282314212069,0.027357728121796068,0.004017462377049618,0.11271654608957633,0.0019046981912089942,0.005184435003864469,-0.14422321441107222,-0.261777961402663,-0.19191467725876685,0.0,6.9064846081448215
13,7.063,-0.1835466916969709,-0.24368275599642109,-0.15913980510985726,-0.004575385222724985,-0.06898859776009458,0.014434641540418612,0.08491547393196652,0.04108979883311685,0.005249119037426749,-0.07407701157183809,-0.05606406459940629,0.026568951881816398,0.06168011920788404,-0.004799284119659303,0.07073652274116358,0.026568951881816388,-0.05606406459940629,-0.07407701157183809,-0.03499421226845244,0.006713689342907084,-0.00032247371287151474,0.14097826578920258,0.014434641540418605,-0.004575385222724982,-0.15913980510985723,-0.24368275599642109,-0.1835466916969709,0.0,7.0103097171031585
14,7.325,-0.17497800052260956,-0.22452198790025,-0.17249138394725616,-0.014255264953098212,-0.07280475564781606,0.02639816857041242,0.09819344863855761,0.03338938328050349,0.012248230016247912,-0.059486854610266274,-0.013649655788208193,0.05752426767150594,0.019652990761683354,-0.03611499168892662,0.07119162142696045,0.05752426767150594,-0.013649655788208185,-0.059486854610266274,-0.06301581049992523,-0.015343858588987952,-0.0046274647723078145,0.16171924536348256,0.026398168570412425,-0.014255264953098229,-0.17249138394725616,-0.22452198790024994,-0.17497800052260956,0.0,7.097150074928556
15,7.352,-0.16621797347367795,-0.20437944227781538,-0.18414664889462595,-0.02368607867075971,-0.0746349895892985,0.037325829664018165,0.10463890918162749,0.022753091445935878,0.017343715083757122,-0.02862781397634852,0.03296624668024051,0.06869225139284253,-0.0306621769262092,-0.050702315345055586,0.04445394044187371,0.06869225139284253,0.032966246680240514,-0.028627813976348504,-0.07584729022292055,-0.0341708899672866,-0.008430998221150551,0.17383301980910515,0.03732582966401817,-0.02368607867075971,-0.18414664889462604,-0.20437944227781538,-0.16621797347367792,0.0,7.165963180280194
16,7.379,-0.1572761895111405,-0.18334319735610424,-0.19399097980474694,-0.032703052506054084,-0.07442937557368212,0.046788822654105736,0.10380336636906067,0.010116155845172541,0.01974363145374394,0.010060562708804963,0.06943482540078602,0.056231313897921055,-0.06804652259918552,-0.041804439179384346,0.0007363651418547288,0.05623131389792107,0.06943482540078602,0.010060562708804966,-0.07039559120247318,-0.04580353637063082,-0.011320902192315326,0.17667335795680042,0.04678882265410574,-0.032703052506054084,-0.19399097980474697,-0.18334319735610433,-0.1572761895111405,0.0,7.230286661174557
17,7.406000000000001,-0.14816242634447838,-0.1615052392817488,-0.20192756560869057,-0.0411486431423701,-0.0721935222153172,0.05441581904989121,0.09574495909077532,-0.003410277526810095,0.01907498294791745,0.045997505897260434,0.08453070556832276,0.024427797596227527,-0.07673435808693972,-0.013542839663318266,-0.04326247661422212,0.024427797596227537,0.08453070556832276,0.04599750589726045,-0.047974859103554666,-0.04779264483334437,-0.012984010749046152,0.1700887368398378,0.05441581904989123,-0.04114864314237009,-0.2019275656086906,-0.16150523928174879,-0.14816242634447835,0.0,7.306512412483179
18,7.662000000000001,-0.1388866497399074,-0.13896105988901136,-0.20787835637474114,-0.04887529039112455,-0.06798841776538522,0.059907534992258565,0.08102440888805251,-0.016636850526358424,0.015441691244721207,0.06935472743858362,0.07360723192951361,-0.01577844962757552,-0.05306185825868027,0.020991773096484163,-0.07073652274116358,-0.01577844962757551,0.0736072319295136,0.06935472743858363,-0.013989667396338818,-0.03971942579356914,-0.01324010027343312,0.15443042496026116,0.05990753499225856,-0.04887529039112455,-0.20787835637474109,-0.13896105988901136,-0.1388866497399073,0.0,7.4005669759390065
19,7.407,-0.12945900262295904,-0.11580923913829087,-0.21178483086663683,-0.05574799534291734,-0.06192876651139113,0.06304847517281757,0.06066600372663165,-0.02840057126366465,0.009408444321143256,0.07374432999554635,0.04002675339049356,-0.050557188863140964,-0.007012165624608633,0.045803043195705384,-0.07119162142696044,-0.05055718886314095,0.04002675339049354,0.07374432999554635,0.023367768577176214,-0.023283625608946944,-0.012061419491870512,0.13053374323643133,0.06304847517281759,-0.05574799534291735,-0.2117848308666368,-0.1158092391382908,-0.12945900262295904,0.0,7.500008283091262
20,7.369,-0.1198897939873404,-0.09215101405103757,-0.2136085720528134,-0.06164667904975849,-0.05417985994321201,0.06371538888451275,0.03608632580767492,-0.037667074161801276,0.001912932370609947,0.05796581416647517,-0.005874339902473246,-0.06794514808582257,0.04199469035272919,0.04939844544792527,-0.04445394044187371,-0.06794514808582258,-0.005874339902473253,0.057965814166475164,0.0550923455721274,-0.0019456596802122025,-0.009575696756157357,0.09967350330045996,0.06371538888451278,-0.06164667904975849,-0.2136085720528134,-0.09215101405103757,-0.11988979398734037,0.0,7.5759296285455555
21,7.364,-0.11018948762220084,-0.06808983602601724,-0.21333164490698076,-0.06646828052779784,-0.044953068032135966,0.061882106387780085,0.008995682690846878,-0.04362157010511592,-0.005879888466386941,0.026334399510837728,-0.04996725559567251,-0.061961176434301206,0.07329158829840168,0.030112597517870068,-0.0007363651418547288,-0.061961176434301206,-0.04996725559567252,0.026334399510837724,0.07353677506898998,0.019801948045475855,-0.006052298694670421,0.06349600037001787,0.06188210638778009,-0.06646828052779784,-0.21333164490698076,-0.06808983602601724,-0.11018948762220084,0.0,7.594416766388361
22,7.359,-0.10036869067013213,-0.043730918472666136,-0.21095677278466682,-0.07012855742454517,-0.034500073609045764,0.05762056581291355,-0.018720899633208644,-0.04574048957259929,-0.012758854156526675,-0.012499132066761915,-0.07867977556953061,-0.034663654466021376,0.07368003229581375,-0.0031213386808915536,0.04326247661422211,-0.034663654466021404,-0.07867977556953061,-0.012499132066761915,0.07425498127097747,0.03738042708796058,-0.0018730401585257009,0.023931188657555252,0.05762056581291354,-0.07012855742454517,-0.21095677278466685,-0.04373091847266616,-0.1003686906701321,0.0,7.5327368614799095
23,7.354,-0.09043814202841395,-0.019180776739621812,-0.20650731064120864,-0.07256355788957237,-0.023106007112880515,0.051097990302922704,-0.045134840959608784,-0.04383751928749226,-0.0176548324812434,-0.047914313036791445,-0.08317391354617659,0.00455755239884277,0.04299620813812071,-0.034909477737385175,0.07073652274116358,0.004557552398842761,-0.08317391354617659,-0.047914313036791445,0.05707383877931832,0.0470887809081739,0.0025091913420078244,-0.016910275521701237,0.05109799030292271,-0.07256355788957236,-0.2065073106412087,-0.019180776739621812,-0.09043814202841392,0.0,7.392992221155849
24,7.349,-0.08040870060618707,0.0054532376497950594,-0.2000270153545697,-0.07373073793237693,-0.011081668975541036,0.042570326165987854,-0.0684082016831222,-0.038079984452491,-0.019806888090058827,-0.07022555045251845,-0.06206633118384809,0.0422110417353447,-0.00581993311135389,-0.05052762426478757,0.07119162142696045,0.0422110417353447,-0.06206633118384808,-0.07022555045251846,0.026134904903025457,0.04688299968013384,0.006619513026519611,-0.05684963052168266,0.042570326165987854,-0.07373073793237694,-0.2000270153545697,0.0054532376497950785,-0.08040870060618703,0.0,7.206746364679902
25,7.343999999999999,-0.07029133345039601,0.030063406418477823,-0.1915796154116729,-0.07360970474508509,0.0012449482036961776,0.03237219952485863,-0.08692157064159015,-0.028974136106214576,-0.018880547445646267,-0.07333101007710784,-0.021854142753502052,0.06534467825880336,-0.05218169809841418,-0.04274148749065632,0.04445394044187371,0.06534467825880334,-0.02185414275350205,-0.07333101007710784,-0.01110391307434099,0.03680640885941252,0.010012507762280572,-0.09375623933925029,0.032372199524858654,-0.07360970474508507,-0.19157961541167298,0.030063406418477823,-0.07029133345039598,0.0,7.027814354612758
26,7.039,-0.06009710375348386,0.054542115560152024,-0.18124818419003919,-0.07220257300276348,0.01353760644127432,0.020903785564959018,-0.09938674727400747,-0.017320637260684404,-0.015019782864909136,-0.056381388955938534,0.025084958324913136,0.06600089959828569,-0.0765374505257489,-0.015157588670202156,0.0007363651418547288,0.0660008995982857,0.02508495832491314,-0.056381388955938534,-0.045666105072148355,0.018980547383648506,0.012320491921933196,-0.12566125229200154,0.020903785564959025,-0.07220257300276346,-0.1812481841900392,0.054542115560152045,-0.06009710375348386,0.0,6.915427605009465
27,6.9879999999999995,-0.04983715875595405,0.07878232590804386,-0.16913432299800124,-0.06953392791610954,0.025460994065040685,0.008615105632799065,-0.1049363774231198,-0.004144161854168485,-0.008824636270934876,-0.024012188766099608,0.0643026710452741,0.04395397720338537,-0.06861590729316734,0.019447271546466974,-0.04326247661422212,0.04395397720338538,0.06430267104527411,-0.024012188766099604,-0.069220368387243,-0.002841503979006366,0.013293359609715045,-0.1508626388593438,0.008615105632799078,-0.06953392791610954,-0.16913432299800127,0.07878232590804388,-0.04983715875595401,0.0,6.91417879845019
28,7.1979999999999995,-0.03952271755702644,0.10267804118992181,-0.15535716190763388,-0.06565039568205916,0.036689872142570676,-0.00401163163237616,-0.10318430572803662,0.009396703226574715,-0.001257960383260995,0.014924033807314272,0.08372741105387001,0.0067876629786779875,-0.03175773354230268,0.045044198789082564,-0.07073652274116358,0.006787662978678006,0.08372741105387,0.014924033807314272,-0.07608888901869898,-0.024065301285287312,0.01282568551605742,-0.16801598557363812,-0.004011631632376164,-0.06565039568205916,-0.15535716190763385,0.10267804118992181,-0.03952271755702637,0.0,7.038713256102531
