,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_5,harmonic_6,harmonic_8,harmonic_9,harmonic_11,harmonic_13,harmonic_14,harmonic_16,harmonic_17,harmonic_18,harmonic_20,harmonic_22,harmonic_23,harmonic_25,harmonic_26,harmonic_28,harmonic_29,harmonic_30,harmonic_32,harmonic_33,harmonic_35,harmonic_36,harmonic_38,harmonic_39,harmonic_41,harmonic_43,harmonic_44,harmonic_46,harmonic_47,harmonic_48,harmonic_50,harmonic_51,harmonic_52,harmonic_54,harmonic_56,harmonic_57,harmonic_59,harmonic_60,harmonic_61,harmonic_63,harmonic_65,harmonic_66,harmonic_68,harmonic_69,harmonic_71,harmonic_72,harmonic_74,harmonic_75,harmonic_77,harmonic_78,harmonic_80,harmonic_81,harmonic_83,harmonic_84,harmonic_86,harmonic_87,harmonic_88,harmonic_90,harmonic_91,harmonic_93,harmonic_94,all_64_harmonics
0,1.9169999999999998,-0.21183874994304702,-0.8857718480175979,0.07501645186273223,0.008033791943975247,0.02133484624450739,0.055163728319139016,-0.029965855191835786,0.01512398382019489,0.04138981570622901,-0.032672228408464773,0.010721490313367289,0.04050924895264393,-0.03556168158463419,-0.017334119190177202,-0.11503211480891345,0.008335447744245307,0.03713585900902701,0.018403861209083,-0.025298211669559992,0.03990870050271899,0.013305175993572654,0.02340437671219375,-0.006949577435143009,0.040934756998044365,-0.03173873176902912,-0.03232352030139317,-0.0015516847351987832,-0.005722666590536232,-0.007696548346948909,0.013404887456282691,0.004841017579913819,0.029608286574519093,0.02099988165197701,-0.018386517553440777,-0.006639554040833931,-0.0026367421200272747,0.00901878997726756,-0.0041100513850706065,0.005568618670914556,0.01892698510656797,0.013105420868781211,-0.00031523079278869987,0.01179196978410544,-0.008351175872815475,0.009972183429699813,-0.01045482328647478,-0.011837245986797808,-0.011708364735869713,0.004316108952003601,0.00018275869576252402,0.0008286280025392544,-0.006519429985058478,0.0037609178032674303,-0.017922289449030963,-0.0055159139775903965,-0.006032197648178044,-0.002727854591773847,-0.004116178379077903,-0.014116974554816577,0.00721624685428751,-0.016038771402604336,0.005954235242956806,-0.014379572238627857,-0.001798897245656435,3.1774656686042264
1,2.532,-0.20506994353395344,-0.8741663712821176,0.08255662608023605,0.02996864391007816,0.03573741311182923,0.051311699218814885,-0.028575543705603442,0.01233352970971354,0.010962124098939959,-0.000824379167579527,0.06302279991691727,0.0003505046473440275,-0.015235557141529717,-0.03097847602249247,-0.09257178717132729,0.007448148386619585,0.028278466799924833,-0.02618057923031615,-0.03537924039426635,0.029512874124271053,-0.015579141803168228,-0.03345249812494574,-0.00518512995349455,0.00782560867899524,-0.0010019878650216363,-0.04919168487912545,0.04212850944805086,0.05670822083212457,-0.006330775379763914,0.015547322840733093,0.03701298548922596,-0.011827925767323185,0.00039026280627755974,-0.026317333668079403,0.041085878032188855,0.001388188287973537,-0.010553920865495368,-0.006231228754338715,0.012524928884357205,-0.0055322709513810665,0.004837767589299585,-0.0017876718297802692,0.0017221670093981135,0.009633978077009185,-0.013565853335979572,0.007780542728351761,0.011313877151806501,0.013253696821339351,0.005124876480958405,0.0016597026923635969,0.0009691229943289818,0.00566110737240276,-0.002637168730513649,0.022481924473272418,0.0038890900115715094,0.010870315931097973,0.0006186568738019873,0.0004134700683987749,0.015630522288078718,-0.004989621532966878,0.015899752426214116,-0.006970175584361675,0.014014810298956308,0.002201667146600419,3.4044099671329753
2,0.9840000000000001,-0.19807689615241197,-0.8587383874257697,0.08928492234575673,0.05108602939273825,0.04873764144955081,0.043889290255803785,-0.024672629326875778,0.007928973359365068,-0.021460530818316344,0.031197035968211516,0.09808819063937528,-0.03991612831650541,0.010331329863340408,-0.03155862150725015,-0.023237082835793343,0.0024558050963373154,0.00116910986581186,-0.0525740076774024,-0.01723337714281513,-0.0060085214472737035,-0.03034714182231458,-0.056216159396832534,0.0021653496692613985,-0.03464773459509045,0.03099486149113817,0.0019213870822193798,0.02492482686057911,0.029914351717790274,0.0058193006456526706,-0.009813933588060661,-0.0011705319954711853,-0.029999411117194112,-0.021012786819343723,0.02273305393121472,-0.002850021377414113,0.002225106401455648,-0.004516495130249786,0.0075671733482986165,-0.013309450428122609,-0.014819857591722293,-0.01699203908109335,0.001858900978909797,-0.013481152141966102,-0.0021873972564085543,0.005610333379512382,0.0006952783758439486,-0.002929304287007266,-0.006879594741567308,-0.011741288340498255,-0.002733393480771139,-0.0023581764293643163,-0.002855463811794818,0.000701674082173658,-0.021622235452668767,-0.0014434518217416078,-0.014018964385060177,0.001571505131702786,0.0033255940191125287,-0.01605646421466796,0.0024968158421885506,-0.015327029651197971,0.007864333984398956,-0.013588765159741407,-0.002602029556844147,2.691086174939579
3,2.046,-0.1908672545930636,-0.8395553590964995,0.09513517328240705,0.07080992116490402,0.05982540141042942,0.03341296882248636,-0.01860028921645095,0.0024867437751232672,-0.04997764961788698,0.056650185336043817,0.10632773263276821,-0.06789619797458421,0.032344421870227964,-0.018829897281666255,0.05786388212286666,-0.0038900541669372665,-0.026694833665284412,-0.0424375184427541,0.01466192418513759,-0.03641460629930003,-0.017617484844821833,-0.021686953601632173,0.007183059822839692,-0.035661281601871715,0.02401240249724522,0.050379167401482024,-0.02830007050503086,-0.0439467804814381,0.008056356861476599,-0.01781403995605472,-0.037129064231827165,0.010835908554453249,0.0003045857070390284,0.02256277223962552,-0.040427610663936395,-0.002047993071227106,0.012480654352571788,0.002032916958492429,-0.004299236148195593,0.01653445168619531,0.008813481119499707,0.00018249465335908906,0.011500780728872236,-0.007241192276059769,0.0071215028018579195,-0.008652667048126167,-0.007490632614061206,-0.0036052470339901868,0.011886493940194944,0.0025409824817032825,0.0027527421031012687,-0.0009324088660233648,0.0014498025111657506,0.015550452572784663,-0.0013060926493806523,0.014988778524369696,-0.0035560025778522265,-0.006772243822655238,0.0153651623670151,0.00012918699770228788,0.014336225461881489,-0.008621087831481793,0.01310329980797506,0.0029995466859700786,3.180259369732254
4,2.53,-0.1834489024931025,-0.8167011687963084,0.10004984638220377,0.08860230287537925,0.06856560853685631,0.020611700196762388,-0.010892454748753763,-0.0032809286297768325,-0.06939948939979673,0.07017612875166952,0.08548801796214726,-0.07497717321094988,0.04323160403051143,0.0018397520417783963,0.10966506265786588,-0.008091911669401231,-0.03732894766403499,-0.0028142329029188767,0.0348593895639736,-0.035819382828732066,0.011075440049064435,0.03494457585138832,0.004462332675567302,0.005997787281624475,-0.013168185997349298,0.02921465069681723,-0.040625870613100794,-0.04866201581592476,-0.0034303709345509777,0.005699437713487304,-0.0025114648287632743,0.030357731744259393,0.02100271481283011,-0.02645949185839389,0.012187557259559039,-0.0016178205549982297,-0.0008077427994380118,-0.008695047503412781,0.015966524493369667,0.002544771635148422,0.009911368999156626,-0.00201648670064238,0.002200645778286287,0.010108510812411022,-0.013790499740480173,0.010158218044811526,0.012705864664497074,0.01193585841481372,-0.005480463273249262,-0.0011715940424461026,-0.0019864241815921533,0.004399549362410932,-0.003155016125464242,-0.005730194261622279,0.0037806506234699605,-0.013629029360242245,0.00507512215886675,0.009623420812354323,-0.01360471903433438,-0.002748298123953058,-0.012954366413715473,0.009227215227320864,-0.01256053706011993,-0.0033937838548338036,3.3294627214763084
5,3.0069999999999997,-0.17582995171163482,-0.7902757520844147,0.10398060979196456,0.10397784473237967,0.07461529650466804,0.006376224549274522,-0.0022268637606539065,-0.008619222391676123,-0.07619152916909365,0.06892709595874996,0.041268438467314025,-0.05897946261286944,0.039247877973687624,0.02173354300849037,0.10593656601254767,-0.007833915369577513,-0.023869583016780896,0.03876446179863874,0.027244719560260734,-0.004729590177008138,0.029732867915284143,0.05596223625944982,-0.0030657443305516546,0.040479849020012365,-0.03378839132816421,-0.03232352030139317,0.005760601146917854,0.02318760047187186,-0.009073555476999014,0.019130434946600414,0.03688000851994751,-0.009832042434670226,-0.0009991011603568516,-0.018192757201232167,0.03761265941260396,0.0025277210248815744,-0.012136071870859692,0.0027911459800458106,-0.005568618670914556,-0.018423676146379745,-0.0167761842775167,0.001558759165510981,-0.013659277555426187,-0.0038164704643579234,0.008719055745501,-0.004089321355723966,-0.009092700121746492,-0.013134478910681206,-0.0039461224820476655,-0.0007404741543255563,0.0003823934779766238,-0.006353322584272422,0.0038890858189678276,-0.0054713416879629715,-0.005459225347866806,0.010151049774105114,-0.005930055068504103,-0.0116284254520911,0.010897629700503684,0.005220796324718328,0.0112191460192962,-0.009672125998098031,0.011962850279573157,0.003784309970879299,3.441282292832188
6,3.468,-0.16801873345947982,-0.7603946605844815,0.10688880761817292,0.11651714203509254,0.07773707514511415,-0.008302922698984508,0.006634531877179173,-0.012829509289704128,-0.06911770646039328,0.053166059995658085,-0.014237524030331926,-0.02482731340322392,0.021763575101555004,0.03246188635963865,0.04856634273437444,-0.003258259822443266,0.004996090264722052,0.05340850454879727,-0.0021068149826020018,0.030386704425933126,0.02144923463485969,0.019945816125711863,-0.00729104078527134,0.026523353002339437,-0.011916129815424345,-0.04919168487912546,0.04382188564184447,0.05855382905289236,0.0007398140690797057,-0.0012808950437304368,0.00616876341836213,-0.030682856637370057,-0.02096967664602742,0.029464183822423513,-0.020874925895009545,0.0008682822759045146,0.005984982096905902,0.0071465034761255064,-0.012524928884357205,0.011132864165844393,0.0035664639356704584,0.000670484592728613,0.011197015738764771,-0.005933687830392604,0.003775292488136922,-0.005028766691789478,-0.000838331397975405,0.006484901094028097,0.011197804447625465,0.0023095563679352035,0.0013828998135914901,0.006121665051408518,-0.0034260579699082884,0.015353997058512757,0.0059884074502048225,-0.005095389057603035,0.0060089153214169634,0.012610960817853541,-0.007432259541324081,-0.0074147817193729116,-0.009177896567601455,0.009948046724514905,-0.011312852998552118,-0.004170697999532318,3.5640022621324507
7,3.16,-0.160023789189113,-0.727188556706766,0.10874584007656911,0.12587815544060837,0.07780844565128096,-0.02240433449008232,0.014912563497281104,-0.015360784569136171,-0.04946536455112079,0.02621137049950137,-0.06584970825126048,0.016966918611200615,-0.0032070132108062074,0.02950043606713579,-0.03339579038733935,0.0031131842913054326,0.030637102749730933,0.03094279742704905,-0.029777453093971697,0.039633500809584256,-0.006269629161939605,-0.03639844219718849,-0.0036615701398525955,-0.01917122992502166,0.024941922117688402,0.0019213870822193753,0.01855203594203528,0.0017914197593569832,0.00929293054201961,-0.01942628234484312,-0.03626826761600108,0.008817425120837483,0.0016925241112244799,0.013326491171367739,-0.032791192935099585,-0.0027851904198198606,0.009582882928303763,-0.006756067683553508,0.013309450428122609,0.01015869904449638,0.013910919787219408,-0.0021377284476839426,0.002676718173325458,0.01030730972377131,-0.013055573117398281,0.010397168518463047,0.010186866389261294,0.004039576531678393,-0.01227782107831562,-0.0028088572030903307,-0.0025649980046601566,-0.003784262863520482,0.0019084569467487933,-0.021535533090164257,-0.00525678222136405,-0.0007521995232028116,-0.005301382391862979,-0.01248463411070044,0.0034497365650560012,0.00921321219578958,0.006886298022533284,-0.010050156557897033,0.010613387489783,0.004552525431156419,3.5586596281534963
8,3.173,-0.15185386125471353,-0.6908026422946459,0.10953344474800313,0.1318055409055654,0.07482660743963544,-0.03494680385833865,0.021879356718428576,-0.015881777523660687,-0.020810972810722663,-0.006261896074252908,-0.09945285080380013,0.05353857197352241,-0.02707444562186682,0.014098091931231916,-0.09844772973862644,0.007768798158005942,0.03650379993607211,-0.013022846503559499,-0.03369051635517994,0.015138606608890643,-0.028307558879326733,-0.05564711923834666,0.003912574731976074,-0.04192534369404201,0.03043287556106126,0.050379167401482024,-0.03352910817429471,-0.05778961070653658,0.0020157934911055183,-0.0032059792847953373,-0.009765397186151274,0.030974430277228918,0.02091370844568599,-0.03166516965917224,0.02844868391882881,-4.239729347537647e-05,-0.010073032877041397,-0.0033981978217062234,0.004299236148195594,-0.018674626441654824,-0.01474236959815145,0.001175462530082092,-0.013822466749422911,-0.0053414403068355945,0.011221087210012567,-0.00801294988790123,-0.012457276522386672,-0.012150300407821639,0.006590921650468821,0.002007101622250596,0.002665387850405008,0.00014514108935238785,0.00019658524572047263,0.022525875083563702,0.0034183870176646993,0.00648288088550069,0.0039000518719599043,0.011260553040534449,0.0007728265999208295,-0.010520147233130488,-0.004406859218649585,0.009976671449393494,-0.009867512337965362,-0.004929374743061055,3.7735981431630905
9,3.1860000000000004,-0.14351788335252796,-0.6513960236939026,0.10924387617462405,0.13413761480602027,0.06890856804511411,-0.04505759844948425,0.026922332302262618,-0.014324305247439228,0.0116307439797661,-0.037416774655348525,-0.1058569277609138,0.07363054452518712,-0.04162874693587894,-0.007249685170876712,-0.1136499674709362,0.008142642101882749,0.01880959923229815,-0.04793984583252451,-0.010724015352686463,-0.022244429432449576,-0.024695905218040208,-0.01818286819269959,0.007271633694034334,-0.014511207552778144,-0.002348722747815416,0.029214650696817227,-0.03715418021351507,-0.026444425008415248,-0.008695192749969424,0.018685799637169914,0.03529985749927168,-0.007793166082091237,-0.002384096311825875,-0.008096713201918139,0.026220421065842693,0.0027977623745873985,-0.0052857345420186585,0.008641407604132451,-0.015966524493369667,0.003705240874939084,-0.0020670349549784628,0.0011227063209364226,0.010881006976339896,-0.004464327848682074,0.00016638909504787904,-0.00034610305581338804,0.006072016182496413,0.01300089864017271,0.0027285615455098257,-0.000275661029189593,-0.0016417330473549767,0.0035439066560280404,-0.0022411166329489823,-0.01808629862773686,-0.0008602800294022188,-0.011205989723669194,-0.001988317387393688,-0.009046349142532441,-0.0049416148057418625,0.011265866022152266,0.0018072127831057336,-0.009728875320631061,0.009078489065359454,0.005300833856056502,3.859736642887638
