X,Y,Z,Label
0.0,0.0,500.009,CL
0.2,0.039,499.994,CL
0.4,0.078,499.988,CL
0.6,0.117,499.983,CL
0.8,0.157,499.977,CL
1.0,0.196,499.971,CL
1.2,0.235,499.965,CL
1.4,0.274,499.969,CL
1.6,0.313,499.954,CL
1.8,0.352,499.957,CL
2.0,0.391,499.952,CL
2.2,0.43,499.937,CL
2.4,0.47,499.931,CL
2.6,0.509,499.925,CL
2.8,0.548,499.919,CL
3.0,0.587,499.913,CL
3.2,0.626,499.908,CL
3.4,0.665,499.902,CL
3.6,0.704,499.896,CL
3.8,0.743,499.89,CL
4.0,0.782,499.885,CL
4.2,0.821,499.879,CL
4.4,0.86,499.873,CL
4.6,0.898,499.867,CL
4.8,0.937,499.862,CL
5.0,0.976,499.856,CL
5.2,1.015,499.85,CL
5.4,1.054,499.844,CL
5.6,1.092,499.838,CL
5.8,1.131,499.833,CL
6.0,1.17,499.827,CL
6.2,1.209,499.821,CL
6.4,1.247,499.815,CL
6.6,1.286,499.81,CL
6.8,1.324,499.804,CL
7.0,1.363,499.798,CL
7.2,1.401,499.792,CL
7.4,1.44,499.787,CL
7.6,1.478,499.781,CL
7.8,1.516,499.775,CL
8.0,1.555,499.769,CL
8.2,1.593,499.763,CL
8.4,1.631,499.758,CL
8.6,1.67,499.752,CL
8.8,1.708,499.746,CL
9.0,1.746,499.74,CL
9.2,1.784,499.735,CL
9.4,1.822,499.729,CL
9.6,1.86,499.723,CL
9.8,1.898,499.717,CL
10.0,1.935,499.712,CL
10.2,1.973,499.706,CL
10.4,2.011,499.7,CL
10.6,2.049,499.694,CL
10.8,2.086,499.688,CL
11.0,2.124,499.683,CL
11.2,2.161,499.677,CL
11.4,2.199,499.671,CL
11.6,2.236,499.665,CL
11.8,2.274,499.66,CL
12.0,2.311,499.654,CL
12.2,2.348,499.648,CL
12.4,2.385,499.642,CL
12.6,2.422,499.637,CL
12.8,2.459,499.631,CL
13.0,2.496,499.625,CL
