,raw_series,harmonic_2,harmonic_3,harmonic_4,harmonic_7,harmonic_150,harmonic_152,harmonic_153,harmonic_154,harmonic_155,all_9_harmonics
25,0.325,-0.1386004497480055,0.18691804622073793,-0.08378717182053401,-0.04932844563504036,0.06466469154973269,0.18691804622073796,-0.13860044974800556,0.24644167773476933,0.0,0.532012655158669
26,0.243,-0.1712507743002638,0.21585938841893088,-0.06946881331163114,-0.05665592561788414,0.0727083477223573,0.21585938841893093,-0.17125077430026386,0.24642783686470904,0.0,0.4806785592100185
27,0.258,-0.20277610284374528,0.24161231818168813,-0.0533280096309953,-0.05945211659862826,0.0777753155963605,0.24161231818168813,-0.2027761028437454,0.24600911570574652,0.0,0.42810961003422165
28,0.257,-0.23296933635112163,0.26379644454197343,-0.03578819869750544,-0.057493381785522615,0.07965815291163715,0.26379644454197354,-0.23296933635112166,0.24518620221564646,0.0,0.3768528785794097
29,0.301,-0.2616321267137396,0.2820840905575215,-0.017309519992822955,-0.05093637899361231,0.0782797760872758,0.2820840905575216,-0.2616321267137397,0.24396044843911224,0.0,0.3292021844484697
30,0.33299999999999996,-0.2885761797478788,0.29620513335622606,0.0016232567399116862,-0.040305531296277376,0.07369661603241824,0.29620513335622606,-0.28857617974787886,0.24233386828638012,0.0,0.2870400584455824
31,0.342,-0.31362449215386057,0.3059509940627808,0.02051344894777667,-0.026451084148491413,0.06609630785820875,0.30595099406278087,-0.3136244921538606,0.24030913422437014,0.0,0.2517072117043507
32,0.349,-0.33661251430206435,0.31117771867222727,0.0388654912404738,-0.010481103534637826,0.05579000907429779,0.31117771867222727,-0.33661251430206457,0.2378895728858295,0.0,0.22390783218591792
33,0.33299999999999996,-0.35738923120717375,0.3118081043634908,0.05619793605508401,0.006327146133307097,0.04319966076383734,0.3118081043634908,-0.35738923120717375,0.2350791596036843,0.0,0.20365685802275293
34,0.36700000000000005,-0.37581815458941736,0.3078328398455878,0.07205608395367367,0.022629356452748592,0.02884071326596076,0.30783283984558785,-0.3758181545894175,0.23188251187957745,0.0,0.19027282951477725
35,0.321,-0.39177821950566855,0.29931064289269466,0.08602391221046561,0.037121691584367476,0.013301023578335838,0.29931064289269466,-0.39177821950566866,0.22830488179732605,0.0,0.18241714874025358
36,0.281,-0.40516457966017194,0.28636739303657893,0.09773498875396329,0.04864506784749895,-0.0027832115773900653,0.28636739303657893,-0.40516457966017205,0.22435214739376105,0.0,0.17817774248808466
37,0.289,-0.4158892961702721,0.26919427222720577,0.10688208514761995,0.05627785617053712,-0.01875350172412414,0.26919427222720577,-0.4158892961702722,0.2200308030011286,0.0,0.17519239917208654
38,0.252,-0.4238819152624404,0.24804494092541907,0.11322523642207279,0.05940959313934936,-0.033956021306829696,0.24804494092541912,-0.42388191526244046,0.21534794857691886,0.0,0.17080459606912782
39,0.23399999999999999,-0.4290899311035494,0.22323179133902452,0.11659803631726609,0.05778980530160945,-0.047768377387570546,0.22323179133902452,-0.42908993110354954,0.21031127803865451,0.0,0.16224259643804947
40,0.179,-0.43147913072692023,0.19512133314491448,0.11691200278505194,0.0515480418039396,-0.05962509048551821,0.19512133314491448,-0.4314791307269203,0.2049290666228048,0.0,0.14681109923020924
41,0.135,-0.4310338187872239,0.16412877985373753,0.11415889922765325,0.041183513169903624,-0.0690407453733381,0.16412877985373753,-0.431033818787224,0.1992101572885934,0.0,0.12208385794096609
42,0.01,-0.42775692066775794,0.13071191578075225,0.10841095057660802,0.027525164899891146,-0.07562986403363041,0.13071191578075228,-0.4277569206677581,0.1931639461890399,0.0,0.08608550336224095
43,-0.16,-0.4216699632627548,0.09536433421251427,0.0998189485435794,0.01166537916977854,-0.07912268717425416,0.09536433421251425,-0.42166996326275485,0.18680036723310475,0.0,0.03745132098923695
44,-0.254,-0.4128129335609693,0.058608146646977076,0.08860829574988997,-0.005127392894258749,-0.07937621820544297,0.05860814664697702,-0.4128129335609694,0.1801298757643031,0.0,-0.024445080108616013
45,-0.272,-0.4012440159595515,0.020986270797248168,0.07507309251310505,-0.02151008077420031,-0.07638007753699129,0.020986270797248147,-0.4012440159595515,0.173163431382603,0.0,-0.099404481296437
46,-0.3,-0.3870392100338647,-0.016945588728768717,0.05956842141793277,-0.03617241210920102,-0.07025692751989714,-0.016945588728768737,-0.3870392100338647,0.16591247993783115,0.0,-0.18636113690211425
47,-0.457,-0.3702918312742308,-0.054627148621193944,0.04250103207804435,-0.04794170707806212,-0.06125745063529995,-0.05462714862119392,-0.370291831274231,0.1583889347241719,0.0,-0.28339155492458395
48,-0.523,-0.35111189806940796,-0.09150182269201106,0.024318670464815978,-0.055876668256493865,-0.04975008652424872,-0.09150182269201113,-0.351111898069408,0.15060515690665613,0.0,-0.38777343681182225
49,-0.6729999999999999,-0.32962540896388254,-0.12702494308951734,0.005498332737431817,-0.059342664722350176,-0.03620594802550777,-0.1270249430895174,-0.3296254089638826,0.1425739352117994,0.0,-0.49609232297016176
50,-0.892,-0.3059735149368845,-0.16067180546960017,-0.01346624827657598,-0.058062489255101754,-0.021179533760584297,-0.16067180546960022,-0.3059735149368845,0.13430846491575815,0.0,-0.6043907013570026
51,-1.069,-0.2803115921406623,-0.19194541929035244,-0.03207755567062267,-0.052138529115255516,-0.005286026895012943,-0.1919454192903525,-0.28031159214066237,0.1258223261645254,0.0,-0.7083518355362157
52,-1.249,-0.25280822118947177,-0.22038384875209718,-0.04984734031991372,-0.042044577205103906,0.010823890532722032,-0.22038384875209716,-0.2528082211894719,0.11712946166178669,0.0,-0.8035085028036703
53,-1.3230000000000002,-0.2236440797046225,-0.24556703595138035,-0.06630942961125706,-0.02858793854666133,0.026490676610294226,-0.24556703595138046,-0.2236440797046225,0.10824415376109447,0.0,-0.8854653240974134
54,-1.251,-0.19301075539077683,-0.2671230054655984,-0.0810319570175672,-0.01284486276595072,0.04107293127491865,-0.26712300546559853,-0.19301075539077683,0.09918100099999853,0.0,-0.9501225047263743
55,-1.057,-0.16110948744074705,-0.2847333587216784,-0.09362869168634672,0.003925533365633465,0.05397365530728336,-0.28473335872167843,-0.16110948744074705,0.08995489411468757,0.0,-0.9938886402068136
56,-0.925,-0.12814984453686665,-0.29813797699267763,-0.10376917082166823,0.02038196893663941,0.06466469154973269,-0.2981379769926777,-0.12814984453686662,0.08058099157454839,0.0,-1.0138707857407796
57,-0.778,-0.09434834813352953,-0.3071388635553564,-0.11118736904670076,0.03520827331348518,0.07270834772235732,-0.30713886355535647,-0.09434834813352955,0.07107469467684052,0.0,-1.00803121081337
58,-0.615,-0.05992705006495261,-0.3116030682570407,-0.11568867731468375,0.04721865226137718,0.07777531559636051,-0.3116030682570408,-0.05992705006495261,0.06145162224240554,0.0,-0.9753020921362751
59,-0.512,-0.025112073822269255,-0.311464651293632,-0.11715500828356529,0.055452526680351756,0.07965815291163714,-0.31146465129363204,-0.02511207382226921,0.051727584953984905,0.0,-0.9156517333092882
60,-0.45,0.009867870917272542,-0.306725657192221,-0.11554789421988329,0.059251358841257616,0.07827977608727581,-0.306725657192221,0.009867870917272576,0.04191855937931046,0.0,-0.8300986033246575
61,-0.41,0.04478299075051879,-0.2974560846118193,-0.11090949616146407,0.05831132162974077,0.07369661603241823,-0.2974560846118193,0.04478299075051883,0.03204066172164486,0.0,-0.720672402125279
62,-0.40299999999999997,0.07940391812792782,-0.2837928524082757,-0.10336149786455986,0.05270759836037342,0.06609630785820875,-0.28379285240827573,0.07940391812792788,0.0221101213409025,0.0,-0.5903243212175968
63,-0.536,0.11350321813553273,-0.2659377772354087,-0.0931019135516208,0.042888369684064925,0.05579000907429779,-0.2659377772354088,0.11350321813553274,0.012143254088853507,0.0,-0.44279149971349957
64,-0.591,0.14685688258086033,-0.244154592554773,-0.08039989320526184,0.029638968510388535,0.04319966076383732,-0.244154592554773,0.1468568825808604,0.002156435502222018,0.0,-0.2824232175279729
65,-0.516,0.17924580156772243,-0.21876505308562302,-0.06558866168636596,0.014019069801282119,0.028840713265960775,-0.21876505308562302,0.17924580156772246,-0.007833926102277266,0.0,-0.11397847126567869
66,-0.32299999999999995,0.2104572028926782,-0.19014418223540153,-0.049056776911532984,-0.00272206126114702,0.013301023578335848,-0.19014418223540153,0.21045720289267827,-0.017811416586760692,0.0,0.057593876296431104
67,-0.10099999999999999,0.24028604980735455,-0.1587147327099337,-0.03123793642288715,-0.019245484358854748,-0.002783211577390048,-0.15871473270993372,0.24028604980735468,-0.027759642960561055,0.0,0.2273802834768537
68,0.124,0.2685363879643183,-0.12494094212445558,-0.012599599764738439,-0.03422967125727195,-0.018753501724124138,-0.12494094212445556,0.26853638796431833,-0.037662260313867976,0.0,0.3907207623064949
69,0.266,0.2950226326980224,-0.08932167584999993,0.006369274852278352,-0.04647620042223923,-0.03395602130682969,-0.08932167584999988,0.29502263269802254,-0.04750299867237228,0.0,0.5434083699820443
70,0.34299999999999997,0.3195707881843042,-0.052383058380675813,0.025171057883177153,-0.05500560567587826,-0.04776837738757053,-0.05238305838067579,0.31957078818430423,-0.05726568972879051,0.0,0.6818593525497655
71,0.512,0.34201959046942215,-0.01467070206232388,0.04331250326441978,-0.05913571300375435,-0.059625090485518194,-0.014670702062323857,0.34201959046942226,-0.06693429340735171,0.0,0.8032451181684183
72,0.713,0.36222156685974477,0.02325835202967925,0.06031768823344239,-0.05853620020729435,-0.06904074537333811,0.02325835202967923,0.36222156685974494,-0.07649292421759968,0.0,0.9055794991879303
73,0.897,0.38004400471264965,0.06084386202391414,0.07574049868862362,-0.05325501577046688,-0.07562986403363041,0.06084386202391421,0.3800440047126497,-0.08592587735421203,0.0,0.9877574071113377
74,1.04,0.39536982326436726,0.0975306604646794,0.08917633254870276,-0.04371454398398243,-0.07912268717425416,0.09753066046467951,0.39536982326436737,-0.09521765449995433,0.0,1.049543836374497
75,1.104,0.40809834276747825,0.13277685457065272,0.10027271408566263,-0.030677823036864865,-0.07937621820544297,0.13277685457065277,0.40809834276747836,-0.10435298928937424,0.0,1.0915150641373914
76,1.081,0.41814594588537707,0.16606183041620223,0.1087385407746188,-0.015187517921467013,-0.07638007753699129,0.1660618304162023,0.4181459458853771,-0.11331687239140018,0.0,1.1149566544130887
77,1.209,0.4254466269988096,0.19689394280731323,0.11435172007881235,0.0015174709569476974,-0.07025692751989716,0.19689394280731323,0.4254466269988098,-0.12209457616963279,0.0,1.1217253444319732
78,1.2790000000000001,0.42995242581593185,0.22481777726663252,0.11696499582625264,0.01810109389908598,-0.06125745063529995,0.22481777726663263,0.42995242581593196,-0.13067167887981274,0.0,1.114083925278564
79,1.229,0.4316337424373781,0.24942087686241735,0.11650981132881885,0.03323700794199818,-0.049750086524248706,0.24942087686241748,0.43163374243737823,-0.13903408836470885,0.0,1.0945197096710457
80,1.0759999999999998,0.4304795318065851,0.2703398345208498,0.1129981078987352,0.045714656553575976,-0.036205948025507785,0.27033983452084986,0.4304795318065852,-0.14716806520749534,0.0,1.0655580222971102
81,1.0190000000000001,0.4264973762679728,0.2872656608334865,0.1065220115801303,0.054536088834437016,-0.021179533760584304,0.28726566083348654,0.4264973762679729,-0.15506024530557758,0.0,1.0295823052364792
82,0.873,0.4197134357563244,0.2999483480731189,0.09725141631396694,0.058995774716171026,-0.005286026895012948,0.2999483480731189,0.4197134357563246,-0.16269766182777756,0.0,0.9886718961186962
83,0.845,0.41017227594458705,0.3082005630039505,0.08542952693960401,0.058737032609547365,0.010823890532722027,0.30820056300395055,0.41017227594458716,-0.1700677665188035,0.0,0.9444673441053094
84,0.8340000000000001,0.39793657547903927,0.3119004139403886,0.07136647895790896,0.05378055647109994,0.026490676610294236,0.31190041394038864,0.3979365754790393,-0.17715845031600044,0.0,0.8980713516801465
85,0.866,0.3830867142250836,0.31099325118282395,0.05543120243508456,0.044522760719450945,0.041072931274918636,0.310993251182824,0.3830867142250836,-0.18395806324450814,0.0,0.8499911761543069
86,0.9129999999999999,0.3657202452285958,0.30549247423654713,0.03804174348959516,0.03170407537344892,0.05397365530728336,0.3054924742365472,0.3657202452285958,-0.19045543355813935,0.0,0.8001257293650528
87,0.9009999999999999,0.3459512538616708,0.29547933389054876,0.019654297268349184,0.01634972713791325,0.06466469154973269,0.2954793338905488,0.3459512538616709,-0.19663988609452956,0.0,0.7477978328936862
88,0.792,0.3239096083627223,0.28110173207965217,0.0007512401210920499,-0.00031225728853077417,0.07270834772235732,0.2811017320796523,0.3239096083627224,-0.20250125981440042,0.0,0.691829285653003
89,0.722,0.29974010669435525,0.26257203725695727,-0.01817152506299817,-0.01694926766324209,0.0777753155963605,0.2625720372569573,0.2997401066943553,-0.20802992449612093,0.0,0.6306537482397134
90,0.611,0.27360152532354975,0.24016394754525705,-0.03661757837401339,-0.03223069114534692,0.07965815291163714,0.24016394754525705,0.2736015253235498,-0.2132167965581361,0.0,0.5624601023845281
91,0.439,0.24566557617299603,0.21420844800114072,-0.054103005963542436,-0.0449343334911591,0.07827977608727581,0.21420844800114072,0.24566557617299603,-0.21805335398326767,0.0,0.4853570442048532
92,0.233,0.21611577859566714,0.1850889217061622,-0.0701690950428225,-0.054044169029570086,0.07369661603241824,0.18508892170616223,0.21611577859566727,-0.2225316503203659,0.0,0.39754833020506863
93,0.125,0.1851462537829594,0.1532354868980918,-0.08439436775617434,-0.05883160146397101,0.06609630785820875,0.15323548689809183,0.18514625378295943,-0.22664432774030796,0.0,0.29750739519665387
94,0.18600000000000003,0.15296044952627894,0.11911864378726215,-0.0964056382330299,-0.058913736336249814,0.05579000907429777,0.1191186437872621,0.1529604495262789,-0.23038462912489194,0.0,0.1841400435966637
95,0.11199999999999999,0.11976980370948932,0.08324232489951404,-0.10588780274779755,-0.05428400457460359,0.04319966076383734,0.08324232489951401,0.11976980370948932,-0.23374640916876413,0.0,0.05692458144631096
96,-0.134,0.08579235531212326,0.046136451597625236,-0.11259210615246583,-0.0453126878818803,0.028840713265960775,0.046136451597625215,0.08579235531212324,-0.23672414447613976,0.0,-0.08397993311484546
97,-0.433,0.05125131204808245,0.00834910672723896,-0.11634266772031407,-0.03271730394437219,0.013301023578335848,0.008349106727238983,0.05125131204808244,-0.2393129426357278,0.0,-0.2376647656812589
98,-0.708,0.016373584049422137,-0.029561560996551467,-0.11704109520171585,-0.01750522002491748,-0.0027832115773900597,-0.029561560996551516,0.016373584049422126,-0.24150855025894963,0.0,-0.4024470190158508
99,-0.7809999999999999,-0.01861170677212314,-0.06703558128340315,-0.11466906604687348,-0.0008930846525357694,-0.01875350172412415,-0.06703558128340323,-0.018611706772123197,-0.24330735996824535,0.0,-0.5758920442710492
100,-0.8690000000000001,-0.05347473189343598,-0.1035194334680185,-0.10928880807967481,0.015790478811785934,-0.03395602130682969,-0.10351943346801855,-0.05347473189343603,-0.24470641632398604,0.0,-0.7548823987469047
101,-1.11,-0.08798646599024786,-0.13847422244442104,-0.10104146701267162,0.031211134253735714,-0.047768377387570525,-0.1384742224444211,-0.08798646599024793,-0.2457034206802528,0.0,-0.9357301942048164
102,-1.4880000000000002,-0.12192019147092438,-0.17138363856925132,-0.09014340362979975,0.04413555178509409,-0.059625090485518215,-0.1713836385692513,-0.12192019147092448,-0.2462967349615062,0.0,-1.1143270485792307
103,-1.6059999999999999,-0.15505298785008562,-0.20176158396006857,-0.07688051777656624,0.05353004833776728,-0.06904074537333811,-0.20176158396006866,-0.15505298785008567,-0.24648538435394007,0.0,-1.2863235531234323
104,-1.774,-0.18716719617793434,-0.2291593525422543,-0.06160074806217177,0.05864326068813593,-0.0756298640336304,-0.2291593525422544,-0.18716719617793443,-0.24626905890709785,0.0,-1.4473283340836174
105,-1.9509999999999998,-0.21805184890503038,-0.2531722577895912,-0.04470494403641755,0.05906623879900729,-0.07912268717425416,-0.2531722577895912,-0.21805184890503046,-0.24564811404312087,0.0,-1.5931155329481945
106,-1.9369999999999998,-0.24750405578931534,-0.27344561026159503,-0.026636350300750147,0.05476515326876062,-0.07937621820544297,-0.2734456102615951,-0.24750405578931547,-0.24462356997279008,0.0,-1.7198289282053034
107,-1.9580000000000002,-0.27533033674096286,-0.2896799566446845,-0.007868978427324307,0.0460840009758821,-0.07638007753699132,-0.2896799566446845,-0.27533033674096297,-0.2431971100193229,0.0,-1.8241710118820482
108,-2.08,-0.301347892849208,-0.30163550291244196,0.011104828262787062,0.033717092523918794,-0.07025692751989716,-0.301635502912442,-0.3013478928492081,-0.24137107785267717,0.0,-1.903566112681632
109,-2.076,-0.32538580724141475,-0.3091356562714209,0.029787310836569363,0.01865352191578764,-0.061257450635299936,-0.30913565627142103,-0.32538580724141486,-0.23914847363890793,0.0,-1.9562880804012788
110,-2.151,-0.34728616788558775,-0.31206963357518247,0.04768835295923162,0.0020980597219906064,-0.049750086524248706,-0.3120696335751825,-0.3472861678855878,-0.23653294911090247,0.0,-1.9815450315439707
111,-2.0540000000000003,-0.36690510496031353,-0.31039409767823983,0.0643383386084145,-0.014625203365363864,-0.03620594802550778,-0.31039409767823983,-0.36690510496031364,-0.23352880156859232,0.0,-1.9795160883780492
112,-1.8119999999999998,-0.3841137359773484,-0.30413379755968045,0.07930047198310639,-0.03017875609250095,-0.021179533760584308,-0.30413379755968045,-0.3841137359773485,-0.2301409668185014,0.0,-1.9513377813625195
113,-1.86,-0.39879901244806615,-0.29338120276133794,0.09218223640672026,-0.04331863956814089,-0.005286026895012948,-0.29338120276133806,-0.3987990124480662,-0.2263750110642283,0.0,-1.899040667843414
114,-1.751,-0.41086446253177106,-0.278295137540148,0.10264569161141378,-0.052993937955454665,0.010823890532722038,-0.27829513754014806,-0.41086446253177117,-0.22223712176118868,0.0,-1.8254395794317835
115,-1.5659999999999998,-0.4202308247872011,-0.25909843490933,0.110416339264649,-0.05843082975746147,0.026490676610294226,-0.25909843490933,-0.4202308247872012,-0.21773409745064223,0.0,-1.7339835788129765
116,-1.537,-0.4268365688639262,-0.23607464522004407,0.11529032415972541,-0.059194477351099645,0.04107293127491863,-0.23607464522004412,-0.4268365688639263,-0.2128733365897073,0.0,-1.6285740272183327
117,-1.256,-0.43063829971306733,-0.20956384790035643,0.11713978215422156,-0.05522380490176234,0.05397365530728337,-0.20956384790035643,-0.43063829971306755,-0.207662825395715,0.0,-1.5133609999453956
118,-1.2229999999999999,-0.43161104266196,-0.17995762821540884,0.11591619455850223,-0.04683638315256957,0.0646646915497327,-0.17995762821540887,-0.43161104266196004,-0.2021111247248755,0.0,-1.3925295309406227
119,-1.4680000000000002,-0.42974840748002235,-0.14769329324598743,0.11165166097524824,-0.0347030304074075,0.0727083477223573,-0.1476932932459874,-0.42974840748002247,-0.1962273560068132,0.0,-1.2700877450153487
120,-1.536,-0.42506263035803404,-0.11324741252001987,0.10445805719833032,-0.01979416109783196,0.07777531559636051,-0.11324741252001982,-0.4250626303580341,-0.19002118625808256,0.0,-1.149668813216627
121,-1.05,-0.41758449352504934,-0.07712877870694078,0.09452410026271192,-0.003302172926280172,0.07965815291163714,-0.07712877870694078,-0.41758449352504945,-0.1835028121992846,0.0,-1.0343578497552794
122,-0.442,-0.4073631230310064,-0.039870892350989146,0.08211039764087583,0.013453920009260515,0.07827977608727581,-0.039870892350989146,-0.4073631230310065,-0.17668294350188213,0.0,-0.9265534049570608
123,-0.408,-0.39446566602345534,-0.0020240816498193273,0.06754261046517804,0.029133980753848064,0.07369661603241824,-0.0020240816498193043,-0.3944656660234554,-0.16957278519223748,0.0,-0.8278711831718643
124,-0.47100000000000003,-0.37897684963846995,0.035852626324523976,0.05120291013218593,0.04248393242091974,0.06609630785820875,0.03585262632452406,-0.37897684963846995,-0.1621840192417835,0.0,-0.7390951456614969
125,-0.5329999999999999,-0.3609984244035148,0.073199762893827,0.03351995241648197,0.052436058112237005,0.05579000907429778,0.07319976289382704,-0.3609984244035149,-0.15452878537357562,0.0,-0.660178390465048
126,-0.634,-0.3406484958087173,0.10946568156479766,0.014957632113078441,0.058194395936774855,0.04319966076383733,0.10946568156479772,-0.34064849580871737,-0.14661966111675828,0.0,-0.5902932959961676
127,-0.7609999999999999,-0.3180607484376455,0.14411470628035103,-0.003997086780794083,0.0592983993132157,0.028840713265960775,0.144114706280351,-0.3180607484376456,-0.13846964114171778,0.0,-0.5279275426535218
128,-0.581,-0.29338356775450264,0.17663504377502845,-0.022846946081456362,0.05565977106340223,0.013301023578335848,0.1766350437750285,-0.2933835677545027,-0.130092115909873,0.0,-0.47101995515387585
129,-0.483,-0.2667790653169727,0.2065463431628572,-0.04109743849228548,0.04756952533971652,-0.002783211577390074,0.2065463431628573,-0.26677906531697276,-0.121500849673182,0.0,-0.4171277940207617
130,-0.395,-0.2384220138183765,0.23340679109660817,-0.058269780510435916,0.03567471257990571,-0.01875350172412414,0.23340679109660825,-0.2384220138183765,-0.11270995785951315,0.0,-0.36361530315533713
131,-0.223,-0.20849869895515497,0.2568196376973873,-0.07391347283548151,0.02092666900613454,-0.03395602130682969,0.25681963769738736,-0.20849869895515497,-0.10373388388103316,0.0,-0.3078520982785719
132,-0.212,-0.17720569566209632,0.2764390568614627,-0.08761811877015953,0.004504929625897817,-0.04776837738757053,0.2764390568614627,-0.17720569566209637,-0.09458737540371949,0.0,-0.24740942972524105
133,-0.327,-0.1447485767545714,0.2919752543829998,-0.09902419056923667,-0.012277109896758972,-0.05962509048551821,0.2919752543829999,-0.14474857675457145,-0.08528546011698367,0.0,-0.1802425047119826
134,-0.45399999999999996,-0.11134056246108169,0.3031987484417274,-0.10783246129205083,-0.028077237422637916,-0.06904074537333811,0.3031987484417275,-0.11134056246108165,-0.07584342104321681,0.0,-0.10484789968777193
135,-0.542,-0.07720111971773246,0.30994375922937295,-0.11381185472346501,-0.041631773234057624,-0.07562986403363041,0.30994375922937295,-0.07720111971773244,-0.06627677142782445,0.0,-0.020386582903336056
136,-0.429,-0.042554520426271635,0.3121106576474294,-0.11680550742837073,-0.05185663798042913,-0.07912268717425416,0.31211065764742946,-0.04255452042627161,-0.05660122925100474,0.0,0.07323488666969075
137,-0.22399999999999998,-0.007628368146915822,0.30966743690706505,-0.11673488390777469,-0.057934056351087226,-0.07937621820544298,0.30966743690706505,-0.007628368146915799,-0.04683269140314824,0.0,0.17532993568772837
138,-0.065,0.027347897095454748,0.3026501852944932,-0.11360183689944492,-0.05937796199509354,-0.07638007753699132,0.3026501852944932,0.027347897095454765,-0.03698720756628899,0.0,0.28444650694633206
139,0.109,0.062144506069370255,0.2911625531186857,-0.10748855877317949,-0.05607287266247329,-0.07025692751989715,0.2911625531186857,0.062144506069370324,-0.027080953844518703,0.0,0.39842982255168186
140,0.225,0.0965328697574988,0.2753742217150311,-0.09855542529579471,-0.04828312636872144,-0.06125745063529995,0.2753742217150312,0.09653286975749886,-0.01713020618669062,0.0,0.5145298004418654
141,0.35600000000000004,0.130287081024205,0.25551839711895324,-0.0870367883325121,-0.03663173988260615,-0.04975008652424872,0.25551839711895324,0.13028708102420503,-0.007151313645078078,0.0,0.6295468974465724
