,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_152,harmonic_153,harmonic_154,harmonic_155,all_5_harmonics
24,0.442,0.2460506155754142,-0.10503961863939269,0.1552157779060448,-0.09590745727394212,0.05397365530728338,0.041470520073429946,0.15521577790604482,-0.10503961863939276,0.2460506155754142,0.0,0.5919902677909037
25,0.325,0.24644167773476933,-0.1386004497480055,0.18691804622073793,-0.083787171820534,0.06466469154973269,0.013140639282099806,0.18691804622073793,-0.13860044974800556,0.24644167773476933,0.0,0.5835367074263019
26,0.243,0.24642783686470904,-0.1712507743002638,0.21585938841893088,-0.06946881331163113,0.07270834772235732,-0.015962764722551346,0.21585938841893085,-0.17125077430026384,0.24642783686470904,0.0,0.569349671654927
27,0.258,0.24600911570574652,-0.20277610284374528,0.24161231818168813,-0.05332800963099529,0.07777531559636051,-0.0441265212110809,0.24161231818168813,-0.2027761028437454,0.24600911570574652,0.0,0.550011446841663
28,0.257,0.24518620221564646,-0.23296933635112163,0.26379644454197343,-0.035788198697505436,0.07965815291163715,-0.06969277176804074,0.2637964445419735,-0.23296933635112166,0.24518620221564646,0.0,0.5262038032590874
29,0.301,0.24396044843911224,-0.2616321267137396,0.2820840905575215,-0.017309519992822937,0.07827977608727581,-0.09115656006224779,0.28208409055752154,-0.2616321267137397,0.24396044843911224,0.0,0.4986385205979933
30,0.333,0.24233386828638012,-0.2885761797478788,0.29620513335622606,0.0016232567399117033,0.07369661603241824,-0.10725442104189191,0.29620513335622606,-0.28857617974787886,0.24233386828638012,0.0,0.4679910955198927
31,0.342,0.24030913422437014,-0.31362449215386057,0.3059509940627808,0.020513448947776687,0.06609630785820875,-0.11703875475500344,0.3059509940627807,-0.3136244921538606,0.24030913422437014,0.0,0.4348422743175626
32,0.349,0.2378895728858295,-0.33661251430206435,0.31117771867222727,0.038865491240473816,0.05579000907429779,-0.11993360678327025,0.31117771867222727,-0.33661251430206457,0.2378895728858295,0.0,0.39963144804348594
33,0.333,0.2350791596036843,-0.35738923120717375,0.3118081043634908,0.05619793605508402,0.043199660763837355,-0.11576857177616694,0.3118081043634908,-0.35738923120717375,0.2350791596036843,0.0,0.3626250905627572
34,0.367,0.23188251187957745,-0.37581815458941736,0.3078328398455878,0.07205608395367369,0.028840713265960775,-0.10478882435519599,0.30783283984558785,-0.3758181545894175,0.23188251187957745,0.0,0.32390236713593423
35,0.321,0.22830488179732605,-0.39177821950566855,0.29931064289269466,0.08602391221046561,0.013301023578335843,-0.08764068691945799,0.29931064289269466,-0.39177821950566866,0.22830488179732605,0.0,0.2833588592380477
36,0.281,0.22435214739376105,-0.40516457966017194,0.28636739303657893,0.0977349887539633,-0.0027832115773900653,-0.06533358390310744,0.28636739303657893,-0.40516457966017205,0.22435214739376105,0.0,0.24072811481380177
37,0.289,0.2200308030011286,-0.4158892961702721,0.26919427222720577,0.10688208514761995,-0.01875350172412413,-0.03918062204582896,0.26919427222720577,-0.4158892961702722,0.2200308030011286,0.0,0.1956195194937913
38,0.252,0.21534794857691886,-0.4238819152624404,0.24804494092541907,0.11322523642207279,-0.03395602130682969,-0.010721294416370035,0.24804494092541912,-0.42388191526244046,0.21534794857691886,0.0,0.1475698691786681
39,0.234,0.21031127803865451,-0.4290899311035494,0.22323179133902452,0.11659803631726609,-0.047768377387570546,0.018369141786262186,0.22323179133902457,-0.42908993110354954,0.21031127803865451,0.0,0.09610507726421685
40,0.179,0.2049290666228048,-0.43147913072692023,0.19512133314491448,0.11691200278505194,-0.05962509048551821,0.04637827918177975,0.19512133314491448,-0.4314791307269203,0.2049290666228048,0.0,0.04080772956291151
41,0.135,0.1992101572885934,-0.4310338187872239,0.16412877985373753,0.11415889922765325,-0.06904074537333811,0.07165736100154944,0.16412877985373747,-0.431033818787224,0.1992101572885934,0.0,-0.018614248433921537
42,0.01,0.1931639461890399,-0.42775692066775794,0.13071191578075225,0.10841095057660802,-0.0756298640336304,0.09271833509078231,0.1307119157807523,-0.4277569206677581,0.1931639461890399,0.0,-0.0822626957621718
43,-0.16,0.18680036723310472,-0.4216699632627548,0.09536433421251427,0.0998189485435794,-0.07912268717425418,0.10832144803996464,0.09536433421251425,-0.42166996326275485,0.18680036723310475,0.0,-0.1499928142249818
44,-0.254,0.1801298757643031,-0.4128129335609693,0.058608146646977076,0.08860829574988996,-0.07937621820544297,0.11754822322043626,0.05860814664697706,-0.4128129335609694,0.1801298757643031,0.0,-0.2213695215344951
45,-0.272,0.173163431382603,-0.4012440159595515,0.020986270797248168,0.07507309251310504,-0.0763800775369913,0.11985552687492934,0.020986270797248168,-0.4012440159595515,0.173163431382603,0.0,-0.29564008570835754
46,-0.3,0.16591247993783115,-0.3870392100338647,-0.016945588728768717,0.059568421417932754,-0.07025692751989715,0.11510753966477881,-0.016945588728768717,-0.38703921003386477,0.16591247993783115,0.0,-0.3717256040867902
47,-0.457,0.1583889347241719,-0.3702918312742308,-0.054627148621193944,0.042501032078044336,-0.06125745063529995,0.1035837516699388,-0.0546271486211939,-0.370291831274231,0.1583889347241719,0.0,-0.4482327572298227
48,-0.523,0.1506051569066561,-0.35111189806940796,-0.09150182269201106,0.02431867046481596,-0.049750086524248734,0.085962510216444,-0.09150182269201108,-0.351111898069408,0.15060515690665613,0.0,-0.5234860335525148
49,-0.673,0.1425739352117994,-0.32962540896388254,-0.12702494308951734,0.0054983327374317935,-0.036205948025507785,0.0632810889878038,-0.12702494308951734,-0.3296254089638826,0.1425739352117994,0.0,-0.5955793599834733
50,-0.892,0.13430846491575815,-0.3059735149368845,-0.16067180546960017,-0.013466248276575995,-0.021179533760584308,0.03687462895051322,-0.16067180546960017,-0.30597351493688457,0.13430846491575815,0.0,-0.6624448640681002
51,-1.069,0.1258223261645254,-0.2803115921406623,-0.19194541929035244,-0.03207755567062268,-0.005286026895012943,0.008297545333692933,-0.19194541929035241,-0.28031159214066237,0.1258223261645254,0.0,-0.7219354077649215
52,-1.249,0.11712946166178669,-0.25280822118947177,-0.22038384875209718,-0.04984734031991374,0.010823890532722015,-0.020767972962095965,-0.22038384875209716,-0.2528082211894719,0.11712946166178669,0.0,-0.7719166393088523
53,-1.323,0.10824415376109443,-0.2236440797046225,-0.24556703595138035,-0.06630942961125709,0.026490676610294223,-0.048610985348169586,-0.2455670359513804,-0.2236440797046225,0.10824415376109447,0.0,-0.8103636621389494
54,-1.251,0.09918100099999853,-0.19301075539077683,-0.2671230054655984,-0.08103195701756721,0.04107293127491864,-0.07359251399802673,-0.2671230054655985,-0.19301075539077683,0.09918100099999853,0.0,-0.8354570594534289
55,-1.057,0.08995489411468757,-0.16110948744074705,-0.2847333587216784,-0.09362869168634673,0.05397365530728336,-0.0942420222124955,-0.2847333587216784,-0.16110948744074707,0.08995489411468757,0.0,-0.8456729626870345
56,-0.925,0.08058099157454839,-0.12814984453686665,-0.29813797699267763,-0.10376917082166823,0.0646646915497327,-0.10934397750455967,-0.29813797699267763,-0.12814984453686665,0.08058099157454839,0.0,-0.839862116686487
57,-0.778,0.07107469467684052,-0.09434834813352953,-0.3071388635553564,-0.11118736904670079,0.0727083477223573,-0.11800940387128908,-0.30713886355535647,-0.09434834813352955,0.07107469467684052,0.0,-0.8173134592197235
58,-0.615,0.0614516222424055,-0.05992705006495261,-0.3116030682570407,-0.11568867731468375,0.07777531559636051,-0.11972821133120777,-0.31160306825704076,-0.05992705006495261,0.06145162224240554,0.0,-0.7777985652087066
59,-0.512,0.051727584953984905,-0.025112073822269255,-0.311464651293632,-0.11715500828356529,0.07965815291163715,-0.11439922235094509,-0.31146465129363204,-0.02511207382226922,0.051727584953984905,0.0,-0.7215943580467059
60,-0.45,0.04191855937931046,0.009867870917272542,-0.306725657192221,-0.11554789421988329,0.07827977608727581,-0.10233612765674907,-0.306725657192221,0.009867870917272564,0.04191855937931046,0.0,-0.6494826995806325
61,-0.41,0.03204066172164486,0.04478299075051879,-0.2974560846118193,-0.11090949616146407,0.07369661603241824,-0.0842490208422518,-0.29745608461181927,0.0447829907505188,0.03204066172164486,0.0,-0.5627267652506088
62,-0.403,0.0221101213409025,0.07940391812792782,-0.2837928524082757,-0.10336149786455985,0.06609630785820875,-0.061202598737073156,-0.2837928524082758,0.07940391812792788,0.0221101213409025,0.0,-0.46302541462231506
63,-0.536,0.012143254088853462,0.11350321813553273,-0.2659377772354087,-0.09310191355162079,0.05579000907429779,-0.03455348806991681,-0.26593777723540873,0.11350321813553274,0.012143254088853507,0.0,-0.35244800256928477
64,-0.591,0.002156435502222018,0.14685688258086033,-0.244154592554773,-0.08039989320526182,0.04319966076383734,-0.005870387689664885,-0.24415459255477306,0.1468568825808604,0.002156435502222018,0.0,-0.23335316907447062
65,-0.516,-0.007833926102277266,0.17924580156772243,-0.21876505308562302,-0.06558866168636594,0.028840713265960785,0.02315827283052142,-0.21876505308562302,0.17924580156772246,-0.007833926102277266,0.0,-0.10829603083023939
66,-0.323,-0.017811416586760692,0.2104572028926782,-0.19014418223540153,-0.049056776911532964,0.013301023578335855,0.050823722533466065,-0.19014418223540147,0.21045720289267827,-0.017811416586760692,0.0,0.02007117734130104
67,-0.101,-0.027759642960561055,0.24028604980735455,-0.1587147327099337,-0.031237936422887125,-0.0027832115773900367,0.07549743581301052,-0.15871473270993375,0.24028604980735468,-0.027759642960561055,0.0,0.14909963608645305
68,0.124,-0.03766226031386801,0.2685363879643183,-0.12494094212445558,-0.012599599764738421,-0.018753501724124128,0.09572699550962191,-0.12494094212445556,0.26853638796431833,-0.037662260313867976,0.0,0.2762402650727488
69,0.266,-0.04750299867237228,0.2950226326980224,-0.08932167584999993,0.00636927485227837,-0.03395602130682969,0.11032158938923274,-0.08932167584999992,0.29502263269802254,-0.04750299867237228,0.0,0.39913075928598196
70,0.343,-0.05726568972879051,0.3195707881843042,-0.052383058380675813,0.02517105788317717,-0.04776837738757053,0.11842210725845621,-0.052383058380675813,0.31957078818430423,-0.05726568972879051,0.0,0.5156688679037386
71,0.512,-0.06693429340735171,0.34201959046942215,-0.01467070206232388,0.043312503264419794,-0.05962509048551821,0.11955171245225263,-0.01467070206232388,0.34201959046942226,-0.06693429340735171,0.0,0.6240683152306474
72,0.713,-0.07649292421759968,0.36222156685974477,0.02325835202967925,0.06031768823344241,-0.06904074537333811,0.11364391080541958,0.023258352029679207,0.36222156685974494,-0.07649292421759968,0.0,0.7228948430091727
73,0.897,-0.08592587735421207,0.38004400471264965,0.06084386202391414,0.07574049868862363,-0.07562986403363042,0.10104646482900523,0.06084386202391416,0.3800440047126497,-0.08592587735421203,0.0,0.8110810782487019
74,1.04,-0.09521765449995433,0.39536982326436726,0.0975306604646794,0.08917633254870276,-0.07912268717425418,0.08250092268380473,0.09753066046467943,0.39536982326436737,-0.09521765449995433,0.0,0.8879202265164381
75,1.104,-0.10435298928937424,0.40809834276747825,0.13277685457065272,0.10027271408566263,-0.07937621820544297,0.0590989669771077,0.13277685457065272,0.40809834276747836,-0.10435298928937424,0.0,0.9530398789548411
76,1.081,-0.11331687239140018,0.41814594588537707,0.16606183041620223,0.10873854077461881,-0.0763800775369913,0.03221815290905563,0.1660618304162022,0.4181459458853771,-0.11331687239140018,0.0,1.0063584239670416
77,1.209,-0.12209457616963279,0.4254466269988096,0.19689394280731323,0.11435172007881235,-0.07025692751989716,0.003440818540090354,0.1968939428073132,0.4254466269988098,-0.12209457616963279,0.0,1.0480275983719858
78,1.279,-0.13067167887981274,0.42995242581593185,0.22481777726663252,0.11696499582625264,-0.06125745063529996,-0.02553905947659612,0.22481777726663257,0.42995242581593196,-0.13067167887981274,0.0,1.07836553411986
79,1.229,-0.13903408836470885,0.4316337424373781,0.24942087686241735,0.11650981132881885,-0.04975008652424873,-0.05301558176397321,0.2494208768624174,0.43163374243737823,-0.13903408836470885,0.0,1.0977852049107704
80,1.076,-0.14716806520749534,0.4304795318065851,0.2703398345208498,0.1129981078987352,-0.0362059480255078,-0.07737134392075205,0.2703398345208498,0.4304795318065852,-0.14716806520749534,0.0,1.1067234181923546
81,1.019,-0.15506024530557758,0.4264973762679728,0.2872656608334865,0.10652201158013028,-0.021179533760584304,-0.09717264496770733,0.2872656608334864,0.4264973762679729,-0.15506024530557758,0.0,1.105575416443602
82,0.873,-0.16269766182777756,0.4197134357563244,0.2999483480731189,0.09725141631396694,-0.00528602689501296,-0.11125388209930112,0.2999483480731189,0.4197134357563246,-0.16269766182777756,0.0,1.0946397513229844
83,0.845,-0.17006776651880354,0.41017227594458705,0.3082005630039505,0.085429526939604,0.010823890532722018,-0.11878616384688144,0.3082005630039505,0.41017227594458716,-0.1700677665188035,0.0,1.0740773984849128
84,0.834,-0.17715845031600044,0.39793657547903927,0.3119004139403886,0.07136647895790894,0.026490676610294233,-0.11932610274230865,0.31190041394038864,0.3979365754790393,-0.17715845031600044,0.0,1.0438881310327497
85,0.866,-0.18395806324450814,0.3830867142250836,0.31099325118282395,0.055431202435084544,0.041072931274918636,-0.1128419153037884,0.31099325118282395,0.3830867142250836,-0.18395806324450814,0.0,1.0039060227330137
86,0.913,-0.19045543355813935,0.3657202452285958,0.30549247423654713,0.03804174348959514,0.05397365530728337,-0.09971529296927474,0.3054924742365471,0.3657202452285958,-0.19045543355813935,0.0,0.9538146776416111
87,0.901,-0.19663988609452956,0.3459512538616708,0.29547933389054876,0.019654297268349167,0.06466469154973267,-0.08071893384502157,0.2954793338905488,0.3459512538616709,-0.19663988609452956,0.0,0.8931814582884403
88,0.792,-0.20250125981440045,0.3239096083627223,0.28110173207965217,0.0007512401210920328,0.07270834772235732,-0.05697105786201872,0.28110173207965217,0.3239096083627224,-0.20250125981440042,0.0,0.8215086912373786
89,0.722,-0.20802992449612093,0.29974010669435525,0.26257203725695727,-0.018171525062998187,0.07777531559636051,-0.029869582803835802,0.26257203725695727,0.2997401066943553,-0.20802992449612093,0.0,0.7382986466399099
90,0.611,-0.2132167965581361,0.27360152532354975,0.24016394754525705,-0.036617578374013394,0.07965815291163715,-0.0010098359313999849,0.24016394754525705,0.2736015253235498,-0.2132167965581361,0.0,0.6431280912275653
91,0.439,-0.21805335398326767,0.24566557617299603,0.21420844800114072,-0.05410300596354245,0.07827977608727581,0.027909354893328745,0.21420844800114067,0.24566557617299603,-0.21805335398326767,0.0,0.5357274653988002
92,0.233,-0.2225316503203659,0.21611577859566714,0.1850889217061622,-0.07016909504282251,0.07369661603241824,0.05518566264248204,0.18508892170616226,0.21611577859566727,-0.2225316503203659,0.0,0.4160592835950049
93,0.125,-0.22664432774030802,0.1851462537829594,0.1532354868980918,-0.08439436775617436,0.06609630785820876,0.07921346853567086,0.15323548689809183,0.18514625378295943,-0.22664432774030796,0.0,0.28439023451919176
94,0.186,-0.23038462912489194,0.15296044952627894,0.11911864378726215,-0.0964056382330299,0.05579000907429778,0.09857837672619767,0.11911864378726215,0.15296044952627894,-0.23038462912489194,0.0,0.1413516759447639
95,0.112,-0.23374640916876413,0.11976980370948932,0.08324232489951404,-0.10588780274779755,0.04319966076383735,0.11214047265681508,0.08324232489951404,0.11976980370948932,-0.23374640916876413,0.0,-0.012016230446666637
96,-0.134,-0.23672414447613976,0.08579235531212326,0.046136451597625236,-0.11259210615246583,0.028840713265960775,0.11910142408520147,0.046136451597625236,0.08579235531212327,-0.23672414447613976,0.0,-0.17424064393408611
97,-0.433,-0.2393129426357278,0.05125131204808245,0.00834910672723896,-0.1163426677203141,0.01330102357833586,0.11905147487993394,0.008349106727239007,0.05125131204808244,-0.2393129426357278,0.0,-0.34341521698285704
98,-0.708,-0.24150855025894963,0.016373584049422137,-0.029561560996551467,-0.11704109520171585,-0.002783211577390048,0.1119935652990115,-0.02956156099655149,0.016373584049422126,-0.24150855025894963,0.0,-0.5172237958922523
99,-0.781,-0.24330735996824535,-0.01861170677212314,-0.06703558128340315,-0.11466906604687348,-0.018753501724124145,0.09834315891168384,-0.06703558128340317,-0.018611706772123187,-0.24330735996824535,0.0,-0.6929887049068572
100,-0.869,-0.24470641632398604,-0.05347473189343598,-0.1035194334680185,-0.10928880807967481,-0.03395602130682969,0.07890378635182563,-0.1035194334680185,-0.05347473189343602,-0.24470641632398604,0.0,-0.86774220640556
101,-1.11,-0.2457034206802528,-0.08798646599024786,-0.13847422244442104,-0.10104146701267161,-0.04776837738757054,0.05481974551884938,-0.13847422244442104,-0.0879864659902479,-0.2457034206802528,0.0,-1.0383183171112362
102,-1.488,-0.2462967349615062,-0.12192019147092438,-0.17138363856925132,-0.09014340362979974,-0.05962509048551821,0.027508742526966418,-0.1713836385692513,-0.12192019147092448,-0.2462967349615062,0.0,-1.2014608815917156
103,-1.606,-0.24648538435394002,-0.15505298785008562,-0.20176158396006857,-0.07688051777656624,-0.06904074537333811,-0.0014215615093386951,-0.20176158396006863,-0.15505298785008567,-0.24648538435394007,0.0,-1.3539427369874317
104,-1.774,-0.24626905890709785,-0.18716719617793434,-0.2291593525422543,-0.06160074806217175,-0.07562986403363041,-0.03026818538343624,-0.22915935254225436,-0.1871671961779344,-0.24626905890709785,0.0,-1.4926900127338116
105,-1.951,-0.24564811404312087,-0.21805184890503038,-0.2531722577895912,-0.04470494403641754,-0.07912268717425418,-0.057333073718146124,-0.2531722577895912,-0.2180518489050304,-0.24564811404312087,0.0,-1.614905146404303
106,-1.937,-0.24462356997279008,-0.24750405578931534,-0.27344561026159503,-0.02663635030075013,-0.07937621820544298,-0.08102305292857608,-0.273445610261595,-0.24750405578931547,-0.24462356997279008,0.0,-1.71818209348217
107,-1.958,-0.2431971100193229,-0.27533033674096286,-0.2896799566446845,-0.007868978427324293,-0.0763800775369913,-0.09994361332239166,-0.2896799566446845,-0.27533033674096297,-0.2431971100193229,0.0,-1.8006074760966477
108,-2.08,-0.24137107785267717,-0.301347892849208,-0.30163550291244196,0.01110482826278708,-0.07025692751989718,-0.11298099685788217,-0.301635502912442,-0.3013478928492081,-0.24137107785267717,0.0,-1.8608420433436468
109,-2.076,-0.23914847363890793,-0.32538580724141475,-0.3091356562714209,0.029787310836569374,-0.06125745063529995,-0.11936775846718028,-0.309135656271421,-0.32538580724141486,-0.23914847363890793,0.0,-1.8981777725693982
110,-2.151,-0.23653294911090247,-0.34728616788558775,-0.31206963357518247,0.047688352959231635,-0.04975008652424872,-0.11872794167992855,-0.31206963357518247,-0.3472861678855878,-0.23653294911090247,0.0,-1.9125671763882912
111,-2.054,-0.23352880156859232,-0.36690510496031353,-0.31039409767823983,0.0643383386084145,-0.036205948025507785,-0.11109920928608615,-0.3103940976782397,-0.3669051049603136,-0.23352880156859232,0.0,-1.9046228271174708
112,-1.812,-0.2301409668185014,-0.3841137359773484,-0.30413379755968045,0.0793004719831064,-0.021179533760584318,-0.09693062631728279,-0.30413379755968045,-0.3841137359773485,-0.2301409668185014,0.0,-1.8755866888058215
113,-1.86,-0.22637501106422825,-0.39879901244806615,-0.29338120276133794,0.09218223640672026,-0.00528602689501296,-0.07705622585143451,-0.29338120276133794,-0.3987990124480662,-0.2263750110642283,0.0,-1.8272704688869923
114,-1.751,-0.22223712176118868,-0.41086446253177106,-0.278295137540148,0.10264569161141378,0.010823890532722029,-0.052645913688490725,-0.27829513754014806,-0.41086446253177117,-0.22223712176118868,0.0,-1.7619697752105705
115,-1.566,-0.21773409745064223,-0.4202308247872011,-0.25909843490933,0.110416339264649,0.026490676610294223,-0.025136601891639188,-0.25909843490933,-0.4202308247872012,-0.21773409745064223,0.0,-1.6823563003110427
116,-1.537,-0.2128733365897073,-0.4268365688639262,-0.23607464522004407,0.11529032415972541,0.041072931274918636,0.0038523749846485905,-0.23607464522004404,-0.4268365688639263,-0.2128733365897073,0.0,-1.5913534709280626
117,-1.256,-0.207662825395715,-0.43063829971306733,-0.20956384790035643,0.11713978215422156,0.05397365530728336,0.032614581959330285,-0.20956384790035643,-0.43063829971306755,-0.207662825395715,0.0,-1.4920019265974425
118,-1.223,-0.20211112472487547,-0.43161104266196,-0.17995762821540884,0.11591619455850223,0.06466469154973269,0.05945693285268209,-0.17995762821540887,-0.43161104266196004,-0.2021111247248755,0.0,-1.3873217722435716
119,-1.468,-0.1962273560068132,-0.42974840748002235,-0.14769329324598743,0.11165166097524824,0.07270834772235732,0.08279935373752458,-0.14769329324598743,-0.42974840748002247,-0.1962273560068132,0.0,-1.280178751030516
120,-1.536,-0.19002118625808256,-0.42506263035803404,-0.11324741252001987,0.1044580571983303,0.07777531559636051,0.10126779392865788,-0.11324741252001987,-0.4250626303580341,-0.19002118625808256,0.0,-1.1731612915489242
121,-1.05,-0.1835028121992846,-0.41758449352504934,-0.07712877870694078,0.09452410026271191,0.07965815291163715,0.11377510942227902,-0.07712877870694076,-0.41758449352504945,-0.1835028121992846,0.0,-1.0684748062659215
122,-0.442,-0.17668294350188213,-0.4073631230310064,-0.039870892350989146,0.08211039764087581,0.07827977608727581,0.11958505758490943,-0.039870892350989166,-0.4073631230310065,-0.17668294350188213,0.0,-0.9678586864546945
123,-0.408,-0.16957278519223742,-0.39446566602345534,-0.0020240816498193273,0.06754261046517804,0.07369661603241824,0.11835563604699102,-0.0020240816498193043,-0.3944656660234554,-0.16957278519223748,0.0,-0.872530203186437
124,-0.471,-0.1621840192417835,-0.37897684963846995,0.035852626324523976,0.05120291013218591,0.06609630785820876,0.1101592146588881,0.035852626324524,-0.37897684963846995,-0.1621840192417835,0.0,-0.7831580524621761
125,-0.533,-0.15452878537357562,-0.3609984244035148,0.073199762893827,0.03351995241648195,0.05579000907429779,0.09547827544249854,0.073199762893827,-0.3609984244035149,-0.15452878537357562,0.0,-0.6998666568332487
126,-0.634,-0.14661966111675828,-0.3406484958087173,0.10946568156479766,0.014957632113078424,0.04319966076383734,0.07517701130605482,0.10946568156479766,-0.34064849580871737,-0.14661966111675828,0.0,-0.6222706465383853
127,-0.761,-0.13846964114171778,-0.3180607484376455,0.14411470628035103,-0.0039970867807941,0.028840713265960785,0.05045045536264844,0.144114706280351,-0.3180607484376456,-0.13846964114171778,0.0,-0.5495372847502095
128,-0.581,-0.13009211590987294,-0.29338356775450264,0.17663504377502845,-0.02284694608145638,0.01330102357833586,0.022754135353137406,0.1766350437750285,-0.2933835677545027,-0.130092115909873,0.0,-0.48047306692867753
129,-0.483,-0.121500849673182,-0.2667790653169727,0.2065463431628572,-0.0410974384922855,-0.0027832115773900683,-0.006281605936940641,0.20654634316285722,-0.26677906531697276,-0.121500849673182,0.0,-0.41362939966121126
130,-0.395,-0.11270995785951315,-0.2384220138183765,0.23340679109660817,-0.05826978051043593,-0.018753501724124138,-0.03494758074116916,0.23340679109660817,-0.23842201381837655,-0.11270995785951315,0.0,-0.34742122413829224
