,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_151,harmonic_152,harmonic_153,harmonic_154,harmonic_155,all_6_harmonics
40,6.121,-0.6533399899778553,0.38816873670973906,-0.17033325157139484,-0.635582769264293,-0.11499317928448703,0.21869338276793313,-0.37231868005521723,-0.6355827692642931,-0.17033325157139492,0.38816873670973906,-0.6533399899778551,0.0,-2.4107930247793794
41,6.717,-0.6199067857479489,0.5468705919673643,-0.14488556073545467,-0.6824237830337375,-0.043801626418178294,0.30376138903535044,-0.37995063733368173,-0.6824237830337377,-0.14488556073545478,0.5468705919673642,-0.6199067857479487,0.0,-1.9206819498160637
42,7.528,-0.5854550762968004,0.7019798956829919,-0.1172977965538629,-0.7113620881029986,0.029183170180163216,0.3709484931118413,-0.3571944908875218,-0.7113620881029987,-0.11729779655386297,0.7019798956829916,-0.5854550762968002,0.0,-1.3813329581368574
43,7.524,-0.5500414656925751,0.8524776898500536,-0.08797745193682704,-0.7216385168422069,0.10097320436245195,0.4162997287645395,-0.305870256452022,-0.721638516842207,-0.08797745193682717,0.8524776898500536,-0.5500414656925751,0.0,-0.8029568125681419
44,7.655,-0.5137241384045075,0.9973753108058042,-0.05735761136620808,-0.7129834773719906,0.16862938369429417,0.4371454972945496,-0.23008279925535435,-0.7129834773719907,-0.0573576113662082,0.9973753108058042,-0.5137241384045073,0.0,-0.19768775094031454
45,8.859,-0.47656276370597017,1.1357208840496902,-0.025890553898115183,-0.6856240260380926,0.2293818562445807,0.4322587133591175,-0.13589353066000429,-0.6856240260380928,-0.025890553898115273,1.1357208840496902,-0.4765627637059701,0.0,0.421034119758718
46,10.868,-0.4386183976380152,1.266605577383041,0.005958927353412464,-0.6402779108141406,0.28074340864899033,0.40192703730195956,-0.03083562203767361,-0.640277910814141,0.005958927353412327,1.2666055773830407,-0.4386183976380151,0.0,1.0391712164818707
47,11.209,-0.3999533826944585,1.3891695712913954,0.037720390575172486,-0.5781347418979658,0.32061129291736035,0.3479359420384693,0.07668849137238902,-0.5781347418979659,0.03772039057517239,1.3891695712913952,-0.3999533826944583,0.0,1.6428394008765057
48,11.396,-0.3606312453933262,1.5026077073482873,0.06892469404928249,-0.5008247834721359,0.34735331318346635,0.2734636112629381,0.1780791295324484,-0.5008247834721361,0.0689246940492824,1.502607707348287,-0.36063124539332625,0.0,2.2190487990430676
49,11.381,-0.3207165919029527,1.606174777534492,0.09911092574423579,-0.4103761853458036,0.35987464799555985,0.18289385579067866,0.26522716213353775,-0.41037618534580367,0.09911092574423572,1.6061747775344917,-0.32071659190295254,0.0,2.756381517979719
50,11.885,-0.2802750018942155,1.6991904197256549,0.1278332113470359,-0.30916177646317294,0.3576626724352394,0.08155806070719684,0.33116256940502825,-0.30916177646317305,0.12783321134703585,1.6991904197256547,-0.2802750018942154,0.0,3.245557007978069
51,11.328,-0.23937292079330774,1.7810435871884318,0.15466730017643662,-0.19983681609793397,0.34080794504184064,-0.02457864640469727,0.3706118979074096,-0.1998368160979342,0.15466730017643654,1.7810435871884314,-0.2393729207933076,0.0,3.679843497491806
52,11.316,-0.1980775506120784,1.851196562723718,0.1792168316981851,-0.08526933576911884,0.31000050033519555,-0.12926853246489864,0.38042002650492135,-0.08526933576911888,0.17921683169818503,1.8511965627237172,-0.19807755061207827,0.0,4.055285010456629
53,12.336,-0.1564567395353024,1.9091884910868946,0.2011191900809226,0.03153510071111623,0.26650159872131546,-0.22634903145747487,0.3598025100621185,0.03153510071111616,0.2011191900809226,1.9091884910868944,-0.15645673953530248,0.0,4.37072716201322
54,12.785,-0.1145788704462917,1.954638406479611,0.22005086031636367,0.14751224521252804,0.2120920903431764,-0.3101055036362581,0.3104083186468096,0.14751224521252804,0.22005086031636367,1.9546384064796103,-0.1145788704462916,0.0,4.627640188478148
55,13.142,-0.07251274857399709,1.9872477352246076,0.23573220678965562,0.2596195527864959,0.14899950686662528,-0.37560762756822513,0.2361879544154214,0.25961955278649596,0.23573220678965562,1.9872477352246074,-0.07251274857399699,0.0,4.829753326167346
56,12.8,-0.030327488446198366,2.0068022571828124,0.24793160371668932,0.3649159998043645,0.07980686607225573,-0.4189996233102932,0.14307749407141782,0.36491599980436445,0.24793160371668932,2.0068022571828115,-0.030327488446198182,0.0,4.982529481348716
57,12.51,0.011907599665484133,2.013173513027566,0.2564688564385628,0.4606392387850055,0.007346922803979473,-0.4377272227436703,0.03852382689135577,0.46063923878500573,0.25646885643856276,2.013173513027565,0.011907599665484407,0.0,5.0925219427849004
58,12.526,0.05412312362218298,2.0063196481311985,0.2612178630379942,0.5442780658314944,-0.06541380434711848,-0.43068802646597504,-0.06911094065389901,0.5442780658314945,0.26121786303799427,2.006319648131198,0.05412312362218298,0.0,5.166664629778747
59,12.725,0.0962497234288862,1.9862856875202235,0.26210847696352485,0.6136382995658289,-0.13549648266244982,-0.39829639648860055,-0.17121827851030016,0.613638299565829,0.2621084769635249,1.986285687520223,0.0962497234288863,0.0,5.2115532172955765
60,13.24,0.13821818519272683,1.9532032400928752,0.25912754314909014,0.6669003432934123,-0.20003191905741963,-0.3424590648332479,-0.2596317353840692,0.6669003432934123,0.25912754314909014,1.953203240092875,0.1382181851927269,0.0,5.232775904181472
61,13.514,0.17995955484122703,1.907289634042081,0.2523190923246607,0.7026669203112077,-0.25637802518342623,-0.26646289382663446,-0.32728008403109154,0.7026669203112078,0.25231909232466077,1.9072896340420804,0.1799595548412271,0.0,5.234349399997201
62,13.653,0.2214052514136581,1.8488464891635294,0.2417836906478344,0.7199997300712684,-0.3022279848352844,-0.17478139507920412,-0.3687528715306633,0.7199997300712687,0.24178369064783448,1.8488464891635288,0.2214052514136584,0.0,5.218308071147429
63,13.566,0.26248717973937913,1.7782577354277398,0.22767695426282764,0.7184440635616807,-0.33570469527770563,-0.0728113964005294,-0.38073314235105976,0.7184440635616808,0.22767695426282775,1.7782577354277393,0.26248717973937913,0.0,5.184482631953959
64,13.046,0.30313784231802315,1.6959870908327297,0.21020725072799792,0.6980407321448967,-0.35543761605183083,0.033444642256949667,-0.36226272541275834,0.6980407321448968,0.21020725072799804,1.695987090832729,0.30313784231802327,0.0,5.130490132839656
65,12.482,0.3432904502177134,1.6025750151059774,0.18963262126361277,0.6593249969122641,-0.36061887906264734,0.1377319633664014,-0.31481886773315326,0.6593249969122643,0.18963262126361285,1.602575015105977,0.3432904502177135,0.0,5.051940383569737
66,12.132,0.38287903280910274,1.4986351592677107,0.16625696928068068,0.6033125266420629,-0.35103636279371997,0.23391169788184968,-0.24219608556409639,0.6033125266420631,0.1662569692806808,1.49863515926771,0.3828790328091028,0.0,4.9428466255231465
67,12.507,0.42183854615494465,1.3848503343793614,0.14042557148926144,0.5314727527400501,-0.32708237658699635,0.31632222952256345,-0.1502026824599938,0.5314727527400501,0.14042557148926152,1.384850334379361,0.4218385461549449,0.0,4.796211580002809
68,12.489,0.46010497987711113,1.261968025959647,0.11251997789070593,0.4456903201691212,-0.2897375994522537,0.3801124655922345,-0.04619620648321017,0.4456903201691214,0.11251997789070604,1.2619680259596469,0.46010497987711113,0.0,4.604745267449942
69,11.893,0.4976154623254762,1.1307954835353893,0.08295237598493974,0.3482156456645832,-0.24053093095321335,0.4215273963593095,0.0615049997462907,0.34821564566458324,0.08295237598493985,1.1307954835353884,0.49761546232547627,0.0,4.3616594001731634
70,11.598,0.5343083638758717,0.9921944175852185,0.05215950243786776,0.2416058802910459,-0.18147689787976395,0.43812913355681093,0.16428709246939183,0.24160588029104602,0.05215950243786785,0.9921944175852183,0.5343083638758717,0.0,4.061475656526447
71,11.386,0.5701233981873975,0.847075338713501,0.020596192138347073,0.12865782512949261,-0.114993179284487,0.4289404165790684,0.25392965411653273,0.12865782512949284,0.02059619213834721,0.8470753387135005,0.5701233981873977,0.0,3.700782399748591
72,11.024,0.6050017212527231,0.6963915762420755,-0.01127134006978517,0.012334559984704323,-0.0438016264181783,0.39450213888874647,0.3232631547703782,0.012334559984704369,-0.0112713400697851,0.6963915762420753,0.6050017212527232,0.0,3.2788767020603817
73,11.099,0.6388860280786346,0.5411330155134195,-0.04297238574654273,-0.10431229006412905,0.02918317018016321,0.33684150834448745,0.3667423645972697,-0.10431229006412902,-0.04297238574654264,0.5411330155134193,0.6388860280786346,0.0,2.7982357786846848
74,10.687,0.6717206468379899,0.38231959504671376,-0.07403869558856,-0.21822261100993903,0.100973204362452,0.25935271569022783,0.38088985624675903,-0.2182226110099391,-0.07403869558855991,0.3823195950467133,0.67172064683799,0.0,2.264773646871848
75,10.876,0.7034516303383844,0.2209946062658663,-0.10401139583848545,-0.3264080789628819,0.16862938369429417,0.1665971356508591,0.3645741263038111,-0.326408078962882,-0.10401139583848537,0.22099460626586628,0.7034516303383844,0.0,1.687854169254731
76,10.413,0.7340268446572453,0.05821783981553861,-0.1324477662102087,-0.42603055585317295,0.22938185624458068,0.06403482178886212,0.3191000918948413,-0.42603055585317295,-0.1324477662102086,0.05821783981553847,0.7340268446572454,0.0,1.080049494747089
77,10.473,0.7633960547977311,-0.10494137651099959,-0.15892777921465015,-0.5144765451584181,0.2807434086489903,-0.042296899333406496,0.24810472461198654,-0.5144765451584181,-0.15892777921465007,-0.10494137651099959,0.7633960547977313,0.0,0.4566519417548971
78,9.367,0.7915110072246978,-0.26741120249631,-0.1830603042951438,-0.5894257543835458,0.32061129291736035,-0.1461388151438088,0.15726616885868558,-0.589425754383546,-0.1830603042951438,-0.26741120249631,0.7915110072246978,0.0,-0.16503386126836683
79,9.382,0.8183255091451315,-0.4281243267280672,-0.2044888851324687,-0.6489119656249227,0.34735331318346635,-0.2413782753617388,0.0538496090646782,-0.6489119656249227,-0.20448888513246868,-0.4281243267280674,0.8183255091451316,0.0,-0.7665746897942487
80,7.119,0.8437955044027867,-0.5860249780773086,-0.22289700478420277,-0.6913746173399863,0.35987464799555985,-0.322409012915922,-0.05387379310567403,-0.6913746173399864,-0.2228970047842027,-0.5860249780773086,0.8437955044027867,0.0,-1.329410349623458
81,5.379,0.8678791458623334,-0.7400758613652122,-0.23801276088816245,-0.7156997441260181,0.35766267243523936,-0.38446115663456093,-0.1572884186822488,-0.7156997441260183,-0.23801276088816245,-0.7400758613652122,0.8678791458623334,0.0,-1.8359053439156894
82,4.423,0.8905368641640922,-0.8892649716560015,-0.24961288187350783,-0.7212492004937016,0.3408079450418406,-0.4238820095238277,-0.2481232606976219,-0.7212492004937017,-0.24961288187350777,-0.8892649716560012,0.8905368641640924,0.0,-2.2703777048978466
83,4.379,0.9117314327363872,-1.0326122424109068,-0.257526024856924,-0.707877401978859,0.3100005003351956,-0.43835106463241336,-0.31911343174340934,-0.7078774019788591,-0.25752602485692405,-1.0326122424109065,0.9117314327363872,0.0,-2.620032469061232
84,4.681,0.9314280289587068,-1.1691759838295324,-0.26163530651136896,-0.6759351444059625,0.26650159872131546,-0.42701660160173854,-0.3645812030064501,-0.6759351444059625,-0.26163530651136896,-1.1691759838295324,0.9314280289587068,0.0,-2.8757330174631868
85,4.947,0.9495942913751768,-1.2980590690833005,-0.2618800295244686,-0.6262604011088423,0.21209209034317644,-0.39054582315128566,-0.3808901038152782,-0.6262604011088424,-0.2618800295244686,-1.2980590690833003,0.9495942913751768,0.0,-3.032554253306257
86,5.451,0.9662003728643475,-1.4184148278018038,-0.2582565791454171,-0.560156339534347,0.14899950686662525,-0.3310855802168186,-0.36673576323136575,-0.5601563395343472,-0.2582565791454171,-1.4184148278018032,0.9662003728643477,0.0,-3.0900765838159994
87,6.076,0.9812189896779365,-1.5294526080960513,-0.2508184765776812,-0.4793571339414774,0.07980686607225573,-0.2521359976546806,-0.3232502324412456,-0.47935713394147755,-0.2508184765776812,-1.5294526080960509,0.9812189896779366,0.0,-3.0523978218982175
88,5.285,0.9946254662679545,-1.6304429705800616,-0.23967558842885528,-0.3859824710658055,0.007346922803979486,-0.15834443953010421,-0.25391144434021135,-0.38598247106580574,-0.23967558842885536,-1.6304429705800614,0.9946254662679545,0.0,-2.927860088679872
89,2.208,1.006397775828566,-1.7207224802697672,-0.22499250389471467,-0.28248194224778794,-0.06541380434711852,-0.05523194221471662,-0.1642650516471014,-0.282481942247788,-0.22499250389471476,-1.7207224802697667,1.006397775828566,0.0,-2.728509099376344
90,2.48,1.0165165764860757,-1.7996980648798588,-0.2069861036477291,-0.17157078084213928,-0.13549648266244982,0.051131781201830616,-0.06148089068279614,-0.17157078084213934,-0.20698610364772912,-1.7996980648798586,1.0165165764860755,0.0,-2.4693223379107185
91,2.39,1.024965243077572,-1.8668509108876514,-0.1859223563394611,-0.05615863077336829,-0.2000319190574197,0.15448563433360848,0.04622045556710803,-0.056158630773368516,-0.18592235633946122,-1.8668509108876508,1.024965243077572,0.0,-2.167259139002521
92,6.353,1.0317298944660303,-1.9217398717696017,-0.1621123900350206,0.060726785076479696,-0.25637802518342623,0.24874569669034807,0.1502251321447906,0.060726785076479745,-0.16211239003502068,-1.9217398717696013,1.0317298944660303,0.0,-1.8401983608725117
93,8.834,1.0367994163469811,-1.9640043660207762,-0.1359078966075682,0.1760190941640021,-0.30222798483528446,0.328363353417265,0.2422149403445788,0.17601909416400208,-0.13590789660756833,-1.9640043660207762,1.0367994163469811,0.0,-1.505837195308163
94,9.054,1.0401654795092863,-1.9933667459193491,-0.1076959369735661,0.2866937175160135,-0.33570469527770574,0.3886519142897532,0.3148326196212599,0.2866937175160136,-0.1076959369735662,-1.9933667459193485,1.0401654795092863,0.0,-1.180627133101923
95,9.15,1.041822553520008,-2.009634121475017,-0.07789322389952366,0.3898472165484054,-0.3554376160518308,0.42606249554870124,0.3622702745450829,0.3898472165484054,-0.07789322389952374,-2.0096341214750164,1.041822553520008,0.0,-0.8788199965703003
96,9.867,1.0417679158108981,-2.0126996275792974,-0.04693996682766612,0.4827734618874738,-0.3606188790626473,0.43839292480307124,0.38073388495491817,0.4827734618874738,-0.04693996682766625,-2.0126996275792965,1.0417679158108981,0.0,-0.6116885027218406
97,9.228,1.0400016561515695,-2.0025431260334203,-0.015293369637278224,0.5630346259805047,-0.3510363627937199,0.42491737182088524,0.3687467482132796,0.5630346259805047,-0.015293369637278316,-2.0025431260334194,1.0400016561515695,0.0,-0.386972669836803
98,8.479,1.036526676502004,-1.9792313378420006,0.016579122615114454,0.6285251370751369,-0.32708237658699635,0.3864290744972168,0.3272675845297777,0.6285251370751371,0.016579122615114364,-1.9792313378420001,1.036526676502004,0.0,-0.20858652085949148
99,8.381,1.0313486862446417,-1.9429174049034035,0.04820672822578253,0.677526916798514,-0.2897375994522537,0.32519364493676894,0.2596138593974837,0.6775269167985141,0.04820672822578244,-1.9429174049034028,1.0313486862446415,0.0,-0.07660024238693097
100,7.794,1.0244761928038792,-1.893839883976194,0.07912228265872534,0.7087544522333129,-0.2405309309532133,0.24481570428664298,0.1711964557434656,0.7087544522333131,0.07912228265872523,-1.8938398839761938,1.024476192803879,0.0,0.012507316516342293
101,7.364,1.0159204876683934,-1.8323211795305967,0.10886913893219986,0.7213885200696006,-0.18147689787976398,0.1500266968546135,0.06908691647170484,0.721388520069601,0.10886913893219972,-1.8323211795305958,1.0159204876683934,0.0,0.06535064972574978
102,7.93,1.0056956278392575,-1.7587654257800138,0.13700791265272588,0.7150976781129599,-0.114993179284487,0.046406373826470046,-0.0385481310568373,0.71509767811296,0.13700791265272583,-1.758765425780013,1.0056956278392573,0.0,0.09093664913500532
103,7.293,0.9938184127343213,-1.6736558318061563,0.16312297206712567,0.6900469603405592,-0.04380162641817831,-0.05994565856757342,-0.14310013439530797,0.6900469603405595,0.16312297206712562,-1.673655831806156,0.9938184127343213,0.0,0.09981760729064049
104,7.484,0.9803083565868161,-1.5775515072184294,0.18682857726944052,0.6468935473990289,0.02918317018016326,-0.1627689921331667,-0.23620712014536666,0.646893547399029,0.1868285772694405,-1.5775515072184287,0.9803083565868159,0.0,0.10316500597534273
105,6.622,0.9651876563835176,-1.4710837892007327,0.20777457788182402,0.5867695261243177,0.10097320436245195,-0.25601093539339065,-0.3104224769252957,0.5867695261243177,0.207774577881824,-1.4710837892007322,0.9651876563835173,0.0,0.11183573442161887
106,7.239,0.9484811553951555,-1.3549520950743765,0.22565158505019692,0.5112521903703701,0.16862938369429417,-0.3341828050339418,-0.359810528523009,0.5112521903703702,0.22565158505019686,-1.3549520950743759,0.9484811553951555,0.0,0.13550172162003604
107,7.02,0.930216302358987,-1.2299193276228289,0.24019554136023272,0.4223226622748213,0.22938185624458063,-0.3926830170300583,-0.38042126383906366,0.42232266227482146,0.24019554136023272,-1.2299193276228284,0.930216302358987,0.0,0.1819079321178836
108,7.961,0.9104231063805903,-1.0968068633620436,0.2511916211724305,0.3223139194916182,0.2807434086489903,-0.42806795870873754,-0.3706062551539532,0.32231391949161836,0.25119162117243055,-1.0968068633620431,0.9104231063805903,0.0,0.2563127621514911
109,8.38,0.8891340876289853,-0.9564891566798852,0.25847740376526857,0.21384959184438712,0.3206112929173604,-0.438254696872981,-0.33115049786622247,0.21384959184438712,0.25847740376526857,-0.9564891566798848,0.889134087628985,0.0,0.3611499512956686
110,9.197,0.8663842239060805,-0.8098879952916097,0.26194527241662496,0.09977513300943044,0.34735331318346635,-0.422643589582324,-0.2652096272799921,0.09977513300943044,0.26194527241662496,-0.8098879952916096,0.8663842239060805,0.0,0.4959333644022027
