,X,Y,Z,Label
0,100.0,100.0,600.243,CL
1,100.2,99.836,600.234,CL
2,100.4,99.672,600.222,CL
3,100.6,99.509,600.21,CL
4,100.8,99.345,600.1980000000001,CL
5,101.0,99.182,600.1859999999999,CL
6,101.2,99.018,600.175,CL
7,101.4,98.855,600.162,CL
8,101.6,98.692,600.1469999999999,CL
9,101.8,98.53,600.13,CL
10,102.0,98.368,600.108,CL
11,102.2,98.206,600.0840000000001,CL
12,102.4,98.045,600.058,CL
13,102.6,97.884,600.0319999999999,CL
14,102.8,97.723,600.007,CL
15,103.0,97.563,599.984,CL
16,103.2,97.404,599.9649999999999,CL
17,103.4,97.245,599.9480000000001,CL
18,103.6,97.087,599.933,CL
19,103.8,96.929,599.9200000000001,CL
20,104.0,96.772,599.906,CL
21,104.2,96.616,599.891,CL
22,104.4,96.461,599.874,CL
23,104.6,96.306,599.857,CL
24,104.8,96.152,599.8399999999999,CL
25,105.0,96.0,599.8240000000001,CL
26,105.2,95.848,599.81,CL
27,105.4,95.697,599.799,CL
28,105.6,95.547,599.7909999999999,CL
29,105.8,95.398,599.784,CL
30,106.0,95.25,599.778,CL
31,106.2,95.103,599.771,CL
32,106.4,94.957,599.762,CL
33,106.6,94.812,599.751,CL
34,106.8,94.669,599.737,CL
35,107.0,94.526,599.721,CL
36,107.2,94.385,599.7049999999999,CL
37,107.4,94.246,599.6890000000001,CL
38,107.6,94.107,599.674,CL
39,107.8,93.97,599.662,CL
40,108.0,93.834,599.653,CL
41,108.2,93.7,599.645,CL
42,108.4,93.56700000000001,599.638,CL
43,108.6,93.435,599.631,CL
44,108.8,93.305,599.624,CL
45,109.0,93.177,599.616,CL
46,109.2,93.05,599.606,CL
47,109.4,92.924,599.597,CL
48,109.6,92.8,599.5889999999999,CL
49,109.8,92.678,599.5830000000001,CL
50,110.0,92.55799999999999,599.5809999999999,CL
51,110.2,92.439,599.5809999999999,CL
52,110.4,92.322,599.586,CL
53,110.6,92.206,599.5930000000001,CL
54,110.8,92.092,599.6030000000001,CL
55,111.0,91.981,599.614,CL
56,111.2,91.871,599.625,CL
57,111.4,91.762,599.636,CL
58,111.6,91.656,599.645,CL
59,111.8,91.551,599.653,CL
60,112.0,91.449,599.6610000000001,CL
61,112.2,91.348,599.6690000000001,CL
62,112.4,91.25,599.6769999999999,CL
63,112.6,91.15299999999999,599.6869999999999,CL
64,112.8,91.05799999999999,599.6980000000001,CL
65,113.0,90.96600000000001,599.711,CL
66,113.2,90.875,599.7239999999999,CL
67,113.4,90.786,599.737,CL
68,113.6,90.7,599.748,CL
69,113.8,90.615,599.758,CL
70,114.0,90.533,599.764,CL
71,114.2,90.453,599.768,CL
72,114.4,90.375,599.769,CL
73,114.6,90.299,599.768,CL
74,114.8,90.226,599.764,CL
75,115.0,90.154,599.76,CL
76,115.2,90.08500000000001,599.756,CL
77,115.4,90.018,599.752,CL
78,115.6,89.953,599.749,CL
79,115.8,89.891,599.746,CL
80,116.0,89.831,599.743,CL
81,116.2,89.773,599.741,CL
82,116.4,89.717,599.737,CL
83,116.6,89.664,599.731,CL
84,116.8,89.613,599.7239999999999,CL
85,117.0,89.565,599.7149999999999,CL
86,117.2,89.519,599.7049999999999,CL
87,117.4,89.475,599.693,CL
88,117.6,89.434,599.682,CL
89,117.8,89.395,599.671,CL
90,118.0,89.358,599.6610000000001,CL
91,118.2,89.324,599.653,CL
92,118.4,89.292,599.6469999999999,CL
93,118.6,89.262,599.643,CL
94,118.8,89.235,599.64,CL
95,119.0,89.211,599.639,CL
96,119.2,89.189,599.638,CL
97,119.4,89.169,599.637,CL
98,119.6,89.152,599.635,CL
99,119.8,89.137,599.632,CL
100,120.0,89.125,599.628,CL
101,120.2,89.115,599.623,CL
102,120.4,89.108,599.618,CL
103,120.6,89.103,599.613,CL
104,120.8,89.1,599.609,CL
105,121.0,89.1,599.606,CL
106,121.2,89.103,599.6030000000001,CL
107,121.4,89.108,599.602,CL
108,121.6,89.115,599.602,CL
109,121.8,89.125,599.601,CL
110,122.0,89.137,599.6,CL
111,122.2,89.152,599.597,CL
112,122.4,89.169,599.592,CL
113,122.6,89.189,599.5840000000001,CL
114,122.8,89.211,599.5719999999999,CL
115,123.0,89.235,599.558,CL
116,123.2,89.262,599.54,CL
117,123.4,89.292,599.52,CL
118,123.6,89.324,599.498,CL
119,123.8,89.358,599.475,CL
120,124.0,89.395,599.45,CL
121,124.2,89.434,599.425,CL
122,124.4,89.475,599.4,CL
123,124.6,89.519,599.373,CL
124,124.8,89.565,599.344,CL
125,125.0,89.613,599.3130000000001,CL
126,125.2,89.664,599.28,CL
127,125.4,89.717,599.244,CL
128,125.6,89.773,599.204,CL
129,125.8,89.831,599.163,CL
130,126.0,89.891,599.119,CL
131,126.2,89.953,599.075,CL
132,126.4,90.018,599.03,CL
133,126.6,90.08500000000001,598.988,CL
134,126.8,90.154,598.9469999999999,CL
135,127.0,90.226,598.9100000000001,CL
136,127.2,90.299,598.876,CL
137,127.4,90.375,598.845,CL
138,127.6,90.453,598.818,CL
139,127.8,90.533,598.793,CL
140,128.0,90.615,598.771,CL
141,128.2,90.7,598.751,CL
142,128.4,90.786,598.733,CL
143,128.6,90.875,598.717,CL
144,128.8,90.96600000000001,598.7049999999999,CL
145,129.0,91.05799999999999,598.6969999999999,CL
146,129.2,91.15299999999999,598.694,CL
147,129.4,91.25,598.6969999999999,CL
148,129.6,91.348,598.7059999999999,CL
149,129.8,91.449,598.721,CL
150,130.0,91.551,598.742,CL
151,130.2,91.656,598.767,CL
152,130.4,91.762,598.7940000000001,CL
153,130.6,91.871,598.8240000000001,CL
154,130.8,91.981,598.854,CL
155,131.0,92.092,598.884,CL
156,131.2,92.206,598.913,CL
157,131.4,92.322,598.941,CL
158,131.6,92.439,598.97,CL
159,131.8,92.55799999999999,598.998,CL
160,132.0,92.678,599.027,CL
161,132.2,92.8,599.057,CL
162,132.4,92.924,599.087,CL
163,132.6,93.05,599.116,CL
164,132.8,93.177,599.142,CL
165,133.0,93.305,599.1659999999999,CL
166,133.2,93.435,599.184,CL
167,133.4,93.56700000000001,599.1980000000001,CL
168,133.6,93.7,599.207,CL
169,133.8,93.834,599.21,CL
170,134.0,93.97,599.211,CL
171,134.2,94.107,599.21,CL
172,134.4,94.246,599.207,CL
173,134.6,94.385,599.2059999999999,CL
174,134.8,94.526,599.204,CL
175,135.0,94.669,599.204,CL
176,135.2,94.812,599.203,CL
177,135.4,94.957,599.202,CL
178,135.6,95.103,599.1990000000001,CL
179,135.8,95.25,599.1949999999999,CL
180,136.0,95.398,599.1890000000001,CL
181,136.2,95.547,599.183,CL
182,136.4,95.697,599.1780000000001,CL
183,136.6,95.848,599.175,CL
184,136.8,96.0,599.1759999999999,CL
185,137.0,96.152,599.181,CL
186,137.2,96.306,599.19,CL
187,137.4,96.461,599.203,CL
188,137.6,96.616,599.217,CL
189,137.8,96.772,599.231,CL
190,138.0,96.929,599.244,CL
191,138.2,97.087,599.255,CL
192,138.4,97.245,599.264,CL
193,138.6,97.404,599.2719999999999,CL
194,138.8,97.563,599.279,CL
195,139.0,97.723,599.287,CL
196,139.2,97.884,599.2950000000001,CL
197,139.4,98.045,599.3030000000001,CL
198,139.6,98.206,599.3119999999999,CL
199,139.8,98.368,599.318,CL
200,140.0,98.53,599.3209999999999,CL
201,140.2,98.692,599.319,CL
202,140.4,98.855,599.3109999999999,CL
203,140.6,99.018,599.297,CL
204,140.8,99.182,599.278,CL
205,141.0,99.345,599.256,CL
206,141.2,99.509,599.23,CL
207,141.4,99.672,599.204,CL
208,141.6,99.836,599.1769999999999,CL
209,141.8,100.0,599.1769999999999,CL
210,100.0,100.0,600.243,XS
211,100.0,97.2,600.501,XS
212,100.0,97.4,600.461,XS
213,100.0,97.6,600.409,XS
214,100.0,97.8,600.36,XS
215,100.0,98.0,600.3389999999999,XS
216,100.0,98.2,600.3030000000001,XS
217,100.0,98.4,600.2819999999999,XS
218,100.0,98.6,600.256,XS
219,100.0,98.8,600.267,XS
220,100.0,99.0,600.23,XS
221,100.0,99.2,600.242,XS
222,100.0,99.4,600.231,XS
223,100.0,99.8,600.234,XS
224,100.0,99.6,600.236,XS
225,100.2,100.0,600.236,XS
226,100.2,100.2,600.245,XS
227,100.2,97.0,600.496,XS
228,100.2,97.2,600.454,XS
229,100.2,97.4,600.461,XS
230,100.2,97.6,600.354,XS
231,100.2,97.8,600.36,XS
232,100.2,99.6,600.222,XS
233,100.2,98.2,600.279,XS
234,100.2,98.4,600.246,XS
235,100.2,98.6,600.256,XS
236,100.2,98.8,600.235,XS
237,100.2,99.0,600.23,XS
238,100.2,99.2,600.219,XS
239,100.2,99.4,600.212,XS
240,100.2,99.8,600.234,XS
241,100.2,98.0,600.317,XS
242,100.4,100.0,600.231,XS
243,100.4,100.2,600.242,XS
244,100.4,100.4,600.262,XS
245,100.4,98.2,600.247,XS
246,100.4,96.8,600.492,XS
247,100.4,97.0,600.4469999999999,XS
248,100.4,97.2,600.454,XS
249,100.4,97.4,600.396,XS
250,100.4,97.6,600.354,XS
251,100.4,97.8,600.309,XS
252,100.4,99.8,600.2239999999999,XS
253,100.4,98.0,600.27,XS
254,100.4,98.4,600.246,XS
255,100.4,98.6,600.2239999999999,XS
256,100.4,98.8,600.2080000000001,XS
257,100.4,99.0,600.207,XS
258,100.4,99.2,600.2,XS
259,100.4,99.4,600.212,XS
260,100.4,99.6,600.222,XS
261,100.6,100.0,600.231,XS
262,100.6,100.2,600.253,XS
263,100.6,100.4,600.268,XS
264,100.6,100.6,600.288,XS
265,100.6,100.8,600.296,XS
266,100.6,98.2,600.247,XS
267,100.6,96.8,600.4390000000001,XS
268,100.6,97.0,600.4469999999999,XS
269,100.6,97.2,600.387,XS
270,100.6,97.4,600.3330000000001,XS
271,100.6,97.6,600.298,XS
272,100.6,97.8,600.258,XS
273,100.6,99.6,600.21,XS
274,100.6,98.0,600.27,XS
275,100.6,98.4,600.221,XS
276,100.6,98.6,600.201,XS
277,100.6,98.8,600.1959999999999,XS
278,100.6,99.0,600.1890000000001,XS
279,100.6,99.2,600.2,XS
280,100.6,99.4,600.1980000000001,XS
281,100.6,99.8,600.219,XS
282,100.8,100.0,600.23,XS
283,100.8,100.2,600.242,XS
284,100.8,100.4,600.278,XS
285,100.8,100.6,600.288,XS
286,100.8,100.8,600.3199999999999,XS
287,100.8,101.0,600.347,XS
288,100.8,98.2,600.21,XS
289,100.8,96.4,600.483,XS
290,100.8,96.6,600.483,XS
291,100.8,96.8,600.4390000000001,XS
292,100.8,97.0,600.376,XS
293,100.8,97.2,600.3199999999999,XS
294,100.8,97.4,600.3330000000001,XS
295,100.8,97.6,600.244,XS
296,100.8,97.8,600.258,XS
297,100.8,99.8,600.219,XS
298,100.8,98.0,600.2239999999999,XS
299,100.8,98.4,600.1890000000001,XS
300,100.8,98.6,600.201,XS
301,100.8,98.8,600.1769999999999,XS
302,100.8,99.0,600.1890000000001,XS
303,100.8,99.2,600.1859999999999,XS
304,100.8,99.4,600.1980000000001,XS
305,100.8,99.6,600.207,XS
306,101.0,100.0,600.23,XS
307,101.0,100.2,600.267,XS
308,101.0,100.4,600.278,XS
309,101.0,100.6,600.3019999999999,XS
310,101.0,100.8,600.3109999999999,XS
311,101.0,101.0,600.372,XS
312,101.0,101.2,600.379,XS
313,101.0,98.2,600.175,XS
314,101.0,96.4,600.479,XS
315,101.0,96.6,600.421,XS
316,101.0,96.8,600.365,XS
317,101.0,97.0,600.306,XS
318,101.0,97.2,600.3199999999999,XS
319,101.0,97.4,600.227,XS
320,101.0,97.6,600.244,XS
321,101.0,97.8,600.2090000000001,XS
322,101.0,99.6,600.207,XS
323,101.0,98.0,600.2239999999999,XS
324,101.0,98.4,600.1890000000001,XS
325,101.0,98.6,600.174,XS
326,101.0,98.8,600.1769999999999,XS
327,101.0,99.0,600.175,XS
328,101.0,99.2,600.1859999999999,XS
329,101.0,99.4,600.1959999999999,XS
330,101.0,99.8,600.219,XS
331,101.2,100.0,600.235,XS
332,101.2,100.2,600.267,XS
333,101.2,100.4,600.2919999999999,XS
334,101.2,100.6,600.3019999999999,XS
335,101.2,100.8,600.364,XS
336,101.2,101.0,600.372,XS
337,101.2,101.2,600.409,XS
338,101.2,101.4,600.4559999999999,XS
339,101.2,98.2,600.175,XS
340,101.2,96.0,600.475,XS
341,101.2,96.2,600.475,XS
342,101.2,96.4,600.412,XS
343,101.2,96.6,600.421,XS
344,101.2,96.8,600.2909999999999,XS
345,101.2,97.0,600.306,XS
346,101.2,97.2,600.254,XS
347,101.2,97.4,600.227,XS
348,101.2,97.6,600.191,XS
349,101.2,97.8,600.2090000000001,XS
350,101.2,99.8,600.219,XS
351,101.2,98.0,600.158,XS
352,101.2,98.4,600.1600000000001,XS
353,101.2,98.6,600.15,XS
354,101.2,98.8,600.162,XS
355,101.2,99.0,600.175,XS
356,101.2,99.2,600.1769999999999,XS
357,101.2,99.4,600.1890000000001,XS
358,101.2,99.6,600.2080000000001,XS
359,101.4,100.0,600.256,XS
360,101.4,100.2,600.2819999999999,XS
361,101.4,100.4,600.2919999999999,XS
362,101.4,100.6,600.3209999999999,XS
363,101.4,100.8,600.364,XS
364,101.4,101.0,600.402,XS
365,101.4,101.2,600.444,XS
366,101.4,101.4,600.45,XS
367,101.4,101.6,600.531,XS
368,101.4,98.2,600.142,XS
369,101.4,96.0,600.47,XS
370,101.4,96.2,600.404,XS
371,101.4,96.4,600.412,XS
372,101.4,96.6,600.3399999999999,XS
373,101.4,96.8,600.2909999999999,XS
374,101.4,97.0,600.236,XS
375,101.4,97.2,600.1890000000001,XS
376,101.4,97.4,600.171,XS
377,101.4,97.6,600.191,XS
378,101.4,97.8,600.1610000000001,XS
379,101.4,99.6,600.2080000000001,XS
380,101.4,98.0,600.158,XS
381,101.4,98.4,600.133,XS
382,101.4,98.6,600.1469999999999,XS
383,101.4,98.8,600.162,XS
384,101.4,99.0,600.165,XS
385,101.4,99.2,600.174,XS
386,101.4,99.4,600.1859999999999,XS
387,101.4,99.8,600.2239999999999,XS
388,101.6,100.0,600.246,XS
389,101.6,100.2,600.2819999999999,XS
390,101.6,100.4,600.3119999999999,XS
391,101.6,100.6,600.355,XS
392,101.6,100.8,600.394,XS
393,101.6,101.0,600.4369999999999,XS
394,101.6,101.2,600.444,XS
395,101.6,101.4,600.527,XS
396,101.6,101.6,600.527,XS
397,101.6,98.2,600.112,XS
398,101.6,96.0,600.395,XS
399,101.6,96.2,600.404,XS
400,101.6,96.4,600.328,XS
401,101.6,96.6,600.261,XS
402,101.6,96.8,600.2180000000001,XS
403,101.6,97.0,600.1690000000001,XS
404,101.6,97.2,600.1890000000001,XS
405,101.6,97.4,600.171,XS
406,101.6,97.6,600.14,XS
407,101.6,97.8,600.115,XS
408,101.6,99.8,600.247,XS
409,101.6,98.0,600.122,XS
410,101.6,98.4,600.133,XS
411,101.6,98.6,600.1469999999999,XS
412,101.6,98.8,600.15,XS
413,101.6,99.0,600.1600000000001,XS
414,101.6,99.2,600.174,XS
415,101.6,99.4,600.201,XS
416,101.6,99.6,600.221,XS
417,101.8,100.0,600.2719999999999,XS
418,101.8,100.2,600.3030000000001,XS
419,101.8,100.4,600.3389999999999,XS
420,101.8,100.6,600.347,XS
421,101.8,100.8,600.431,XS
422,101.8,101.0,600.4369999999999,XS
423,101.8,101.2,600.5219999999999,XS
424,101.8,98.2,600.112,XS
425,101.8,96.0,600.395,XS
426,101.8,96.2,600.317,XS
427,101.8,96.4,600.247,XS
428,101.8,96.6,600.201,XS
429,101.8,96.8,600.15,XS
430,101.8,97.0,600.1690000000001,XS
431,101.8,97.2,600.127,XS
432,101.8,97.4,600.116,XS
433,101.8,97.6,600.091,XS
434,101.8,97.8,600.115,XS
435,101.8,99.6,600.237,XS
436,101.8,98.0,600.088,XS
437,101.8,98.4,600.108,XS
438,101.8,98.6,600.13,XS
439,101.8,98.8,600.142,XS
440,101.8,99.0,600.1600000000001,XS
441,101.8,99.2,600.1890000000001,XS
442,101.8,99.4,600.21,XS
443,101.8,99.8,600.247,XS
444,102.0,100.0,600.317,XS
