X,Y,Z,Label
0.0,0.0,499.782,CL
0.2,0.101,499.786,CL
0.4,0.203,499.79,CL
0.6,0.304,499.795,CL
0.8,0.405,499.8,CL
1.0,0.506,499.805,CL
1.2,0.607,499.809,CL
1.4,0.709,499.814,CL
1.6,0.81,499.819,CL
1.8,0.911,499.824,CL
2.0,1.012,499.828,CL
2.2,1.113,499.832,CL
2.4,1.214,499.835,CL
2.6,1.315,499.839,CL
2.8,1.416,499.841,CL
3.0,1.517,499.844,CL
3.2,1.618,499.845,CL
3.4,1.718,499.846,CL
3.6,1.819,499.847,CL
3.8,1.92,499.846,CL
4.0,2.02,499.846,CL
4.2,2.121,499.844,CL
4.4,2.221,499.842,CL
4.6,2.321,499.839,CL
4.8,2.422,499.836,CL
5.0,2.522,499.832,CL
5.2,2.622,499.827,CL
5.4,2.722,499.822,CL
5.6,2.822,499.816,CL
5.8,2.921,499.81,CL
6.0,3.021,499.804,CL
6.2,3.12,499.797,CL
6.4,3.22,499.79,CL
6.6,3.319,499.783,CL
6.8,3.418,499.775,CL
7.0,3.517,499.768,CL
7.2,3.616,499.76,CL
7.4,3.715,499.753,CL
7.6,3.813,499.746,CL
7.8,3.912,499.739,CL
8.0,4.01,499.732,CL
8.2,4.108,499.726,CL
8.4,4.206,499.72,CL
8.6,4.304,499.715,CL
8.8,4.401,499.71,CL
9.0,4.499,499.706,CL
9.2,4.596,499.703,CL
9.4,4.693,499.701,CL
9.6,4.79,499.699,CL
9.8,4.887,499.698,CL
10.0,4.984,499.699,CL
10.2,5.08,499.7,CL
10.4,5.176,499.702,CL
10.6,5.272,499.705,CL
10.8,5.368,499.71,CL
11.0,5.463,499.715,CL
11.2,5.559,499.721,CL
11.4,5.654,499.729,CL
11.6,5.749,499.737,CL
11.8,5.844,499.747,CL
12.0,5.938,499.757,CL
12.2,6.033,499.769,CL
12.4,6.127,499.781,CL
12.6,6.22,499.794,CL
12.8,6.314,499.808,CL
13.0,6.407,499.823,CL
13.2,6.5,499.838,CL
13.4,6.593,499.854,CL
13.6,6.686,499.871,CL
13.8,6.778,499.888,CL
14.0,6.87,499.905,CL
14.2,6.962,499.923,CL
14.4,7.054,499.941,CL
14.6,7.145,499.959,CL
14.8,7.236,499.978,CL
15.0,7.327,499.996,CL
15.2,7.417,500.014,CL
15.4,7.507,500.032,CL
15.6,7.597,500.05,CL
15.8,7.687,500.067,CL
16.0,7.776,500.085,CL
16.2,7.865,500.101,CL
16.4,7.954,500.117,CL
16.6,8.042,500.133,CL
16.8,8.13,500.148,CL
17.0,8.218,500.162,CL
17.2,8.306,500.176,CL
17.4,8.393,500.189,CL
17.6,8.48,500.201,CL
17.8,8.566,500.212,CL
18.0,8.652,500.223,CL
18.2,8.738,500.232,CL
18.4,8.824,500.241,CL
18.6,8.909,500.249,CL
18.8,8.994,500.256,CL
19.0,9.078,500.262,CL
19.2,9.163,500.268,CL
19.4,9.246,500.273,CL
19.6,9.33,500.276,CL
19.8,9.413,500.28,CL
20.0,9.496,500.282,CL
20.2,9.578,500.284,CL
20.4,9.66,500.285,CL
20.6,9.742,500.286,CL
20.8,9.823,500.286,CL
21.0,9.904,500.286,CL
21.2,9.985,500.285,CL
21.4,10.065,500.284,CL
21.6,10.144,500.283,CL
21.8,10.224,500.281,CL
22.0,10.303,500.28,CL
22.2,10.381,500.278,CL
22.4,10.46,500.276,CL
22.6,10.537,500.275,CL
22.8,10.615,500.273,CL
23.0,10.692,500.272,CL
23.2,10.768,500.27,CL
23.4,10.845,500.269,CL
23.6,10.92,500.269,CL
23.8,10.996,500.269,CL
24.0,11.071,500.269,CL
24.2,11.145,500.269,CL
24.4,11.219,500.271,CL
24.6,11.293,500.272,CL
24.8,11.366,500.274,CL
25.0,11.439,500.277,CL
25.2,11.511,500.281,CL
25.4,11.583,500.285,CL
25.6,11.655,500.289,CL
25.8,11.726,500.295,CL
26.0,11.796,500.3,CL
26.2,11.866,500.307,CL
26.4,11.936,500.314,CL
26.6,12.005,500.322,CL
26.8,12.074,500.331,CL
27.0,12.142,500.34,CL
27.2,12.21,500.349,CL
27.4,12.278,500.359,CL
27.6,12.344,500.37,CL
27.8,12.411,500.381,CL
28.0,12.477,500.393,CL
28.2,12.542,500.405,CL
28.4,12.607,500.418,CL
28.6,12.672,500.431,CL
28.8,12.736,500.444,CL
29.0,12.799,500.458,CL
29.2,12.863,500.471,CL
29.4,12.925,500.485,CL
29.6,12.987,500.499,CL
29.8,13.049,500.514,CL
30.0,13.11,500.528,CL
30.2,13.17,500.543,CL
30.4,13.231,500.557,CL
30.6,13.29,500.571,CL
30.8,13.349,500.586,CL
31.0,13.408,500.6,CL
31.2,13.466,500.614,CL
31.4,13.523,500.628,CL
31.6,13.58,500.642,CL
31.8,13.637,500.655,CL
32.0,13.693,500.669,CL
32.2,13.748,500.682,CL
32.4,13.803,500.694,CL
32.6,13.858,500.707,CL
32.8,13.912,500.719,CL
33.0,13.965,500.731,CL
33.2,14.018,500.737,CL
33.4,14.07,500.742,CL
33.6,14.122,500.747,CL
33.8,14.173,500.752,CL
34.0,14.224,500.756,CL
34.2,14.274,500.76,CL
34.4,14.324,500.764,CL
34.6,14.373,500.768,CL
34.8,14.421,500.771,CL
35.0,14.469,500.773,CL
35.2,14.516,500.776,CL
35.4,14.563,500.778,CL
35.6,14.61,500.779,CL
35.8,14.655,500.781,CL
36.0,14.701,500.782,CL
36.2,14.745,500.783,CL
36.4,14.789,500.783,CL
36.6,14.833,500.784,CL
36.8,14.876,500.784,CL
37.0,14.918,500.783,CL
37.2,14.96,500.783,CL
37.4,15.001,500.782,CL
37.6,15.042,500.781,CL
37.8,15.082,500.78,CL
38.0,15.121,500.779,CL
38.2,15.16,500.778,CL
38.4,15.198,500.777,CL
38.6,15.236,500.775,CL
38.8,15.273,500.773,CL
39.0,15.31,500.772,CL
39.2,15.346,500.77,CL
