,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,all_12_harmonics
0,-0.153,-0.04552755756900656,0.0244625748341569,0.017513625611750377,-0.07660767034176744,-0.06827346900249397,0.04293155361236805,-0.015298114115603868,-0.045304556862582536,-0.01937767026588184,0.01592967181935871,0.026531760872973913,-0.023569113760802212,-0.1430478234347003
1,-0.166,-0.043620346771021126,0.013690603134495284,0.027629701049980325,-0.07931812549239375,-0.08324938240066551,0.038487227117112596,-0.009816384015201839,-0.013593352401889167,-0.024161579355845925,0.011801848103057446,0.0490825893691659,-0.01688001558530936,-0.1130951736911778
2,-0.18899999999999997,-0.04162893697868176,0.002812976268911847,0.03726639922010374,-0.07958480192345577,-0.0942234418213666,0.03138346178337018,-0.003413337203800399,0.01978018464613111,-0.025216155682666667,0.005432004774088617,0.06038918815020635,-0.005605928334443351,-0.08703043079513136
3,-0.182,-0.0395571721481757,-0.008086359316989198,0.04625652272704187,-0.07739948337690153,-0.1006681168244269,0.02211112252511772,0.0033100683671266687,0.05073480069891276,-0.02237862569628239,-0.0019697668709594087,0.05786135169464537,0.007190854203097459,-0.06981363024886278
4,-0.155,-0.03740905134251323,-0.018923289643827012,0.05444409229186947,-0.07282949916650878,-0.10227360753445064,0.011310921105558851,0.00972280747508106,0.0754850522932539,-0.016086961326788142,-0.008997338143446318,0.04207817687072027,0.018034440204937392,-0.0635066691490226
5,-0.14800000000000002,-0.035188721012261025,-0.02961418233540042,0.06168705300334015,-0.06601564977253062,-0.09896273692983808,-0.0002708565703422194,0.015223012498106625,0.09100422839030187,-0.0073122791441021726,-0.014315667913817746,0.016655398822716213,0.02397946963245334,-0.06713837299179945
6,-0.161,-0.03290046699177804,-0.04007653203894415,0.06785973898064733,-0.05716786880149075,-0.09089466079428252,-0.011833918258192615,0.01929446169978914,0.09539448720740687,0.0025910512028335417,-0.016914422923444687,-0.012582930376257385,0.023411139771739326,-0.07725903312168529
7,-0.134,-0.030548706226403155,-0.05022959714775173,0.07285505368534752,-0.04655875496545113,-0.07845721699087119,-0.022579264974487576,0.02155502921976227,0.08811894350223103,0.012094453548399964,-0.016299912722388864,-0.03893866186678003,0.016483821700796614,-0.08901660696636489
8,-0.157,-0.028137978246563448,-0.05999502291235392,0.0765863280538798,-0.03451517335943261,-0.06224828183434595,-0.031764401233559406,0.0217925494959139,0.07006732432915085,0.019731080497951126,-0.012588876986582434,-0.05637401518536911,0.005079129658450276,-0.09747443940928323
9,-0.15,-0.025672936405260163,-0.06929744613148626,0.07898882421195053,-0.021408184800284027,-0.04304702977328729,-0.03875464093474824,0.019984730062985862,0.043447164218151445,0.024322220897575086,-0.0064863082587469645,-0.06089476100552122,-0.007705167389513804,-0.0988463399466433
10,-0.163,-0.0231583388958467,-0.07806507675623446,0.08002085868123293,-0.007641613502452951,-0.02177647794868895,-0.04306696370105714,0.016301243811876347,0.011513845529968474,0.025159233558699607,0.0008484768307065561,-0.051465250940732676,-0.018396568958424637,-0.09135803536050102
11,-0.187,-0.02059903956743638,-0.08623025191891481,0.07966452559066524,0.006360394681266465,0.0005408838627371169,-0.04440339122882924,0.011087804340650412,-0.02182750261732385,0.022112925819937585,0.008022075156974631,-0.030245672108931324,-0.02409105169912455,-0.07554522001717619
12,-0.19,-0.017999978555668976,-0.09372995811105594,0.07792600734458051,0.020166440125402488,0.022832245021965843,-0.04267157736744773,0.004833719005172094,-0.05249956302543434,0.015653494396887156,0.013671704552345272,-0.0020971742968362737,-0.023241866971243044,-0.05394261293806197
13,-0.10300000000000001,-0.015366172746921043,-0.10050631748065152,0.074835467357554,0.03335116078504707,0.04402604475886497,-0.037991189169827945,-0.0018740350222445086,-0.0767514459925868,0.006777950655505704,0.016724094136011024,0.026531760872973906,-0.01607967230472334,-0.030270653874247187
14,-0.016,-0.012702706094366613,-0.10650703449575843,0.07044652671702618,0.045508337532208724,0.06310348282136029,-0.03068563798784698,-0.008405901494700115,-0.09161738603515164,-0.0031437678029449185,0.016599375632061115,0.0490825893691659,-0.00454987966531433,-0.008350093866918519
15,0.001,-0.0100147198045811,-0.11168579952738135,0.06483533385364176,0.05626340970196673,0.07914749389090193,-0.021259731987881565,-0.014148832091573754,-0.09527942568072725,-0.012580246613168615,0.013321242052765874,0.06038918815020635,0.008215761866194288,0.008959939916196938
16,0.038,-0.00730740241363061,-0.11600264623705359,0.05809924336059022,0.06528501524645783,0.09138683153103933,-0.010364794281050034,-0.01856382406798343,-0.08728973369100358,-0.02007496800878185,0.007512446691808169,0.05786135169464538,0.018749819059880865,0.020513547797065785
17,0.065,-0.0045859797718026535,-0.11942426001102954,0.050355126884525855,0.07229519994640281,0.09923314252395456,0.0012463430205217488,-0.02123650835681692,-0.06862537039404035,-0.02447112391694939,0.00027649749230969985,0.04207817687072026,0.024191006811575058,0.027113272259824014
18,0.132,-0.0018557049563104043,-0.12192423506079444,0.04173734539422929,0.07707798113600374,0.10230924940658429,0.012771358944090205,-0.02191604017707191,-0.04156880286734368,-0.02509016894878097,-0.007011978463608481,0.0166553988227162,0.023061377054671747,0.03115643120174179
19,0.149,0.0008781518685583052,-0.12348327820575655,0.032395418008292695,0.07948600209422213,0.10046728164573793,0.023413883440234696,-0.020538642070502353,-0.00942878178338105,-0.021836553683228007,-0.012968375485640027,-0.01258293037625739,0.0156677624498662,0.03577420342430834
20,0.096,0.003610313624274763,-0.12408935776546016,0.022491427827833185,0.07944507208171023,0.09379578387439112,0.032438525962411736,-0.017233589734892304,0.02386428608064814,-0.015212472692498959,-0.01646114546135246,-0.03893866186678003,0.004018433784541809,0.043682209902313224
21,0.153,0.006335506504249303,-0.12373779641226579,0.012197209783220583,0.07695645214558614,0.08261545949144061,0.03922169040810384,-0.01231107885358194,0.05423898772769912,-0.006240350955549686,-0.016826760211116436,-0.05637401518536911,-0.00872239120725929,0.05604733241444465
22,0.1,0.009048470153695703,-0.12243130726792112,0.001691369285877657,0.07209681626677455,0.06746375423295188,0.04329466514683091,-0.0062331116799472916,0.07798079749218201,0.0036949671407639677,-0.013995763202997865,-0.06089476100552122,-0.019094020021823453,0.07168792453471717
23,0.127,0.011743967823529825,-0.12017997296545296,-0.008843816588245018,0.06501588904695695,0.049069020793030396,0.044376010646059574,0.00042986418358455594,0.09218632679953663,0.013059968130987653,-0.008505964342714873,-0.051465250940732676,-0.024279286728925584,0.08685807055856802
24,0.124,0.014416796478703024,-0.11700116783796675,-0.019225561618833438,0.05593183271761764,0.028315506418421788,0.04239100673408921,0.007052495144636709,0.09511837988011887,0.020409166829515706,-0.0014002711992240494,-0.030245672108931324,-0.022869757131049284,0.09573453941017535
25,0.121,0.017061796841458376,-0.1129194238348498,-0.029273741795065356,0.0451245255966966,0.006200846546789666,0.037476815708478384,0.013013214181610324,0.08641839563439113,0.024608216549584876,0.005971434136958912,-0.0020971742968362646,-0.015248290934396627,0.09155693324124484
26,0.13699999999999998,0.01967386335012349,-0.10796624120015005,-0.03881402047994239,0.03292693908252116,-0.016211892201842677,0.029973004523050156,0.01775257801581628,0.06715029610993407,0.025008995185247938,0.012208734731282323,0.026531760872973913,-0.003485048505430209,0.06820604596104218
27,0.084,0.022247954014216965,-0.102179845374191,-0.04768087316327683,0.019714878858449823,-0.03784531435473116,0.020398080963321963,0.02082577365978401,0.03967037935511664,0.021549642670375384,0.01612671868346903,0.0490825893691659,0.009224810900504499,0.021882012653728695
28,-0.079,0.02477910014684526,-0.09560489199449827,-0.0557204593236547,0.005895406380067347,-0.05765948671366692,0.009413665143229293,0.021944366339713584,0.00733916746691728,0.014764109061913921,0.016981079103088555,0.06038918815020636,0.019429005724114636,-0.04750672826781029
29,-0.41200000000000003,0.027262415955604007,-0.08829212227264849,-0.06279329157236713,-0.008105702622947474,-0.07470192864542118,-0.0022212279538632454,0.021003370540854882,-0.025889552032606154,0.005699739503521259,0.01460951151033849,0.05786135169464537,0.02435584884504293,-0.13559540792286168
30,-0.425,0.0296931079734706,-0.08029797140661799,-0.06877665576947359,-0.02185707622873618,-0.0881533984683901,-0.013702635847367032,0.018091103422879562,-0.05595223531510965,-0.004244383193472462,0.00946254712789531,0.04207817687072026,0.02266709968102398,-0.23368739286217327
