,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,harmonic_13,harmonic_14,harmonic_15,harmonic_16,harmonic_17,harmonic_18,harmonic_128,harmonic_129,harmonic_130,harmonic_131,harmonic_132,harmonic_133,harmonic_134,harmonic_135,harmonic_136,harmonic_137,harmonic_138,harmonic_139,harmonic_140,harmonic_141,harmonic_142,harmonic_143,all_17_harmonics
10,2.551,0.1788252765077176,-0.3219448282619634,-0.17841040285943202,0.23270709913608567,-0.06603957281546075,-0.08972770534616198,0.1107568580820701,-0.017974229276275584,0.0030135538738999463,0.03536630589126561,0.08404332142371519,-0.07841888424617106,-0.020607265496728148,0.006767506538984776,0.021097096759661472,-0.11199222844657118,-0.010927065353060079,-0.0139150611839412,0.021097096759661475,0.00676750653898476,-0.020607265496728158,-0.07841888424617104,0.08404332142371518,0.035366305891265624,0.0030135538738999498,-0.01797422927627557,0.1107568580820701,-0.08972770534616192,-0.0660395728154607,0.2327070991360857,-0.17841040285943202,-0.32194482826196336,0.1788252765077176,0.0,-0.33792609516115735
11,2.671,0.18895261873287775,-0.32010734574187466,-0.20614239482250266,0.23898578332368503,-0.0332983961645159,-0.0546714742902675,0.12483116893974865,-0.009592908341243859,-0.0005786766903078755,0.016508195147102212,0.09278587010796946,-0.0611436429295281,-0.038792415276608906,-0.03664573699999869,0.023372433241697667,-0.08472909325908785,-0.008313695371113662,0.041685184583320656,0.023372433241697653,-0.0366457369999987,-0.038792415276608906,-0.06114364292952807,0.09278587010796946,0.016508195147102236,-0.0005786766903078681,-0.009592908341243841,0.12483116893974866,-0.054671474290267474,-0.03329839616451588,0.23898578332368509,-0.20614239482250266,-0.32010734574187466,0.18895261873287775,0.0,-0.20243144757441542
12,2.988,0.19871523161369387,-0.31579948303510635,-0.2302978016501716,0.23790135387314337,0.001043456855330042,-0.015837484924000188,0.12718945057325712,-3.8469571006638816e-05,-0.004081588675268502,-0.005486008941624597,0.08027229414144005,-0.02726042317568595,-0.0446612473002749,-0.06662424164721421,0.015857468451578694,-0.01728694956408498,-0.0012734993291814334,0.07254214664154394,0.015857468451578677,-0.06662424164721421,-0.044661247300274896,-0.027260423175685947,0.08027229414144005,-0.005486008941624573,-0.004081588675268492,-3.846957100661708e-05,0.12718945057325715,-0.015837484924000205,0.001043456855330042,0.23790135387314337,-0.2302978016501716,-0.3157994830351063,0.1987152316136938,0.0,-0.044233289075542026
13,2.931,0.20809427068312977,-0.30905448542271563,-0.2504575253249069,0.22948722188183138,0.03533515020015613,0.024090862900014012,0.11761036646246452,0.009520673647376568,-0.006954508632465811,-0.026438025439476917,0.04936930297312042,0.014027336095249244,-0.03635044886739772,-0.0721775507964539,0.00170008898647937,0.058352762013304436,0.006444801907389368,0.060339903537158915,0.001700088986479345,-0.0721775507964539,-0.0363504488673977,0.014027336095249232,0.0493693029731204,-0.026438025439476907,-0.006954508632465801,0.00952067364737659,0.11761036646246452,0.024090862900013995,0.03533515020015612,0.22948722188183143,-0.2504575253249069,-0.30905448542271563,0.20809427068312977,0.0,0.1007429261506618
14,2.642,0.2170716318747095,-0.2999244064070122,-0.2662717932145871,0.21400262540632617,0.06792825903546061,0.06235454997166979,0.0969929615361017,0.017915532619355707,-0.008754002200078088,-0.042367559777085596,0.00715639945825677,0.051504957725714534,-0.01649863975912018,-0.05126975892328242,-0.013169427858369172,0.10632126844513008,0.010731414134256198,0.012321401799884548,-0.013169427858369182,-0.0512697589232824,-0.016498639759120158,0.05150495772571452,0.007156399458256776,-0.0423675597770856,-0.00875400220007808,0.01791553261935572,0.0969929615361017,0.062354549971669795,0.06792825903546061,0.2140026254063262,-0.26627179321458716,-0.2999244064070121,0.2170716318747095,0.0,0.20271674335539083
15,3.179,0.2256299864682315,-0.28847970599649997,-0.27746622665241666,0.1919246423794831,0.09725601063009046,0.09630958390376744,0.06727228231095973,0.02411949910124285,-0.009202318068063655,-0.050248447908471446,-0.036695948928530765,0.07499268300173108,0.008591370898860041,-0.01156589742328876,-0.02252250296255527,0.10387163648941952,0.00930382808593872,-0.04301077609056172,-0.02252250296255526,-0.011565897423288752,0.008591370898860057,0.07499268300173105,-0.036695948928530765,-0.05024844790847146,-0.00920231806806365,0.02411949910124286,0.06727228231095973,0.09630958390376741,0.09725601063009047,0.19192464237948312,-0.27746622665241666,-0.28847970599649997,0.22562998646823154,0.0,0.24999470999387594
16,2.982,0.23375281453885705,-0.2748087069413837,-0.283846601426207,0.16393349191587359,0.12190860017847521,0.12360969704427817,0.031237763103174946,0.027373889337286066,-0.008230258812276847,-0.048583542471499805,-0.0721416976499168,0.07811072138035495,0.030953682000178197,0.0323781520126403,-0.022441297642183944,0.0521654952797198,0.0029221961182138876,-0.072812832284473,-0.022441297642183933,0.03237815201264031,0.030953682000178204,0.07811072138035492,-0.0721416976499168,-0.04858354247149983,-0.00823025881227684,0.027373889337286076,0.031237763103174946,0.1236096970442782,0.12190860017847521,0.16393349191587359,-0.283846601426207,-0.2748087069413837,0.23375281453885705,0.0,0.2486882722487615
17,3.1,0.2414244368450055,-0.25901691311605785,-0.2853022175822013,0.13089157687000857,0.14070096106877697,0.14236847183030413,-0.007728576326457997,0.027280723581113057,-0.005987861496807406,-0.03768912873016766,-0.09106065284141093,0.060012144028473796,0.04348841777470567,0.06445200715863574,-0.012959827377933476,-0.024277814687749245,-0.005015429105343431,-0.0593950110835211,-0.012959827377933459,0.06445200715863576,0.04348841777470566,0.06001214402847378,-0.09106065284141093,-0.03768912873016768,-0.005987861496807406,0.027280723581113057,-0.007728576326457987,0.14236847183030413,0.14070096106877697,0.13089157687000855,-0.2853022175822013,-0.2590169131160578,0.2414244368450055,0.0,0.21305886849535985
18,3.075,0.24863004509350492,-0.2412261953088598,-0.2818078200771037,0.09381691334276625,0.15272973183444497,0.15128969084206123,-0.04596955023343278,0.023851395083478354,-0.0028212394966711696,-0.019634839259245508,-0.08911870986676801,0.02561292860136836,0.04221588818024075,0.0728970323747908,0.0019502866716260725,-0.08920844954726848,-0.010282469074756237,-0.010721795793968007,0.0019502866716260912,0.07289703237479078,0.04221588818024074,0.025612928601368358,-0.08911870986676801,-0.019634839259245532,-0.0028212394966711744,0.023851395083478343,-0.04596955023343276,0.1512896908420612,0.15272973183444494,0.09381691334276625,-0.28180782007710364,-0.2412261953088598,0.24863004509350492,0.0,0.15461840114840877
19,2.643,0.2553557305235788,-0.22157385070263275,-0.273424036954867,0.05385176576866817,0.1574166813493791,0.14975690446486767,-0.07989605205357796,0.017505276810352778,0.000780840001199548,0.002149518106670058,-0.06676074445852885,-0.015743330036514108,0.027540112371761603,0.054617186538683866,0.016043459930946316,-0.11183594016869111,-0.010074362309867704,0.044315609503434474,0.016043459930946323,0.05461718653868386,0.027540112371761582,-0.015743330036514108,-0.06676074445852884,0.0021495181066700383,0.0007808400011995407,0.01750527681035276,-0.07989605205357796,0.14975690446486767,0.15741668134937908,0.05385176576866817,-0.273424036954867,-0.22157385070263277,0.2553557305235787,0.0,0.07764423034484999
20,2.513,0.2615885107544925,-0.2002115433044131,-0.2602963274458417,0.012227453931931899,0.15453650478827435,0.1378760271001483,-0.10632390999570791,0.00901843627595609,0.004262397071444201,0.02352552741464969,-0.029108697049029027,-0.05282334877031544,0.004120545474383587,0.01631406650426497,0.023416309955307336,-0.08143020431920103,-0.004501920237960678,0.07304837660280462,0.02341630995530733,0.016314066504264958,0.004120545474383568,-0.052823348770315415,-0.029108697049029002,0.02352552741464968,0.004262397071444191,0.00901843627595607,-0.10632390999570791,0.13787602710014824,0.15453650478827433,0.012227453931931887,-0.26029632744584164,-0.20021154330441313,0.2615885107544925,0.0,-0.01663984254326567
21,2.591,0.26731635484503824,-0.17730413350131885,-0.24265245823883655,-0.02977358379851166,0.1442276541815781,0.11646801855887859,-0.12277273748159825,-0.0005712698404562032,0.007086054390436995,0.04043234737182512,0.015211802056575735,-0.07555536670918243,-0.020607265496728148,-0.0279699735959107,0.020980479523770162,-0.01240981149343899,0.0034676770025885515,0.05842145308703228,0.020980479523770145,-0.027969973595910722,-0.020607265496728158,-0.07555536670918239,0.015211802056575722,0.04043234737182511,0.0070860543904369844,-0.0005712698404562249,-0.12277273748159825,0.11646801855887853,0.14422765418157807,-0.02977358379851169,-0.24265245823883655,-0.17730413350131885,0.26731635484503824,0.0,-0.12148883687269807
22,2.663,0.2725282065164849,-0.1530284057753636,-0.22079855171295304,-0.07085730218939339,0.1269856829329782,0.08701215634775117,-0.12769872982556954,-0.01009111530411183,0.008815981270269628,0.04965815711752904,0.05604746063310677,-0.0777648602939307,-0.038792415276608906,-0.06199990713873381,0.009756295169136163,0.06249538314469368,0.009590826636215643,0.009117015176730301,0.009756295169136142,-0.06199990713873381,-0.038792415276608906,-0.07776486029393066,0.05604746063310677,0.04965815711752905,0.008815981270269621,-0.010091115304111851,-0.12769872982556957,0.08701215634775115,0.12698568293297818,-0.07085730218939339,-0.22079855171295304,-0.1530284057753636,0.2725282065164849,0.0,-0.2192514701011783
23,2.981,0.2772140054941685,-0.12757170439586565,-0.1951137746926488,-0.10975791846910905,0.1036394242329548,0.05154381869100191,-0.12063955802157157,-0.018376917147286693,0.009185163998974587,0.04945031196323601,0.08404332142371519,-0.058851681740514715,-0.0446612473002749,-0.07329997816786868,-0.005554629663827991,0.10776491859580892,0.010607111104019587,-0.045599055076150065,-0.005554629663828006,-0.07329997816786865,-0.044661247300274896,-0.05885168174051469,0.08404332142371519,0.04945031196323602,0.00918516399897458,-0.01837691714728671,-0.12063955802157157,0.05154381869100192,0.1036394242329548,-0.10975791846910905,-0.1951137746926488,-0.12757170439586565,0.2772140054941685,0.0,-0.28472975296615566
24,2.62,0.2813647069265262,-0.10113048761829042,-0.16604375987650585,-0.1452769108918135,0.07531114848812885,0.012513841405248792,-0.10225776063153985,-0.024415403734785877,0.008136619329493848,0.03984829664966236,0.09278587010796946,-0.023953072576333473,-0.03635044886739772,-0.057727453689983395,-0.018538817810810022,0.10193172870755265,0.005975385419853189,-0.07324866591686059,-0.01853881781081003,-0.05772745368998338,-0.0363504488673977,-0.02395307257633348,0.09278587010796946,0.039848296649662385,0.008136619329493845,-0.02441540373478589,-0.10225776063153987,0.012513841405248798,0.07531114848812882,-0.14527691089181352,-0.16604375987650585,-0.10113048761829042,0.28136470692652626,0.0,-0.29680881737031595
25,2.082,0.2849722988440911,-0.07390881154727891,-0.13409287407838058,-0.1763199450001034,0.04336261502565908,-0.027380833037057527,-0.07427856122939078,-0.02746812786567159,0.005832189827328734,0.022676224355199986,0.08027229414144003,0.017451725846327426,-0.01649863975912018,-0.020991396132886725,-0.023757421188739445,0.047761944653187345,-0.001838077231363276,-0.0574196994115406,-0.023757421188739438,-0.020991396132886704,-0.016498639759120158,0.01745172584632742,0.08027229414144003,0.02267622435520001,0.005832189827328734,-0.027468127865671592,-0.07427856122939076,-0.02738083303705755,0.04336261502565908,-0.17631994500010342,-0.1340928740783805,-0.07390881154727891,0.2849722988440911,0.0,-0.2517543555868819
26,2.385,0.28802981762474666,-0.04611675536441994,-0.09981546742749722,-0.20193058989406013,0.009329611403653775,-0.06538351223150408,-0.03932794754438027,-0.027161771564152552,0.0026275635175130522,0.0011963064333703765,0.04936930297312042,0.05411624592342471,0.008591370898860041,0.02344034308068777,-0.019024458613651846,-0.029056819895847245,-0.008672811672698804,-0.0075078344561092785,-0.01902445861365183,0.02344034308068778,0.008591370898860057,0.054116245923424684,0.049369302973120414,0.0011963064333704,0.0026275635175130583,-0.02716177156415255,-0.039327947544380265,-0.06538351223150408,0.00932961140365375,-0.20193058989406018,-0.09981546742749722,-0.04611675536441988,0.28802981762474666,0.0,-0.1693573475932338
27,2.72,0.29053136143538966,-0.01796880007383444,-0.06380625535448449,-0.22131978571381378,-0.025151872932890375,-0.09886823924155343,-0.0006862093856497124,-0.023533799176645435,-0.0009826264588487356,-0.02051087610523412,0.007156399458256779,0.07608158547517636,0.030953682000178197,0.059278589173288564,-0.0063224848773724375,-0.09209667841756528,-0.010889499985058919,0.046860493385235194,-0.006322484877372419,0.05927858917328858,0.030953682000178204,0.07608158547517632,0.007156399458256779,-0.020510876105234097,-0.0009826264588487278,-0.023533799176645432,-0.0006862093856497124,-0.09886823924155343,-0.025151872932890396,-0.2213197857138138,-0.06380625535448449,-0.017968800073834463,0.2905313614353896,0.0,-0.08642434857346382
28,2.889,0.2924721016240542,0.010317826722642039,-0.02669000023657563,-0.23389015444721853,-0.058424289768454304,-0.12552124427454975,0.038019932954219696,-0.01702787585265648,-0.004441148326394223,-0.03832156835694735,-0.03669594892853077,0.07738146790825437,0.04348841777470567,0.07338463849179958,0.009027866590827919,-0.11146377846494714,-0.007307813427735,0.07341360356192432,0.00902786659082793,0.07338463849179959,0.04348841777470566,0.07738146790825434,-0.03669594892853076,-0.03832156835694735,-0.004441148326394214,-0.017027875852656468,0.03801993295421969,-0.12552124427454975,-0.058424289768454304,-0.23389015444721853,-0.026690000236575615,0.010317826722642,0.2924721016240542,0.0,-0.0391979445804051
29,3.006,0.2938482920405081,0.03852482724673126,0.010889328273840393,-0.23925440505055554,-0.088888211578007,-0.14350082445770748,0.07315771452829652,-0.008439611683969523,-0.007214180238350617,-0.04885223911590822,-0.07214169764991682,0.05766281613426321,0.04221588818024075,0.06058705487739548,0.020596603502468322,-0.07797413319665748,0.00016509327650633413,0.05639023352884592,0.020596603502468325,0.06058705487739546,0.04221588818024074,0.0576628161342632,-0.0721416976499168,-0.048852239115908226,-0.007214180238350607,-0.008439611683969497,0.07315771452829652,-0.14350082445770745,-0.088888211578007,-0.2392544050505556,0.010889328273840393,0.03852482724673125,0.2938482920405081,0.0,-0.04303609637264766
30,2.557,0.29465727626732957,0.06643451822390889,0.04827972616825063,-0.23724726582344782,-0.11507921708721197,-0.15156460414018316,0.10142927888541599,0.0011807335425658106,-0.00887370552369683,-0.05010235675605568,-0.09106065284141095,0.02228165618931157,0.027540112371761603,0.025577576261423984,0.023537785405734916,-0.007508719150871356,0.0075500921147334775,0.005895030263644524,0.023537785405734913,0.025577576261423974,0.027540112371761582,0.02228165618931157,-0.09106065284141093,-0.05010235675605569,-0.00887370552369682,0.0011807335425658325,0.10142927888541599,-0.15156460414018313,-0.11507921708721196,-0.23724726582344782,0.04827972616825067,0.06643451822390886,0.2946572762673295,0.0,-0.08008187448510029
31,2.431,0.29489749274750704,0.09383151082126147,0.08483246739769727,-0.22793057640343037,-0.13573828699107887,-0.14915538212877777,0.12018119838379346,0.010656686731969496,-0.009163576936147444,-0.04183443404294328,-0.089118709866768,-0.01915169900942438,0.004120545474383587,-0.01880892917096891,0.016619402923109466,0.06651737138794539,0.010914863721045772,-0.04809931562848166,0.016619402923109445,-0.018808929170968915,0.004120545474383568,-0.019151699009424372,-0.089118709866768,-0.04183443404294329,-0.009163576936147439,0.010656686731969523,0.12018119838379346,-0.14915538212877774,-0.13573828699107884,-0.22793057640343037,0.08483246739769731,0.09383151082126145,0.29489749274750704,0.0,-0.10219166065912488
32,2.8,0.2945684777986639,0.12050437287833593,0.11991335931562648,-0.21159138249664025,-0.14987232586137098,-0.1364396338769755,0.12765351163943905,0.018829432507650495,-0.008039052907296295,-0.025619144037005936,-0.06676074445852884,-0.055383025199995974,-0.020607265496728148,-0.05629986985470539,0.0027394448142759277,0.10900055348654422,0.008467754929454254,-0.07354310993489363,0.002739444814275906,-0.056299869854705406,-0.020607265496728158,-0.05538302519999595,-0.06676074445852884,-0.025619144037005957,-0.008039052907296293,0.018829432507650512,0.12765351163943905,-0.13643963387697547,-0.14987232586137095,-0.21159138249664028,0.11991335931562651,0.1205043728783359,0.2945684777986639,0.0,-0.048882491989405974
33,2.918,0.2936708665080902,0.1462472606029658,0.15291374596517737,-0.18873309204566777,-0.1568019009138476,-0.11429600815462314,0.12314490469992515,0.02469952487356705,-0.005673703394718268,-0.004536936334013824,-0.029108697049029027,-0.07657108533315388,-0.038792415276608906,-0.07315064573186393,-0.0122880185531182,0.09979506529017955,0.0015117873791540828,-0.05533355228536403,-0.01228801855311821,-0.07315064573186393,-0.038792415276608906,-0.07657108533315385,-0.029108697049029027,-0.004536936334013849,-0.00567370339471827,0.024699524873567063,0.12314490469992515,-0.1142960081546231,-0.1568019009138476,-0.18873309204566777,0.1529137459651774,0.14624726060296578,0.2936708665080902,0.0,0.12742090011013169
34,3.419,0.2922063915068533,0.17086150713970777,0.1832610683030977,-0.16005996531161887,-0.15619390280059234,-0.08425461306984044,0.10707853286462356,0.02754910957699444,-0.0024326194093785944,0.017407161824901707,0.015211802056575728,-0.07696072925824153,-0.0446612473002749,-0.06318357305076189,-0.02216824703791432,0.04326620063513285,-0.00624916754059555,-0.0042793809796552755,-0.02216824703791432,-0.06318357305076186,-0.044661247300274896,-0.0769607292582415,0.015211802056575722,0.017407161824901683,-0.002432619409378599,0.027549109576994444,0.10707853286462357,-0.08425461306984047,-0.15619390280059234,-0.16005996531161887,0.1832610683030977,0.17086150713970774,0.2922063915068533,0.0,0.4400590041831447
35,3.347,0.29017787962535446,0.19415715575135079,0.21042879813965487,-0.12645541672847133,-0.14807755840110456,-0.04839128673400133,0.0809623054445465,0.027029710585471583,0.0011839386759792548,0.03604438822343614,0.056047460633106755,-0.05644612098649551,-0.03635044886739772,-0.030052692634370944,-0.02276258667526504,-0.03377973763111524,-0.010682603651074679,0.04931492391876981,-0.02276258667526503,-0.030052692634370926,-0.0363504488673977,-0.05644612098649551,0.05604746063310677,0.036044388223436134,0.0011839386759792483,0.02702971058547158,0.08096230544454652,-0.048391286734001324,-0.14807755840110454,-0.12645541672847133,0.21042879813965487,0.19415715575135073,0.2901778796253545,0.0,0.8598436347401679
36,4.425,0.2875892464367859,0.21595442578140076,0.233945573439981,-0.08895479704611065,-0.13284302586648364,-0.009184158388389955,0.04724736093561221,0.023204845259830915,0.004617756170217028,0.047834193386087014,0.08404332142371519,-0.020599486108357563,-0.01649863975912018,0.014095842537806345,-0.013822079042764165,-0.09480713594306273,-0.009427831796250135,0.07363712253269943,-0.013822079042764147,0.014095842537806358,-0.016498639759120158,-0.020599486108357563,0.08404332142371518,0.04783419338608702,0.0046177561702170165,0.023204845259830905,0.0472473609356122,-0.00918415838838993,-0.13284302586648364,-0.08895479704611067,0.23394557343998112,0.2159544257814007,0.2875892464367859,0.0,1.322662913113807
37,4.612,0.28444548869902253,0.23608510008419625,0.25340337648872896,-0.04871349433985155,-0.11122263945387952,0.03065758848774271,0.009098015417794285,0.01654225680902989,0.0073388243394140506,0.05053684552056455,0.09278587010796947,0.020842429075523645,0.008591370898860041,0.05307668347163578,0.000908254434432288,-0.11087646170746401,-0.003152985278861634,0.05425016566233598,0.0009082544344323059,0.05307668347163579,0.008591370898860057,0.020842429075523635,0.09278587010796946,0.05053684552056457,0.007338824339414039,0.01654225680902987,0.009098015417794272,0.03065758848774271,-0.11122263945387949,-0.04871349433985155,0.25340337648872896,0.23608510008419628,0.28444548869902264,0.0,1.7489726587583772
38,4.644,0.2807526747095357,0.2543938232153727,0.26846461302630104,-0.0069713366892233345,-0.08425570572467075,0.06838091874553699,-0.029905224327099866,0.007856713920752578,0.00892714710116697,0.043638916641793514,0.08027229414144005,0.05662307522013432,0.030953682000178197,0.07259901593877868,0.015258136101031675,-0.07436755103771056,0.004800743706089136,0.002661666357574317,0.015258136101031683,0.0725990159387787,0.030953682000178204,0.0566230752201343,0.08027229414144005,0.043638916641793535,0.008927147101166962,0.00785671392075256,-0.029905224327099866,0.068380918745537,-0.0842557057246707,-0.0069713366892233215,0.26846461302630104,0.2543938232153726,0.28075267470953563,0.0,2.06707234706801
39,4.757,0.276517932591948,0.270739300364085,0.27886796953314014,0.034985606726225735,-0.05323854337687511,0.10137917825271739,-0.06610170927551547,-0.0017896273926399958,0.009137567298047745,0.02845081946631992,0.04936930297312042,0.07702363003803483,0.04348841777470567,0.06550573352725708,0.023216652874816127,-0.0025931329620097494,0.010198201815483223,-0.050506731572624065,0.023216652874816123,0.0655057335272571,0.04348841777470566,0.07702363003803481,0.04936930297312042,0.028450819466319943,0.00913756729804774,-0.0017896273926400175,-0.06610170927551545,0.1013791782527174,-0.0532385433768751,0.03498560672622575,0.27886796953314014,0.270739300364085,0.27651793259194807,0.0,2.2322028000316245
