,raw_series,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_9,harmonic_12,harmonic_133,harmonic_136,harmonic_138,harmonic_139,harmonic_140,harmonic_141,harmonic_142,harmonic_143,all_16_harmonics
0,-0.153,0.0244625748341569,0.017513625611750377,-0.07660767034176744,-0.06827346900249397,0.04293155361236805,-0.015298114115603868,-0.01937767026588184,-0.023569113760802212,0.0159296718193587,-0.015298114115603884,-0.06827346900249395,-0.07660767034176746,0.01751362561175037,0.0244625748341569,-0.04552755756900656,0.0,-0.2485474776892025
1,-0.166,0.013690603134495284,0.027629701049980325,-0.07931812549239375,-0.08324938240066551,0.038487227117112596,-0.009816384015201839,-0.024161579355845925,-0.01688001558530936,0.011801848103057438,-0.009816384015201855,-0.0832493824006655,-0.0793181254923938,0.027629701049980315,0.013690603134495294,-0.04362034677102113,0.0,-0.18178217279043096
2,-0.18899999999999997,0.002812976268911847,0.03726639922010374,-0.07958480192345577,-0.0942234418213666,0.03138346178337018,-0.003413337203800399,-0.025216155682666667,-0.005605928334443351,0.00543200477408861,-0.003413337203800414,-0.09422344182136659,-0.07958480192345578,0.03726639922010373,0.0028129762689118373,-0.041628936978681745,0.0,-0.12760994130956185
3,-0.182,-0.008086359316989198,0.04625652272704187,-0.07739948337690153,-0.1006681168244269,0.02211112252511772,0.0033100683671266687,-0.02237862569628239,0.007190854203097459,-0.0019697668709594126,0.0033100683671266657,-0.10066811682442688,-0.07739948337690156,0.04625652272704187,-0.008086359316989198,-0.0395571721481757,0.0,-0.09749466804155123
4,-0.155,-0.018923289643827012,0.05444409229186947,-0.07282949916650878,-0.10227360753445064,0.011310921105558851,0.00972280747508106,-0.016086961326788142,0.018034440204937392,-0.008997338143446316,0.009722807475081058,-0.10227360753445063,-0.07282949916650883,0.054444092291869466,-0.018923289643827036,-0.03740905134251324,0.0,-0.09623441025179436
5,-0.14800000000000002,-0.02961418233540042,0.06168705300334015,-0.06601564977253062,-0.09896273692983808,-0.0002708565703422194,0.015223012498106625,-0.0073122791441021726,0.02397946963245334,-0.014315667913817741,0.015223012498106625,-0.09896273692983808,-0.06601564977253063,0.06168705300334015,-0.029614182335400422,-0.035188721012261025,0.0,-0.12141093280802828
6,-0.161,-0.04007653203894415,0.06785973898064733,-0.05716786880149075,-0.09089466079428252,-0.011833918258192615,0.01929446169978914,0.0025910512028335417,0.023411139771739326,-0.016914422923444684,0.019294461699789142,-0.09089466079428252,-0.057167868801490766,0.06785973898064733,-0.040076532038944145,-0.03290046699177804,0.0,-0.16440430214578247
7,-0.134,-0.05022959714775173,0.07285505368534752,-0.04655875496545113,-0.07845721699087119,-0.022579264974487576,0.02155502921976227,0.012094453548399964,0.016483821700796614,-0.01629991272238886,0.021555029219762285,-0.07845721699087117,-0.04655875496545113,0.07285505368534753,-0.05022959714775173,-0.030548706226403155,0.0,-0.21267640996833248
8,-0.157,-0.05999502291235392,0.0765863280538798,-0.03451517335943261,-0.06224828183434595,-0.031764401233559406,0.0217925494959139,0.019731080497951126,0.005079129658450276,-0.012588876986582427,0.021792549495913915,-0.06224828183434594,-0.03451517335943262,0.0765863280538798,-0.05999502291235389,-0.028137978246563448,0.0,-0.25276244077718757
9,-0.15,-0.06929744613148626,0.07898882421195053,-0.021408184800284027,-0.04304702977328729,-0.03875464093474824,0.019984730062985862,0.024322220897575086,-0.007705167389513804,-0.006486308258746953,0.019984730062985873,-0.04304702977328727,-0.021408184800284023,0.07898882421195054,-0.06929744613148626,-0.025672936405260156,0.0,-0.27327802124097045
