,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_7,harmonic_8,harmonic_9,harmonic_11,harmonic_12,harmonic_13,harmonic_14,harmonic_15,harmonic_17,harmonic_18,harmonic_19,harmonic_20,harmonic_22,harmonic_23,harmonic_24,harmonic_25,harmonic_26,harmonic_28,harmonic_29,harmonic_30,harmonic_32,harmonic_33,harmonic_34,harmonic_35,harmonic_36,harmonic_38,harmonic_39,harmonic_40,harmonic_41,harmonic_43,harmonic_44,harmonic_45,harmonic_46,harmonic_48,harmonic_49,harmonic_50,harmonic_51,harmonic_53,harmonic_54,harmonic_55,harmonic_56,harmonic_57,harmonic_58,harmonic_60,harmonic_61,harmonic_62,harmonic_64,harmonic_65,harmonic_66,harmonic_67,harmonic_68,harmonic_70,harmonic_71,all_58_harmonics
0,1.121,0.06209026312347541,-0.2106549907959176,0.17110311184937987,-0.09863375121114111,-0.07713726808097923,-0.11470887425798663,0.02445190530339428,-0.008405578105468062,0.049369302973120324,-0.030515153830747183,-0.03879241527660888,-0.002896470143569434,0.016797815570735505,-0.0036946726202560184,-0.0715206325769539,-0.05866798616624707,0.009570608111854123,-0.0558007721382759,-0.028608161012321724,-0.012449724171966926,0.03360364577976313,-0.003940081522698086,-0.008563601595730505,-0.03476888616319823,-0.00879580515592229,-0.029836585799848513,-0.0070087778151346775,-0.007625995559769442,0.0014049955597820116,0.0058751836327189284,0.01642483223435438,0.0010269143288611574,0.009650826802197924,-0.013684354330346656,0.011786625709655146,0.012569807675758762,0.007934490463641726,-0.003341705544969456,0.026208458809144214,-0.009003586884678543,-0.0050487616455934066,0.004804988784241115,-0.0005349974197353985,-0.010575818181993869,-0.0006417097703338977,0.005970901765718874,-0.011593796710522946,-0.015430416540962012,-0.022120492511155436,-0.013050057087671514,-0.0005996474497750229,-0.00872995102067583,-0.019707048875578052,-0.018414424351707842,0.02557915685361917,-0.014038151184173137,-0.018710727074253208,-0.020668319415242907,2.0777374864757423
1,1.672,0.07469319294866832,-0.2312174023004696,0.13959510973062766,-0.05896404696579559,-0.10520150157588955,-0.12634755457246702,0.01843450692203867,-0.006290461416679217,0.0071563994582566764,0.010575869814979632,-0.044661247300274855,-0.04468569427433403,0.023570767263314713,-0.009703932932473349,-0.06299809783704953,-0.07092607447130671,0.016542961841362645,-0.04597973738217358,0.01788739710797545,-0.011239947400884742,0.011435729200694147,0.01962357195038283,0.034915929339008486,-0.00445345081876137,0.009784952772255898,0.034525044221368935,-0.0014095195270848618,-0.0034671368432220464,0.013313001203751295,-0.005517069558077449,-0.003489260910251272,-0.002423236845964921,0.021608829440999986,0.00852117295240089,0.009438992049078953,-0.003921764937463783,-0.005355964075861176,0.009509802329045504,-0.02356586413585795,0.006570669713423228,0.001245065576826096,-0.0007258458916888867,-0.013177378072345577,-0.014945056723964142,-0.008269303083623104,-0.007073152035071002,-0.0023335809555747487,0.01279834770956904,0.02009755561657637,0.009273527877861443,-0.007558871264555042,0.007930323261436422,0.016662200117170387,0.02072462477278789,-0.02706041326928343,0.010995025338626077,0.017728853063478604,0.02048959461165922,2.217702308183029
2,1.78,0.08715194483404849,-0.2499954283572749,0.10566512258125028,-0.017477669894410804,-0.12820862791424306,-0.12612788529087868,0.010162750625004414,-0.0032044138333900936,-0.03669594892853085,0.048794251115135905,-0.036350448867397675,-0.07009264084923805,0.020470339049859718,-0.010546101924615863,-0.01708146676548119,-0.036558009705658395,0.011541547757238087,0.00356183639673692,0.047617726179426716,0.0013526433786275483,-0.0231978421427771,0.02024393431652156,0.03188600589272304,0.032165799762318655,0.013687624176725971,0.041162479017824764,0.0066689802060349536,0.007093329751792728,-0.0005277272230677663,-0.0057539805793109635,-0.01573604970095852,-0.0003371892091984307,-0.01767438494660538,0.009787859792914562,-0.0176990741107465,-0.009788453650445316,-0.0036997170519038063,-0.004937471857111863,-0.0020473288667295798,0.0017778366493534793,0.0035895286253230653,-0.0039034402911899955,0.018651900316463594,0.032056682609249106,0.013021034246286544,0.005019580876965826,0.015345357410449737,-0.005793699014037595,-0.013051579905984616,-0.003557924749315033,0.014419383462043555,-0.0062772666343201755,-0.012267478999189233,-0.02183038533301947,0.027487205616254232,-0.007692383630422926,-0.016669996269682925,-0.02030098100863556,2.3678890648177946
3,1.9480000000000002,0.09944247003958269,-0.26684415238090436,0.06990183807894415,0.024547191382070666,-0.14505267901084512,-0.11407048347340468,0.0006481904160761537,0.00037623409532885026,-0.07214169764991686,0.07375902449216815,-0.016498639759120144,-0.06980283781192895,0.008795245786822059,-0.005772746562405923,0.03897429605204394,0.021842956488730872,-0.0018136190817041192,0.05002644476339392,0.03271763298405374,0.012575397854685255,-0.03254432541726819,-0.0028043034757685523,-0.013617389247865904,0.02325468144692286,-0.0029420602355468496,-0.021021749657751245,0.003017232996532689,0.004556904681739968,-0.013347776111086916,0.005643477247543964,0.006595568078862766,0.002519210901514064,-0.015046166911179696,-0.012996888024643041,0.0016474525503835246,0.010863831939538299,0.0082812009109937,-0.005211268667839956,0.025664907841564562,-0.008525752550898973,-0.005452039727239568,0.005574176305255167,-0.012466165356220239,-0.031130730463424985,-0.011223465087675837,-0.0007264281560949575,-0.022336246611300743,-0.0031903779813452844,0.002743585981397746,-0.0029016324792339606,-0.018803804580916295,0.00394867631450568,0.0068789196902005615,0.021667443247918014,-0.026842903062245474,0.00420817839578407,0.0155387544941179,0.020102569635893467,2.510359874836738
4,2.306,0.11154104454794894,-0.2816335468835402,0.03292575174019051,0.06581575763074882,-0.15492394996538494,-0.09130699655442308,-0.008945637071414428,0.0038988104005973174,-0.09106065284141095,0.07868920016414296,0.008591370898860053,-0.043922530211763705,-0.006564021268699471,0.002074445857743857,0.07189589083804143,0.06588456273895184,-0.013856091495370978,0.053274682952018114,-0.012847548463268925,0.011062913476277697,-0.006415473619344163,-0.022573833846216813,-0.04098186166745198,-0.018573206626169996,-0.015158456643225468,-0.048058635047405054,-0.005941605708117211,-0.006393239901310743,-0.0003518326273818719,0.005630000508543276,0.014434079969432533,-0.000379852974852111,0.023261165822077136,-0.003844745684736596,0.016667133608334554,0.002083717854907181,-0.0028479387834272514,0.009474371394884426,-0.024265865919817654,0.007597913645190877,0.0028003327168357084,-0.003020054496816668,-0.001512807394240252,0.01268821284062788,0.003780734253410403,-0.003890834315159602,0.02056331109777023,0.011084456264645123,0.008250120133395109,0.008754464852221476,0.01995924348363521,-0.0011951456428788074,-0.0009330712184224769,-0.02024526811919925,0.0251526121673754,-0.0006246474194612908,-0.014340039850378291,-0.019894456251807323,2.7316581302641696
5,2.081,0.12342431485826683,-0.2942494769425127,-0.004621598720857231,0.10505655094718021,-0.1573479221232739,-0.05997389157379256,-0.017445501599764403,0.006819606451765234,-0.08911870986676795,0.062245632353532275,0.030953682000178184,-0.0019397295750726647,-0.01917373524547899,0.00881704993622819,0.06214188175418037,0.06661425965030492,-0.015869548309473226,0.01050049379324768,-0.04637117398142765,-0.0016531007764699981,0.026706642699395926,-0.015950715485688615,-0.013756808281624166,-0.03411090587981249,-0.004636149722053443,0.005256180604208748,-0.0044495958514177425,-0.005539115783178909,0.01332459188544904,-0.005767161251368927,-0.00944486551585731,-0.0024110934721466555,0.006409080992679223,0.014754982906894056,-0.012087504511544937,-0.012341625008674048,-0.006029435352544582,-0.003037062773485156,-0.0007860943054285416,0.00017034454772983993,0.0021700134274145744,-0.0018230693392818104,0.014546046840414804,0.012893678246911728,0.005563624638363177,0.006772126989414943,-0.010722177863098073,-0.01519150895936273,-0.017181850430958167,-0.012776758223114425,-0.017687288638497927,-0.0016870017016534346,-0.0050883691342839925,0.017646511595948038,-0.022482198555961844,-0.002973627125786966,0.013079057434867853,0.01967674129718891,2.6469512135626587
6,2.083,0.13506934306463161,-0.3045945810193604,-0.042088764117105236,0.14106056878560103,-0.15220807350751214,-0.023011937065165487,-0.023811953784039386,0.008687798225797667,-0.06676074445852877,0.028894761176506495,0.04348841777470563,0.04075419771631609,-0.02375190870507852,0.010864804770475333,0.015502004805590129,0.023552351142926885,-0.006396652885866758,-0.04134476225759149,-0.03643272682519549,-0.012695002330588142,0.03071686051439165,0.009321500484463363,0.03179287971411168,-0.0013649579188061668,0.012840693244516076,0.04978291785718115,0.004868926683301706,0.005542250246866752,0.0012298647391381797,-0.005503303256351011,-0.012569656939763788,0.0010661217299527605,-0.025640916846415767,-0.002902296138938362,-0.009095695222660514,0.006669083229337208,0.007615202371662388,-0.006830322589985195,0.025071816703160735,-0.007785241149011485,-0.005343616626254765,0.005284426913023293,-0.018485808164351417,-0.03122058508291241,-0.01210959993461919,-0.0066319062907510985,-0.0033258970741729416,0.014108353692163234,0.02181927234136377,0.014127460052714189,0.012378079272876454,0.004387600841290985,0.010697580081427226,-0.014022203961200134,0.018935720328439737,0.006501715074369998,-0.011761282725066092,-0.019449529846812134,2.5776642752680896
7,2.355,0.14645365113243838,-0.3125890223328268,-0.07882568647800732,0.17271853313337363,-0.1397514801087371,0.016109802771518335,-0.027266439473748277,0.00921503086442463,-0.02910869704902892,-0.0123045722048491,0.042215888180240704,0.06850717825959572,-0.01838082529412754,0.007127334293038292,-0.040339474745884424,-0.034992657729880694,0.007706129082497991,-0.0574734975942848,0.0076528355547545125,-0.010880540308280921,0.0012437934510200596,0.02369529797558949,0.034993143916825724,0.03331307436874049,0.011055633690533277,0.01107503705085036,0.005623364369041239,0.006390586993935317,-0.013243549198110948,0.005888061876506626,0.01192612454852274,0.0021076435889909313,0.0031116284818832707,-0.013427843895099056,0.017784916734842764,0.007611845998241272,8.361261726634779e-06,0.008983501035741527,-0.024919028059922577,0.00839106707666064,0.0040927746327726194,-0.004740537584206788,0.010869144986246245,0.03198036725806523,0.012564706775865875,0.0035327343531674897,0.016069026758852623,-0.008205052522506931,-0.02100334191386488,-0.012524141612249816,-0.004943310812537312,-0.0066160243715322285,-0.015440136711331657,0.009582976800864847,-0.014651373225728175,-0.009876342876722918,0.010392437803737865,0.019212931558701282,2.679313562254699
8,2.036,0.15755526428703073,-0.31817110498718487,-0.11419497760134756,0.19905506718856852,-0.1205769387756592,0.05371955708671892,-0.02738650922708456,0.00831992616284949,0.015211802056575841,-0.050161709078668744,0.027540112371761565,0.07114465758838202,-0.0053103374010060175,-0.0004052558969010366,-0.07223645031379274,-0.07053381325501196,0.01623122784875267,-0.023952573451710674,0.04456566396037991,0.0019527603458369504,-0.0295850856892674,0.0103652645487628,-0.008418899255877937,0.02083678199182392,-0.00731361913050171,-0.046149767202288576,-0.003513283337481106,-0.004560446718914096,-0.0021025564935674003,0.005373949970050173,0.010215431649246744,-0.0016660196429627019,0.02448554042418281,0.009042474337293377,-0.0020445199577013265,-0.012067478810120252,-0.0076218133287836495,-0.0009906600333361118,0.0004766576291829765,-0.0014423958420770068,0.000546831621651903,0.000603633575064005,0.003542376837937912,-0.01474551234265261,-0.006700036204088552,0.0011426342664557065,-0.022507331094136256,-0.0005015204645955964,0.014937986943795598,0.008302053198294574,-0.003340321112315991,0.008132458490610475,0.018931825290912738,-0.004586821861566683,0.009796105550968862,0.013017859107014617,-0.008978466512325766,-0.01896706062120723,2.50029087723359
9,2.036,0.16835275343092282,-0.321297750101012,-0.14758297778364585,0.21925874656272937,-0.09560618264655744,0.08628746243035978,-0.02415747970046806,0.006140643272047625,0.056047460633106845,-0.0743938059182894,0.004120545474383565,0.04769970614918614,0.009984557445170343,-0.007722057886132679,-0.06125567441881765,-0.059706684647635996,0.013008191338215156,0.030260272451473932,0.03970866081927159,0.012808479875513793,-0.028164384771706047,-0.015083524961004912,-0.04061662225173779,-0.021133767568605015,-0.014711951917734457,-0.026214404636195,-0.006470323389633868,-0.007091221017369955,0.013104999955176918,-0.0060061207732406904,-0.013942657869498649,-0.0016334449568942246,-0.012203336009451147,0.009292972785575785,-0.01650425893875,0.0009465279224604985,0.006017939881597027,-0.008121038297048126,0.024430330219251863,-0.006804867716490716,-0.0047336683926632196,0.003990784852689955,-0.015739377656524087,-0.01078631243490473,-0.002534608552074304,-0.005308194856511831,0.020114684198886703,0.009036748030030574,-0.005139138722940713,-0.002344024046272881,0.011050354358162717,-0.008773710777385962,-0.020889769977324352,-0.0006759024919066395,-0.004559112689168503,-0.01585211447777704,0.007525508641414944,0.018712035697897263,2.4804094005383286
