,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,harmonic_13,harmonic_14,harmonic_15,harmonic_16,harmonic_17,harmonic_18,harmonic_19,harmonic_127,harmonic_128,harmonic_129,harmonic_130,harmonic_131,harmonic_132,harmonic_133,harmonic_134,harmonic_135,harmonic_136,harmonic_137,harmonic_138,harmonic_139,harmonic_140,harmonic_141,harmonic_142,harmonic_143,all_18_harmonics
0,8.308,-0.3870167529086539,-0.008038509380271416,0.6247102281610204,-0.5467899994937221,-0.3511905709036709,0.002964807318095594,0.048972404177482304,-0.07550384207620763,-0.48556962986983737,0.13486896203813348,-0.07063876015800732,-0.2679414676834197,-0.06228261088352679,0.11375886083861679,-0.12261276479684403,-0.0031921512111537202,0.08625369805139811,-0.15427427675784924,-0.11759494292613182,-0.003192151211153691,-0.12261276479684402,0.11375886083861679,-0.06228261088352684,-0.26794146768341975,-0.07063876015800732,0.13486896203813348,-0.48556962986983737,-0.07550384207620763,0.04897240417748228,0.0029648073180955684,-0.35119057090367084,-0.546789999493722,0.6247102281610204,-0.008038509380271428,-0.38701675290865384,0.0,-3.096619115296516
1,13.007,-0.39519631015799656,-0.0681270054870295,0.631657103622067,-0.6633274314886348,-0.356273749429494,0.08029886352993895,0.09937746308634823,-0.17485577375176425,-0.2796187074285892,0.19484843808862728,-0.23610156527327925,-0.08246674936160978,0.04808091774856072,0.050590290354615944,-0.0859187136821618,0.08959407678577064,-0.04925130578509224,-0.1552909290496578,-0.01247838657486307,0.08959407678577067,-0.0859187136821618,0.050590290354615944,0.04808091774856074,-0.08246674936160985,-0.2361015652732793,0.19484843808862723,-0.2796187074285892,-0.17485577375176425,0.09937746308634822,0.08029886352993891,-0.35627374942949397,-0.6633274314886347,0.631657103622067,-0.06812700548702946,-0.39519631015799656,0.0,-2.5118983270988733
2,13.154,-0.40261303230054,-0.12768974169864075,0.627644683643518,-0.7594278517524692,-0.3442306084547015,0.15208432784899473,0.14045545030604728,-0.25282457327594515,-0.030508718626518574,0.21781218440953992,-0.3474763471167523,0.12540777913772072,0.14317909471901108,-0.0311252489452397,-0.013234824318045105,0.13989429395768557,-0.15853127319610547,-0.06413076712499978,0.10084134705432492,0.1398942939576856,-0.01323482431804512,-0.03112524894523972,0.14317909471901116,0.1254077791377207,-0.34747634711675224,0.2178121844095399,-0.030508718626518598,-0.25282457327594515,0.14045545030604722,0.15208432784899473,-0.3442306084547014,-0.7594278517524691,0.627644683643518,-0.12768974169864075,-0.40261303230054,0.0,-1.64712695819945
3,12.971,-0.40925260306894484,-0.186267051577084,0.612742583995893,-0.832130421756528,-0.31564006989104076,0.21336087795149564,0.1683509913910483,-0.2998754274244724,0.22331028204351455,0.19939773427682747,-0.37924848537970995,0.29921875512388435,0.19281892077131607,-0.10142992229578764,0.0649929002136716,0.12385585682709602,-0.18339747029438208,0.06509581531125355,0.14786890085177168,0.12385585682709599,0.06499290021367157,-0.10142992229578764,0.19281892077131615,0.2992187551238843,-0.37924848537970995,0.19939773427682744,0.2233102820435145,-0.2998754274244723,0.16835099139104828,0.21336087795149564,-0.3156400698910407,-0.8321304217565278,0.6127425839958929,-0.186267051577084,-0.40925260306894484,0.0,-0.8220229117289983
4,13.152,-0.4151022063069212,-0.2434068735635176,0.5872093571624492,-0.8791951869843541,-0.27187650021631177,0.25989434968902925,0.18044595036335978,-0.3102544819750576,0.44266140547314026,0.14310331593351697,-0.32413936608188276,0.39175523722961925,0.18124010187211945,-0.13454924658769152,0.11599624176981649,0.04908428171820926,-0.11060929534824605,0.15568314875250533,0.09768879079773528,0.04908428171820924,0.11599624176981645,-0.13454924658769152,0.18124010187211956,0.3917552372296192,-0.32413936608188276,0.1431033159335169,0.44266140547314026,-0.3102544819750576,0.18044595036335978,0.25989434968902925,-0.27187650021631177,-0.8791951869843541,0.587209357162449,-0.24340687356351767,-0.4151022063069212,0.0,-0.31150459680695874
5,12.95,-0.42015055070785473,-0.2986682396952148,0.551488006435304,-0.8991720895709763,-0.2150436437505411,0.2884693146896875,0.17560515486187733,-0.2826924811845274,0.5936878694052633,0.05962328749261586,-0.19477382431751958,0.37788225105967005,0.1121188312098912,-0.11834130544651647,0.11841079748494707,-0.048963333495472196,0.021075445958210263,0.15386085616463255,-0.01671103742032055,-0.04896333349547222,0.11841079748494704,-0.11834130544651647,0.11211883120989127,0.3778822510596701,-0.1947738243175195,0.05962328749261586,0.5936878694052633,-0.2826924811845274,0.1756051548618773,0.28846931468968756,-0.21504364375054108,-0.8991720895709763,0.551488006435304,-0.29866823969521494,-0.4201505507078547,0.0,-0.24281464635621008
6,12.621,-0.42438789161006407,-0.35162467870934266,0.5061982997769727,-0.8914456443530608,-0.1478734942471951,0.297111264072903,0.1542829377430928,-0.2205599852157785,0.6530787829519717,-0.035183490688059496,-0.020787946681051994,0.2613680093689694,0.00740062383232833,-0.05874811218761324,0.07122515243084093,-0.12379226292603758,0.14153806169607838,0.06071060488228457,-0.12012518238241934,-0.12379226292603761,0.07122515243084095,-0.058748112187613236,0.007400623832328354,0.26136800936896953,-0.020787946681052043,-0.035183490688059496,0.6530787829519716,-0.22055998521577852,0.15428293774309274,0.297111264072903,-0.14787349424719512,-0.8914456443530608,0.5061982997769726,-0.3516246787093426,-0.424387891610064,0.0,-0.5653533886863054
7,12.296,-0.42780604980661696,-0.4018675072706457,0.45212601680236847,-0.8562539018680382,-0.07359496611026942,0.28522304554812405,0.11848049567134519,-0.1314551839580436,0.6116671758394797,-0.12330639398101276,0.15796019901812924,0.0738603813539283,-0.09966722932168955,0.022382799022627756,-0.005795456456173223,-0.1399182109608133,0.18663534925833064,-0.06847594408628667,-0.1445701304284351,-0.1399182109608133,-0.005795456456173192,0.022382799022627776,-0.09966722932168957,0.07386038135392838,0.15796019901812924,-0.12330639398101279,0.6116671758394797,-0.13145518395804356,0.11848049567134519,0.2852230455481241,-0.07359496611026944,-0.8562539018680381,0.4521260168023684,-0.40186750727064563,-0.427806049806617,0.0,-1.102340298210991
8,12.463,-0.43039842733339806,-0.4490089839234789,0.3902093154468869,-0.7946811140552398,0.004221321699547657,0.2536261261950397,0.07155806680808059,-0.026274713534537714,0.4758449176101098,-0.18800454623000665,0.30052156674901764,-0.1337093751525926,-0.17509144138106192,0.09530792464487708,-0.08038845054891909,-0.0896941631168304,0.1323541786343458,-0.15701688410032313,-0.07397599614746526,-0.08969416311683034,-0.08038845054891906,0.09530792464487708,-0.17509144138106203,-0.13370937515259257,0.3005215667490176,-0.18800454623000667,0.4758449176101097,-0.026274713534537707,0.07155806680808058,0.2536261261950397,0.00422132169954762,-0.7946811140552398,0.3902093154468869,-0.44900898392347877,-0.43039842733339795,0.0,-1.650562653858454
9,11.489,-0.4321600202049532,-0.49268530142804245,0.32152245485984965,-0.70862432862762,0.08183468772728812,0.20450382969785388,0.017919555662888092,0.08211889454918732,0.2665761344130223,-0.2169871159500963,0.3742370652151926,-0.3049606803371165,-0.1949253579389545,0.13329209432673242,-0.12130813636704484,0.0030633570484728087,0.007597858155543231,-0.1523565261175154,0.0452492818368714,0.0030633570484728334,-0.1213081363670448,0.13329209432673245,-0.19492535793895463,-0.3049606803371165,0.3742370652151926,-0.21698711595009623,0.2665761344130222,0.08211889454918733,0.01791955566288806,0.20450382969785386,0.08183468772728808,-0.70862432862762,0.32152245485984954,-0.49268530142804234,-0.43216002020495325,0.0,-2.0726751208317826
