,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,harmonic_13,harmonic_14,harmonic_19,harmonic_57,harmonic_61,harmonic_62,harmonic_63,harmonic_64,harmonic_65,harmonic_66,harmonic_67,harmonic_68,harmonic_69,harmonic_70,harmonic_71,harmonic_72,harmonic_73,harmonic_74,all_30_harmonics
0,1.6869999999999998,-0.0446014495586053,-0.03424570458497426,0.04333647886084439,-0.009941940418045457,-0.02798031314172009,-0.006874871683555024,0.029880416326688475,-0.012997393016556943,0.012921632523750679,-0.02531418942604934,-0.007821580744063647,0.002620253751412412,0.018445322659325986,-0.005477331005208458,0.0056718956020420375,0.006292634992614449,0.018445322659325983,0.002620253751412412,-0.007821580744063653,-0.02531418942604934,0.01292163252375068,-0.012997393016556943,0.02988041632668848,-0.006874871683555024,-0.027980313141720083,-0.009941940418045457,0.043336478860844393,-0.03424570458497426,-0.044601449558605295,0.0,1.5599723537901258
1,1.798,-0.04181525612863459,-0.025210104115113024,0.038242974746788255,-0.005166842732931917,-0.022549229375700895,0.010798586751185082,0.06053310444502511,-0.004193004849542285,-0.0007750780516299703,-0.00017576547758634177,0.009099889253209767,0.02528629093905945,0.006877569912177278,0.011849140864798801,0.010541971311784755,0.0001494417460493276,0.0068775699121772765,0.02528629093905945,0.009099889253209767,-0.00017576547758634177,-0.0007750780516299672,-0.004193004849542285,0.06053310444502511,0.010798586751185082,-0.02254922937570089,-0.005166842732931917,0.03824297474678827,-0.025210104115113024,-0.041815256128634584,0.0,1.7795380840521862
2,1.8130000000000002,-0.03872778282006268,-0.015449254849781014,0.030681494441581164,0.00019854146379343264,-0.013114687345151367,0.02572950895551502,0.07042410593608875,0.006472777634607929,-0.01404077716907999,0.02508194180947758,0.01864377284537038,0.023895319275579793,-0.012252707199910852,0.014313388860351658,-0.006566723495104883,-0.006254671463089744,-0.01225270719991085,0.023895319275579793,0.018643772845370388,0.02508194180947758,-0.014040777169079989,0.006472777634607929,0.07042410593608874,0.02572950895551502,-0.013114687345151367,0.00019854146379343264,0.030681494441581175,-0.015449254849781014,-0.03872778282006268,0.0,1.8561350242471013
3,1.867,-0.03536127494882714,-0.005243958650808295,0.02114001131776196,0.0055412432693312304,-0.001351724127168444,0.03412586213455852,0.05616099816981504,0.014265109708497694,-0.01949857123051974,0.03331777541171178,0.013072522477466628,-0.00022931106083545462,-0.017909999243285943,-0.0011754613536575501,-0.00998457201940742,-0.0017383512109986866,-0.017909999243285943,-0.00022931106083545462,0.013072522477466634,0.03331777541171178,-0.01949857123051974,0.014265109708497694,0.05616099816981501,0.03412586213455852,-0.001351724127168444,0.0055412432693312304,0.021140011317761973,-0.005243958650808295,-0.03536127494882713,0.0,1.8431184440168196
4,1.79,-0.031739988281283556,0.0051121966908966926,0.010234276459909429,0.010250885133137476,0.010651228273509524,0.033855209579010115,0.02263575185362628,0.015724753150364666,-0.014113447477480206,0.01894248229873349,-0.003097061719200059,-0.02413577819437232,-0.003873590258107203,-0.015189945620534915,0.007414237994909377,0.005813068301538945,-0.003873590258107203,-0.02413577819437232,-0.003097061719200055,0.01894248229873349,-0.014113447477480206,0.015724753150364666,0.022635751853626263,0.033855209579010115,0.010651228273509523,0.010250885133137476,0.010234276459909436,0.0051121966908966926,-0.03173998828128355,0.0,1.774810893049166
5,1.601,-0.027890014270853174,0.015321283441557665,-0.001331918281201383,0.013789413506764114,0.02076312944806747,0.024986289398452852,-0.018653120512577923,0.010203730649132768,-0.0008800075956281496,-0.008288136905637249,-0.016755753772063314,-0.025079817542426986,0.014422189563107701,-0.010151877889836593,0.009355233656834315,0.0032150777344010233,0.014422189563107705,-0.025079817542426986,-0.01675575377206332,-0.008288136905637249,-0.0008800075956281525,0.010203730649132768,-0.01865312051257794,0.024986289398452852,0.020763129448067467,0.013789413506764114,-0.0013319182812013741,0.015321283441557665,-0.02789001427085316,0.0,1.6621394339286355
6,1.6,-0.02383909206850308,0.025089604762995564,-0.012812158866592658,0.015752568830191157,0.027188681931882407,0.009771556981748107,-0.05354433251998438,0.00015298139455572393,0.012842793784700183,-0.02989400741383552,-0.016829992454509026,-0.0021632838211894734,0.01685943775767011,0.007619558754814383,-0.00820833274006368,-0.00499632397325824,0.016859437757670105,-0.0021632838211894734,-0.016829992454509033,-0.02989400741383552,0.01284279378470018,0.00015298139455572393,-0.05354433251998438,0.009771556981748107,0.0271886819318824,0.015752568830191157,-0.012812158866592652,0.025089604762995564,-0.023839092068503074,0.0,1.5734449392029526
7,1.6,-0.01961640866152791,0.03413614383593049,-0.023465578231894355,0.015916070209356963,0.02878707373679731,-0.007924875093203172,-0.07007087179767789,-0.009965680659713073,0.019423874068159323,-0.031212293252676403,-0.0032595899687404436,0.022811366614724663,0.0007581744649394147,0.015833881568957008,-0.008658490621389035,-0.004484322090065672,0.0007581744649394132,0.022811366614724663,-0.0032595899687404496,-0.031212293252676403,0.019423874068159323,-0.009965680659713073,-0.07007087179767789,-0.007924875093203172,0.028787073736797304,0.015916070209356963,-0.023465578231894352,0.03413614383593049,-0.0196164086615279,0.0,1.5715756904455374
8,1.6,-0.015252388580637459,0.042200648202226326,-0.03260466748110672,0.014261238411364353,0.02527452155586511,-0.023608612584560016,-0.06256445431062431,-0.01566029313330881,0.015203574718725589,-0.011348339008328654,0.012953471781385588,0.026083615149178296,-0.016176771790988385,0.004187971867969328,0.008943286259732314,0.003857146343412424,-0.016176771790988382,0.026083615149178296,0.01295347178138559,-0.011348339008328654,0.015203574718725589,-0.01566029313330881,-0.0625644543106243,-0.023608612584560016,0.0252745215558651,0.014261238411364353,-0.03260466748110672,0.042200648202226326,-0.015252388580637447,0.0,1.6084439192123254
9,1.6,-0.010778474690515837,0.04905111675427089,-0.03963964365866208,0.010977129875480461,0.017274654508469406,-0.033296428863748284,-0.03359963639437756,-0.014402855301930527,0.0025287527679944406,0.016217171782147592,0.018664718107806958,0.004540292193711196,-0.015323860943667156,-0.01271085668948888,0.007899362962607796,0.005464174728035455,-0.015323860943667155,0.004540292193711196,0.01866471810780696,0.016217171782147592,0.0025287527679944436,-0.014402855301930527,-0.03359963639437754,-0.033296428863748284,0.017274654508469402,0.010977129875480461,-0.03963964365866208,0.04905111675427089,-0.010778474690515827,0.0,1.6077198108168174
10,1.601,-0.006226901643260881,0.05449047398443855,-0.04411651086527496,0.0064389379396107786,0.006207793143593249,-0.03452789204727958,0.006889208382971535,-0.006751579645044895,-0.011552277776809672,0.03277688997100825,0.009243849445153182,-0.02132259861589665,0.0023790526271799096,-0.013666622377595522,-0.009613803196964643,-0.002469051222070309,0.0023790526271799087,-0.02132259861589665,0.009243849445153187,0.03277688997100825,-0.01155227777680967,-0.006751579645044895,0.006889208382971543,-0.03452789204727958,0.006207793143593249,0.0064389379396107786,-0.04411651086527497,0.05449047398443855,-0.0062269016432608725,0.0,1.6056585754376416
11,1.659,-0.0016304636269771004,0.058362239488630153,-0.04574635847749043,0.0011651288364848756,-0.005961218558712811,-0.02699024524621376,0.045015187636264525,0.0038969145779834736,-0.019209227448040773,0.027092553648218422,-0.007671318994106846,-0.02689947971107512,0.017465977747416594,0.0025194793237612546,-0.007083320212667482,-0.00609140173417693,0.017465977747416594,-0.02689947971107512,-0.007671318994106846,0.027092553648218422,-0.019209227448040773,0.0038969145779834736,0.04501518763626453,-0.02699024524621376,-0.00596121855871281,0.0011651288364848756,-0.045746358477490444,0.058362239488630153,-0.0016304636269770943,0.0,1.6787148691292961
12,1.801,0.002977721917101037,0.06055502962259584,-0.044424005736521166,-0.00424179053765497,-0.017071857519852476,-0.012597837987972982,0.06770182625536297,0.012815457391436684,-0.016184159855733446,0.003021840803927048,-0.0183670910049715,-0.006884587656936675,0.013347444550398291,0.015545430750591394,0.010215052461863054,0.0009216180871152893,0.013347444550398291,-0.006884587656936675,-0.018367091004971504,0.003021840803927048,-0.016184159855733446,0.012815457391436684,0.06770182625536297,-0.012597837987972982,-0.01707185751985247,-0.00424179053765497,-0.04442400573652117,0.06055502962259584,0.002977721917101046,0.0,1.780383646180196
13,1.805,0.0075644529065321195,0.06100576180658433,-0.040234789494498144,-0.009164106089135109,-0.02515150735316022,0.004994064528576641,0.06716804501173212,0.016044853538981052,-0.004159278218721096,-0.023099645973691692,-0.014172044333405343,0.01968020080543489,-0.005447838706745482,0.009072949786725158,0.0062162419782809935,0.006325525574306276,-0.0054478387067454824,0.01968020080543489,-0.014172044333405352,-0.023099645973691692,-0.004159278218721099,0.016044853538981052,0.06716804501173211,0.004994064528576641,-0.025151507353160213,-0.009164106089135109,-0.04023478949449815,0.06100576180658433,0.007564452906532128,0.0,1.7995542421043922
14,1.81,0.012096681839432598,0.05970146929630833,-0.03344905707699816,-0.013039467340861187,-0.028765682632960084,0.021317615618943145,0.04359692057076659,0.012151482060823327,0.010178527342817411,-0.03354454523208218,0.0015127555315755307,0.0275215329052535,-0.018252719324277262,-0.008779614549479503,-0.010742702039696355,0.0006852908472877232,-0.01825271932427726,0.0275215329052535,0.0015127555315755262,-0.03354454523208218,0.01017852734281741,0.012151482060823327,0.04359692057076658,0.021317615618943145,-0.028765682632960077,-0.013039467340861187,-0.03344905707699817,0.05970146929630833,0.012096681839432605,0.0,1.7483055409580117
15,1.605,0.01654175390248515,0.056679674212569066,-0.024504719660042334,-0.015425133223913756,-0.027272711768072645,0.03222709405998885,0.005072893728662807,0.002863721483578274,0.018856177903980663,-0.021224420311212255,0.015971113586830614,0.009179279508333964,-0.010987046479045588,-0.015620022101100516,-0.005304375577996132,-0.0061514372756763195,-0.010987046479045588,0.009179279508333964,0.01597111358683062,-0.021224420311212255,0.018856177903980663,0.002863721483578274,0.005072893728662796,0.03222709405998885,-0.02727271176807264,-0.015425133223913756,-0.024504719660042352,0.056679674212569066,0.016541753902485152,0.0,1.7346338570338449
16,1.805,0.020867642249616868,0.05202730809815726,-0.01397899206378587,-0.016048553079260206,-0.020937661313463068,0.034951800262143576,-0.03519103776319516,-0.007695326651555839,0.017048137750121574,0.005499669195632223,0.017481152470931745,-0.017896006697199214,0.00835990038557295,-0.0028684382974543243,0.011192950203165197,-0.0022479751494198946,0.008359900385572949,-0.017896006697199214,0.01748115247093175,0.005499669195632223,0.017048137750121574,-0.007695326651555839,-0.03519103776319517,0.034951800262143576,-0.020937661313463064,-0.016048553079260206,-0.013978992063785878,0.05202730809815726,0.020867642249616878,0.0,1.7657345399423732
17,1.811,0.025043178756159197,0.04587821105564289,-0.002551142710052646,-0.014838504237525212,-0.010885275253777403,0.028799735758495662,-0.06338512243608606,-0.014838200035718353,0.005759835974572228,0.028491405160334788,0.004818632851668729,-0.02794529282419505,0.018514363398820895,0.013480990500462586,0.0043542910301223245,0.005580371471027362,0.018514363398820895,-0.02794529282419505,0.004818632851668735,0.028491405160334788,0.00575983597457223,-0.014838200035718353,-0.06338512243608606,0.028799735758495662,-0.010885275253777403,-0.014838504237525212,-0.0025511427100526583,0.04587821105564289,0.0250431787561592,0.0,1.7434147397052766
18,1.624,0.02903827858590027,0.03840928141130627,0.009041342358091552,-0.011933228860622277,0.0010997154395452377,0.015333351282815724,-0.06983933335040414,-0.01539397366348021,-0.008731440386079741,0.03214743325096563,-0.011750514554867829,-0.011407834440531003,0.008310571084555915,0.012921387567438884,-0.01156255290393437,0.0036655883846750514,0.008310571084555915,-0.011407834440531003,-0.01175051455486783,0.03214743325096563,-0.008731440386079738,-0.01539397366348021,-0.06983933335040414,0.015333351282815724,0.001099715439545237,-0.011933228860622277,0.009041342358091547,0.03840928141130627,0.029038278585900277,0.0,1.660839426698423
