,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_69,harmonic_70,harmonic_71,harmonic_72,harmonic_73,harmonic_74,all_7_harmonics
14,3.145,-0.014551739710734592,0.02319328935373999,0.09669501600366076,-0.0527764057042424,-0.036422755151890536,0.01803678322363787,-0.012446204084938225,-0.01590813884965631,-0.03642275515189054,-0.0527764057042424,0.09669501600366076,0.02319328935373999,-0.014551739710734604,0.0,0.02195724987010976
15,3.195,-0.030176224798142786,0.03867789382391835,0.08120786744090362,-0.07839650589389631,0.003631817374215675,0.0278489406400654,-0.021707008500659746,-0.008125999103064446,0.0036318173742156627,-0.07839650589389631,0.08120786744090362,0.03867789382391835,-0.030176224798142796,0.0,0.027905628930338287
16,3.484,-0.04558328949439374,0.05304980570944658,0.06048004174188041,-0.09506018871638115,0.04304158607843445,0.03058825320709267,-0.023522727913091186,0.0032635031661688903,0.04304158607843442,-0.09506018871638115,0.06048004174188041,0.05304980570944658,-0.04558328949439375,0.0,0.04218493909814343
17,3.602,-0.06066192554529896,0.06589557127225218,0.03584919061015829,-0.10086370991000376,0.07480962163810996,0.02555901285341435,-0.01727060560440728,0.013204243398286103,0.07480962163810993,-0.10086370991000376,0.03584919061015829,0.06589557127225218,-0.06066192554529896,0.0,0.05155014677772856
18,3.414,-0.07530349103258546,0.07684564122531969,0.008904844006817951,-0.09514404556296323,0.09329573110517066,0.014038504671905202,-0.005094998869981234,0.017283243779010714,0.09329573110517063,-0.09514404556296323,0.008904844006817951,0.07684564122531969,-0.07530349103258546,0.0,0.043424109064453875
19,3.383,-0.08940249314140669,0.08558500199284154,-0.018614168744756184,-0.07855463935247577,0.09521783479113423,-0.0010473874409093094,0.008828094151075435,0.013689719823058055,0.0952178347911342,-0.07855463935247577,-0.018614168744756184,0.08558500199284154,-0.08940249314140669,0.0,0.00993349762389839
20,3.198,-0.10285734823849069,0.0918622380772502,-0.04493193275497862,-0.052990749800595,0.08023467660433363,-0.01586727270762842,0.019723321247179477,0.00401893919887142,0.08023467660433362,-0.052990749800595,-0.04493193275497862,0.0918622380772502,-0.10285734823849069,0.0,-0.049491244486538466
21,2.998,-0.11557111378454568,0.09549676482533227,-0.06835005464803033,-0.021372926257629158,0.05100641168676019,-0.02665731858136459,0.023853829785773144,-0.007435963040750317,0.05100641168676018,-0.021372926257629158,-0.06835005464803033,0.09549676482533227,-0.11557111378454568,0.0,-0.1278212881925672
22,2.999,-0.12745218680747708,0.09638402351991154,-0.08735726686022954,0.012686649576951968,0.012722314438550864,-0.03067715797350212,0.01980293505068696,-0.015589829425859836,0.012722314438550882,0.012686649576951968,-0.08735726686022954,0.09638402351991154,-0.12745218680747708,0.0,-0.21249698461325947
23,3.001,-0.1384149639039005,0.09449848934377288,-0.10072695594138172,0.04529683774678199,-0.027820540926592408,-0.026905865143720658,0.008960015759913339,-0.01682292635333901,-0.027820540926592394,0.04529683774678199,-0.10072695594138172,0.09449848934377288,-0.1384149639039005,0.0,-0.28910304309978585
24,3.003,-0.14838045801362473,0.0898944056821803,-0.1075963209573585,0.07273208374735007,-0.06342405345919117,-0.01630124202105751,-0.004956016021756762,-0.010587846964467507,-0.06342405345919114,0.07273208374735007,-0.1075963209573585,0.0898944056821803,-0.14838045801362473,0.0,-0.3453937910085698
25,3.133,-0.1572768675232305,0.08270422363944385,-0.1075220535771525,0.09185804490674414,-0.08776706804923795,-0.0015565635491581787,-0.017172229951578452,0.0003474793541236587,-0.08776706804923791,0.09185804490674414,-0.1075220535771525,0.08270422363944385,-0.1572768675232305,0.0,-0.3743887553534788
26,2.991,-0.16504009359834032,0.07313479166180151,-0.10050894657976021,0.10048967370609088,-0.0965276523894086,0.013583438128162798,-0.023498700406076968,0.011128549687258873,-0.09652765238940857,0.10048967370609088,-0.10050894657976021,0.07313479166180151,-0.1650400935983403,0.0,-0.3756911669898887
27,2.825,-0.17161420201718908,0.06146140488422916,-0.08700958455647341,0.09764084877168955,-0.08815042588578507,0.025273629931434005,-0.021765570110671463,0.016969339746669726,-0.08815042588578505,0.09764084877168955,-0.08700958455647341,0.06146140488422916,-0.17161420201718908,0.0,-0.35486651803962543
28,3.007,-0.17695182617797361,0.048019885390635716,-0.06789513676883072,0.08363703441891449,-0.06412270662454175,0.03054503311374704,-0.01256726930989237,0.015276956412913245,-0.06412270662454175,0.08363703441891449,-0.06789513676883072,0.048019885390635716,-0.17695182617797361,0.0,-0.32137077930682384
29,3.001,-0.1810145083763042,0.03319692122393894,-0.0443991370190336,0.060078097946004175,-0.028710448428379904,0.02805886005911999,0.0009413623348878063,0.0068026968661520255,-0.02871044842837991,0.060078097946004175,-0.0443991370190336,0.03319692122393894,-0.18101450837630415,0.0,-0.2858952300473893
30,3.003,-0.18377297689384556,0.017418942075111764,-0.018037878648636436,0.029655532620063946,0.011799149465023674,0.018446528547906002,0.014127124865670889,-0.004691473637600689,0.011799149465023653,0.029655532620063946,-0.018037878648636436,0.017418942075111764,-0.18377297689384556,0.0,-0.257992282988589
31,3.149,-0.18520735690171883,0.0011398516773716313,0.009487438096886035,-0.004155032264816661,0.05021389073813489,0.004149299463185412,0.022467556199674093,-0.014102965327143481,0.05021389073813487,-0.004155032264816661,0.009487438096886035,0.0011398516773716313,-0.1852073569017188,0.0,-0.24452852697256983
32,3.104,-0.1853073136590984,-0.015172030177803757,0.036400491505333775,-0.03749090503538138,0.07971350624262723,-0.011201734565719995,0.023102049347045694,-0.01725374889526106,0.0797135062426272,-0.03749090503538138,0.036400491505333775,-0.015172030177803757,-0.1853073136590984,0.0,-0.24906593636258043
33,3.023,-0.1840721269752569,-0.03104744034840955,0.06096447173168286,-0.06654362527075233,0.09506054517589399,-0.023707844198703545,0.015812985402995427,-0.012745101745947281,0.09506054517589396,-0.06654362527075233,0.06096447173168286,-0.03104744034840955,-0.18407212697525688,0.0,-0.27191631191533927
34,3.023,-0.18151069639855563,-0.046029672188123934,0.08159416426895709,-0.08799406177863184,0.09353024790957888,-0.030192830590469597,0.003100372632421783,-0.0025785408062856496,0.09353024790957887,-0.08799406177863184,0.08159416426895709,-0.046029672188123934,-0.18151069639855563,0.0,-0.31049103513788434
35,3.006,-0.1776414770949948,-0.059687714164999205,0.09695825034946484,-0.09939160710041008,0.07539430804065331,-0.029009690244826074,-0.010675608118569475,0.00873270786342862,0.0753943080406533,-0.09939160710041008,0.09695825034946484,-0.059687714164999205,-0.1776414770949948,0.0,-0.3596890704405389
36,2.909,-0.17249234687831955,-0.07162864927849506,0.10606522241145,-0.09943414742758099,0.043872635089906305,-0.020458907413865607,-0.020790061307983197,0.016167258705816156,0.043872635089906305,-0.09943414742758099,0.10606522241145,-0.07162864927849506,-0.17249234687831952,0.0,-0.41231628218211125
37,2.582,-0.16610040534973292,-0.08150895856620208,0.10832737015331415,-0.0881168227358267,0.004561682043996441,-0.006712139579499417,-0.02377392468550079,0.016424702781453443,0.004561682043996453,-0.0881168227358267,0.10832737015331415,-0.08150895856620208,-0.16610040534973292,0.0,-0.459735630392449
38,2.802,-0.15851170659441954,-0.08904440351894677,0.1035987078925953,-0.06673258201902595,-0.03555916580474321,0.008739322249044022,-0.01860379069668436,0.009390753330232446,-0.0355591658047432,-0.06673258201902595,0.1035987078925953,-0.08904440351894677,-0.15851170659441952,0.0,-0.49297201520648815
39,2.802,-0.149780927360806,-0.09401820310518876,0.0921843956214938,-0.03772447019041623,-0.0693667319954316,0.021971242905257433,-0.007052915523930835,-0.0018120190796418467,-0.06936673199543159,-0.03772447019041623,0.0921843956214938,-0.09401820310518876,-0.14978092736080598,0.0,-0.5043055657590129
40,2.887,-0.13997097311333584,-0.09628727016660595,0.07482104577954814,-0.004406522149998992,-0.09085871915396783,0.029623088030920713,0.0069169735629275855,-0.012210384593169539,-0.09085871915396782,-0.004406522149998992,0.07482104577954814,-0.09628727016660595,-0.1399709731133358,0.0,-0.4890752006080421
41,3.099,-0.12915252479715666,-0.0957863277751214,0.0526291866282829,0.02941484949409876,-0.09621937499110782,0.02975150494756267,0.018514474204830968,-0.017188212495287986,-0.0962193749911078,0.02941484949409876,0.0526291866282829,-0.0957863277751214,-0.12915252479715664,0.0,-0.4471506162249027
42,2.993,-0.1174035295802907,-0.09252978713127459,0.027040949961454456,0.05987571844923519,-0.08449695248450638,0.022323879383093534,0.023761867495829744,-0.01453570315514449,-0.08449695248450637,0.05987571844923519,0.027040949961454456,-0.09252978713127459,-0.11740352958029067,0.0,-0.38347715784698516
43,2.997,-0.10480863924250311,-0.08661133298022036,-0.000292350240123685,0.08349607941902522,-0.05777268591860176,0.009226618576334809,0.020859398803866145,-0.0054303810424355435,-0.057772685918601734,0.08349607941902522,-0.000292350240123685,-0.08661133298022036,-0.10480863924250308,0.0,-0.30732222158708195
44,3.002,-0.09145860025728884,-0.07820122847218221,-0.027606783880277676,0.0975774216880174,-0.02079128226604437,-0.006213942915302586,0.010802558877027378,0.006085641933968705,-0.020791282266044382,0.0975774216880174,-0.027606783880277676,-0.07820122847218221,-0.09145860025728884,0.0,-0.2302866884798579
45,3.006,-0.07744959996145186,-0.06754141700161766,-0.05313963839951097,0.10051102077272847,0.019881468413559287,-0.020076338303209075,-0.0029593502715823394,0.014900075067650082,0.01988146841355927,0.10051102077272847,-0.05313963839951097,-0.06754141700161766,-0.07744959996145183,0.0,-0.16361194585972677
46,3.171,-0.06288257352313911,-0.05493856193626495,-0.07524317385440085,0.09196172732573497,0.05702440316441844,-0.02883991044329754,-0.01570625938802408,0.017099940355352304,0.05702440316441841,0.09196172732573497,-0.07524317385440085,-0.05493856193626495,-0.06288257352313911,0.0,-0.11560258712327234
47,3.288,-0.04786247670164135,-0.04075522447039383,-0.09249095834198691,0.07290625630942707,0.08404305320803561,-0.030278959375397915,-0.02306622464142693,0.011708654918703628,0.08404305320803558,0.07290625630942707,-0.09249095834198691,-0.04075522447039383,-0.04786247670164133,0.0,-0.08995522909124007
48,3.205,-0.03249752963874214,-0.02539943339935988,-0.10376992150758806,0.045521602088592315,0.09614044584031765,-0.02402800728981576,-0.022514919986072506,0.0011195639681034636,0.09614044584031763,0.045521602088592315,-0.10376992150758806,-0.02539943339935988,-0.03249752963874212,0.0,-0.08543303654134501
49,3.183,-0.0168984371301166,-0.009312946874058337,-0.1083521855452052,0.012936327471748678,0.09116877344859435,-0.01167461957490023,-0.014241432279401275,-0.009966533325841383,0.09116877344859432,0.012936327471748678,-0.1083521855452052,-0.009312946874058337,-0.016898437130116586,0.0,-0.09679952243821713
50,3.213,-0.001177590994741759,0.007041456176770182,-0.10594203814110532,-0.021126859288171436,0.07001072175988349,0.003643791980464222,-0.0010834081390008593,-0.016628202516325193,0.07001072175988349,-0.021126859288171436,-0.10594203814110532,0.007041456176770182,-0.0011775909947417472,0.0,-0.1164564396495915
51,3.206,0.014551739710734604,0.023193289353740005,-0.09669501600366077,-0.0527764057042424,0.03642275515189055,0.01803678322363787,0.012446204084938227,-0.015908138849656313,0.036422755151890536,-0.0527764057042424,-0.09669501600366077,0.023193289353740005,0.014551739710734616,0.0,-0.13603242652415623
52,3.197,0.030176224798142786,0.03867789382391834,-0.08120786744090361,-0.0783965058938963,-0.003631817374215679,0.0278489406400654,0.021707008500659743,-0.008125999103064446,-0.0036318173742156596,-0.0783965058938963,-0.08120786744090361,0.03867789382391834,0.030176224798142793,0.0,-0.14733419413624818
53,3.062,0.04558328949439376,0.05304980570944659,-0.06048004174188041,-0.09506018871638115,-0.043041586078434446,0.030588253207092665,0.023522727913091186,0.0032635031661688934,-0.04304158607843442,-0.09506018871638115,-0.06048004174188041,0.05304980570944659,0.04558328949439376,0.0,-0.14252295837935852
54,3.403,0.06066192554529894,0.06589557127225218,-0.03584919061015827,-0.10086370991000376,-0.07480962163810996,0.025559012853414345,0.01727060560440728,0.013204243398286101,-0.07480962163810992,-0.10086370991000376,-0.03584919061015827,0.06589557127225218,0.06066192554529894,0.0,-0.11389618882533395
55,3.259,0.07530349103258546,0.07684564122531969,-0.008904844006817954,-0.09514404556296321,-0.09329573110517067,0.014038504671905205,0.005094998869981232,0.017283243779010714,-0.09329573110517063,-0.09514404556296321,-0.008904844006817954,0.07684564122531969,0.07530349103258546,0.0,-0.053974229513196165
56,3.203,0.08940249314140669,0.08558500199284153,0.018614168744756188,-0.07855463935247577,-0.09521783479113423,-0.0010473874409093115,-0.008828094151075433,0.013689719823058055,-0.0952178347911342,-0.07855463935247577,0.018614168744756188,0.08558500199284153,0.08940249314140669,0.0,0.04347261770186217
57,3.59,0.1028573482384907,0.09186223807725022,0.044931932754978615,-0.052990749800595,-0.08023467660433363,-0.01586727270762842,-0.01972332124717948,0.0040189391988714185,-0.08023467660433362,-0.052990749800595,0.044931932754978615,0.09186223807725022,0.1028573482384907,0.0,0.18128053057564536
58,3.8,0.11557111378454568,0.09549676482533224,0.06835005464803035,-0.02137292625762917,-0.051006411686760185,-0.02665731858136459,-0.023853829785773138,-0.007435963040750312,-0.05100641168676019,-0.02137292625762917,0.06835005464803035,0.09549676482533224,0.11557111378454568,0.0,0.35613007921914985
59,3.802,0.12745218680747708,0.09638402351991156,0.08735726686022956,0.012686649576951958,-0.01272231443855087,-0.03067715797350212,-0.019802935050686955,-0.015589829425859836,-0.012722314438550875,0.012686649576951958,0.08735726686022956,0.09638402351991156,0.12745218680747708,0.0,0.5562457022019897
60,3.814,0.1384149639039005,0.09449848934377286,0.1007269559413817,0.045296837746782,0.02782054092659242,-0.026905865143720658,-0.00896001575991334,-0.01682292635333901,0.027820540926592387,0.045296837746782,0.1007269559413817,0.09449848934377286,0.13841496390390048,0.0,0.760826768467886
61,4.158,0.14838045801362476,0.0898944056821803,0.10759632095735848,0.07273208374735007,0.06342405345919117,-0.016301242021057514,0.0049560160217567645,-0.010587846964467506,0.06342405345919114,0.07273208374735007,0.10759632095735848,0.0898944056821803,0.14838045801362473,0.0,0.9421215707556413
62,4.401,0.1572768675232305,0.08270422363944384,0.10752205357715251,0.09185804490674415,0.08776706804923795,-0.0015565635491581772,0.017172229951578452,0.00034747935412365573,0.08776706804923794,0.09185804490674415,0.10752205357715251,0.08270422363944384,0.1572768675232305,0.0,1.0702196611481618
63,4.675,0.16504009359834032,0.07313479166180151,0.10050894657976021,0.10048967370609088,0.0965276523894086,0.013583438128162794,0.02349870040607697,0.011128549687258876,0.09652765238940857,0.10048967370609088,0.10050894657976021,0.07313479166180151,0.1650400935983403,0.0,1.1196130040923014
64,4.496,0.17161420201718905,0.06146140488422915,0.0870095845564734,0.09764084877168955,0.08815042588578507,0.025273629931434,0.021765570110671463,0.016969339746669723,0.08815042588578505,0.09764084877168955,0.0870095845564734,0.06146140488422915,0.17161420201718902,0.0,1.0757614720195074
65,4.196,0.17695182617797364,0.048019885390635716,0.06789513676883072,0.08363703441891449,0.06412270662454175,0.03054503311374704,0.012567269309892368,0.015276956412913241,0.06412270662454174,0.08363703441891449,0.06789513676883072,0.048019885390635716,0.17695182617797364,0.0,0.9396424375983453
66,4.067,0.1810145083763042,0.033196921223938934,0.044399137019033585,0.060078097946004175,0.02871044842837989,0.02805886005911999,-0.0009413623348878061,0.006802696866152027,0.028710448428379904,0.060078097946004175,0.044399137019033585,0.033196921223938934,0.18101450837630415,0.0,0.7287184205777057
67,3.698,0.18377297689384559,0.017418942075111764,0.018037878648636436,0.029655532620063953,-0.011799149465023672,0.018446528547906006,-0.014127124865670894,-0.00469147363760069,-0.01179914946502366,0.029655532620063953,0.018037878648636436,0.017418942075111764,0.18377297689384559,0.0,0.4738002915899025
68,3.472,0.18520735690171883,0.0011398516773716374,-0.00948743809688604,-0.004155032264816661,-0.050213890738134905,0.0041492994631854106,-0.02246755619967409,-0.01410296532714348,-0.05021389073813487,-0.004155032264816661,-0.00948743809688604,0.0011398516773716374,0.1852073569017188,0.0,0.21256047289487356
69,3.412,0.1853073136590984,-0.015172030177803757,-0.036400491505333775,-0.03749090503538139,-0.07971350624262723,-0.011201734565719991,-0.023102049347045694,-0.01725374889526106,-0.0797135062426272,-0.03749090503538139,-0.036400491505333775,-0.015172030177803757,0.1853073136590984,0.0,-0.01849677141212222
70,3.226,0.1840721269752569,-0.031047440348409543,-0.06096447173168286,-0.06654362527075235,-0.09506054517589399,-0.023707844198703545,-0.01581298540299543,-0.012745101745947283,-0.09506054517589396,-0.06654362527075235,-0.06096447173168286,-0.031047440348409543,0.18407212697525688,0.0,-0.19135384245060993
71,2.869,0.18151069639855566,-0.046029672188123934,-0.0815941642689571,-0.08799406177863184,-0.09353024790957888,-0.030192830590469597,-0.00310037263242178,-0.002578540806285648,-0.09353024790957885,-0.08799406177863184,-0.0815941642689571,-0.046029672188123934,0.18151069639855563,0.0,-0.2911466435226492
72,2.846,0.1776414770949948,-0.05968771416499919,-0.09695825034946483,-0.09939160710041008,-0.07539430804065331,-0.02900969024482607,0.010675608118569472,0.008732707863428616,-0.0753943080406533,-0.09939160710041008,-0.09695825034946483,-0.05968771416499919,0.1776414770949948,0.0,-0.31718217938389315
73,2.766,0.17249234687831952,-0.07162864927849506,-0.10606522241145,-0.099434147427581,-0.043872635089906305,-0.020458907413865614,0.020790061307983197,0.016167258705816152,-0.043872635089906305,-0.099434147427581,-0.10606522241145,-0.07162864927849506,0.1724923468783195,0.0,-0.280518202058292
