,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_6,harmonic_7,harmonic_8,harmonic_10,harmonic_11,harmonic_13,harmonic_14,harmonic_15,harmonic_17,harmonic_18,harmonic_19,harmonic_20,harmonic_22,harmonic_23,harmonic_25,harmonic_26,harmonic_27,harmonic_28,harmonic_30,harmonic_31,harmonic_33,harmonic_34,harmonic_35,harmonic_37,all_28_harmonics
0,1.6869999999999998,-0.0446014495586053,-0.03424570458497426,0.04333647886084439,-0.009941940418045457,-0.006874871683555024,0.029880416326688475,-0.012997393016556943,-0.02531418942604934,-0.007821580744063647,0.018445322659325986,-0.005477331005208458,-0.010118197936168003,0.0062926349926144464,0.016122505173539536,0.0056718956020420375,-0.007170417610388055,0.0032198821593672116,0.012237328010098669,0.005199573685810866,0.0038322454035597353,0.012150136974881933,-0.005777343978646635,0.0050432396876647,0.0033355954189310485,0.003984764944564333,0.0005381447635012879,-0.005875070247721897,0.010216216216216217,1.711696588090129
1,1.798,-0.04181525612863459,-0.025210104115113024,0.038242974746788255,-0.005166842732931917,0.010798586751185082,0.06053310444502511,-0.004193004849542285,-0.00017576547758634177,0.009099889253209767,0.006877569912177278,0.011849140864798801,-0.008558921627494121,0.00014944174604932797,0.0037156606017122004,0.010541971311784755,0.0021769756086819437,0.005494644090105788,-0.004256935323730367,-0.0031997745560686185,-0.00010777191897115043,-0.0048972365836162535,0.007735270078916414,-0.000978849634483287,0.0011021503368044189,-0.004508064576601973,-1.37466630322302e-06,0.005801172691408612,-0.010216216216216217,1.7295440303484615
2,1.8130000000000002,-0.03872778282006268,-0.015449254849781014,0.030681494441581164,0.00019854146379343264,0.02572950895551502,0.07042410593608875,0.006472777634607929,0.02508194180947758,0.01864377284537038,-0.012252707199910852,0.014313388860351658,0.005105703635964738,-0.006254671463089742,-0.01580711096032916,-0.006566723495104883,0.006617388219474226,-0.0064377959786534045,-0.009062876188209305,-0.001844243474835098,-0.0037040758865712884,-0.005679176124369022,-0.005391706765068965,-0.003421266953008277,-0.005259981016642278,0.0045163398793558115,-0.0005354841437559515,-0.005560385958932035,0.010216216216216217,1.71880433369721
3,1.867,-0.03536127494882714,-0.005243958650808295,0.02114001131776196,0.0055412432693312304,0.03412586213455852,0.05616099816981504,0.014265109708497694,0.03331777541171178,0.013072522477466628,-0.017909999243285943,-0.0011754613536575501,0.01154905420349403,-0.0017383512109986861,-0.005057406218134986,-0.00998457201940742,-0.003858028056794536,-0.0017243775713411448,0.011015239511919867,0.005133675129086498,0.004512904738379154,0.01240141281371837,4.988103279833549e-05,0.0066479550008961595,0.008081924988172867,-0.004008645439960084,0.00103778596324944,0.005159637046186214,-0.010216216216216217,1.702907199602712
4,1.79,-0.031739988281283556,0.0051121966908966926,0.010234276459909429,0.010250885133137476,0.033855209579010115,0.02263575185362628,0.015724753150364666,0.01894248229873349,-0.003097061719200059,-0.003873590258107203,-0.015189945620534915,0.0016579484790156913,0.0058130683015389425,0.015377826150430492,0.007414237994909377,-0.0056373115948815675,0.0074476700169878885,0.0008486693755674492,-0.003539003048358228,-0.001662969871310835,-0.01070742383633017,0.005319682933865956,-0.007594522778954368,-0.008851288135727685,0.0030429828650217644,-0.0014731151932472486,-0.0046104547697491385,0.010216216216216217,1.7074617447151754
5,1.601,-0.027890014270853174,0.015321283441557665,-0.001331918281201383,0.013789413506764114,0.024986289398452852,-0.018653120512577923,0.010203730649132768,-0.008288136905637249,-0.016755753772063314,0.014422189563107701,-0.010151877889836593,-0.010578084066975798,0.0032150777344010224,0.0063627131068659136,0.009355233656834315,0.005290106112825848,-0.002637317176514188,-0.011648103260268055,-0.0014226249795155693,-0.002535190625027369,0.0017468357488572288,-0.007731036056819158,0.005936315806635548,0.007372673936120037,-0.0017296743807470607,0.0018133782510179012,0.00392863810382025,-0.010216216216216217,1.6409121986312474
6,1.6,-0.02383909206850308,0.025089604762995564,-0.012812158866592658,0.015752568830191157,0.009771556981748107,-0.05354433251998438,0.00015298139455572393,-0.02989400741383552,-0.016829992454509026,0.01685943775767011,0.007619558754814383,-0.007852956261592043,-0.0049963239732582375,-0.014837743750735908,-0.00820833274006368,0.0042934361055200175,-0.0059031369682636245,0.007837472133322304,0.005030788325419169,0.004677986779104583,0.00839924338596186,0.005843254253739539,-0.002242067074558218,-0.004021608660209195,0.0002187590581747785,-0.0020366165642780863,-0.0031338016724978433,0.010216216216216217,1.6220262138990473
7,1.6,-0.01961640866152791,0.03413614383593049,-0.023465578231894355,0.015916070209356963,-0.007924875093203172,-0.07007087179767789,-0.009965680659713073,-0.031212293252676403,-0.0032595899687404436,0.0007581744649394147,0.015833881568957008,0.005979035236509955,-0.00448432209006567,-0.007622176501860638,-0.008658490621389035,-0.006380791899517213,0.006094463029058204,0.005803598751604303,-0.0038527329425883483,-0.0030281816493094665,-0.012845171350269873,-0.0007061099772067577,-0.0022211673955887553,-0.000350831700172268,0.0013171484168604457,0.0021284236480269194,0.002248811472756015,-0.010216216216216217,1.6249992723189066
8,1.6,-0.015252388580637459,0.042200648202226326,-0.03260466748110672,0.014261238411364353,-0.023608612584560016,-0.06256445431062431,-0.01566029313330881,-0.011348339008328654,0.012953471781385588,-0.016176771790988385,0.004187971867969328,0.011354551596622024,0.0038571463434124223,0.014190755067311163,0.008943286259732314,-0.0026724875548495737,0.0023339418610410184,-0.012165290911269057,-0.000990756438619255,-0.0010766722339941009,0.008573716671513635,-0.00482369345164652,0.005922584314220413,0.004634170711398643,-0.0027025781273397544,-0.0020828748141779904,-0.0012991270613437402,0.010216216216216217,1.6174850271792147
9,1.6,-0.010778474690515837,0.04905111675427089,-0.03963964365866208,0.010977129875480461,-0.033296428863748284,-0.03359963639437756,-0.014402855301930527,0.016217171782147592,0.018664718107806958,-0.015323860943667156,-0.01271085668948888,0.0006707072937409251,0.005464174728035453,0.008826721940497686,0.007899362962607796,0.007059698984552533,-0.007461325676554964,0.003268216289092859,0.004891654576586945,0.004308631709986554,0.001516295569515471,0.007671099742776239,-0.007592669109994918,-0.007740561167526212,0.0037792515048697714,0.0019029095160091427,0.00031206912969129134,-0.010216216216216217,1.6078035608300996
