,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,harmonic_13,harmonic_14,harmonic_15,harmonic_16,harmonic_61,harmonic_62,harmonic_63,harmonic_64,harmonic_65,harmonic_66,harmonic_67,harmonic_68,harmonic_69,harmonic_70,harmonic_71,harmonic_72,harmonic_73,harmonic_74,all_15_harmonics
0,1.687,-0.04460144955860531,-0.03424570458497424,0.043336478860844393,-0.009941940418045433,-0.027980313141720076,-0.006874871683555024,0.029880416326688468,-0.012997393016556943,0.01292163252375069,-0.025314189426049315,-0.007821580744063649,0.0026202537514124357,0.018445322659325986,-0.005477331005208435,-0.010118197936167993,-0.002107370330615756,0.018445322659325986,0.0026202537514124357,-0.007821580744063647,-0.025314189426049315,0.012921632523750686,-0.012997393016556943,0.029880416326688468,-0.006874871683555024,-0.027980313141720076,-0.009941940418045433,0.0433364788608444,-0.03424570458497424,-0.04460144955860531,0.0,-0.1428495761750882
1,1.798,-0.0418152561286346,-0.025210104115112996,0.03824297474678827,-0.005166842732931899,-0.02254922937570088,0.010798586751185085,0.06053310444502511,-0.004193004849542288,-0.0007750780516299672,-0.00017576547758632675,0.00909988925320976,0.025286290939059455,0.006877569912177278,0.011849140864798812,-0.008558921627494125,0.013981123320529155,0.006877569912177279,0.025286290939059455,0.009099889253209764,-0.00017576547758632675,-0.0007750780516299672,-0.004193004849542288,0.0605331044450251,0.010798586751185085,-0.02254922937570088,-0.005166842732931899,0.038242974746788276,-0.025210104115112996,-0.0418152561286346,0.0,0.11917761319044587
2,1.813,-0.03872778282006269,-0.015449254849780982,0.03068149444158118,0.00019854146379344164,-0.013114687345151362,0.025729508955515023,0.07042410593608876,0.006472777634607923,-0.014040777169079997,0.025081941809477572,0.018643772845370374,0.023895319275579772,-0.012252707199910855,0.014313388860351646,0.0051057036359647276,0.007998436040394371,-0.01225270719991085,0.023895319275579772,0.018643772845370374,0.025081941809477572,-0.014040777169079994,0.006472777634607923,0.07042410593608874,0.025729508955515023,-0.013114687345151359,0.00019854146379344164,0.03068149444158119,-0.015449254849780982,-0.03872778282006269,0.0,0.24250203449276708
3,1.867,-0.03536127494882714,-0.005243958650808268,0.021140011317761973,0.005541243269331229,-0.001351724127168441,0.03412586213455852,0.05616099816981504,0.014265109708497686,-0.019498571230519752,0.03331777541171175,0.013072522477466628,-0.0002293110608354786,-0.017909999243285946,-0.001175461353657571,0.011549054203494028,-0.010610913988333569,-0.017909999243285943,-0.0002293110608354786,0.013072522477466627,0.03331777541171175,-0.01949857123051975,0.014265109708497686,0.05616099816981501,0.03412586213455852,-0.0013517241271684382,0.005541243269331229,0.021140011317761973,-0.005243958650808268,-0.03536127494882714,0.0,0.19582004531689845
4,1.79,-0.03173998828128355,0.005112196690896717,0.01023427645990944,0.010250885133137466,0.010651228273509524,0.03385520957901012,0.02263575185362629,0.015724753150364663,-0.014113447477480218,0.018942482298733465,-0.0030970617192000527,-0.024135778194372327,-0.003873590258107202,-0.015189945620534915,0.0016579484790157002,-0.012469435266493486,-0.003873590258107205,-0.024135778194372327,-0.0030970617192000558,0.018942482298733465,-0.014113447477480215,0.015724753150364663,0.022635751853626273,0.03385520957901012,0.010651228273509526,0.010250885133137466,0.010234276459909441,0.005112196690896717,-0.03173998828128355,0.0,0.07489240260947595
5,1.601,-0.027890014270853167,0.015321283441557693,-0.0013319182812013771,0.013789413506764093,0.020763129448067463,0.024986289398452856,-0.01865312051257792,0.010203730649132771,-0.0008800075956281533,-0.008288136905637258,-0.016755753772063304,-0.025079817542426965,0.014422189563107701,-0.010151877889836574,-0.010578084066975791,0.0053568109499259435,0.014422189563107701,-0.025079817542426965,-0.01675575377206331,-0.008288136905637258,-0.0008800075956281533,0.010203730649132771,-0.018653120512577923,0.024986289398452856,0.020763129448067467,0.013789413506764093,-0.0013319182812013741,0.015321283441557693,-0.027890014270853167,0.0,-0.014158616753497569
6,1.6,-0.023839092068503084,0.02508960476299559,-0.012812158866592652,0.015752568830191133,0.027188681931882397,0.009771556981748107,-0.05354433251998438,0.00015298139455572843,0.012842793784700188,-0.029894007413835508,-0.016829992454509023,-0.002163283821189447,0.01685943775767011,0.007619558754814403,-0.007852956261592046,0.01472657330736451,0.01685943775767011,-0.002163283821189447,-0.01682999245450902,-0.029894007413835508,0.012842793784700185,0.00015298139455572843,-0.05354433251998437,0.009771556981748107,0.0271886819318824,0.015752568830191133,-0.012812158866592652,0.02508960476299559,-0.023839092068503084,0.0,-0.04835730760115481
7,1.6,-0.01961640866152791,0.03413614383593052,-0.023465578231894355,0.015916070209356932,0.028787073736797293,-0.007924875093203174,-0.0700708717976779,-0.009965680659713066,0.019423874068159333,-0.03121229325267638,-0.003259589968740445,0.02281136661472467,0.0007581744649394132,0.015833881568956997,0.005979035236509947,0.0008483564779422644,0.0007581744649394162,0.02281136661472467,-0.0032595899687404436,-0.03121229325267638,0.01942387406815933,-0.009965680659713066,-0.07007087179767789,-0.007924875093203174,0.028787073736797293,0.015916070209356932,-0.02346557823189436,0.03413614383593052,-0.01961640866152791,0.0,-0.0647039161876409
8,1.6,-0.01525238858063745,0.04220064820222635,-0.03260466748110672,0.014261238411364322,0.025274521555865095,-0.02360861258456002,-0.06256445431062432,-0.015660293133308807,0.0152035747187256,-0.011348339008328634,0.012953471781385582,0.026083615149178275,-0.016176771790988392,0.004187971867969304,0.01135455159662202,-0.014369111060426465,-0.016176771790988385,0.026083615149178275,0.012953471781385582,-0.011348339008328634,0.015203574718725596,-0.015660293133308807,-0.0625644543106243,-0.02360861258456002,0.025274521555865095,0.014261238411364322,-0.03260466748110672,0.04220064820222635,-0.01525238858063745,0.0,-0.08130350173745333
9,1.6,-0.010778474690515835,0.04905111675427091,-0.039639643658662085,0.010977129875480433,0.017274654508469392,-0.03329642886374829,-0.03359963639437757,-0.014402855301930527,0.002528752767994446,0.016217171782147592,0.01866471810780695,0.004540292193711172,-0.015323860943667156,-0.012710856689488891,0.0006707072937409334,-0.006902904135338593,-0.015323860943667156,0.004540292193711172,0.01866471810780695,0.016217171782147592,0.0025287527679944454,-0.014402855301930527,-0.03359963639437755,-0.03329642886374829,0.017274654508469392,0.010977129875480433,-0.03963964365866209,0.04905111675427091,-0.010778474690515835,0.0,-0.07451718125712768
10,1.601,-0.0062269016432608725,0.054490473984438556,-0.04411651086527497,0.006438937939610759,0.006207793143593245,-0.03452789204727959,0.006889208382971525,-0.0067515796450448974,-0.011552277776809675,0.03277688997100823,0.009243849445153184,-0.02132259861589666,0.0023790526271799113,-0.013666622377595507,-0.01096175485968479,0.011460513452259236,0.0023790526271799074,-0.02132259861589666,0.009243849445153182,0.03277688997100823,-0.011552277776809672,-0.0067515796450448974,0.006889208382971531,-0.03452789204727959,0.006207793143593241,0.006438937939610759,-0.044116510865274974,0.054490473984438556,-0.0062269016432608725,0.0,-0.02531097398424358
11,1.659,-0.0016304636269770974,0.05836223948863016,-0.045746358477490444,0.0011651288364848637,-0.00596121855871281,-0.026990245246213764,0.04501518763626452,0.0038969145779834675,-0.019209227448040784,0.027092553648218397,-0.00767131899410684,-0.026899479711075102,0.017465977747416598,0.0025194793237612754,-0.007090410165875122,0.011731889351134946,0.017465977747416594,-0.026899479711075102,-0.007671318994106843,0.027092553648218397,-0.019209227448040784,0.0038969145779834675,0.04501518763626452,-0.026990245246213764,-0.005961218558712813,0.0011651288364848637,-0.04574635847749046,0.05836223948863016,-0.0016304636269770974,0.0,0.04494033825378341
12,1.801,0.002977721917101046,0.06055502962259584,-0.04442400573652118,-0.004241790537654971,-0.01707185751985247,-0.012597837987972985,0.06770182625536299,0.012815457391436679,-0.016184159855733456,0.0030218408039270326,-0.018367091004971494,-0.0068845876569366485,0.013347444550398293,0.015545430750591394,0.006809287751166832,-0.0065171816839237435,0.013347444550398291,-0.0068845876569366485,-0.018367091004971494,0.0030218408039270326,-0.01618415985573345,0.012815457391436679,0.06770182625536297,-0.012597837987972985,-0.017071857519852476,-0.004241790537654971,-0.04442400573652119,0.06055502962259584,0.002977721917101046,0.0,0.0971335173001918
13,1.805,0.007564452906532128,0.06100576180658433,-0.04023478949449815,-0.0091641060891351,-0.025151507353160206,0.004994064528576643,0.06716804501173212,0.016044853538981045,-0.004159278218721103,-0.02309964597369169,-0.014172044333405343,0.019680200805434905,-0.005447838706745483,0.009072949786725135,0.011078239185307405,-0.014477959510332091,-0.00544783870674548,0.019680200805434905,-0.01417204433340534,-0.02309964597369169,-0.004159278218721101,0.016044853538981045,0.06716804501173211,0.004994064528576643,-0.02515150735316021,-0.0091641060891351,-0.040234789494498165,0.06100576180658433,0.007564452906532128,0.0,0.11572956631866865
