,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_7,harmonic_8,harmonic_9,harmonic_11,harmonic_12,harmonic_13,harmonic_14,harmonic_15,harmonic_17,harmonic_18,harmonic_19,harmonic_20,harmonic_22,harmonic_23,harmonic_24,harmonic_25,harmonic_26,harmonic_28,harmonic_29,harmonic_30,harmonic_31,harmonic_33,harmonic_34,harmonic_35,harmonic_36,all_30_harmonics
0,-0.063,0.01985696320450133,-0.03236245269925118,0.02674514407383328,-0.014661588643768035,-0.004814516232051174,0.005989553993652429,0.003445476412054119,-2.511769600730077e-06,-0.0053272996740987896,0.0014892114837204607,0.0037459661360420503,0.00033494669055211514,-0.0005307733558629058,0.0005199854184649172,-0.0003348196510308778,-0.002039283693023434,-0.0007852545434567666,-0.00042405982342604237,-0.001177991905223988,-0.0020385849081673854,-0.0036780727805031466,-0.000690026419889247,-0.0009827689982171107,-0.0016624270373107,0.0004933196781101789,-0.00019224614951324966,-0.0007629830635124765,-0.0007393880928065616,-0.0002334220503076221,-0.00023815661185049884,-0.023178947350207868
1,-0.03,0.01998983098342377,-0.030556118499765028,0.025267497016047916,-0.019212965586546057,-0.004865289933165862,0.009972944626874414,0.00031475360125934394,-0.0009960713326907509,-0.002240329450310126,-0.00012052819964305875,-0.002240898440682881,0.00311109559204377,0.0023038074741416515,-0.0004894324985640242,-0.00016574170500108197,0.0013888320255980489,-0.0020940630507030773,0.0010244469586151283,-4.185437627961543e-05,0.0036326827342243358,0.0004384534670821401,-0.0018307750420932325,-0.001381976431334042,0.0028489736922421875,0.0010649959334735528,-0.0005717287055961592,0.0006872076024180351,0.0011736662191988716,0.00010065964224025767,0.00018879929721414416,-0.008202246274674288
2,-0.018000000000000002,0.019978671572044714,-0.027870740404425543,0.022159234624113597,-0.02156935518018049,-0.004052265370147471,0.010535807715827534,-0.0029556973008936,-0.0014357277676982545,0.0026629512400868963,-0.0016155991096142523,-0.005763687875545086,0.001985037598422453,0.001879987933994482,-0.0006443187162266566,0.0003207510962708238,0.0019213962886159839,0.0013172211896823713,-0.00017590297146898848,0.0012092032558626063,-0.0012323098331972154,0.0032183040879189724,0.002867305576646273,0.0029782216108233876,-0.0027707797540433786,-0.002258038492686762,0.0011905006072828995,-0.00053292203382623,-0.001532202845236682,3.499856046380971e-05,-0.00013808167931503572,-0.009561372922877703
3,-0.025,0.019823565374178884,-0.02438357185178006,0.01762094583312063,-0.02146155143851672,-0.0025197893786173373,0.007485092083407254,-0.0049140299593348,-0.0010769934896082101,0.005407287758782746,-0.001573612561315603,-0.0029487692903783533,-0.001630827337625213,-0.00120280092054417,0.0003257525814495887,0.00019296782990551667,-0.0015519247662090013,0.001759441923427388,-0.0009214301674524701,-0.00085986415752321,-0.0025231017308622785,-0.0038132140150780014,-0.0015792150028591024,-0.0029183140508279672,0.0014625577397326143,0.0026766174256364537,-0.0015069189581737137,0.0003177527293499675,0.0017918601302427002,-0.00016964991830505192,8.636917975232807e-05,-0.007527660920944764
4,-0.002,0.019525629933536143,-0.020194932332016375,0.011945505053569172,-0.0189018704117801,-0.0005399423729995973,0.0018671343173356759,-0.0046908847114153236,-0.00011935625824573799,0.0037677541503056467,-3.451394517559067e-05,0.00310859392128171,-0.0032011666723720028,-0.0025844029316899413,0.0007270714815719452,-0.0003043715225121442,-0.0017896651799203613,-0.0017641821438523747,0.0007155344418114848,-0.0005679914135753333,0.0035041295287775174,0.0007802876758168509,-0.0009891983102112913,0.0012355676153133416,0.0004949353255091056,-0.002177168236261265,0.001440622428468713,-6.628172964933918e-05,-0.0019358813234281406,0.0002994207568774866,-3.403438827035975e-05,0.004658061544368168
5,0.03,0.0190870118817935,-0.015425321377881333,0.005499171783078363,-0.014182743138074631,0.0015357676317273145,-0.004391214486713413,-0.0023853220903989132,0.0009046535336239692,-0.0009264245229229359,0.0015374207356358886,0.005747770539335317,-0.0007563241228714594,-0.00031074313656121,-0.00014105051267078583,-0.00021880361717363457,0.001703835853317144,-0.001311276784330382,0.000502380611062353,0.0012834227132735249,-0.0006320427415013761,0.002994992991676564,0.002755635269250648,0.0011342629120913133,-0.0022327124983752542,0.0009309923579028574,-0.0010084484654057477,-0.00019276163348494523,0.0019549721458265723,-0.00042057780542855555,-1.8545621758992778e-05,0.01138539000588683
6,0.003,0.018510871472064667,-0.010211952012516573,-0.0013020456229052332,-0.007843306827536957,0.0033388128142912833,-0.00914346146561849,0.0009791529676234129,0.0014255965212803755,-0.004869519663649344,0.0016466757243472176,0.0020667417210412046,0.002637165975343736,0.002402417598883899,-0.0007629033387591906,0.00028579894495910725,0.0016450394925933303,0.0020972931803130614,-0.0010097514073452547,-0.0003890735311734934,-0.002935033510560021,-0.003920880955294623,-0.0022879859955699713,-0.0028733436583751994,0.00297932498019009,0.0006344959324716776,0.000320157056921207,0.0004297829227757211,-0.001847900588279169,0.000529635596261528,7.099201015859976e-05,-0.0047997156187109015
7,0.016,0.017801359809203974,-0.004704803380605946,-0.008019236678470253,-0.0006078110729564204,0.004549075089183104,-0.010759677616794912,0.003908954125914955,0.001153782658493507,-0.004864731366421046,0.00018930741622836451,-0.0038868608145679697,0.0027228929566489343,0.0017177082946986887,-5.2754124862827865e-05,0.0002430629193661431,-0.0018434707640588286,0.0007784895700636568,8.897579973611579e-05,-0.000993285540411733,0.0032747688967403434,0.00111649989396705,-3.461050947965314e-05,0.0030145930162878113,-0.0024033302182686804,-0.0019823643628203652,0.00044944520716502063,-0.0006177036151741955,0.0016215764180445204,-0.0006234567352951588,-0.00012292689949823594,-0.0015585309781936698
8,0.018000000000000002,0.016963588941000744,0.0009376938785507675,-0.014218913463121208,0.006697124123952734,0.004951680838065904,-0.008685531990916654,0.005103459176281423,0.00024036432151650314,-0.0009159416649147337,-0.0014481652100273538,-0.005566500309648348,-0.0006066694209658713,-0.0013964493926871245,0.0007495019109137286,-0.00026516717945857226,-0.0014885612580261716,-0.0022950572760834028,0.0009576431268347009,0.0011297794272295517,-1.359293088986515e-05,0.0027501029022990197,0.0023291471099407633,-0.0014794639394282738,0.000760428698303854,0.00265032007335591,-0.0011049010748166409,0.0007350546906793227,-0.0012906052631450127,0.0006993421591791686,0.00017397609771012393,0.007168806943921437
9,0.021,0.016003595025757867,0.006553215392076518,-0.019500985377247128,0.013236945644813137,0.004475150220726201,-0.0036324165097861394,0.004032393293788004,-0.0008067176851173389,0.003775432763385676,-0.0017078745510514237,-0.0011252577552968792,-0.0031752942036056427,-0.002535532656926888,0.00024315432210359012,-0.0002655709476548447,0.0019698234257024346,-0.00019546322725900843,-0.0006498152283234722,0.00015079438460080272,-0.0032625297199610132,-0.004000297858381566,-0.0027353657786483975,-0.0008783770025753923,0.0012200487864882238,-0.0024092671458996718,0.001479743256758766,-0.0007684293628696191,0.0008763460512178934,-0.0007551087824326577,-0.00022377179415135738,0.009974390097050454
