,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,harmonic_13,harmonic_14,harmonic_15,harmonic_16,harmonic_17,harmonic_18,harmonic_19,harmonic_20,harmonic_21,harmonic_22,harmonic_23,harmonic_24,harmonic_25,harmonic_121,harmonic_122,harmonic_123,harmonic_124,harmonic_125,harmonic_126,harmonic_127,harmonic_128,harmonic_129,harmonic_130,harmonic_131,harmonic_132,harmonic_133,harmonic_134,harmonic_135,harmonic_136,harmonic_137,harmonic_138,harmonic_139,harmonic_140,harmonic_141,harmonic_142,harmonic_143,all_24_harmonics
0,1.121,0.062090263123475424,-0.2106549907959176,0.17110311184937993,-0.09863375121114111,-0.0771372680809792,0.01915348486975685,-0.11470887425798663,0.02445190530339431,-0.008405578105468084,-0.04567847103745158,0.04936930297312042,-0.030515153830747172,-0.038792415276608906,-0.0028964701435694497,0.0167978155707355,-0.08292131038968192,-0.0036946726202560184,-0.0715206325769539,-0.058667986166247105,0.009570608111854123,-0.07535012479224416,-0.05580077213827595,-0.028608161012321724,-0.012449724171966946,0.03360364577976313,-0.05580077213827595,-0.0753501247922442,0.009570608111854114,-0.0586679861662471,-0.0715206325769539,-0.0036946726202560214,-0.08292131038968191,0.016797815570735505,-0.0028964701435694636,-0.038792415276608906,-0.030515153830747165,0.04936930297312042,-0.04567847103745158,-0.00840557810546808,0.024451905303394302,-0.11470887425798663,0.01915348486975683,-0.0771372680809792,-0.09863375121114111,0.1711031118493799,-0.21065499079591757,0.062090263123475424,0.0,-1.2531381986481505
1,1.672,0.07469319294866833,-0.2312174023004696,0.1395951097306277,-0.058964046965795575,-0.10520150157588953,-0.020789265899869028,-0.12634755457246702,0.0184345069220387,-0.006290461416679227,-0.050772842574584906,0.007156399458256776,0.010575869814979636,-0.0446612473002749,-0.04468569427433406,0.023570767263314682,-0.11193234162020094,-0.009703932932473333,-0.0629980978370495,-0.07092607447130674,0.016542961841362624,-0.04227267616897359,-0.045979737382173654,0.01788739710797545,-0.0112399474008847,0.011435729200694132,-0.045979737382173654,-0.04227267616897363,0.016542961841362627,-0.07092607447130672,-0.06299809783704952,-0.009703932932473345,-0.11193234162020092,0.02357076726331467,-0.04468569427433407,-0.044661247300274896,0.010575869814979625,0.007156399458256784,-0.05077284257458491,-0.006290461416679227,0.018434506922038685,-0.12634755457246702,-0.020789265899869007,-0.10520150157588953,-0.058964046965795575,0.1395951097306277,-0.23121740230046955,0.07469319294866829,0.0,-1.4662649597188013
2,1.78,0.08715194483404849,-0.2499954283572749,0.10566512258125034,-0.017477669894410804,-0.12820862791424306,-0.059295493820251705,-0.1261278852908787,0.01016275062500444,-0.0032044138333900915,-0.04622180028762301,-0.03669594892853076,0.04879425111513589,-0.03635044886739772,-0.0700926408492381,0.020470339049859686,-0.08786443227392737,-0.01054610192461584,-0.017081466765481168,-0.036558009705658395,0.011541547757238065,0.024313019648832822,0.0035618363967368856,0.047617726179426716,0.0013526433786276097,-0.023197842142777113,0.003561836396736889,0.02431301964883282,0.011541547757238079,-0.03655800970565839,-0.01708146676548119,-0.010546101924615855,-0.08786443227392737,0.020470339049859662,-0.07009264084923811,-0.0363504488673977,0.048794251115135884,-0.03669594892853077,-0.04622180028762304,-0.003204413833390095,0.010162750625004421,-0.1261278852908787,-0.059295493820251684,-0.12820862791424303,-0.017477669894410793,0.10566512258125031,-0.24999542835727484,0.08715194483404846,0.0,-1.2023465859943523
3,1.948,0.0994424700395827,-0.26684415238090436,0.06990183807894419,0.024547191382070666,-0.14505267901084506,-0.09370444711149575,-0.1140704834734047,0.000648190416076177,0.0003762340953288654,-0.03288991436729769,-0.0721416976499168,0.07375902449216813,-0.01649863975912018,-0.06980283781192897,0.008795245786822024,-0.022130719175365316,-0.005772746562405903,0.03897429605204394,0.021842956488730893,-0.0018136190817041316,0.07162653432574796,0.050026444763393955,0.03271763298405374,0.012575397854685276,-0.03254432541726819,0.05002644476339396,0.07162653432574799,-0.0018136190817041177,0.021842956488730893,0.03897429605204392,-0.005772746562405913,-0.022130719175365323,0.008795245786822007,-0.06980283781192895,-0.016498639759120158,0.0737590244921681,-0.07214169764991679,-0.03288991436729771,0.00037623409532885763,0.0006481904160761583,-0.1140704834734047,-0.09370444711149577,-0.14505267901084506,0.024547191382070666,0.06990183807894412,-0.2668441523809043,0.0994424700395827,0.0,-0.748814315505488
4,2.306,0.11154104454794896,-0.2816335468835402,0.03292575174019056,0.0658157576307488,-0.15492394996538494,-0.1216384926306375,-0.09130699655442312,-0.00894563707141441,0.003898810400597343,-0.013309868631109735,-0.09106065284141095,0.07868920016414295,0.008591370898860041,-0.043922530211763705,-0.006564021268699486,0.054097504366091856,0.002074445857743861,0.0718958908380414,0.06588456273895188,-0.013856091495370971,0.062163903383649056,0.0532746829520182,-0.012847548463268925,0.011062913476277657,-0.006415473619344148,0.05327468295201819,0.06216390338364909,-0.013856091495370962,0.06588456273895187,0.07189589083804139,0.0020744458577438606,0.05409750436609183,-0.006564021268699501,-0.0439225302117637,0.008591370898860057,0.07868920016414294,-0.09106065284141093,-0.013309868631109759,0.003898810400597333,-0.008945637071414436,-0.09130699655442312,-0.12163849263063747,-0.15492394996538494,0.06581575763074883,0.03292575174019056,-0.28163354688354025,0.11154104454794898,0.0,-0.4408178326758756
5,2.081,0.12342431485826683,-0.2942494769425127,-0.0046215987208571814,0.1050565509471802,-0.1573479221232739,-0.1411674085577569,-0.05997389157379259,-0.017445501599764397,0.006819606451765266,0.008798678256117961,-0.08911870986676801,0.06224563235353225,0.030953682000178197,-0.001939729575072646,-0.019173735245478978,0.10467238966734958,0.008817049936228175,0.06214188175418036,0.06661425965030494,-0.0158695483094732,0.0034258626513038078,0.010500493793247731,-0.04637117398142765,-0.0016531007764700562,0.026706642699395933,0.010500493793247724,0.003425862651303831,-0.01586954830947321,0.06661425965030492,0.06214188175418037,0.00881704993622819,0.10467238966734958,-0.01917373524547898,-0.0019397295750726337,0.030953682000178204,0.062245632353532226,-0.08911870986676801,0.00879867825611793,0.006819606451765254,-0.017445501599764417,-0.05997389157379259,-0.1411674085577569,-0.15734792212327384,0.10505655094718022,-0.0046215987208571814,-0.2942494769425127,0.12342431485826683,0.0,-0.4361918724486921
6,2.083,0.13506934306463164,-0.3045945810193604,-0.04208876411710518,0.14106056878560103,-0.15220807350751214,-0.15094176129162062,-0.023011937065165522,-0.023811953784039386,0.0086877982257977,0.02923572343924749,-0.06676074445852885,0.02889476117650648,0.04348841777470567,0.0407541977163161,-0.02375190870507848,0.10561104409231671,0.010864804770475307,0.015502004805590117,0.023552351142926885,-0.006396652885866734,-0.058027753790408775,-0.04134476225759151,-0.03643272682519549,-0.01269500233058816,0.030716860514391642,-0.04134476225759151,-0.058027753790408795,-0.00639665288586675,0.02355235114292687,0.015502004805590134,0.010864804770475325,0.10561104409231672,-0.02375190870507847,0.04075419771631612,0.04348841777470566,0.02889476117650648,-0.06676074445852885,0.029235723439247484,0.008687798225797693,-0.0238119537840394,-0.023011937065165536,-0.15094176129162062,-0.15220807350751214,0.14106056878560105,-0.042088764117105194,-0.3045945810193603,0.13506934306463161,0.0,-0.638846624417717
7,2.355,0.14645365113243838,-0.3125890223328268,-0.07882568647800729,0.1727185331333736,-0.1397514801087371,-0.1502861503103255,0.016109802771518304,-0.02726643947374829,0.009215030864424658,0.04411880243259554,-0.029108697049029027,-0.012304572204849104,0.04221588818024075,0.06850717825959576,-0.018380825294127493,0.05646835247835305,0.007127334293038271,-0.04033947474588442,-0.034992657729880715,0.007706129082497996,-0.07348455871301067,-0.05747349759428488,0.0076528355547545125,-0.01088054030828088,0.0012437934510200412,-0.05747349759428486,-0.0734845587130107,0.007706129082497987,-0.03499265772988072,-0.04033947474588442,0.007127334293038283,0.05646835247835304,-0.018380825294127476,0.06850717825959576,0.04221588818024074,-0.012304572204849096,-0.029108697049029037,0.04411880243259554,0.009215030864424652,-0.027266439473748294,0.016109802771518286,-0.15028615031032547,-0.13975148010873703,0.17271853313337365,-0.07882568647800729,-0.3125890223328268,0.14645365113243838,0.0,-0.8103086301157761
8,2.036,0.15755526428703076,-0.31817110498718487,-0.11419497760134752,0.1990550671885685,-0.1205769387756592,-0.13924587784625334,0.053719557086718904,-0.027386509227084577,0.008319926162849512,0.050620548309509114,0.01521180205657574,-0.050161709078668744,0.027540112371761603,0.07114465758838205,-0.005310337401005986,-0.01945194677146256,-0.000405255896901044,-0.07223645031379272,-0.070533813255012,0.016231227848752652,-0.030692419364982265,-0.02395257345171074,0.04456566396037991,0.0019527603458370103,-0.029585085689267408,-0.02395257345171074,-0.030692419364982296,0.016231227848752652,-0.07053381325501196,-0.07223645031379274,-0.0004052558969010428,-0.01945194677146254,-0.005310337401005972,0.07114465758838205,0.027540112371761582,-0.05016170907866873,0.015211802056575722,0.05062054830950912,0.008319926162849508,-0.027386509227084577,0.053719557086718904,-0.1392458778462533,-0.12057693877565914,0.1990550671885685,-0.11419497760134754,-0.31817110498718487,0.1575552642870307,0.0,-0.768910163524884
9,2.036,0.16835275343092285,-0.321297750101012,-0.14758297778364585,0.21925874656272934,-0.09560618264655746,-0.11858381853542536,0.08628746243035977,-0.024157479700468085,0.006140643272047634,0.04750581199457821,0.05604746063310677,-0.07439380591828938,0.004120545474383587,0.04769970614918614,0.009984557445170347,-0.08614802439024372,-0.007722057886132669,-0.061255674418817636,-0.059706684647636024,0.01300819133821513,0.0364286546113918,0.030260272451473932,0.03970866081927159,0.012808479875513808,-0.02816438477170604,0.03026027245147393,0.036428654611391796,0.013008191338215146,-0.059706684647635996,-0.06125567441881765,-0.007722057886132679,-0.08614802439024373,0.009984557445170357,0.04769970614918613,0.004120545474383568,-0.07439380591828934,0.05604746063310678,0.04750581199457822,0.006140643272047635,-0.02415747970046808,0.08628746243035977,-0.11858381853542531,-0.09560618264655744,0.21925874656272937,-0.14758297778364587,-0.321297750101012,0.16835275343092285,0.0,-0.5183665445462459
10,2.551,0.1788252765077176,-0.3219448282619634,-0.17841040285943202,0.23270709913608567,-0.06603957281546075,-0.08972770534616198,0.1107568580820701,-0.017974229276275584,0.0030135538738999463,0.03536630589126561,0.08404332142371519,-0.07841888424617106,-0.020607265496728148,0.006767506538984776,0.021097096759661472,-0.11199222844657118,-0.010927065353060079,-0.0139150611839412,-0.009628927290865563,0.00036984792842218323,0.0746738571193113,0.058332161464035366,-0.002365875417314041,0.010692915914823256,0.003957244005756468,0.058332161464035366,0.07467385711931133,0.00036984792842219814,-0.00962892729086556,-0.013915061183941218,-0.010927065353060095,-0.11199222844657115,0.021097096759661475,0.00676750653898476,-0.020607265496728158,-0.07841888424617104,0.08404332142371518,0.035366305891265624,0.0030135538738999498,-0.01797422927627557,0.1107568580820701,-0.08972770534616192,-0.0660395728154607,0.2327070991360857,-0.17841040285943202,-0.32194482826196336,0.1788252765077176,0.0,-0.21498228719965765
11,2.671,0.18895261873287775,-0.32010734574187466,-0.20614239482250266,0.23898578332368503,-0.0332983961645159,-0.0546714742902675,0.12483116893974865,-0.009592908341243859,-0.0005786766903078755,0.016508195147102212,0.09278587010796946,-0.0611436429295281,-0.038792415276608906,-0.03664573699999869,0.023372433241697667,-0.08472909325908785,-0.008313695371113662,0.041685184583320656,0.04677879885548229,-0.012536190786706465,0.05372739517425164,0.03601261660522234,-0.04222295972208011,-0.0022514774633995067,0.03176523114930671,0.03601261660522234,0.05372739517425168,-0.01253619078670646,0.046778798855482286,0.04168518458332065,-0.008313695371113676,-0.08472909325908784,0.023372433241697653,-0.0366457369999987,-0.038792415276608906,-0.06114364292952807,0.09278587010796946,0.016508195147102236,-0.0005786766903078681,-0.009592908341243841,0.12483116893974866,-0.054671474290267474,-0.03329839616451588,0.23898578332368509,-0.20614239482250266,-0.32010734574187466,0.18895261873287775,0.0,-0.018533017960969567
12,2.988,0.19871523161369387,-0.31579948303510635,-0.2302978016501716,0.23790135387314337,0.001043456855330042,-0.015837484924000188,0.12718945057325712,-3.8469571006638816e-05,-0.004081588675268502,-0.005486008941624597,0.08027229414144005,-0.02726042317568595,-0.0446612473002749,-0.06662424164721421,0.015857468451578694,-0.01728694956408498,-0.0012734993291814334,0.07254214664154394,0.07243457020723695,-0.01636855580380854,-0.00980711658864022,-0.01741716560209167,-0.04250594687968513,-0.012915775722313142,0.024947144339071952,-0.01741716560209168,-0.009807116588640195,-0.016368555803808547,0.07243457020723694,0.07254214664154396,-0.0012734993291814369,-0.01728694956408497,0.015857468451578677,-0.06662424164721421,-0.044661247300274896,-0.027260423175685947,0.08027229414144005,-0.005486008941624573,-0.004081588675268492,-3.846957100661708e-05,0.12718945057325715,-0.015837484924000205,0.001043456855330042,0.23790135387314337,-0.2302978016501716,-0.3157994830351063,0.1987152316136938,0.0,0.03695729483520227
13,2.931,0.20809427068312977,-0.30905448542271563,-0.2504575253249069,0.22948722188183138,0.03533515020015613,0.024090862900014012,0.11761036646246452,0.009520673647376568,-0.006954508632465811,-0.026438025439476917,0.04936930297312042,0.014027336095249244,-0.03635044886739772,-0.0721775507964539,0.00170008898647937,0.058352762013304436,0.006444801907389368,0.060339903537158915,0.05047251717961076,-0.008353387802412427,-0.06556782937073838,-0.05580077213827595,-0.0029496029666861616,-0.010500130848208637,-0.009064878531637786,-0.05580077213827595,-0.06556782937073839,-0.008353387802412442,0.050472517179610744,0.06033990353715893,0.0064448019073893754,0.058352762013304436,0.001700088986479345,-0.0721775507964539,-0.0363504488673977,0.014027336095249232,0.0493693029731204,-0.026438025439476907,-0.006954508632465801,0.00952067364737659,0.11761036646246452,0.024090862900013995,0.03533515020015612,0.22948722188183143,-0.2504575253249069,-0.30905448542271563,0.20809427068312977,0.0,0.044866836998349896
14,2.642,0.2170716318747095,-0.2999244064070122,-0.2662717932145871,0.21400262540632617,0.06792825903546061,0.06235454997166979,0.0969929615361017,0.017915532619355707,-0.008754002200078088,-0.042367559777085596,0.00715639945825677,0.051504957725714534,-0.01649863975912018,-0.05126975892328242,-0.013169427858369172,0.10632126844513008,0.010731414134256198,0.012321401799884548,-0.004669707307138219,0.005707948168327341,-0.06935494517067047,-0.04597973738217365,0.03937130020785009,0.002549107960679798,-0.033195621050782415,-0.045979737382173654,-0.06935494517067052,0.005707948168327329,-0.004669707307138225,0.012321401799884573,0.010731414134256212,0.10632126844513008,-0.013169427858369182,-0.0512697589232824,-0.016498639759120158,0.05150495772571452,0.007156399458256776,-0.0423675597770856,-0.00875400220007808,0.01791553261935572,0.0969929615361017,0.062354549971669795,0.06792825903546061,0.2140026254063262,-0.26627179321458716,-0.2999244064070121,0.2170716318747095,0.0,0.11222273146909914
15,3.179,0.2256299864682315,-0.28847970599649997,-0.27746622665241666,0.1919246423794831,0.09725601063009046,0.09630958390376744,0.06727228231095973,0.02411949910124285,-0.009202318068063655,-0.050248447908471446,-0.036695948928530765,0.07499268300173108,0.008591370898860041,-0.01156589742328876,-0.02252250296255527,0.10387163648941952,0.00930382808593872,-0.04301077609056172,-0.056742108892774666,0.01563788090455574,-0.01816653404505631,0.003561836396736895,0.04479086653885104,0.013016838087281806,-0.02114107582423088,0.003561836396736895,-0.018166534045056335,0.015637880904555736,-0.05674210889277465,-0.0430107760905617,0.009303828085938734,0.10387163648941952,-0.02252250296255526,-0.011565897423288752,0.008591370898860057,0.07499268300173105,-0.036695948928530765,-0.05024844790847146,-0.00920231806806365,0.02411949910124286,0.06727228231095973,0.09630958390376741,0.09725601063009047,0.19192464237948312,-0.27746622665241666,-0.28847970599649997,0.22562998646823154,0.0,0.24540817600749773
16,2.982,0.23375281453885705,-0.2748087069413837,-0.283846601426207,0.16393349191587359,0.12190860017847521,0.12360969704427817,0.031237763103174946,0.027373889337286066,-0.008230258812276847,-0.048583542471499805,-0.0721416976499168,0.07811072138035495,0.030953682000178197,0.0323781520126403,-0.022441297642183944,0.0521654952797198,0.0029221961182138876,-0.072812832284473,-0.07151276673310346,0.014249141879103184,0.04742192857047227,0.050026444763393955,0.008229526856125205,0.010302278151412976,0.013958554499029352,0.05002644476339395,0.04742192857047227,0.014249141879103198,-0.07151276673310344,-0.072812832284473,0.002922196118213894,0.05216549527971982,-0.022441297642183933,0.03237815201264031,0.030953682000178204,0.07811072138035492,-0.0721416976499168,-0.04858354247149983,-0.00823025881227684,0.027373889337286076,0.031237763103174946,0.1236096970442782,0.12190860017847521,0.16393349191587359,-0.283846601426207,-0.2748087069413837,0.23375281453885705,0.0,0.34382298782852166
17,3.1,0.2414244368450055,-0.25901691311605785,-0.2853022175822013,0.13089157687000857,0.14070096106877697,0.14236847183030413,-0.007728576326457997,0.027280723581113057,-0.005987861496807406,-0.03768912873016766,-0.09106065284141093,0.060012144028473796,0.04348841777470567,0.06445200715863574,-0.012959827377933476,-0.024277814687749245,-0.005015429105343431,-0.0593950110835211,-0.03927158537237176,0.0025468980508224566,0.07542049035669668,0.053274682952018204,-0.03604505930252591,-0.0028455081936307183,0.03384249386447712,0.053274682952018204,0.07542049035669673,0.002546898050822472,-0.03927158537237175,-0.059395011083521104,-0.005015429105343438,-0.024277814687749227,-0.012959827377933459,0.06445200715863576,0.04348841777470566,0.06001214402847378,-0.09106065284141093,-0.03768912873016768,-0.005987861496807406,0.027280723581113057,-0.007728576326457987,0.14236847183030413,0.14070096106877697,0.13089157687000855,-0.2853022175822013,-0.2590169131160578,0.2414244368450055,0.0,0.3032635119613978
